,SEL1L2 (80343)
ACH-000004,0.16666616393400574
ACH-000005,0.06284574973370273
ACH-000007,0.08830047242864507
ACH-000009,0.13208695357120662
ACH-000011,0.2133345919140333
ACH-000012,0.0997796888971145
ACH-000013,-0.003953045013810034
ACH-000014,0.2722019608128129
ACH-000015,0.15551958767103038
ACH-000017,0.01956946917371542
ACH-000018,0.1777629880957722
ACH-000019,0.0897909114906926
ACH-000021,0.1596188318458655
ACH-000022,0.04814805001436631
ACH-000025,0.18248033447707745
ACH-000028,0.06779306769422246
ACH-000030,0.09728179950456524
ACH-000035,0.0934470425085025
ACH-000036,0.22143424734961492
ACH-000037,0.25320222010285826
ACH-000039,0.1951026687068242
ACH-000040,0.13789355817720886
ACH-000041,0.2547727390942055
ACH-000042,0.02288382519572664
ACH-000045,0.260359412211604
ACH-000047,0.1141273430272791
ACH-000052,-0.0231822126203395
ACH-000053,0.15688718851987754
ACH-000054,0.01725750621396229
ACH-000055,0.07917928097836613
ACH-000060,0.05602820133295496
ACH-000067,0.0749931569451437
ACH-000070,0.06587320191446715
ACH-000075,0.022970798244321425
ACH-000078,0.11978212175316093
ACH-000082,0.05708225544979815
ACH-000085,0.0784979995831016
ACH-000086,0.2110760088744809
ACH-000087,0.2709317621997517
ACH-000092,0.11374070214729785
ACH-000095,0.07577900555677014
ACH-000097,0.12618653382153128
ACH-000098,0.06393427949097855
ACH-000099,0.14579126513796134
ACH-000108,0.08969946963518477
ACH-000113,0.18763821227169006
ACH-000116,0.1055534034220711
ACH-000118,0.024749463604590037
ACH-000120,0.09222859076514978
ACH-000123,0.13564992867201908
ACH-000127,0.12611419756480366
ACH-000128,0.1303479196372019
ACH-000132,0.13724973301564022
ACH-000133,-0.10546211609627648
ACH-000137,-0.017286853687183443
ACH-000138,0.18644590774924266
ACH-000142,0.23353220973400804
ACH-000143,0.007379445858883886
ACH-000146,-0.010860304590205051
ACH-000148,0.0922373559177812
ACH-000150,0.02176888728583333
ACH-000152,0.17443369855184415
ACH-000153,0.07530995688763956
ACH-000159,0.0978788831406674
ACH-000160,0.012663717060925344
ACH-000163,-0.0368905455996563
ACH-000167,-0.1840665829898745
ACH-000168,0.087838956672381
ACH-000169,0.0946537688752168
ACH-000178,0.06979414376117958
ACH-000183,0.0982785844260228
ACH-000188,0.13371004071458967
ACH-000189,0.10088202533598478
ACH-000190,0.07676214470136472
ACH-000198,0.04609520194262293
ACH-000203,0.3588822937873137
ACH-000204,-0.0476791312857604
ACH-000206,0.055821461042195465
ACH-000207,0.04021392660019713
ACH-000208,-0.05314624686748093
ACH-000210,-0.14867544579698738
ACH-000211,0.15294035546281365
ACH-000215,0.08609993716026186
ACH-000221,0.04720836152254598
ACH-000222,-0.05668390221674479
ACH-000223,0.10230093134374013
ACH-000226,0.10641169568175757
ACH-000227,0.048055437890098716
ACH-000228,0.08904357439629351
ACH-000231,0.04882377432768337
ACH-000232,0.08409333106530405
ACH-000233,0.11759134046124747
ACH-000234,0.09601262969680284
ACH-000235,0.10945899857174378
ACH-000237,0.15105753418251264
ACH-000238,0.07411872106320369
ACH-000242,0.3412019026054196
ACH-000243,0.06393770909421698
ACH-000244,0.08345010465714521
ACH-000246,0.1176616916361028
ACH-000248,0.20493442166968734
ACH-000250,0.11920231740215785
ACH-000251,-0.0210234914786226
ACH-000252,0.16733672506037622
ACH-000253,0.13082798819091027
ACH-000255,0.14576199885117866
ACH-000256,0.2142072430434468
ACH-000257,-0.0025642644210461755
ACH-000258,0.21807525090555605
ACH-000259,0.04069205138399504
ACH-000260,0.0970164410728997
ACH-000261,0.09489738670573554
ACH-000262,0.3062850093623715
ACH-000263,0.20909149723054585
ACH-000264,0.04704757253522795
ACH-000265,0.0677129074956143
ACH-000266,0.07377957770661879
ACH-000272,0.06832355707342147
ACH-000274,0.08717843524565554
ACH-000277,0.10588282512858463
ACH-000278,0.0654688751375329
ACH-000279,0.15625638854446725
ACH-000280,0.08430068184824986
ACH-000281,0.009536692146072941
ACH-000288,0.06344165032909373
ACH-000291,0.07712316393770734
ACH-000293,0.20882028069330116
ACH-000294,-0.009699008401172016
ACH-000295,-0.09469319089732084
ACH-000296,0.11654609050872156
ACH-000302,0.06489663074776812
ACH-000304,-0.041176064886283385
ACH-000307,0.12617139810832334
ACH-000308,0.03639643009336625
ACH-000310,-0.006420948069785137
ACH-000311,0.01806304072058225
ACH-000312,0.08529827241365713
ACH-000315,0.0849412729313095
ACH-000316,-0.08915987948780676
ACH-000317,0.2222333694387706
ACH-000318,0.1352741279185707
ACH-000319,0.08043151043008309
ACH-000320,0.08771668685511655
ACH-000322,0.13302659360107408
ACH-000323,0.09613761042317973
ACH-000324,0.12352201238220932
ACH-000329,0.034176329048641374
ACH-000330,0.21031378653752225
ACH-000331,0.05085673601882093
ACH-000332,0.05914541771957608
ACH-000334,0.06830400229007991
ACH-000335,0.2539475155558455
ACH-000336,0.5165238964531759
ACH-000337,0.1736696119779281
ACH-000338,0.027926025547251845
ACH-000339,-0.023230592603393472
ACH-000341,0.11149712646035946
ACH-000348,0.11322517998094128
ACH-000350,0.055637528261374684
ACH-000352,0.038203403632590935
ACH-000356,0.22958984102425786
ACH-000361,0.15461275079492903
ACH-000362,0.07031033134380499
ACH-000363,0.04191157730108908
ACH-000364,-0.1061856614918298
ACH-000365,0.08547109656306695
ACH-000366,0.16644652542198166
ACH-000368,0.14731331005078302
ACH-000374,0.23245128346740085
ACH-000375,-0.03937691787392338
ACH-000376,0.07761233726762679
ACH-000381,0.2041762050633613
ACH-000383,0.1875481491622996
ACH-000387,0.10998164790574433
ACH-000389,0.012790712313834999
ACH-000390,0.16939629154018165
ACH-000393,0.15823728330392764
ACH-000395,0.20431633364256674
ACH-000396,-0.0024969678479223514
ACH-000397,0.22866422749128826
ACH-000401,0.027649047033598047
ACH-000402,0.011771184776605484
ACH-000403,0.07521406846236756
ACH-000404,0.30418422989290017
ACH-000406,0.08747488789629054
ACH-000407,0.19219147971740735
ACH-000408,0.08565368552131193
ACH-000410,0.14157841296177093
ACH-000411,0.13987911843361778
ACH-000414,0.05766729482654411
ACH-000415,0.09613851046091274
ACH-000416,0.07201368443178899
ACH-000420,-0.016076797215265656
ACH-000421,0.10011700644992504
ACH-000424,0.20694739310516935
ACH-000425,0.1682779446174341
ACH-000426,-0.08357725578312769
ACH-000427,-0.023461355717905818
ACH-000433,0.2255140120260743
ACH-000435,0.3163115107051163
ACH-000436,0.13211013197726487
ACH-000444,0.13004553097724514
ACH-000445,0.2253371577714319
ACH-000448,0.10764532254719338
ACH-000450,-0.06477458242715382
ACH-000452,0.06083709994471372
ACH-000454,0.04635818462474541
ACH-000458,0.13922877391351973
ACH-000459,0.12082104506798932
ACH-000460,0.17547171365326344
ACH-000461,0.07750540045950899
ACH-000463,0.16868165674696334
ACH-000464,0.06411648683866239
ACH-000466,0.08205518248527069
ACH-000467,0.04070867749257753
ACH-000468,0.10887705944534808
ACH-000469,0.1437950956397683
ACH-000470,0.08675020130928855
ACH-000471,0.09608868355261514
ACH-000472,0.07935037802536415
ACH-000473,0.08900809933341601
ACH-000475,0.07139710992651144
ACH-000476,0.09883256103250074
ACH-000477,0.3146063976315073
ACH-000479,0.12459864641215568
ACH-000480,0.008103311314794621
ACH-000481,0.008258858427404148
ACH-000483,0.08694666424863425
ACH-000484,0.019036396708955138
ACH-000485,0.12378441595019052
ACH-000486,0.11801557261134152
ACH-000487,0.05367837205344087
ACH-000488,0.08185950996715947
ACH-000490,0.15050680709297345
ACH-000491,-0.042226866365507966
ACH-000495,0.2828288527045567
ACH-000496,0.024919188177024463
ACH-000499,-0.11833383384855978
ACH-000500,-0.24655180109933225
ACH-000502,0.03693247522727303
ACH-000503,0.3805747372146495
ACH-000505,0.15346964012798148
ACH-000507,0.19034746735117125
ACH-000510,0.1247478923907832
ACH-000511,-0.08482289486100084
ACH-000512,0.16904685170666842
ACH-000516,0.20977549179970428
ACH-000517,0.01581874713990295
ACH-000518,0.1641783910781526
ACH-000520,0.06012192173283721
ACH-000521,-0.07823554132326734
ACH-000522,0.17245146335016415
ACH-000524,-0.005951242244329409
ACH-000527,0.13066611163093506
ACH-000528,-0.0012596545301734928
ACH-000537,-0.024839938061934363
ACH-000541,0.2949682423392628
ACH-000542,0.15343377724160107
ACH-000544,0.1868974490639784
ACH-000545,0.12915617528841125
ACH-000547,0.04064875619317897
ACH-000548,0.2598874329118286
ACH-000549,0.04257214253392552
ACH-000550,0.0771006564246967
ACH-000552,0.11024584724519054
ACH-000556,0.16379603502279952
ACH-000557,-0.07018131024777532
ACH-000569,-0.07227347264108354
ACH-000570,0.10865670361326624
ACH-000571,0.03601842460116151
ACH-000573,0.04117163428070913
ACH-000576,0.029071680502647117
ACH-000579,0.16619268166436155
ACH-000580,0.2100447076633807
ACH-000584,0.11483915022067386
ACH-000585,0.13648153659253054
ACH-000588,0.1224558186107142
ACH-000589,0.23461142652310896
ACH-000591,-0.07221459185301622
ACH-000593,0.08530929478023748
ACH-000600,0.13907631937933118
ACH-000601,0.09981895737382404
ACH-000605,0.07525424729822949
ACH-000606,0.1918728598876655
ACH-000608,-0.026023488692485955
ACH-000614,0.22027147676141853
ACH-000616,0.12947810104716015
ACH-000618,0.2006947484175669
ACH-000619,0.18288446654828155
ACH-000620,0.09056453040315668
ACH-000621,0.13670630017325966
ACH-000622,0.10075110138426774
ACH-000623,-0.06772661110089817
ACH-000624,0.09144547902592802
ACH-000627,0.07430064351415358
ACH-000630,0.1327560590790126
ACH-000631,0.10631854263271127
ACH-000632,0.1536705090637224
ACH-000633,0.10549451971593564
ACH-000637,0.136306415809594
ACH-000638,0.10579305401362152
ACH-000646,-0.08584705444066486
ACH-000647,0.06084952960615295
ACH-000648,0.055736230686191816
ACH-000649,0.0669915603252696
ACH-000651,0.13165512894779868
ACH-000652,-0.11918148256542675
ACH-000653,0.061019033817779685
ACH-000657,0.08341241045176281
ACH-000658,0.15955531434914003
ACH-000661,0.08893815230357194
ACH-000662,0.20215056596242692
ACH-000663,0.11755002106254632
ACH-000665,0.1339298043834962
ACH-000671,0.17406312278378974
ACH-000672,0.3225500955268433
ACH-000673,0.09750820953374803
ACH-000676,0.06415354810604824
ACH-000677,0.12781947181014097
ACH-000681,0.2447180850077211
ACH-000683,0.08588243973352845
ACH-000684,0.2391271909044885
ACH-000688,0.06649994459395595
ACH-000693,0.05528961178647675
ACH-000694,0.11637399827329452
ACH-000695,-0.013662037726205651
ACH-000696,0.15019685433305974
ACH-000697,0.3274638133528391
ACH-000699,0.04796343415823751
ACH-000701,0.14869642072403733
ACH-000706,0.0709335631065754
ACH-000711,0.08599542164769122
ACH-000713,0.05948196066940205
ACH-000714,0.1178335645800668
ACH-000718,0.11256901187811018
ACH-000720,0.11318893561084298
ACH-000721,0.11064973566369678
ACH-000724,0.15383732397679176
ACH-000725,0.15122011529240587
ACH-000732,0.15148417033258785
ACH-000734,0.11010655252740637
ACH-000735,0.1555075577641474
ACH-000736,0.10341665180168803
ACH-000738,0.18594527006722908
ACH-000746,0.13662468231563127
ACH-000747,0.08643536659435193
ACH-000748,0.16818244057502685
ACH-000753,0.14194685649076902
ACH-000756,0.10474448991089452
ACH-000757,0.12496967146769955
ACH-000758,0.19335529930899914
ACH-000760,0.11892259828939955
ACH-000762,0.18413140814800832
ACH-000763,0.16438898651031938
ACH-000764,0.16948019095164893
ACH-000765,0.1530470849327479
ACH-000766,0.1933802151316175
ACH-000767,-0.0515773504261853
ACH-000768,0.19003270815174572
ACH-000769,0.12244787525519556
ACH-000770,0.03677606864623163
ACH-000771,0.15780522264549005
ACH-000773,0.1639257013959167
ACH-000776,0.11924398415073305
ACH-000777,0.2461341401356772
ACH-000778,0.0029201598973413755
ACH-000781,0.09342942922193473
ACH-000782,-0.0543108784041411
ACH-000783,0.06150369463297505
ACH-000784,0.09132592892933228
ACH-000785,0.16880847011224526
ACH-000787,0.10654071170587258
ACH-000788,0.09899896247911603
ACH-000791,0.08203612786360813
ACH-000792,0.014991135455599231
ACH-000794,0.15891956012030786
ACH-000796,0.09627157543921937
ACH-000798,0.3086121334961588
ACH-000799,0.07953082884009921
ACH-000800,0.2348316438679815
ACH-000802,0.17784389548305776
ACH-000804,0.24289131688739155
ACH-000805,0.043643602973641116
ACH-000809,0.1121344062086078
ACH-000810,0.2688091477503988
ACH-000811,-0.01163351800989278
ACH-000817,0.11428038686384707
ACH-000819,0.1557343802290993
ACH-000820,0.24173813431762714
ACH-000821,0.05833263040916091
ACH-000822,0.14502717646565536
ACH-000823,0.09940502670056732
ACH-000824,0.09633541983058708
ACH-000827,0.13183732453622715
ACH-000829,0.024668315157144655
ACH-000831,0.13991441267206228
ACH-000832,0.22134347341345226
ACH-000833,0.20974356088520585
ACH-000834,0.2747340839140143
ACH-000835,0.01980535461733428
ACH-000836,0.12970882054955135
ACH-000837,0.09441648025925163
ACH-000838,0.0994276266569422
ACH-000839,0.0794276591803483
ACH-000840,-0.16436927848120347
ACH-000841,0.05994065297101672
ACH-000843,0.2290175884556789
ACH-000846,0.035919107201748804
ACH-000847,0.17130084873954812
ACH-000848,0.17546675361788125
ACH-000849,0.09861048290855376
ACH-000851,0.1609130990731924
ACH-000855,0.15709095005363516
ACH-000856,0.003525891424820747
ACH-000858,0.16950549692239125
ACH-000859,-0.011981086310299354
ACH-000861,0.15809041528943746
ACH-000862,0.06731833566458542
ACH-000865,0.015520104913402515
ACH-000866,0.11996245879693453
ACH-000867,0.0631055030416977
ACH-000869,0.09122840711875832
ACH-000872,0.1879832535103072
ACH-000873,0.24358630631316824
ACH-000876,0.0700159428967355
ACH-000878,0.06746491513843338
ACH-000880,0.02035640085455357
ACH-000881,0.08464364769446922
ACH-000882,0.11551081874454686
ACH-000884,0.10733619233704488
ACH-000885,0.004902884945666913
ACH-000887,0.08583929958563978
ACH-000889,0.21656843491552985
ACH-000896,0.26253023506827466
ACH-000898,0.058369942400400165
ACH-000900,0.13488439811637198
ACH-000901,0.07249047294838598
ACH-000905,0.08876918853510575
ACH-000906,0.1149990626366437
ACH-000907,0.14596676923027813
ACH-000910,0.12984353842697915
ACH-000911,0.12373504843361048
ACH-000912,0.16569952598371945
ACH-000913,0.14598527634022646
ACH-000915,-0.0020322047983913766
ACH-000916,-0.01821326751707989
ACH-000917,0.2546515439460823
ACH-000920,-0.033004209319844935
ACH-000921,0.04033851823151777
ACH-000924,0.09451475095801494
ACH-000926,0.03979217191489018
ACH-000928,0.06342237551249555
ACH-000929,0.28067924228184865
ACH-000932,0.15066091430212214
ACH-000935,0.1351596694197283
ACH-000936,0.12217945096918095
ACH-000937,0.08464942498322907
ACH-000938,0.11034930403496664
ACH-000939,0.04110293811538854
ACH-000941,0.1069856734342115
ACH-000943,0.033452686874546944
ACH-000946,0.14377838778273713
ACH-000947,0.0458794455915334
ACH-000948,0.1555966297256913
ACH-000950,0.13649615539807014
ACH-000953,0.16838550617885806
ACH-000954,0.0703235592512936
ACH-000957,0.09668843271117006
ACH-000958,-0.0055162954930121424
ACH-000960,0.1606147841660823
ACH-000963,0.2348017105000071
ACH-000968,0.13094212259940402
ACH-000969,0.12078842796094935
ACH-000972,0.15775910699499718
ACH-000973,0.09838228435918528
