,MCFD2 (90411)
ACH-000348,-0.1134178881959713
ACH-000350,-0.19744563869096554
ACH-000352,-0.06665518241564836
ACH-000356,-0.10970464586389628
ACH-000361,-0.13082479523768822
ACH-000362,-0.09073677683652144
ACH-000363,0.06840847490857847
ACH-000364,-0.015187442512733091
ACH-000365,0.0003057142066793112
ACH-000366,-0.03051357099248195
ACH-000368,-0.1445320143989692
ACH-000374,-0.03857542640221428
ACH-000375,-0.05417155802997305
ACH-000376,-0.17703359048118816
ACH-000381,-0.3138407005140943
ACH-000383,-0.032665184722944746
ACH-000387,-0.124792045581427
ACH-000389,-0.19130900497750866
ACH-000390,-0.04195416718219122
ACH-000393,-0.0706874126809556
ACH-000395,-0.15096180040249302
ACH-000396,-0.10237962056566384
ACH-000397,-0.11518336509006805
ACH-000401,-0.3041189511158108
ACH-000402,-0.1543820874250917
ACH-000403,-0.1263466958625246
ACH-000404,0.04713308415031637
ACH-000406,-0.07796714627116802
ACH-000407,-0.14489514400152906
ACH-000408,-0.23377942474967864
ACH-000410,-0.13782560754961715
ACH-000411,-0.10357190119916752
ACH-000414,-0.09760058385671196
ACH-000415,-0.1028941213536296
ACH-000416,-0.040106534885742576
ACH-000420,-0.08236665040839662
ACH-000421,-0.0946238174708888
ACH-000424,-0.12698023230772448
ACH-000425,-0.1305613074288668
ACH-000426,-0.10422291784551917
ACH-000427,-0.11572044831715245
ACH-000433,-0.14858300334127675
ACH-000435,-0.15083177532069222
ACH-000436,-0.16321748410283238
ACH-000444,-0.08387056720759438
ACH-000445,-0.15645882191242638
ACH-000448,-0.1771712938408269
ACH-000450,-0.2038766311992059
ACH-000452,-0.06410744431691777
ACH-000454,-0.3647993267732488
ACH-000458,-0.09159785297493328
ACH-000459,-0.015558897979886225
ACH-000460,-0.20477793167131425
ACH-000461,-0.09728237512866666
ACH-000463,-0.12985583420118416
ACH-000464,-0.059069014807379236
ACH-000466,-0.04438328655518118
ACH-000467,-0.18454579240315705
ACH-000468,-0.08471193081837076
ACH-000469,-0.10027945745708113
ACH-000470,-0.14517040196954628
ACH-000471,-0.012166863974470782
ACH-000472,-0.007075047647963128
ACH-000473,-0.1667170213930782
ACH-000475,-0.09638817527394597
ACH-000476,-0.052868484224504915
ACH-000477,-0.157763116110545
ACH-000479,-0.1215439908174726
ACH-000480,-0.06441798750824765
ACH-000481,0.004031645167544881
ACH-000483,-0.09005925449761021
ACH-000484,-0.16871918168276115
ACH-000485,-0.008351859787143244
ACH-000486,-0.15099524054404856
ACH-000487,-0.05374138662106697
ACH-000488,-0.1540712511027474
ACH-000490,-0.2908802605446755
ACH-000491,-0.08450543192158598
ACH-000495,-0.2539357746281693
ACH-000496,0.008898156607967955
ACH-000499,-0.03896186630066946
ACH-000500,0.04591081089658095
ACH-000502,-0.17447288031568434
ACH-000503,-0.12194260524389802
ACH-000505,-0.07546752019721424
ACH-000507,-0.15391663803355374
ACH-000510,0.0007946840251389744
ACH-000511,-0.18955981379372303
ACH-000512,-0.24476856951017495
ACH-000516,-0.06694550341118344
ACH-000517,-0.031923401755882964
ACH-000518,-0.06003724961004842
ACH-000520,-0.1155530609836191
ACH-000521,-0.061518832839349835
ACH-000522,-0.06843586652389094
ACH-000524,-0.2445959194575173
ACH-000527,-0.08346370074028016
ACH-000528,-0.05740963899075757
ACH-000537,-0.18478252123358524
ACH-000541,0.036417591247275866
ACH-000542,-0.06865120465092868
ACH-000544,-0.07327239337329806
ACH-000545,-0.14731643208784484
ACH-000547,0.037868537894829864
ACH-000548,-0.13813329780797984
ACH-000549,-0.0944801651621356
ACH-000550,0.013801815461491534
ACH-000552,-0.14090485206357287
ACH-000556,-0.0021405129717567595
ACH-000557,0.11134279104233673
ACH-000569,-0.10635050526923384
ACH-000570,-0.1521467113846209
ACH-000571,-0.05399640207826725
ACH-000573,-0.12381627098361435
ACH-000576,-0.16996897870508332
ACH-000579,-0.10396816284372944
ACH-000580,-0.1734669396038803
ACH-000584,-0.1626598298614965
ACH-000585,-0.12351876136624887
ACH-000588,-0.051277903046590495
ACH-000589,-0.14522071521572766
ACH-000591,-0.4027554372253925
ACH-000593,-0.013447817868046424
ACH-000600,0.032710414916485964
ACH-000601,-0.09171639563785898
ACH-000605,-0.02185857658417769
ACH-000606,-0.12921015802590982
ACH-000608,-0.04731065764531471
ACH-000614,-0.05784399275447525
ACH-000616,-0.015160785519284388
ACH-000618,-0.1552445645652891
ACH-000619,-0.10933463392318674
ACH-000620,-0.1412231397659028
ACH-000621,-0.04820051846053467
ACH-000622,-0.14587019713815258
ACH-000623,-0.06644260540174791
ACH-000624,-0.16614741398367822
ACH-000627,-0.15423563365550966
ACH-000630,-0.09715344351563407
ACH-000631,-0.1809080951208944
ACH-000632,-0.08900520776967391
ACH-000633,-0.15791437600588962
ACH-000637,-0.1756357600282293
ACH-000638,-0.046428671324773435
ACH-000646,-0.07549232502995668
ACH-000647,-0.04817422225249772
ACH-000648,-0.15555760077550984
ACH-000649,0.002961549680423115
ACH-000651,-0.047240600589915235
ACH-000652,-0.0861319123261623
ACH-000653,-0.022194803935949255
ACH-000657,-0.08560407157481953
ACH-000658,0.07493469520567185
ACH-000661,-0.025777845048495184
ACH-000662,-0.13899128253278634
ACH-000663,-0.16140777376607854
ACH-000665,-0.23552878470391364
ACH-000671,-0.03374621182212043
ACH-000672,0.03721505501894902
ACH-000673,-0.1057860266915072
ACH-000676,-0.08704516063065497
ACH-000677,0.08299791525116494
ACH-000681,-0.017638440380990952
ACH-000683,-0.14927125327990656
ACH-000684,-0.0640483518484667
ACH-000688,-0.11352689028836828
ACH-000693,-0.06556371970588415
ACH-000694,-0.16492801482841424
ACH-000695,-0.06652266302012443
ACH-000696,-0.0761804079777044
ACH-000697,-0.20462304623807848
ACH-000699,-0.15610499184642546
ACH-000701,-0.2391271662651305
ACH-000706,-0.09711380320227217
ACH-000711,-0.10865094279802162
ACH-000713,-0.3629929119222264
ACH-000714,0.044195518471738936
ACH-000718,-0.14230167121533574
ACH-000720,-0.19276209644954997
ACH-000721,-0.12257032773350575
ACH-000724,-0.15398876769895234
ACH-000725,0.02285219174733874
ACH-000732,0.023172187183120384
ACH-000734,0.007260225197933207
ACH-000735,-0.1378395987888015
ACH-000736,-0.11186546490827028
ACH-000738,-0.06129324868950635
ACH-000746,-0.06417827823153757
ACH-000747,0.02968095939154435
ACH-000748,0.019523114871682727
ACH-000753,-0.16262789495336266
ACH-000756,-0.1547309929289726
ACH-000757,0.06650672744943555
ACH-000758,-0.2450821950746856
ACH-000760,-0.04330814548831508
ACH-000762,-0.13633540165273125
ACH-000763,-0.03993882833051439
ACH-000764,-0.2028873942716071
ACH-000765,0.00997520573367548
ACH-000766,-0.08964551616120157
ACH-000767,-0.07495775424529384
ACH-000768,-0.13192437601578347
ACH-000769,-0.09050497546521692
ACH-000770,-0.15268836981441686
ACH-000771,-0.026551211589286583
ACH-000773,-0.07266613252120968
ACH-000776,-0.3258169819285244
ACH-000777,-0.13184794467674948
ACH-000778,-0.014503765919551643
ACH-000781,-0.1095663618870414
ACH-000782,-0.2228243771165886
ACH-000783,-0.12124147653098645
ACH-000784,-0.16477449881250456
ACH-000785,-0.1019986436837832
ACH-000787,-0.3528481760959722
ACH-000788,-0.09240276196633908
ACH-000791,-0.02840095166859925
ACH-000792,-0.2398934664563753
ACH-000794,-0.12633891668991154
ACH-000796,-0.183517239594294
ACH-000798,-0.2347195516754264
ACH-000799,-0.32120767076473183
ACH-000800,-0.16675538399612522
ACH-000802,-0.19363859733388306
ACH-000804,-0.2714583162740245
ACH-000805,-0.2955909775035294
ACH-000809,-0.07477921439220686
ACH-000810,-0.2027020570475241
ACH-000811,-0.015995549236376656
ACH-000817,-0.13661325242191175
ACH-000819,-0.0954542124650338
ACH-000820,-0.18693277737611155
ACH-000821,0.1357133746335876
ACH-000822,-0.07086053008650194
ACH-000823,0.02094960759943653
ACH-000824,-0.02702288037686899
ACH-000827,-0.059282559089578836
ACH-000829,-0.07239371731507531
ACH-000831,-0.04088519879378445
ACH-000832,-0.0769393895346471
ACH-000833,-0.09594185216673068
ACH-000834,-0.05392895722204583
ACH-000835,-0.1892324170789758
ACH-000836,-0.08061810236658602
ACH-000837,-0.04024827286652097
ACH-000838,0.059966916270724965
ACH-000839,-0.2385656302079899
ACH-000840,-0.14115896684614795
ACH-000841,0.025469063161476232
ACH-000843,-0.08385397031471624
ACH-000846,0.024680129922620867
ACH-000847,-0.14996356488491652
ACH-000848,-0.2188609444765449
ACH-000849,-0.07750678628602613
ACH-000851,-0.04021926924706983
ACH-000855,-0.2493184871854992
ACH-000856,-0.04900042776421574
ACH-000858,-0.1383554322802335
ACH-000859,-0.2763301481734428
ACH-000861,-0.08669278444855047
ACH-000862,-0.13861802701266696
ACH-000865,-0.1106935447862996
ACH-000866,-0.10690601326732252
ACH-000867,-0.03321929743141342
ACH-000869,-0.09101492770126593
ACH-000872,-0.13570738392160192
ACH-000873,-0.02913535143202532
ACH-000876,-0.08665937545564077
ACH-000878,-0.13063940706406268
ACH-000880,-0.17133531087521942
ACH-000881,-0.00976870324329492
ACH-000882,-0.05557711958157061
ACH-000884,-0.03945024838672742
ACH-000885,-0.15915978397687053
ACH-000887,-0.009724852943271613
ACH-000889,-0.17143743720812066
ACH-000896,-0.18630272284512228
ACH-000898,-0.11284310603718853
ACH-000900,-0.31994754974362416
ACH-000901,-0.11473555371144625
ACH-000905,-0.17476696535364208
ACH-000906,-0.08897779106461122
ACH-000907,0.0589831694815489
ACH-000910,-0.07328028852637389
ACH-000911,-0.09102848996572327
ACH-000912,-0.03239703175233385
ACH-000913,-0.014713425576506603
ACH-000915,-0.11731648890769275
ACH-000916,-0.040290823372521885
ACH-000917,-0.04630157034625558
ACH-000920,0.23075934143417398
ACH-000921,-0.09483291677755518
ACH-000924,-0.058182783414278336
ACH-000926,-0.15272071422456934
ACH-000928,-0.05550697936556966
ACH-000929,0.1342594967681901
ACH-000932,-0.15425937985896798
ACH-000935,-0.12962757963586732
ACH-000936,-0.060289267387008835
ACH-000937,-0.0006685046288523674
ACH-000938,0.04449793435626525
ACH-000939,-0.08619877632751162
ACH-000941,-0.032003737200165965
ACH-000943,-0.2113920318588958
ACH-000946,-0.1826357001723745
ACH-000947,-0.10183613057845207
ACH-000948,-0.16174451535193052
ACH-000950,0.00913100985694086
ACH-000953,-0.06716333574631954
ACH-000954,-0.2412256795951457
ACH-000957,-0.01540754044636399
ACH-000958,-0.1885096383392374
ACH-000960,-0.00909617117211128
ACH-000963,-0.19943371996221984
ACH-000968,-0.24918542295131266
ACH-000969,-0.14878722929985747
ACH-000972,-0.1697583018618578
ACH-000973,-0.08933732247492454
ACH-000974,-0.1036991709939446
ACH-000978,-0.23101915395518566
ACH-000984,-0.07935631420556631
ACH-000986,-0.2158932277648369
ACH-000988,-0.1078082482459886
ACH-000993,-0.11510964841479004
ACH-000994,-0.2758202273209389
ACH-000996,-0.2941167457321569
ACH-001001,-0.17381899986352312
ACH-001020,-0.14930858507307576
ACH-001028,-0.02208470622648311
ACH-001031,-0.1144144800240264
ACH-001038,-0.1318114921625629
ACH-001048,-0.07367020502855805
ACH-001050,-0.16042508210444995
ACH-001053,0.0640087296211687
ACH-001054,-0.2928520670651618
ACH-001061,-0.09915752590220284
ACH-001067,-0.12828774465972476
ACH-001075,-0.062246898377235814
ACH-001096,0.028966688323604783
ACH-001111,0.18234805696247752
ACH-001119,-0.20142690242249595
ACH-001128,-0.09066181103418268
ACH-001134,-0.14997827021592136
ACH-001151,-0.11215911849463846
ACH-001163,-0.03854500281967328
ACH-001164,-0.14591521917244046
ACH-001183,-0.251981767510034
ACH-001192,0.0401188210757205
ACH-001193,0.20969875181443992
ACH-001196,-0.15748402011097265
ACH-001197,-0.142386609040284
ACH-001205,0.2026839218735199
ACH-001211,-0.12299885856575493
ACH-001212,-0.23340002187160494
ACH-001228,0.10800344707838364
ACH-001232,-0.19337045775088596
ACH-001239,-0.08846524645109724
ACH-001270,-0.021661046094211524
ACH-001274,-0.16547502617505055
ACH-001275,-0.12075167532896723
ACH-001277,-0.22494735574068456
ACH-001278,-0.0932005296349708
ACH-001280,-0.20593013286115333
ACH-001283,-0.003956946152749007
ACH-001289,-0.028529069661283112
ACH-001300,-0.08481667082691298
ACH-001301,-0.015195177607936945
ACH-001302,-0.13121365098466994
ACH-001306,0.01953476118906806
ACH-001318,-0.0447828611165854
ACH-001322,-0.25088818073880825
ACH-001328,-0.16588635708856084
ACH-001332,-0.44840201207593655
ACH-001336,-0.14222772975195416
ACH-001346,-0.07237856518805677
ACH-001353,-0.08557670541545981
ACH-001354,-0.03756690871728223
ACH-001367,-0.08569563449402412
ACH-001368,-0.01258868756622487
ACH-001374,-0.06395729966693144
ACH-001377,-0.06705301599457689
ACH-001380,-0.039689501858385774
ACH-001391,-0.04891419438099062
ACH-001408,-0.20294635313178125
ACH-001430,-0.11765593826577855
ACH-001431,-0.12516650206338756
ACH-001450,0.09941974060593478
ACH-001496,-0.14823186784067965
ACH-001500,-0.1450145613502847
ACH-001523,-0.14705447434788038
ACH-001532,-0.11054930191213842
ACH-001550,-0.042412276805146934
ACH-001552,-0.12560868763443878
ACH-001554,-0.0933576055378542
ACH-001654,-0.11426813918404435
ACH-001735,-0.07566362369546717
ACH-001736,-0.08714983462703049
ACH-001737,0.4169356011524305
ACH-001740,-0.2662121592410805
ACH-001745,-0.12437089909342253
ACH-001765,-0.0572250464245692
