,DCTN6 (10671)
ACH-000004,-0.851893628890914
ACH-000005,-0.3874084447944156
ACH-000007,-0.9455621426600332
ACH-000009,-0.8304850159040071
ACH-000011,-1.1747883762591933
ACH-000012,-0.8829818281302559
ACH-000013,-1.0874456990753676
ACH-000014,-1.0129686954914634
ACH-000015,-0.9565664813767528
ACH-000017,-0.842912913499809
ACH-000018,-0.7999606891688777
ACH-000019,-0.6282644418368174
ACH-000021,-0.6926530510847497
ACH-000022,-1.0932064303914677
ACH-000025,-0.9335631593687796
ACH-000028,-1.0719459056299308
ACH-000030,-0.9601419354475971
ACH-000035,-0.9818051129178424
ACH-000036,-0.9137130475650316
ACH-000037,-0.536024329559205
ACH-000039,-0.9050785986744526
ACH-000040,-1.0440272149446417
ACH-000041,-0.7503480837983796
ACH-000042,-0.9983562381455462
ACH-000045,-0.784092934260001
ACH-000047,-1.0805248554104478
ACH-000052,-0.8582693312944454
ACH-000053,-0.8418685871797571
ACH-000054,-0.8803101738700282
ACH-000055,-1.072134633461427
ACH-000060,-1.107505470877881
ACH-000067,-0.8921095886455704
ACH-000070,-0.8940599673922192
ACH-000075,-0.6527291429576909
ACH-000078,-1.0087395067220042
ACH-000082,-1.102922341549152
ACH-000085,-0.9396085797945214
ACH-000086,-0.9867287564955524
ACH-000087,-0.9140792166978704
ACH-000092,-1.1232823022969471
ACH-000095,-0.8589109691233627
ACH-000097,-0.97226685591565
ACH-000098,-0.9491942162464712
ACH-000099,-0.9051875629446308
ACH-000108,-0.9832072092649397
ACH-000113,-0.7274560706326599
ACH-000116,-0.9969240830773936
ACH-000118,-1.095528832935271
ACH-000120,-1.08546941072566
ACH-000123,-0.9465633481125852
ACH-000127,-0.9410243331902812
ACH-000128,-0.8647079387666394
ACH-000132,-1.0466447805459216
ACH-000133,-0.8647673770981491
ACH-000137,-1.0040633028870651
ACH-000138,-1.0573247620564492
ACH-000142,-1.0585365675859402
ACH-000143,-0.7894835050072053
ACH-000146,-0.7038065004642283
ACH-000148,-0.8773615402301362
ACH-000150,-1.1924472779073727
ACH-000152,-1.0826052287740349
ACH-000153,-1.0031766374369586
ACH-000159,-0.8293105846687214
ACH-000160,-0.9418693754871056
ACH-000163,-0.7636923733452223
ACH-000167,-1.0916309994789135
ACH-000168,-0.6908406567296161
ACH-000169,-1.2055209352851244
ACH-000178,-0.9614934281960138
ACH-000183,-0.9179895641603202
ACH-000188,-1.1613791955992587
ACH-000189,-0.9453619660440459
ACH-000190,-0.9182760512661504
ACH-000198,-0.7996285140387964
ACH-000203,-0.7737066061794217
ACH-000204,-0.6398206950919223
ACH-000206,-1.2639560126385143
ACH-000207,-0.9931121554514524
ACH-000208,-0.933264695188635
ACH-000210,-0.8696508584497876
ACH-000211,-1.1733509775312152
ACH-000215,-0.8994659560093549
ACH-000221,-1.145957462956997
ACH-000222,-0.8022437979526273
ACH-000223,-0.996504693584628
ACH-000226,-0.9215699089442556
ACH-000227,-0.6519522895636987
ACH-000228,-1.0188359517075642
ACH-000231,-1.1287374868733626
ACH-000232,-0.957864726269965
ACH-000233,-1.0963557500940486
ACH-000234,-1.0223940939713505
ACH-000235,-0.904621854732614
ACH-000237,-0.8766384269284001
ACH-000238,-0.927863632208106
ACH-000242,-1.1716602200208777
ACH-000243,-1.0512531343173015
ACH-000244,-0.8926296832174597
ACH-000246,-0.7854919640437782
ACH-000248,-1.0120294763407334
ACH-000250,-0.8294497052932032
ACH-000251,-1.3597414432783983
ACH-000252,-0.8687319515088203
ACH-000253,-0.8637276622760108
ACH-000255,-1.0533185021071712
ACH-000256,-1.072865738477632
ACH-000257,-0.7218133863233658
ACH-000258,-0.7722626116495316
ACH-000259,-0.8867333843944938
ACH-000260,-1.037228310351225
ACH-000261,-1.014851354940113
ACH-000262,-0.9585871554833344
ACH-000263,-1.1361344180887036
ACH-000264,-1.0581695609050024
ACH-000265,-1.0488790817011386
ACH-000266,-1.0470244915962394
ACH-000272,-0.937958042866702
ACH-000274,-1.0044281802147637
ACH-000277,-0.7748359842316171
ACH-000278,-0.9339957310289856
ACH-000279,-0.8606969441097561
ACH-000280,-0.9977151950608508
ACH-000281,-0.9855759733814432
ACH-000288,-0.9450317312361264
ACH-000291,-1.078021333123658
ACH-000293,-1.0160549314811178
ACH-000294,-1.1885385891258553
ACH-000295,-0.5370226775957476
ACH-000296,-1.1122578631267823
ACH-000302,-0.9804905511467382
ACH-000304,-1.0650613261196522
ACH-000307,-1.0050382371832651
ACH-000308,-0.8706161776477425
ACH-000310,-0.8922001937253561
ACH-000311,-0.8565461392551418
ACH-000312,-1.0028137873132352
ACH-000315,-0.8059550734499603
ACH-000316,-0.9472353194337452
ACH-000317,-0.5283417540764864
ACH-000318,-1.097468950036511
ACH-000319,-1.0058658462772745
ACH-000320,-1.003739061100256
ACH-000322,-1.0204824253018026
ACH-000323,-1.0638684915690653
ACH-000324,-0.8697583740607879
ACH-000329,-0.8769647634958652
ACH-000330,-1.168228376955023
ACH-000331,-0.9956861131157256
ACH-000332,-0.979753713409364
ACH-000334,-0.5080123147121348
ACH-000335,-0.8282789999752369
ACH-000336,-0.5001456919922488
ACH-000337,-1.0445341338346887
ACH-000338,-1.349411844971205
ACH-000339,-1.0494136709337591
ACH-000341,-1.2446494046904966
ACH-000348,-0.9690158059934538
ACH-000350,-0.8634417037510244
ACH-000352,-1.336012657188733
ACH-000356,-0.9042397373275846
ACH-000361,-0.9957690904163348
ACH-000362,-0.6454651501376306
ACH-000363,-0.6205274160183769
ACH-000364,-0.7675534390968469
ACH-000365,-0.6810196525960126
ACH-000366,-0.8049388292509633
ACH-000368,-0.9001475343107392
ACH-000374,-1.1165167543595398
ACH-000375,-0.7849537928855012
ACH-000376,-0.8665439439333721
ACH-000381,-0.8329921252732122
ACH-000383,-0.8327458735128868
ACH-000387,-1.0486895308775557
ACH-000389,-1.1150930895904445
