,RICTOR (253260)
ACH-000208,-0.2587659392941897
ACH-000210,-0.04933606870768265
ACH-000211,-0.5530784578392851
ACH-000215,-0.4747495928823031
ACH-000221,-0.12969182908373858
ACH-000222,-0.7358107845023408
ACH-000223,-0.3205744837058043
ACH-000226,-0.1608381161497978
ACH-000227,-0.3128561989940077
ACH-000228,-0.4941154927013143
ACH-000231,-0.7135007405452434
ACH-000232,-0.7904118439479365
ACH-000233,-0.2716313598674249
ACH-000234,-0.2685678893877125
ACH-000235,-0.3936343028949288
ACH-000237,-0.40771434507744336
ACH-000238,-0.3870326566288653
ACH-000242,0.2708491170942756
ACH-000243,-0.4593779315102959
ACH-000244,-0.7418403681501838
ACH-000246,-0.5899619236600101
ACH-000248,-0.7496332604983191
ACH-000250,-0.2092784062769527
ACH-000251,-0.2464328141142478
ACH-000252,-0.647715153736661
ACH-000253,-0.2239073952937209
ACH-000255,-0.35329522459435764
ACH-000256,-0.27136779560049273
ACH-000257,-0.6310728046597026
ACH-000258,-0.15549996849207992
ACH-000259,-0.1291401177517887
ACH-000260,-0.3310443641978977
ACH-000261,-0.4765154304759303
ACH-000262,-0.7308960766013207
ACH-000263,-0.5653061203541407
ACH-000264,-0.3833763838783189
ACH-000265,-0.28235785052652346
ACH-000266,-0.3632142173851645
ACH-000272,-0.5931403296125544
ACH-000274,-0.2545093741765305
ACH-000277,-0.6116563766422534
ACH-000278,-0.2462233047572616
ACH-000279,-0.7643337888585515
ACH-000280,-0.5744407371207069
ACH-000281,-0.465465309758368
ACH-000288,-0.8548655448857885
ACH-000291,-0.68527200242177
ACH-000293,-0.5417754807847402
ACH-000294,-0.5570812483635124
ACH-000295,-0.7701683490123533
ACH-000296,-0.8288897848506099
ACH-000302,-0.4945025986333669
ACH-000304,-0.8782274444597612
ACH-000307,-0.3442090798973181
ACH-000308,-0.37751606516296105
ACH-000310,-0.37579776529278025
ACH-000311,-0.6141988487407815
ACH-000312,-0.2697010878346992
ACH-000315,-1.0521261375396636
ACH-000316,-0.2704449297476337
ACH-000317,-0.6081052944000557
ACH-000318,-0.1852425195848227
ACH-000319,-0.2461470092177625
ACH-000320,-0.29336831740291
ACH-000322,-0.4613473876743927
ACH-000323,-0.8804190972095887
ACH-000324,-0.3414511018997027
ACH-000329,-0.2712984851182053
ACH-000330,-1.0439674314980736
ACH-000331,-0.42122614614312137
ACH-000332,-0.3060656214383597
ACH-000334,-0.18817394911051544
ACH-000335,-0.575586238846687
ACH-000336,-0.8032272994893178
ACH-000337,-0.4275253897890773
ACH-000338,0.3786928889661299
ACH-000339,-0.4216406773122011
ACH-000341,-0.601042508635061
ACH-000348,-0.36931411030934697
ACH-000350,-0.20854447733180476
ACH-000352,-0.2978747846077898
ACH-000356,-0.7463582728865799
ACH-000361,-0.30473674624004304
ACH-000362,-0.4206295081659873
ACH-000363,-0.7541467175106108
ACH-000364,-0.7256441907883999
ACH-000365,-0.9187019618181308
ACH-000366,-0.28530865806421496
ACH-000368,-0.5962591130181926
ACH-000374,-0.2142466439354252
ACH-000375,-0.5973017813593543
ACH-000376,-0.4850648118679162
ACH-000381,-0.6980154669233318
ACH-000383,-0.3756582475462886
ACH-000387,-0.3288991197489737
ACH-000389,-0.5021704839031261
ACH-000390,-0.3214490501538805
ACH-000393,-0.3279890005755985
ACH-000395,-0.7045134490160891
ACH-000396,-0.3659746187838388
ACH-000397,-0.6281409657343956
ACH-000401,-0.6913265800453415
ACH-000402,-0.7559054919900737
ACH-000403,-0.25096165612850196
ACH-000404,-0.17457236153141287
ACH-000406,-0.735932424107731
ACH-000407,-0.410557647380662
ACH-000408,-0.4475573906161238
ACH-000410,-0.6263975355045724
ACH-000411,-0.1788677710725287
ACH-000414,-0.3653115443169115
ACH-000415,-0.4251724522750456
ACH-000416,-0.4510035646678831
ACH-000420,-0.5025635588673504
ACH-000421,-0.2081941404069885
ACH-000424,-0.8197353278047963
ACH-000425,-0.8656767376961553
ACH-000426,-0.6428342277191205
ACH-000427,-0.6501194682842056
ACH-000433,-0.4966553852997358
ACH-000435,-0.10821690204056587
ACH-000436,0.023250652941435638
ACH-000444,-0.3828503389429867
ACH-000445,-0.6596186897240883
ACH-000448,-0.4731209492791661
ACH-000450,-0.7345342887583317
ACH-000452,-0.12627920504677212
ACH-000454,-0.3580394917760593
ACH-000458,-0.40609643604969853
ACH-000459,-0.5174739813813618
ACH-000460,-0.7979595585174352
ACH-000461,-0.17136344438084702
ACH-000463,-0.4357083030701828
ACH-000464,-0.5133486607603478
ACH-000466,-0.7730051926136471
ACH-000467,-0.7385062813623335
ACH-000468,-0.4884474954918457
ACH-000469,-0.3773972492344912
ACH-000470,-0.3750996586273024
ACH-000471,-0.14359227582046033
ACH-000472,-0.32561612768005377
ACH-000473,-0.16286989269744387
ACH-000475,-0.3855753303305203
ACH-000476,-0.2035092670266443
ACH-000477,-0.4987907181857058
ACH-000479,-0.4692208185880687
ACH-000480,-0.3913988161072192
ACH-000481,-0.41466139746809816
ACH-000483,-0.4636573871657027
ACH-000484,-0.3846933565858714
ACH-000485,-0.1104153305600408
ACH-000486,-0.2463222350314765
ACH-000487,-0.4583366908708365
ACH-000488,-0.2992937247083305
ACH-000490,-0.3979490013062186
ACH-000491,-0.08454671533548905
ACH-000495,-0.572014646758479
ACH-000496,-0.3216881266548125
ACH-000499,-0.4632512285968376
ACH-000500,-0.776054372922751
ACH-000502,-0.4413150614000783
ACH-000503,-0.2773517578268938
ACH-000505,-0.6131274014453275
ACH-000507,-0.6976258905216279
ACH-000510,-0.36810382050716334
ACH-000511,-0.3468527920034223
ACH-000512,-0.7246613926649024
ACH-000516,-0.36215344317797743
ACH-000517,-0.33142541436510664
ACH-000518,-0.6442159826392441
ACH-000520,-0.2222929244072364
ACH-000521,-0.6033726694811075
ACH-000522,-0.5808349337131447
ACH-000524,-0.4953694426203999
ACH-000527,-0.5640326084076452
ACH-000528,-0.3855627281889696
ACH-000537,-0.6242240048541395
ACH-000541,-1.0914143095960689
ACH-000542,-0.3102356195479237
ACH-000544,-0.5325514415049404
ACH-000545,-0.7303746046678496
ACH-000547,-0.8728823566970603
ACH-000548,-0.2364641473398377
ACH-000549,-0.4982131164836588
ACH-000550,-0.9390678440427072
ACH-000552,-0.4678267575550124
ACH-000556,-0.4507219414751121
ACH-000557,-0.252585384622797
ACH-000569,-0.1000341454686935
ACH-000570,-0.5215683273852413
ACH-000571,-0.2933358778210829
ACH-000573,-0.4506711812036557
ACH-000576,-0.6332204769477231
ACH-000579,-0.2794686273256621
ACH-000580,-0.4513216206944464
ACH-000584,-0.3385161158828097
ACH-000585,-0.9546284647281276
ACH-000588,-0.5808516515804131
ACH-000589,-0.2824348632067177
ACH-000591,-0.7095541293795946
ACH-000593,-0.9660378838615568
ACH-000600,-0.7014595904612627
ACH-000601,-0.36371275580135415
ACH-000605,-0.5115968822493729
ACH-000606,-0.2583298080932745
ACH-000608,-0.5582856067364156
ACH-000614,-0.7365349695463804
ACH-000616,-0.5834917880229697
ACH-000618,-0.08103857821793754
ACH-000619,-0.235675364800158
ACH-000620,-0.7594248793011179
ACH-000621,-0.15190213269705266
ACH-000622,-0.16687915842777154
ACH-000623,-0.3670052522271472
ACH-000624,-0.20851156552452227
ACH-000627,-0.43249927286801737
ACH-000630,-0.5905980389108401
ACH-000631,-0.4823469837047808
ACH-000632,-0.3759323203111033
ACH-000633,-0.4328252383917556
ACH-000637,-0.3736315133634967
ACH-000638,-0.3291973570933779
ACH-000646,-0.7736612813257231
ACH-000647,-0.4820267243412778
ACH-000648,-0.3274111721907593
ACH-000649,-0.6172098445165763
ACH-000651,-0.08970449258631602
ACH-000652,-0.5737953043285494
ACH-000653,-0.4672997179263346
ACH-000657,-0.4068089125798553
ACH-000658,-0.9867332362171436
ACH-000661,-0.08281604836490919
ACH-000662,-0.24742362526774545
ACH-000663,-0.4673081966524411
ACH-000665,-0.3865560872108712
ACH-000671,-0.5675120468352914
ACH-000672,-0.4873784227337739
ACH-000673,-0.6720224027759174
ACH-000676,-0.2536137985077304
ACH-000677,-0.3691190752121428
ACH-000681,-0.4985062086214823
ACH-000683,-0.08773981723590757
ACH-000684,-0.9436479321534436
ACH-000688,-0.4428534577465151
ACH-000693,-0.2963292558916432
ACH-000694,-0.3028594272997993
ACH-000695,-0.05744633448226734
ACH-000696,-0.10649042718521673
ACH-000697,-0.047778007995566786
ACH-000699,-0.5169077682755309
ACH-000701,-0.3725779185072775
ACH-000706,-0.3391275525873528
ACH-000711,-0.339292518989731
ACH-000713,-0.1059032331503736
ACH-000714,-0.5571665290501291
ACH-000718,-0.2746496820385644
ACH-000720,-0.2372318379712687
ACH-000721,-0.7811621573210508
ACH-000724,-0.2365642711433599
ACH-000725,-0.6876971805420071
ACH-000732,-0.5502671723696941
ACH-000734,-0.5852654902605707
ACH-000735,-0.22095750276333734
ACH-000736,-0.6222629062427282
ACH-000738,-0.38643594408165377
ACH-000746,-0.4140033247092242
ACH-000747,-0.5045392072811896
ACH-000748,-0.2847549062228186
ACH-000753,-0.3508444561933653
ACH-000756,-0.3942716468939582
ACH-000757,-0.32311260377369266
ACH-000758,0.00869124555764748
ACH-000760,-0.35038512223600965
ACH-000762,-0.3568887161887571
ACH-000763,-1.1502373913243276
ACH-000764,-0.30029719983730874
ACH-000765,-0.5152434327473826
ACH-000766,-0.6021690296271697
ACH-000767,-0.4864084630820095
ACH-000768,-0.4245202759273407
ACH-000769,-0.4832219091696265
ACH-000770,-0.7986408348629037
ACH-000771,-0.17418686445417764
ACH-000773,-0.2446884323734703
ACH-000776,-0.4200807885177844
ACH-000777,-0.40810384417271495
ACH-000778,-0.1511020602931086
ACH-000781,-0.6380400407950161
ACH-000782,-0.3343649092623466
ACH-000783,-0.2730874997327438
ACH-000784,-0.56272539496357
ACH-000785,-0.3359028761313728
ACH-000787,-0.5057048283008658
ACH-000788,-0.669354317629509
ACH-000791,-0.4491686516480097
ACH-000792,-0.6665332293367235
ACH-000794,-0.2096306787300268
ACH-000796,-0.3755295104386178
ACH-000798,-0.32239173908219554
ACH-000799,-0.2999086257483721
ACH-000800,-0.17098979858440427
ACH-000802,-0.3403841021347133
ACH-000804,-0.4785090735430661
ACH-000805,-0.03684057984335797
ACH-000809,-0.6884232371114943
ACH-000810,-0.3984652061885697
ACH-000811,-0.4914528968383227
ACH-000817,-0.4779340029010487
ACH-000819,-0.4850933146142351
ACH-000820,-0.4822701621301143
ACH-000821,-0.5182980673842725
ACH-000822,-0.006501211692452527
ACH-000823,-0.44719139692571297
ACH-000824,-0.28361740464156504
ACH-000827,-0.3779385123412021
ACH-000829,-0.38482403660059067
ACH-000831,-0.08359629918180922
ACH-000832,-0.3190513018787193
ACH-000833,-0.3636382890993603
ACH-000834,-0.4017282212914768
ACH-000835,-0.4359779193973534
ACH-000836,-0.12924582551031258
ACH-000837,-0.3157527446447234
ACH-000838,-0.454725469087889
ACH-000839,-0.4371044045277993
ACH-000840,-0.2297712936695509
ACH-000841,-0.27085716802375703
ACH-000843,-0.3489028242555109
ACH-000846,-0.3018436614908418
ACH-000847,-0.7675023270332205
ACH-000848,-0.6722052887997121
ACH-000849,-0.4013640038529012
ACH-000851,-0.4637939107569206
ACH-000855,-0.24478086262484905
ACH-000856,-0.5825644068245717
ACH-000858,-0.2460455509812333
ACH-000859,-0.38992307241593693
ACH-000861,-0.4198232443990425
ACH-000862,-0.3523541885860951
ACH-000865,-0.5306599648565797
ACH-000866,-0.7760108262685065
ACH-000867,-0.05529553564863569
ACH-000869,-0.1695104295472892
ACH-000872,-0.42971976992827626
ACH-000873,-0.5338754080289799
ACH-000876,-0.7665428233949472
ACH-000878,-0.6263443831303611
ACH-000880,-0.3492694651797125
ACH-000881,-0.4928813007481917
ACH-000882,-0.2701509813459902
ACH-000884,-0.4942950763086131
ACH-000885,-0.7412909170297125
ACH-000887,-0.39583219545948334
ACH-000889,-0.6566997749076351
ACH-000896,-0.37878278405789023
ACH-000898,-0.5528158803545807
ACH-000900,-0.4713313870403053
ACH-000901,-0.4734622572554591
ACH-000905,-0.4498152956677223
ACH-000906,-0.2103527404280732
ACH-000907,-0.8051272812553306
ACH-000910,-0.4602151857859172
ACH-000911,-0.4896879119026606
ACH-000912,-0.3401957472472358
ACH-000913,-0.3883192488330586
ACH-000915,-0.3905675935470676
ACH-000916,-0.4794814289909248
ACH-000917,-0.5978695778060403
ACH-000920,-0.17132502770146613
ACH-000921,-0.4843800441993546
ACH-000924,-0.3369220804142457
ACH-000926,-0.7148590826656754
ACH-000928,-0.5676719292103549
ACH-000929,-0.5229889242740395
ACH-000932,-0.3762751749323501
ACH-000935,-0.6717081687684997
ACH-000936,-0.5575390991116159
ACH-000937,-0.5668087076983555
ACH-000938,-0.8164957685614375
ACH-000939,-0.5020264768703341
ACH-000941,-0.5008235140333379
ACH-000943,-0.22253461283511786
ACH-000946,-0.3638131882895773
ACH-000947,-0.4026803384085
ACH-000948,-0.7603409271713791
ACH-000950,-0.5276904883451505
ACH-000953,-0.5202189488683929
ACH-000954,-0.8161850946160869
ACH-000957,-0.2484542834705048
ACH-000958,-0.1558030227893256
ACH-000960,-0.8623513221367263
ACH-000963,-0.23821953474523605
ACH-000968,-0.6247381468391168
ACH-000969,-0.5320122800840916
ACH-000972,-0.6682665157174996
ACH-000973,-0.18519241888509036
ACH-000974,-0.1685527314672803
ACH-000978,-0.4800594333942338
ACH-000984,-0.5215125176309603
ACH-000986,-0.3130106224960931
ACH-000988,-0.5098716901942826
ACH-000993,-0.4310795393518899
ACH-000994,-0.4277264028639652
ACH-000996,-0.062025209082216565
ACH-001001,-0.2289136963087139
ACH-001020,-0.4773556114598346
ACH-001028,-0.5266398699131045
ACH-001031,-0.3281509628048824
ACH-001038,-0.4020993926890941
ACH-001048,-0.4822683421542509
ACH-001050,-1.0158710457588984
ACH-001053,-0.5239840838581129
ACH-001054,-0.6191618056317657
ACH-001061,-0.4567902855066045
ACH-001067,-0.2341395707272931
ACH-001075,-0.33418286047774504
ACH-001096,-0.6670570166590759
ACH-001111,-0.5820088797645291
ACH-001119,-0.510440716027459
ACH-001128,-1.1041336261250974
ACH-001134,-0.4385790189939433
ACH-001151,-0.26167514671558617
ACH-001163,-0.515619487239267
ACH-001164,-0.25307288600307004
ACH-001183,-0.5034033154425422
ACH-001192,-0.5278788815706298
ACH-001193,-0.3314854405151707
ACH-001196,-0.3940981499059411
ACH-001197,-0.3267200363634121
ACH-001205,-0.5865969517490857
ACH-001211,-0.40718012203242704
ACH-001212,-0.3196076377022103
ACH-001228,-0.17376803771945867
ACH-001232,-0.4948649167759984
ACH-001239,-0.9032072175561447
ACH-001270,-0.3575758055531273
ACH-001274,-0.21131310073071533
ACH-001275,-0.2381980423790526
ACH-001277,-0.4788498624506277
ACH-001278,-0.3594899507621676
ACH-001280,-0.20576179111512166
ACH-001283,-0.4343667249909364
ACH-001289,-0.3712205195908603
ACH-001300,-0.23286321393872145
ACH-001301,-0.1405609817382968
ACH-001302,-0.07980331013667168
ACH-001306,-0.5187513954288155
ACH-001318,-0.20771420717325104
ACH-001322,-0.2011457064774511
ACH-001328,-0.5834543006676036
ACH-001332,-0.40235892590898
ACH-001336,-0.567797432793741
ACH-001346,-0.2794080495657985
ACH-001353,-0.36665261098873103
ACH-001354,-0.1686770832786319
ACH-001367,-0.12102200104419805
ACH-001368,-0.5218832831875735
ACH-001374,-0.609542777012152
ACH-001377,-0.4797333159369501
ACH-001380,-0.5251821311010946
ACH-001391,-0.5793589961745418
ACH-001408,-0.5876695985250074
ACH-001430,-0.5015579637366998
ACH-001431,-0.5610745361309215
ACH-001450,-0.5606694042721813
ACH-001496,-0.5215553698544102
ACH-001500,-0.4650325819557554
ACH-001523,-0.2838673061625074
ACH-001532,-0.5906651027453019
ACH-001550,-0.3377668713552757
ACH-001552,-0.3735295292635915
ACH-001554,-0.6308072686298782
ACH-001654,-0.3599329111193609
ACH-001735,-0.4920677145479066
ACH-001736,-0.3241329580219708
ACH-001737,-0.2266040851797135
ACH-001740,-0.2270555216463195
ACH-001745,-0.44888015655444746
ACH-001765,-0.6857087252064331
