,GCSAML (148823)
ACH-000234,-0.06541597434347422
ACH-000235,-0.0604271853368693
ACH-000237,-0.055480933255751985
ACH-000238,-0.05494651170552615
ACH-000242,-0.13858012283829407
ACH-000243,-0.07723958438310947
ACH-000244,-0.16729294224649582
ACH-000246,-0.20869624379721985
ACH-000248,-0.2793464440150735
ACH-000250,-0.05052140864928841
ACH-000251,-0.1850596630707676
ACH-000252,-0.2380458544171133
ACH-000253,0.01647279330376953
ACH-000255,0.02342508791508809
ACH-000256,-0.0010260788929819416
ACH-000257,-0.1123774884136518
ACH-000258,-0.103337935046747
ACH-000259,-0.118256975914071
ACH-000260,-0.12337863072930312
ACH-000261,-0.011975282936255232
ACH-000262,-0.07021168035724723
ACH-000263,-0.1176405060598556
ACH-000264,-0.08306511352302381
ACH-000265,0.03585819902048297
ACH-000266,-0.07214903831339126
ACH-000272,-0.08451250031011426
ACH-000274,-0.12039258083118155
ACH-000277,-0.3114142764103623
ACH-000278,0.06652863120286827
ACH-000279,-0.011047125592728212
ACH-000280,-0.03899292873449335
ACH-000281,-0.015233590401637787
ACH-000288,-0.08723694571517991
ACH-000291,-0.09013223350953957
ACH-000293,-0.15322888481667635
ACH-000294,0.037896000213804966
ACH-000295,-0.12661823781338422
ACH-000296,-0.11624029757980678
ACH-000302,-0.03932053056359097
ACH-000304,-0.20375291146856525
ACH-000307,-0.01535405917722762
ACH-000308,-0.18687287878260908
ACH-000310,-0.033699451719322884
ACH-000311,-0.16011473046273225
ACH-000312,-0.12678599213731795
ACH-000315,0.050376772444946635
ACH-000316,-0.030989029178362375
ACH-000317,-0.09167406132675343
ACH-000318,-0.1138705878547159
ACH-000319,-0.020923543301097813
ACH-000320,-0.17389835287763938
ACH-000322,-0.1107456128140797
ACH-000323,-0.05851458406804187
ACH-000324,-0.052884633332989935
ACH-000329,-0.13593160079553898
ACH-000330,-0.09117437226428962
ACH-000331,0.045059376875744135
ACH-000332,-0.04517334878885899
ACH-000334,-0.15666461686830746
ACH-000335,0.03820265824629775
ACH-000336,0.1234951845635512
ACH-000337,-0.10980127287587327
ACH-000338,-0.08104603407236617
ACH-000339,-0.07906572670413503
ACH-000341,0.16122545589040468
ACH-000348,-0.18085397888300134
ACH-000350,-0.14710035933212348
ACH-000352,-0.13963694392252474
ACH-000356,-0.04471980327801002
ACH-000361,-0.07134580859713925
ACH-000362,-0.07270256675835085
ACH-000363,-0.11819688496193535
ACH-000364,0.03173562688149231
ACH-000365,-0.1856913306950045
ACH-000366,-0.10751070571246067
ACH-000368,-0.2273875942198119
ACH-000374,-0.1330382860133782
ACH-000375,-0.25438998544133395
ACH-000376,-0.025962485093870908
ACH-000381,-0.10945753750178316
ACH-000383,-0.07448420735945388
ACH-000387,-0.08618902126534278
ACH-000389,-0.13775589371475566
ACH-000390,-0.0667383143348804
ACH-000393,-0.1203083915189752
ACH-000395,0.04601692922024618
ACH-000396,-0.08541875369781997
ACH-000397,-0.08457688125218239
ACH-000401,-0.12669691349708395
ACH-000402,-0.1856472054501872
ACH-000403,-0.09696220210105712
ACH-000404,0.052104444925932164
ACH-000406,-0.058929858202513265
ACH-000407,-0.028881068143093106
ACH-000408,-0.1460426016375917
ACH-000410,-0.11385619965790646
ACH-000411,-0.06978632589191486
ACH-000414,-0.2232920616890811
ACH-000415,-0.03467689413989803
ACH-000416,-0.09762103407617748
ACH-000420,0.07467580693459415
ACH-000421,-0.13741136350647587
ACH-000424,0.09077529202505702
ACH-000425,-0.08315968097404387
ACH-000426,0.0703277689105487
ACH-000427,-0.12535200556692042
ACH-000433,0.0229067037830634
ACH-000435,-0.3196919355838289
ACH-000436,-0.1168895783721942
ACH-000444,-0.09950476279375364
ACH-000445,-0.15505290172640826
ACH-000448,-0.032643026610335836
ACH-000450,0.12580179858233306
ACH-000452,-0.020558313648373502
ACH-000454,-0.15578209835238702
ACH-000458,0.07598997387768111
ACH-000459,-0.3131905274484832
ACH-000460,-0.14122509683446147
ACH-000461,-0.1116502177524336
ACH-000463,-0.08224390537172645
ACH-000464,0.021259612962186297
ACH-000466,0.037179524138199166
ACH-000467,-0.1234473301816652
ACH-000468,-0.01053881754132972
ACH-000469,-0.11300980946128646
ACH-000470,-0.05544510548091565
ACH-000471,-0.04547040381143852
ACH-000472,-0.09279223503864363
ACH-000473,-0.16783783941265187
ACH-000475,-0.13528214135067884
ACH-000476,-0.05883068096088522
ACH-000477,-0.024824526288735643
ACH-000479,-0.12980714522878384
ACH-000480,-0.026975940735488618
ACH-000481,0.13268495897114618
ACH-000483,0.008977219949141732
ACH-000484,-0.17218847987054045
ACH-000485,-0.1910659413479988
ACH-000486,-0.12652435628202308
ACH-000487,-0.17675817144420666
ACH-000488,-0.12363947990764085
ACH-000490,-0.09645425390986667
ACH-000491,-0.10178213453745323
ACH-000495,-0.06353730450246421
ACH-000496,-0.034372213130272805
ACH-000499,-0.063578236245265
ACH-000500,-0.143038253474308
ACH-000502,-0.06759095202204728
ACH-000503,-0.3376303606364257
ACH-000505,-0.13206235808305405
ACH-000507,-0.03555737110669793
ACH-000510,-0.0773698633401521
ACH-000511,-0.18002349433352502
ACH-000512,-0.03534092116952356
ACH-000516,-0.08511751175383821
ACH-000517,-0.11776830756819212
ACH-000518,0.04456564626646599
ACH-000520,-0.07171162012907352
ACH-000521,0.02706734574913553
ACH-000522,-0.061193771436877036
ACH-000524,-0.059135370244156785
ACH-000527,-0.15836885770001105
ACH-000528,-0.09392697392253972
ACH-000537,-0.0025275740110223977
ACH-000541,-0.17370270695684514
ACH-000542,-0.06090077740513573
ACH-000544,-0.22143946349966134
ACH-000545,0.08065921688021357
ACH-000547,-0.18930155029118045
ACH-000548,-0.1609162529944942
ACH-000549,-0.06631357339422414
ACH-000550,-0.10819058018614992
ACH-000552,-0.12244117541529953
ACH-000556,-0.082129735810707
ACH-000557,-0.1156509673757746
ACH-000569,-0.028353689134316323
ACH-000570,-0.0341151397009956
ACH-000571,-0.14927135941718445
ACH-000573,-0.010349358068622751
ACH-000576,-0.13649185531331368
ACH-000579,-0.23675958062979985
ACH-000580,-0.3218791614805517
ACH-000584,-0.09885284959069676
ACH-000585,-0.026598857269743082
ACH-000588,-0.3035162975227074
ACH-000589,0.014409121898967722
ACH-000591,-0.018623318551751696
ACH-000593,-0.05181425800596566
ACH-000600,-0.1924091897081949
ACH-000601,-0.15854137819099168
ACH-000605,0.03784286731093907
ACH-000606,-0.1998183578121314
ACH-000608,-0.04017464112068647
ACH-000614,-0.15663105297477392
ACH-000616,0.020448018245046783
ACH-000618,0.0009258109940061024
ACH-000619,-0.1772989975511024
ACH-000620,-0.09480899096017284
ACH-000621,-0.05626955846520982
ACH-000622,-0.08418989664968839
ACH-000623,-0.14998474190003158
ACH-000624,-0.09829886134761763
ACH-000627,0.00778811681716703
ACH-000630,-0.0951081874426938
ACH-000631,-0.4753312773201828
ACH-000632,0.014400240137324653
ACH-000633,-0.15286249403028726
ACH-000637,-0.03937859958424133
ACH-000638,0.1625399339393356
ACH-000646,-0.23940700845131685
ACH-000647,0.0054253820952105385
ACH-000648,0.02022712252271381
ACH-000649,-0.07986233048773582
ACH-000651,0.01114966285572124
ACH-000652,0.011573384482005842
ACH-000653,-0.025267227418566227
ACH-000657,-0.10695347580242658
ACH-000658,-0.11649935295899905
ACH-000661,-0.04635908183514998
ACH-000662,0.10167139191230444
ACH-000663,-0.054883867044181536
ACH-000665,-0.009747333460362634
ACH-000671,0.0008647681375113473
ACH-000672,0.09759299003366446
ACH-000673,-0.08779378680243154
ACH-000676,-0.03996796081654585
ACH-000677,-0.02338830531516933
ACH-000681,0.09284953000311448
ACH-000683,-0.1918078063785088
ACH-000684,-0.18772608465301496
ACH-000688,0.031129929824111568
ACH-000693,-0.07206860832808326
ACH-000694,-0.031618241469731675
ACH-000695,-0.0398734848574321
ACH-000696,-0.07859651561719648
ACH-000697,-0.1551877116262152
ACH-000699,-0.13403710820063466
ACH-000701,0.04184117460531546
ACH-000706,-0.07023442059515987
ACH-000711,-0.059528691843821764
ACH-000713,-0.1467273884874156
ACH-000714,-0.0604127787793449
ACH-000718,-0.00850166387661643
ACH-000720,-0.003484603242309304
ACH-000721,-0.06573080391760648
ACH-000724,0.14490082608921784
ACH-000725,-0.1744907405160617
ACH-000732,-0.11323065397761285
ACH-000734,-0.05028793257839244
ACH-000735,-0.024941313501702648
ACH-000736,-0.004244373419732806
ACH-000738,0.009674016027814631
ACH-000746,-0.023984489572041863
ACH-000747,-0.09092673349992966
ACH-000748,-0.15325670478152273
ACH-000753,-0.04799035688659156
ACH-000756,-0.27067627482907153
ACH-000757,-0.03791345327539475
ACH-000758,0.08095704970324613
ACH-000760,-0.14083000190183573
ACH-000762,-0.23077918843015904
ACH-000763,-0.23095579866172575
ACH-000764,-0.15352513609803772
ACH-000765,-0.18676616197250984
ACH-000766,-0.16050624657684728
ACH-000767,0.012759641586501972
ACH-000768,-0.1629187012841637
ACH-000769,-0.08419398166032631
ACH-000770,-0.0936029924250119
ACH-000771,-0.17218397184155845
ACH-000773,-0.13388868110138236
ACH-000776,-0.030762574334710826
ACH-000777,-0.09737309040081447
ACH-000778,-0.042919885431023284
ACH-000781,-0.008843985440800218
ACH-000782,-0.037149734992619685
ACH-000783,-0.16660510557764746
ACH-000784,-0.12798547553150982
ACH-000785,0.015102370924255875
ACH-000787,0.03419563786837705
ACH-000788,-0.10123165098960256
ACH-000791,-0.18603518969391472
ACH-000792,-0.01105883784004232
ACH-000794,-0.08729535303733096
ACH-000796,-0.17327122139301612
ACH-000798,-0.015902400108974948
ACH-000799,-0.1804742624742856
ACH-000800,-0.2589785234021549
ACH-000802,-0.10864338125005392
ACH-000804,-0.1856997994132583
ACH-000805,-0.0945964026821072
ACH-000809,-0.0810812829538746
ACH-000810,0.019568428539916128
ACH-000811,-0.048740786095808585
ACH-000817,-0.12315884692362247
ACH-000819,0.004331060227475458
ACH-000820,0.1866367283403602
ACH-000821,-0.003938122564284653
ACH-000822,0.013615908323838829
ACH-000823,-0.14522650572298876
ACH-000824,-0.043460764442928686
ACH-000827,-0.09653798527565613
ACH-000829,0.03341033129268618
ACH-000831,0.004117302346721717
ACH-000832,-0.02916957885785756
ACH-000833,-0.08157962720222801
ACH-000834,-0.0007157890846024977
ACH-000835,-0.14628305271786488
ACH-000836,-0.12249374543803335
ACH-000837,-0.08349697250633553
ACH-000838,0.029832738538016827
ACH-000839,-0.06824471748453871
ACH-000840,-0.05579758544382658
ACH-000841,-0.08648822677281899
ACH-000843,-0.09671317209904456
ACH-000846,-0.20861715417749585
ACH-000847,-0.1067604183621802
ACH-000848,-0.1292918598467034
ACH-000849,-0.17586036643461994
ACH-000851,-0.11359016421598092
ACH-000855,0.05763429794861785
ACH-000856,-0.20304812205627965
ACH-000858,-0.013476816613939518
ACH-000859,0.09446371515772173
ACH-000861,-0.07492130652289834
ACH-000862,-0.13432344376010324
ACH-000865,-0.10907410035213297
ACH-000866,-0.16837955794234427
ACH-000867,-0.08431806551889116
ACH-000869,-0.01792410289385895
ACH-000872,-0.16931263056224544
ACH-000873,0.05763232690772613
ACH-000876,-0.2448913240550853
ACH-000878,0.16113298638118545
ACH-000880,0.05132703947519809
ACH-000881,-0.1153448461828218
ACH-000882,-0.07787297493912634
ACH-000884,-0.025081876141981967
ACH-000885,-0.17174227371997447
ACH-000887,-0.06792681515856402
ACH-000889,-0.19438731197486514
ACH-000896,0.020369388227062076
ACH-000898,-0.01215813614894284
ACH-000900,-0.1124107100079146
ACH-000901,-0.15300281904377822
ACH-000905,-0.1198424361067464
ACH-000906,-0.1449995714753589
ACH-000907,-0.17425053828582865
ACH-000910,-0.1283189891263863
ACH-000911,-0.0907162765415205
ACH-000912,-0.11607499080575352
ACH-000913,-0.07473627412560696
ACH-000915,-0.0018355870773229066
ACH-000916,-0.018770456967767243
ACH-000917,-0.03430192112282954
ACH-000920,0.08694450316820204
ACH-000921,0.006087625674328821
ACH-000924,-0.0883895715051546
ACH-000926,-0.1247859833628302
ACH-000928,-0.03690460337623337
ACH-000929,-0.2761676385611416
ACH-000932,-0.042799880442449784
ACH-000935,-0.12072633874397153
ACH-000936,-0.022032488911892384
ACH-000937,-0.14023049438768406
ACH-000938,-0.19178125064298152
ACH-000939,-0.04615296448624194
ACH-000941,-0.023691321368227537
ACH-000943,-0.07543585095242207
ACH-000946,-0.18256798167941934
ACH-000947,-0.12851007345972634
ACH-000948,-0.18145469314087345
ACH-000950,0.06341249963275675
ACH-000953,-0.09255572717333993
ACH-000954,-0.1341351198439645
ACH-000957,-0.02955445379574928
ACH-000958,-0.1610364962055382
ACH-000960,-0.047279440656137615
ACH-000963,-0.18567181964560356
ACH-000968,-0.0784506354243206
ACH-000969,0.08512477653279961
ACH-000972,0.0731558746704799
ACH-000973,-0.0929788464555028
ACH-000974,-0.11157735819786364
ACH-000978,0.054223656512452895
ACH-000984,-0.11336170716479944
ACH-000986,0.05283986122478128
ACH-000988,-0.03863908814285767
ACH-000993,0.02918232843805953
ACH-000994,-0.2906147716253223
ACH-000996,-0.11617496971051272
ACH-001001,-0.09519017017401886
ACH-001020,-0.10553169343038632
ACH-001028,-0.06411605385293502
ACH-001031,-0.02754629767452451
ACH-001038,-0.01497422352863694
ACH-001048,-0.01957757780166047
ACH-001050,-0.1093749573010576
ACH-001053,-0.2126256170801064
ACH-001054,-0.2197291972765877
ACH-001061,-0.04755126870050107
ACH-001067,-0.0578879469036293
ACH-001075,-0.08672091308331649
ACH-001096,-0.14005683234154098
ACH-001111,0.0859225581743521
ACH-001119,-0.13688134544491584
ACH-001128,-0.33143020383992344
ACH-001134,0.0014096197701974633
ACH-001151,-0.14793691835946984
ACH-001163,-0.05425297542356874
ACH-001164,-0.1568823990674424
ACH-001183,-0.2583548644945599
ACH-001192,-0.2507341460365881
ACH-001193,0.1945215828615423
ACH-001196,-0.18964466442095032
ACH-001197,-0.1680330391666802
ACH-001205,-0.4264822080839429
ACH-001211,-0.17319545593441307
ACH-001212,-0.12672681524164425
ACH-001228,0.026334865151010575
ACH-001232,-0.1067033872092949
ACH-001239,-0.13337826091537436
ACH-001270,-0.0442075984987638
ACH-001274,-0.14190413457843265
ACH-001275,-0.08313136297070829
ACH-001277,-0.195631813599086
ACH-001278,-0.12367157720097198
ACH-001280,-0.1373936699386503
ACH-001283,0.09631447299379564
ACH-001289,-0.005715152522677082
ACH-001300,-0.13212950393221687
ACH-001301,-0.04194404354818156
ACH-001302,-0.10109035602638797
ACH-001306,-0.15039336586797636
ACH-001318,-0.06358937616368446
ACH-001322,-0.14191603140079098
ACH-001328,-0.15265085336418588
ACH-001332,0.0985805038768877
ACH-001336,-0.04884901826003643
ACH-001346,-0.054129968489696166
ACH-001353,-0.056844388406604066
ACH-001354,-0.042297327150451036
ACH-001367,-0.21296014100603766
ACH-001368,-0.057361047161032075
ACH-001374,-0.08068201364135234
ACH-001377,-0.12236756219039402
ACH-001380,-0.09820366873472984
ACH-001391,-0.012157537729198652
ACH-001408,-0.09806993438751034
ACH-001430,-0.1575671534013047
ACH-001431,-0.034006891402864316
ACH-001450,-0.04616031385354055
ACH-001496,-0.07534788856580465
ACH-001500,-0.07585187061905314
ACH-001523,-0.02861372052777578
ACH-001532,-0.14877040177636394
ACH-001550,-0.01878397906205748
ACH-001552,-0.3608163166802191
ACH-001554,-0.02999276272075025
ACH-001654,-0.05774381441702616
ACH-001735,-0.048681582740313915
ACH-001736,-0.09138960310343973
ACH-001737,0.06509835563675417
ACH-001740,-0.2570735556099193
ACH-001745,-0.0462433572144679
ACH-001765,-0.06978261150231327
