,VIM (7431)
ACH-000004,0.00967607817813414
ACH-000005,0.05329988902207598
ACH-000007,0.15380137258934454
ACH-000009,0.06839896464482909
ACH-000011,-0.19260226225515253
ACH-000012,-0.027787429208904046
ACH-000013,0.07040404094663491
ACH-000014,0.16182434087611308
ACH-000015,-0.003225736285227009
ACH-000017,-0.004101426033830103
ACH-000018,-0.011749217714210631
ACH-000019,0.10857852478002797
ACH-000021,-0.006441681014829099
ACH-000022,0.08783432236897484
ACH-000025,-0.0951718048344208
ACH-000028,0.0843404072610682
ACH-000030,0.1078796092295028
ACH-000035,0.17336603904919207
ACH-000036,0.043035548418141535
ACH-000037,0.26041354297896674
ACH-000039,0.30101039850674943
ACH-000040,-0.10857014908432956
ACH-000041,-0.08266705514609328
ACH-000042,0.09912487650112302
ACH-000045,0.07188301783845309
ACH-000047,0.13204128782699365
ACH-000052,0.0316511217430304
ACH-000053,0.09057414717117224
ACH-000054,0.14810487225131275
ACH-000055,0.08050022830841197
ACH-000060,0.07831509003296852
ACH-000067,0.12702753611470732
ACH-000070,0.12798259159172032
ACH-000075,0.1368579434022274
ACH-000078,0.15344049165883994
ACH-000082,0.042668682560337734
ACH-000085,0.04594196094523993
ACH-000086,0.040040725536845664
ACH-000087,0.04285740809781111
ACH-000092,0.07747806447612678
ACH-000095,0.06133793292788791
ACH-000097,0.06874967178021245
ACH-000098,0.10939726104594152
ACH-000099,0.09330294693260743
ACH-000108,0.13670508819467958
ACH-000113,0.08965827340222388
ACH-000116,0.09659916397947914
ACH-000118,0.013682295518771178
ACH-000120,0.06627034571658172
ACH-000123,0.1756128871713521
ACH-000127,0.09296618087672738
ACH-000128,0.09524500503207037
ACH-000132,-0.014593908708695844
ACH-000133,0.07131603139657829
ACH-000137,0.17551608254053908
ACH-000138,0.17391932024384055
ACH-000142,0.11995950938630255
ACH-000143,0.10244623908883653
ACH-000146,0.13937056355438418
ACH-000148,0.015734918092090416
ACH-000150,0.050022917943949634
ACH-000152,0.12639651250530334
ACH-000153,-0.026481789276047517
ACH-000159,0.12740050880505965
ACH-000160,0.018617433576914352
ACH-000163,-0.09840067782098537
ACH-000167,-0.12636747661450554
ACH-000168,0.12098751813789127
ACH-000169,-0.06338816057042268
ACH-000178,0.15684379483622599
ACH-000183,0.038737647401283895
ACH-000188,-0.04899251569977228
ACH-000189,0.2229148040531932
ACH-000190,-0.10539206302289283
ACH-000198,0.03722010286350092
ACH-000203,0.049629629694758697
ACH-000204,0.1433121866656454
ACH-000206,-0.2274394347884208
ACH-000207,0.15107644415203705
ACH-000208,0.462282069721663
ACH-000210,-0.09153426084275733
ACH-000211,0.0042402737846098226
ACH-000215,0.0557885790135927
ACH-000221,0.004151642315074022
ACH-000222,0.2204448550976618
ACH-000223,0.13006611094010387
ACH-000226,0.2015992119795164
ACH-000227,-0.06322896775231608
ACH-000228,-0.004603750411058867
ACH-000231,0.13884181038764104
ACH-000232,0.009466581031540787
ACH-000233,0.08376388225383448
ACH-000234,0.08650198041631145
ACH-000235,0.13504769017782653
ACH-000237,-0.02904042523325205
ACH-000238,0.124589423484114
ACH-000242,0.009559193376210142
ACH-000243,0.06362480937073582
ACH-000244,-0.5133464218867659
ACH-000246,0.12821840064337126
ACH-000248,0.027388325757916613
ACH-000250,0.10864073642946057
ACH-000251,0.18371413323306496
ACH-000252,0.0067040934593493645
ACH-000253,0.13448475004983168
ACH-000255,0.10593798084540744
ACH-000256,-0.008871689043924718
ACH-000257,0.15596122247513544
ACH-000258,0.18267815910695534
