,SRF (6722)
ACH-000153,-0.3130560793927882
ACH-000159,-0.6053280925024644
ACH-000160,-0.2512153206652184
ACH-000163,-0.4614103464889251
ACH-000167,-0.3554891736871447
ACH-000168,-0.4608353955326682
ACH-000169,-0.7527981669273129
ACH-000178,-0.7080614206865695
ACH-000183,-0.43452873942304143
ACH-000188,-0.3079863896092003
ACH-000189,-0.9562683257128096
ACH-000190,-0.6100010044361515
ACH-000198,-0.1840558063815551
ACH-000203,-0.4750984332248666
ACH-000204,-0.6691655991632358
ACH-000206,-0.5893725116359372
ACH-000207,-0.3119733954664176
ACH-000208,-0.4795926558904775
ACH-000210,-0.2977706997522885
ACH-000211,-0.21060516384557407
ACH-000215,-0.4714767867009266
ACH-000221,-0.6548921300982359
ACH-000222,-0.5785688593047452
ACH-000223,-0.17749683919058826
ACH-000226,-0.3857677944397028
ACH-000227,-0.3618798043653358
ACH-000228,-0.3737573151139175
ACH-000231,-0.7438681038061132
ACH-000232,-0.5029116915114054
ACH-000233,-0.4035958866564496
ACH-000234,-0.4563844387019445
ACH-000235,-0.4565773162284006
ACH-000237,-0.7884864012853087
ACH-000238,-0.2766669185072338
ACH-000242,-0.7818866451367363
ACH-000243,-0.6818226758696057
ACH-000244,-0.8281901541619385
ACH-000246,-0.4306234000610257
ACH-000248,-0.2775658885383089
ACH-000250,-0.5494893144835636
ACH-000251,-0.8895768675136567
ACH-000252,-0.29501934797061496
ACH-000253,-0.6144921753306277
ACH-000255,-0.7317473203840436
ACH-000256,-0.5512109565170908
ACH-000257,-0.2923404214775789
ACH-000258,-0.4191094413428355
ACH-000259,-0.5020884456414104
ACH-000260,-0.5310252646511652
ACH-000261,-0.2906288704985423
ACH-000262,-0.5960347788490619
ACH-000263,-0.04468211496956739
ACH-000264,-0.629184796511932
ACH-000265,-0.3964725322479696
ACH-000266,-0.4409629594634465
ACH-000272,-0.5625144512806207
ACH-000274,-0.4308702527138412
ACH-000277,-0.4753391252970866
ACH-000278,-0.484583501767073
ACH-000279,-0.4590985656830918
ACH-000280,-0.4659382793708484
ACH-000281,-0.4838597619091331
ACH-000288,-0.5546141598104144
ACH-000291,-0.644177426092425
ACH-000293,-0.4787788112931273
ACH-000294,-0.525902883248312
ACH-000295,-0.561387208476536
ACH-000296,-0.4204738712857158
ACH-000302,-0.32626376905437793
ACH-000304,-0.4312139986510086
ACH-000307,-0.4235187235636934
ACH-000308,-0.5666880761965162
ACH-000310,-0.29064697476905577
ACH-000311,-0.33313911794514994
ACH-000312,-0.17171910847333272
ACH-000315,-0.5474825358767715
ACH-000316,-0.6666434731999713
ACH-000317,-0.6344368453873767
ACH-000318,-0.10810008705385747
ACH-000319,-0.7760064851205543
ACH-000320,-0.6877463850327294
ACH-000322,-0.3709844087743713
ACH-000323,-0.5615268480620952
ACH-000324,-0.7019683438270817
ACH-000329,-0.4863906877506191
ACH-000330,-0.26254220439659803
ACH-000331,-0.6112645008540094
ACH-000332,-0.2859824807783197
ACH-000334,-0.3810775831570972
ACH-000335,-0.4258316514330401
ACH-000336,-0.4338340602972369
ACH-000337,-0.4471504909872741
ACH-000338,-0.3573624735473493
ACH-000339,-0.5782430843205416
ACH-000341,-0.5180607591243821
ACH-000348,-0.4966248224045046
ACH-000350,-0.13102462513196014
ACH-000352,-0.44131050572594577
ACH-000356,-0.7424424228551132
ACH-000361,-0.6490756543636261
ACH-000362,-0.3381208952582174
ACH-000363,-0.22333775234247105
ACH-000364,-0.5364561112492126
ACH-000365,-0.3407649247290169
ACH-000366,-0.33097798889787505
ACH-000368,-0.6502027473058859
ACH-000374,-0.13319470888901452
ACH-000375,-0.5799156973082787
ACH-000376,-0.6020384229315645
ACH-000381,-0.5387122773999163
ACH-000383,-0.08602289847242389
ACH-000387,-0.5116117152218308
ACH-000389,-0.24108298055812205
ACH-000390,-0.1041389981039689
ACH-000393,-0.8099132669016222
ACH-000395,-0.40548366250726203
ACH-000396,-0.4379717135906217
ACH-000397,-0.647046598036834
ACH-000401,-0.6835159757327665
ACH-000402,-0.8016890483490214
ACH-000403,-0.11219852322321323
ACH-000404,-0.8527208360904168
ACH-000406,-0.3158846976604441
ACH-000407,-0.6689082353908924
ACH-000408,-0.5625179966929862
ACH-000410,-0.5345505358605154
ACH-000411,-0.4265410251980717
ACH-000414,-0.4277113536288415
ACH-000415,-0.5413030731693678
ACH-000416,-0.8360629098868685
ACH-000420,-0.4549264577740477
ACH-000421,-0.1850713437839468
ACH-000424,-0.4888651536016436
ACH-000425,-0.6430157263722056
ACH-000426,-0.25284203600648913
ACH-000427,-0.3011606937327174
ACH-000433,-0.6629182365895073
ACH-000435,-0.10411198055215512
ACH-000436,-0.5021827232635472
ACH-000444,-0.4697369264752726
ACH-000445,-0.6951136922028113
ACH-000448,-0.3997314608878767
ACH-000450,-0.607707173377995
ACH-000452,-0.19819106908138912
ACH-000454,-0.6914372519135304
ACH-000458,-0.6704380102453134
ACH-000459,-0.3920110191465007
ACH-000460,-0.5701066959050313
ACH-000461,-0.2617486126521718
ACH-000463,-0.4506031877453828
ACH-000464,-0.7533262646032305
ACH-000466,-0.3211522969017685
ACH-000467,-0.5315082215591029
ACH-000468,-0.6701945308359786
ACH-000469,-0.39924103802917066
ACH-000470,-0.23109978152944985
ACH-000471,-0.4868365221535813
ACH-000472,-0.14196805677009214
ACH-000473,-0.33481958142119755
ACH-000475,-0.6607897437922569
ACH-000476,-0.7347535454216826
ACH-000477,-0.3266712434859664
ACH-000479,-0.4989256615472093
ACH-000480,-0.4119971796826072
ACH-000481,-0.4755406378525712
ACH-000483,-0.4344955997447921
ACH-000484,-0.4129045812735941
ACH-000485,-0.3552375831800097
ACH-000486,-0.4838413149741155
ACH-000487,-0.4386736604182517
ACH-000488,-0.3534075412080312
ACH-000490,-0.7863149867323344
ACH-000491,-0.5576661201067216
ACH-000495,-0.4703009414791334
ACH-000496,-0.4668463362266155
ACH-000499,-0.9075761843409508
ACH-000500,-0.6000677112798735
ACH-000502,-0.4463579770799069
ACH-000503,-0.01019864210608265
ACH-000505,-0.5896140454059392
ACH-000507,-0.5380438795574672
ACH-000510,-0.5091666047233737
ACH-000511,-0.795953299805157
ACH-000512,-0.5039866742976219
ACH-000516,-0.6217536455466748
ACH-000517,-0.516053663825133
ACH-000518,-0.4722965821038968
ACH-000520,-0.5993097181485736
ACH-000521,-0.3975714289157308
ACH-000522,-0.8462603378388235
ACH-000524,-0.5428328963105608
ACH-000527,-0.5060232796937085
ACH-000528,-0.499983956410332
ACH-000537,-0.6205872296486252
ACH-000541,-0.6245382242537622
ACH-000542,-0.7155832719767141
ACH-000544,-0.4697946989876772
ACH-000545,-0.22037584512283895
ACH-000547,-0.2939678991238333
ACH-000548,-0.4985304774345152
ACH-000549,-0.4969890432635218
ACH-000550,-0.9364885009547564
ACH-000552,-0.34458361145869354
ACH-000556,-0.3999347621214844
ACH-000557,-0.3492870950306984
ACH-000569,-0.18093895961128525
ACH-000570,-0.3492271566298349
ACH-000571,-0.3260352381376196
ACH-000573,-0.2957519287631636
ACH-000576,-0.7160245258057504
ACH-000579,-0.5656500296729278
ACH-000580,-0.4816076080994592
ACH-000584,-0.4856889185659517
ACH-000585,-0.1989297198292808
ACH-000588,-0.6926587820381465
ACH-000589,-0.515744671238603
ACH-000591,-0.5377428156747684
ACH-000593,-0.5044986502362503
ACH-000600,-0.402951173311164
ACH-000601,-0.4840560960908554
ACH-000605,-0.4725361196288847
ACH-000606,-0.5144882675916841
ACH-000608,-0.3181784672187329
ACH-000614,-0.7337951054401469
ACH-000616,-0.6330104022467344
ACH-000618,-0.5370984180697903
ACH-000619,-0.4514911086904668
ACH-000620,-0.6537206912805603
ACH-000621,-0.407157760052884
ACH-000622,-0.5495032783988871
ACH-000623,-0.4880869662501021
ACH-000624,-0.3655312084714152
ACH-000627,-0.4695423949798
ACH-000630,-0.5522122809044039
ACH-000631,-0.7086987575265123
ACH-000632,-0.7665819759143614
ACH-000633,-0.37939244584706544
ACH-000637,-0.4436019671659645
ACH-000638,-0.38694680313846175
ACH-000646,-0.4463863639256929
ACH-000647,-0.4199691813832472
ACH-000648,-0.839135249429124
ACH-000649,-0.5008162634620454
ACH-000651,-0.4800035592919821
ACH-000652,-0.3718328784730297
ACH-000653,-0.33811072211934995
ACH-000657,-0.3934449630789741
ACH-000658,-0.6073785690411595
ACH-000661,-0.5534231063882824
ACH-000662,-0.2300324094097745
ACH-000663,-0.4619723082799875
ACH-000665,-0.588465493912844
ACH-000671,-0.4600377570388681
ACH-000672,-0.288263373445348
ACH-000673,-0.5256518051917433
ACH-000676,-0.6930794491319955
ACH-000677,-0.3594124264428555
ACH-000681,-0.6118473811467772
ACH-000683,-0.34425285957720125
ACH-000684,-0.6872079275724706
ACH-000688,-1.052828434357332
ACH-000693,-0.06317528163076742
ACH-000694,-0.31290333325386305
ACH-000695,-0.42189935163635023
ACH-000696,-0.6777931055269507
ACH-000697,-0.2957686830087624
ACH-000699,-0.5260758758386535
ACH-000701,-0.2435269370262316
ACH-000706,-0.6062657532944562
ACH-000711,-0.4171902611293728
ACH-000713,-0.4945775959188358
ACH-000714,-0.2598504406202874
ACH-000718,-0.16534352491181256
ACH-000720,-0.5030728723756653
ACH-000721,-0.32996092579742137
ACH-000724,-0.5629381996383176
ACH-000725,-0.31913296741951114
ACH-000732,-0.8583257080707293
ACH-000734,-0.33485354617616186
ACH-000735,-0.3651594104526437
ACH-000736,-0.3545293980150876
ACH-000738,-0.7468914095829204
ACH-000746,-0.060208675410105175
ACH-000747,-0.5210033588399334
ACH-000748,-0.6703827608186116
ACH-000753,-0.5516527810495075
ACH-000756,-0.7321260832494277
ACH-000757,-0.4844456672411819
ACH-000758,-0.3199949618059447
ACH-000760,-0.4252750731475379
ACH-000762,-0.7065051884806473
ACH-000763,-0.4586732829632739
ACH-000764,-0.6505986804114622
ACH-000765,-0.6541015569707318
ACH-000766,-0.6725423686556281
ACH-000767,-0.279689097296558
ACH-000768,-0.6144590127053166
ACH-000769,-0.5158974738180355
ACH-000770,-0.6239260391432256
ACH-000771,-0.6005264739311345
ACH-000773,-0.4747494094223799
ACH-000776,-0.37966248920161455
ACH-000777,-0.4780944675099527
ACH-000778,-0.7582472529665166
ACH-000781,-0.4609475469706628
ACH-000782,-0.518395694833124
ACH-000783,-0.6098611652972838
ACH-000784,-0.3641547748957433
ACH-000785,-0.5792537213223896
ACH-000787,-0.5485522030629474
ACH-000788,-0.7000847941240153
ACH-000791,-0.2978267946923244
ACH-000792,-0.7492221487861691
ACH-000794,-0.4106883514497128
ACH-000796,-0.2153212155233413
ACH-000798,-0.6221591496749004
ACH-000799,-0.7302069097129402
ACH-000800,-0.5541873125567524
ACH-000802,-0.5718549510249287
ACH-000804,-0.3529953413006576
ACH-000805,-0.3678573421088436
ACH-000809,-0.3214456770662085
ACH-000810,-0.5821252774385628
ACH-000811,-0.4922738373886154
ACH-000817,-0.6423309580143706
ACH-000819,-0.5424210762403681
ACH-000820,-0.4572002916992947
ACH-000821,-0.4523051344545382
ACH-000822,-0.4503981000911476
ACH-000823,-0.2627832998625915
ACH-000824,-0.5811636184102411
ACH-000827,-0.6721614332121898
ACH-000829,-0.4808400345721516
ACH-000831,-0.5898815103443951
ACH-000832,-0.6611523949831148
ACH-000833,-0.2797358160714446
ACH-000834,-0.8010201467114239
ACH-000835,-0.531463042118512
ACH-000836,-0.3289510650324041
ACH-000837,-0.3133674250568357
ACH-000838,-0.6421660953106815
ACH-000839,-0.4213790181320893
ACH-000840,-0.7410628944253347
ACH-000841,-0.6518091044603482
ACH-000843,-0.31504428525266776
ACH-000846,-0.2875652061628524
ACH-000847,-0.38350694105153904
ACH-000848,-0.5497586396693788
ACH-000849,-0.5044664082616684
ACH-000851,-0.7250037876340504
ACH-000855,-0.6524430377399559
ACH-000856,-0.6098420300400484
ACH-000858,-0.6163976501473356
ACH-000859,-0.6589802043014807
ACH-000861,-0.5147527301083208
ACH-000862,-0.4464911336593482
ACH-000865,-0.2840358700309067
ACH-000866,-0.6085465671364809
ACH-000867,-0.4517611779389866
ACH-000869,-0.4136579007723713
ACH-000872,-0.5490430126336463
ACH-000873,-0.7516616856952081
ACH-000876,-0.2716855551196849
ACH-000878,-0.6052256677370009
ACH-000880,-0.31441592504402305
ACH-000881,-0.4508248228009011
ACH-000882,-0.7388325486161201
ACH-000884,-0.5723279720318177
ACH-000885,-0.789628257957498
ACH-000887,0.04391531848643642
ACH-000889,-0.5234204836768062
ACH-000896,0.02410970986430073
ACH-000898,-0.2200243572365316
ACH-000900,-0.7290199415987734
ACH-000901,-0.5878418539083391
ACH-000905,-0.7283823366855042
ACH-000906,-0.7172667473761082
ACH-000907,-0.8770213487437049
ACH-000910,-0.12927435756555228
ACH-000911,-0.3946839257022416
ACH-000912,-0.8318458544891885
ACH-000913,-0.5590144515658884
ACH-000915,-0.5472847508650517
ACH-000916,-0.6221678815404005
ACH-000917,-0.2908729363192919
ACH-000920,-0.1432128204929068
ACH-000921,-0.5190857618730683
ACH-000924,-0.2542236648234281
ACH-000926,-0.5938444259060452
ACH-000928,-0.5806492904477885
ACH-000929,-0.4382701412518261
ACH-000932,-0.4555963929582443
ACH-000935,-0.4322080776797902
ACH-000936,-0.3624444927656417
ACH-000937,-0.2693362447953265
ACH-000938,-0.4318625116194755
ACH-000939,-0.3489511040787969
ACH-000941,-0.3070011983747857
ACH-000943,-0.4472735392090007
ACH-000946,-0.6244263076379359
ACH-000947,-0.2439636650795837
ACH-000948,-0.3522755975383094
ACH-000950,-0.5679449514165136
ACH-000953,-0.6640718560282379
ACH-000954,-0.5322169089621063
ACH-000957,-0.2140141559770196
ACH-000958,-0.346792087972083
ACH-000960,-0.3088740802341921
ACH-000963,-0.5303537702184808
ACH-000968,-0.5696362651379503
ACH-000969,-0.3410817225168446
ACH-000972,-0.5794884890156801
ACH-000973,-0.1575696131457984
ACH-000974,-0.6243903683202627
ACH-000978,-0.473328808651959
ACH-000984,-0.5495257857658101
ACH-000986,-0.4849924733327868
ACH-000988,-0.43327847865364333
ACH-000993,-0.4932148317024833
ACH-000994,-0.2510747192560507
ACH-000996,-0.4225109334494991
ACH-001001,-0.7244449570086017
ACH-001020,-0.6444789614160813
ACH-001028,-0.3887830531129019
ACH-001031,-0.654188713089041
ACH-001038,-0.6464543323208318
ACH-001048,-0.5489692835075284
ACH-001050,-0.7172046073440143
ACH-001053,-0.9756064458435456
ACH-001054,-0.5100156582970198
ACH-001061,-0.7091390539414356
ACH-001067,-0.2451022546656063
ACH-001075,-0.11198998225101844
ACH-001096,-0.4754307553180274
ACH-001111,-0.5388822933028705
ACH-001119,-0.4550112870488424
ACH-001128,-0.706382388202412
ACH-001134,-0.5357656494943108
ACH-001151,-0.4746528959267663
ACH-001163,-0.5392931926535006
ACH-001164,-0.504759968715241
ACH-001183,-0.3328364631482732
ACH-001192,-0.6252586531230361
ACH-001193,-0.44360205459317215
ACH-001196,-0.7574910430524995
ACH-001197,-0.4718769115077293
ACH-001205,-0.3843121570914119
ACH-001211,-0.6754447573633321
ACH-001212,-0.5844463526082673
ACH-001228,-0.2957522537491929
ACH-001232,-0.7295118291269798
ACH-001239,-0.7072487660258854
ACH-001270,-0.4666038079969324
ACH-001274,-0.5579301091198421
ACH-001275,-0.5644009976379251
ACH-001277,-0.45446977474598294
ACH-001278,-0.6047603004233427
ACH-001280,-0.2987476656552106
ACH-001283,-0.8166428909174889
ACH-001289,-0.5928562977732434
ACH-001300,-0.4300204703731596
ACH-001301,-0.5859556166888781
ACH-001302,-0.3528170141267131
ACH-001306,-0.7411152355320026
ACH-001318,-0.7253372164043913
ACH-001322,-0.6508413065655638
ACH-001328,-0.3847164683455695
ACH-001332,-0.3750470859019547
ACH-001336,-0.7153877557682573
ACH-001346,-0.5781954926772961
ACH-001353,0.01204806479300808
ACH-001354,-0.6862790120829917
ACH-001367,-0.4245993059148579
ACH-001368,-0.29416042468924525
ACH-001374,-0.7489567422766789
ACH-001377,-0.396134234731784
ACH-001380,-0.6442255424043718
ACH-001391,-0.5498755224528106
ACH-001408,-0.5747446222315971
ACH-001430,-0.4201009075624302
ACH-001431,-0.3511023468036308
ACH-001450,-0.45195696259477103
ACH-001496,-0.5049351371478678
ACH-001500,-0.6474302626888055
ACH-001523,-0.4227068747259342
ACH-001532,-0.4593224195702284
ACH-001550,-0.2223498825447292
ACH-001552,-0.7861842910516484
ACH-001554,-0.4394576761350917
ACH-001654,-0.284769631246534
ACH-001735,-0.3261948250544012
ACH-001736,-0.5213042220335987
ACH-001737,-0.3879923184059701
ACH-001740,-0.5116558344062453
ACH-001745,-0.2585225326622904
ACH-001765,-0.5184710575780827
