,ATP1B2 (482)
ACH-000004,-0.04851449843186662
ACH-000005,0.15317698606211955
ACH-000007,-0.2047717730526217
ACH-000009,-0.18074561892369626
ACH-000011,0.025206234437083908
ACH-000012,-0.2626701682806696
ACH-000013,-0.1408620242062559
ACH-000014,-0.006742241419681178
ACH-000015,-0.08625788956665666
ACH-000017,-0.18327810146560164
ACH-000018,-0.09770866718452492
ACH-000019,-0.04512000925617609
ACH-000021,-0.08732755085304257
ACH-000022,-0.006267979489343099
ACH-000025,-0.2128221891137221
ACH-000028,-0.1300760743580512
ACH-000030,-0.06503254404706475
ACH-000035,-0.08066764731232835
ACH-000036,-0.183519882525714
ACH-000037,-0.2722391482151382
ACH-000039,-0.2310672145864272
ACH-000040,-0.2960770296678122
ACH-000041,-0.13169580566564731
ACH-000042,-0.12976967038374596
ACH-000045,-0.06906326365156723
ACH-000047,0.0824896424247518
ACH-000052,-0.3620837972765399
ACH-000053,-0.07316658311788772
ACH-000054,-0.09140165405990608
ACH-000055,-0.07759993597072495
ACH-000060,-0.2649860687520373
ACH-000067,-0.1986780174601413
ACH-000070,-0.136095272635118
ACH-000075,-0.1286780390089694
ACH-000078,-0.2900962518571169
ACH-000082,-0.2270440518311561
ACH-000085,-0.2353922395720183
ACH-000086,-0.1126780580891778
ACH-000087,-0.1978712025772867
ACH-000092,-0.08963296968050123
ACH-000095,-0.0839355557601188
ACH-000097,-0.17068404044794766
ACH-000098,-0.12979767393733913
ACH-000099,-0.11240221767073448
ACH-000108,0.06011975875976393
ACH-000113,-0.09766771933807476
ACH-000116,-0.19184289417064332
ACH-000118,-0.07810285480748859
ACH-000120,-0.05252498567081262
ACH-000123,-0.04686446369856456
ACH-000127,-0.08017814119936903
ACH-000128,-0.08692515793079607
ACH-000132,-0.011154323725534574
ACH-000133,-0.1281653311024995
ACH-000137,-0.16778778753384968
ACH-000138,-0.11153888739660577
ACH-000142,-0.315141386270581
ACH-000143,-0.13706269992620182
ACH-000146,-0.011954519381304232
ACH-000148,-0.16157283264546973
ACH-000150,-0.2769387348918457
ACH-000152,-0.03705043418108064
ACH-000153,-0.06466208941633259
ACH-000159,-0.15997338251187945
ACH-000160,-0.1221517673374088
ACH-000163,-0.041979351021839334
ACH-000167,0.05000741354776783
ACH-000168,-0.2306467121995453
ACH-000169,-0.029710607683190456
ACH-000178,-0.08839720987228725
ACH-000183,-0.13611893424540275
ACH-000188,-0.2048128805071307
ACH-000189,-0.03814467411865763
ACH-000190,0.07649829517736463
ACH-000198,-0.02299066671183481
ACH-000203,0.06115199936303089
ACH-000204,-0.123221119948661
ACH-000206,-0.23023289004986155
ACH-000207,-0.10490115193208413
ACH-000208,-0.032264081437416166
ACH-000210,0.04320328718515448
ACH-000211,-0.04538067684648818
ACH-000215,-0.0559013382675364
ACH-000221,-0.01977065001750342
ACH-000222,-0.1584246046052117
ACH-000223,-0.12477744393863666
ACH-000226,-0.22126962576504874
ACH-000227,-0.2720969859653511
ACH-000228,-0.13818215127770472
ACH-000231,-0.09862992409347114
ACH-000232,-0.12723873967202087
ACH-000233,0.05100719748264829
ACH-000234,-0.11195629938048572
ACH-000235,-0.044613006974307465
ACH-000237,-0.15984365635915945
ACH-000238,-0.2680801067481969
ACH-000242,0.2088011330034888
ACH-000243,-0.15784021266639106
ACH-000244,-0.35833564997241085
ACH-000246,-0.07996452672241812
ACH-000248,0.04054274949327906
ACH-000250,-0.10628542900124174
ACH-000251,-0.2072712471500152
ACH-000252,-0.21550132330604024
ACH-000253,-0.3151742229037704
ACH-000255,-0.3013679285802349
ACH-000256,-0.22482888667368156
ACH-000257,-0.23066345023118934
ACH-000258,-0.058454611480876814
ACH-000259,-0.08132887616776317
ACH-000260,-0.0006008643220172682
ACH-000261,-0.12922535695199908
ACH-000262,-0.21299354398391726
ACH-000263,-0.3744179632594116
ACH-000264,-0.07299358053335002
ACH-000265,-0.14300883416644974
ACH-000266,-0.08024416103515837
ACH-000272,-0.08678624585719742
ACH-000274,-0.23387392209972055
ACH-000277,-0.1838039944697435
ACH-000278,-0.10371142986676278
ACH-000279,-0.12394568745604387
ACH-000280,-0.06491766016766752
ACH-000281,-0.132621290848842
ACH-000288,-0.31265417650504096
