,RBFOX1 (54715)
ACH-000004,0.12356770734946855
ACH-000005,-0.12411960488029035
ACH-000007,0.11884777368798592
ACH-000009,0.04644266698498595
ACH-000011,0.09275250158832568
ACH-000012,0.04794373583900565
ACH-000013,-0.01623541842364874
ACH-000014,-0.09612480831709218
ACH-000015,-0.13709445830980407
ACH-000017,0.10200875489341356
ACH-000018,0.1935970823511992
ACH-000019,0.1733404121330053
ACH-000021,0.026169098548498984
ACH-000022,-0.06899759855875626
ACH-000025,0.12047435237863227
ACH-000028,0.06470251013766297
ACH-000030,0.06143681767064905
ACH-000035,0.07813757622490873
ACH-000036,0.07386013569892133
ACH-000037,-0.10423833082755372
ACH-000039,-0.056155471976827034
ACH-000040,-0.047746855919714816
ACH-000041,0.2554198902635927
ACH-000042,0.051350927973531885
ACH-000045,0.065393321760469
ACH-000047,0.12484010048561388
ACH-000052,0.067338641853693
ACH-000053,0.11159324857508897
ACH-000054,0.08713784336530353
ACH-000055,0.09736642547546737
ACH-000060,0.05703623386784044
ACH-000067,-0.08485601319554048
ACH-000070,-0.0932322379268194
ACH-000075,0.205967994200626
ACH-000078,-0.01040256839158657
ACH-000082,-0.0813319232874179
ACH-000085,0.4059204701024393
ACH-000086,0.15374826095050195
ACH-000087,-0.0930243840723054
ACH-000092,0.041512988674733325
ACH-000095,0.09766494939190748
ACH-000097,0.09591825741267428
ACH-000098,-0.03641891791958403
ACH-000099,0.026676343874423664
ACH-000108,0.02858564865070297
ACH-000113,0.07462415964719163
ACH-000116,-0.08423052571931783
ACH-000118,0.07114951695132779
ACH-000120,0.029769038551572476
ACH-000123,-0.03293875048203651
ACH-000127,-0.05011652949933024
ACH-000128,0.030110501968230168
ACH-000132,-0.04505140271222035
ACH-000133,-0.09672289471841136
ACH-000137,0.16036309753118771
ACH-000138,0.04727595682609086
ACH-000142,0.16809883948706902
ACH-000143,0.08387261935303646
ACH-000146,-0.02214708391295184
ACH-000148,-0.07969119851265721
ACH-000150,-0.08308669200853543
ACH-000152,-0.13292458928103587
ACH-000153,-0.06744699279170184
ACH-000159,-0.048117614431884066
ACH-000160,0.053931829967067725
ACH-000163,0.10034363746326093
ACH-000167,-0.007804482209408578
ACH-000168,-0.008088973281346092
ACH-000169,0.04926635020594457
ACH-000178,0.058878440759160586
ACH-000183,-0.14714669836561886
ACH-000188,0.15668172145774395
ACH-000189,0.1793119740095713
ACH-000190,-0.17918162111933233
ACH-000198,0.13705326197994308
ACH-000203,0.0656915324844786
ACH-000204,-0.056752259976475636
ACH-000206,0.007204549608230245
ACH-000207,-0.11585341778279222
ACH-000208,-0.13773026654136847
ACH-000210,0.15222413530914142
ACH-000211,0.005533339923715643
ACH-000215,-0.12524257931935467
ACH-000221,-0.006982891523625474
ACH-000222,-0.08004715046785803
ACH-000223,-0.04579121199863661
ACH-000226,-0.09359509797119872
ACH-000227,-0.042185527905735834
ACH-000228,0.1112695451802444
ACH-000231,0.06706763493663317
ACH-000232,-0.002706488686275908
ACH-000233,0.12848307404091242
ACH-000234,0.05535005743382007
ACH-000235,-0.023041518295932147
ACH-000237,0.008764249456862223
ACH-000238,0.21179297780366926
ACH-000242,-0.008985568066864858
ACH-000243,-0.1890682859598616
ACH-000244,0.07316964658455585
ACH-000246,0.08835156801200078
ACH-000248,0.140242431327315
ACH-000250,0.01337658169695718
ACH-000251,-0.08983369680020893
ACH-000252,-0.20890178456716488
ACH-000253,0.23274144381549766
ACH-000255,0.1055537476451778
ACH-000256,-0.1033749236559908
ACH-000257,-0.1890043998003153
ACH-000258,0.08337528882178015
ACH-000259,-0.04571488117012505
ACH-000260,-0.058633754681885475
ACH-000261,-0.052461355762100384
ACH-000262,-0.0788433241114265
ACH-000263,0.09755223396512806
ACH-000264,0.0549145969729093
ACH-000265,-0.08898428028664307
ACH-000266,0.012481309149261386
ACH-000272,0.12127526046267373
ACH-000274,0.01937366073549552
ACH-000277,0.0578994310157534
ACH-000278,0.17753584248146725
ACH-000279,-0.0005133635934271234
ACH-000280,0.00669528907324038
ACH-000281,0.024490945685896395
ACH-000288,-0.09084131119482274
ACH-000291,0.04783726091739873
ACH-000293,0.12068908979337392
ACH-000294,0.08188558325767151
ACH-000295,-0.013435295396536151
ACH-000296,-0.2426761177601755
ACH-000302,-0.020721842643671003
ACH-000304,0.19174773916748397
ACH-000307,-0.013074695355255824
ACH-000308,0.015636037604849228
ACH-000310,0.06965397108755686
ACH-000311,0.02015818612401894
ACH-000312,-0.1284967494872373
ACH-000315,-0.07531403966148577
ACH-000316,-0.059594508322518634
ACH-000317,0.02696557546847336
ACH-000318,0.031386421851868726
ACH-000319,-0.046822006529161034
ACH-000320,0.2814017749215205
ACH-000322,0.164582564742483
ACH-000323,-0.09461379163189576
ACH-000324,-0.03037877136550997
ACH-000329,0.0316750651772485
ACH-000330,0.12776760542071286
ACH-000331,-0.01208077423418828
ACH-000332,0.007170238966343084
ACH-000334,0.012383345368589043
ACH-000335,0.3023101285196313
ACH-000336,0.24408697282199654
ACH-000337,-0.17973124788645725
ACH-000338,-0.2741322721416569
ACH-000339,-0.09298933615936086
ACH-000341,0.003554043280982161
ACH-000348,0.055409057616336056
ACH-000350,0.059981377746179634
ACH-000352,-0.01891652555688993
ACH-000356,-0.08814870034839055
ACH-000361,-0.017996981039333358
ACH-000362,0.12594978243546776
ACH-000363,-0.05523937091799769
ACH-000364,-0.06356596412104952
ACH-000365,0.12616371737091012
ACH-000366,-0.10330385752523194
ACH-000368,0.006979803975699453
ACH-000374,0.06545951079742708
ACH-000375,0.1391107743815574
ACH-000376,0.03915335753206101
ACH-000381,-0.016855659313590794
ACH-000383,-0.03257928051111826
ACH-000387,0.15684627871094392
ACH-000389,0.20069708436658185
ACH-000390,-0.00591970039649069
ACH-000393,0.0769312929414983
ACH-000395,0.23441398735961666
ACH-000396,0.2366750965496373
ACH-000397,0.01841740081309306
ACH-000401,0.12188992658054185
ACH-000402,-0.2400826169375146
ACH-000403,-0.01527967594418474
ACH-000404,-0.0469733158757592
ACH-000406,0.01503104712709441
ACH-000407,-0.0046069003937643715
ACH-000408,0.02798521611460709
ACH-000410,0.08105186099357628
ACH-000411,-0.19870205458457704
ACH-000414,0.01714091461829044
ACH-000415,-0.02661203789493055
ACH-000416,0.07515873088013761
ACH-000420,-0.12620081991118376
ACH-000421,-0.07016489696273458
ACH-000424,-0.10374113191197644
ACH-000425,0.01642992978935463
ACH-000426,0.24869852012125865
ACH-000427,0.10135147245682592
ACH-000433,0.11058448924809276
ACH-000435,0.05981535145998543
ACH-000436,0.000982161328542582
ACH-000444,-0.041944986594372034
ACH-000445,0.06507333439966548
ACH-000448,0.021039859603326983
ACH-000450,-0.2572183830733513
ACH-000452,0.010982592991395715
ACH-000454,0.0945564237514504
ACH-000458,0.08663824336355977
ACH-000459,0.13038457008655305
ACH-000460,0.06952579891398215
ACH-000461,0.0594428126083
ACH-000463,-0.0796964900638172
ACH-000464,-0.022491932027276416
ACH-000466,0.005604203694013211
ACH-000467,0.21888942465004801
ACH-000468,0.09358613636294501
ACH-000469,0.022613913371517056
ACH-000470,0.04135666688319824
ACH-000471,0.06702977018303223
ACH-000472,-0.037788360277822015
ACH-000473,0.02404337272882484
ACH-000475,0.01356448617856583
ACH-000476,-0.012310329202175894
ACH-000477,-0.014668208119418491
ACH-000479,0.04331153713359662
ACH-000480,0.0734166309033635
ACH-000481,0.058142368280993326
ACH-000483,0.029060094905077768
ACH-000484,0.012696810996278595
ACH-000485,0.02006487428064072
ACH-000486,0.0023808603222874674
ACH-000487,0.09012095179122814
ACH-000488,-0.0555540321422827
ACH-000490,0.03310482223385495
ACH-000491,0.15399933036675284
ACH-000495,-0.03537293056685624
ACH-000496,-0.011426352632411641
ACH-000499,0.07751764583723024
ACH-000500,-0.0825082802711962
ACH-000502,0.05573431503313413
ACH-000503,0.21111772419381347
ACH-000505,0.05155649909387288
ACH-000507,0.0067146298307900225
ACH-000510,-0.10182850617412488
