,ARNT2 (9915)
ACH-000004,-0.02236936234927626
ACH-000005,0.286295109165985
ACH-000007,0.015744964367178826
ACH-000009,0.07578200394531788
ACH-000011,0.08471471485393997
ACH-000012,-0.06957000071961053
ACH-000013,0.07953014705997354
ACH-000014,0.010895264934142956
ACH-000015,0.14873451117477549
ACH-000017,-0.06571051103753585
ACH-000018,-0.03814000413510002
ACH-000019,-0.07700711307065293
ACH-000021,0.14522748209900155
ACH-000022,-0.008287981956119473
ACH-000025,0.09924643359979682
ACH-000028,-0.04952607696912623
ACH-000030,0.16145408376684312
ACH-000035,0.09561950955823913
ACH-000036,0.05850182577861863
ACH-000037,-0.0029415124119975588
ACH-000039,-0.07518220190868087
ACH-000040,0.1382325018472408
ACH-000041,0.12376431320077955
ACH-000042,0.07015861884570053
ACH-000045,0.06675365351234984
ACH-000047,0.1364304843627302
ACH-000052,0.13141852576426588
ACH-000053,0.06951388273629297
ACH-000054,-0.05296958264996653
ACH-000055,0.032327334818705124
ACH-000060,0.04489945705926731
ACH-000067,0.17668046080108607
ACH-000070,0.057345497536684574
ACH-000075,0.08963187347281126
ACH-000078,0.0740398482223469
ACH-000082,0.08472330373673878
ACH-000085,0.3569500596153984
ACH-000086,0.19894391318130275
ACH-000087,0.08966014001859188
ACH-000092,0.1099359972395924
ACH-000095,0.06791016470925289
ACH-000097,0.08559270693708843
ACH-000098,0.11215584562587888
ACH-000099,0.0758703934361468
ACH-000108,0.10674874237002704
ACH-000113,0.05350845495515665
ACH-000116,0.07360739107638964
ACH-000118,0.125001366284398
ACH-000120,0.001800973872431341
ACH-000123,0.1944556145814094
ACH-000127,0.13091212552576414
ACH-000128,0.10442196086079918
ACH-000132,0.03503718687985091
ACH-000133,0.14970995375975454
ACH-000137,-0.053598084747495264
ACH-000138,0.1611193614863953
ACH-000142,0.04475186062053594
ACH-000143,-0.018797383723828685
ACH-000146,0.15723763493234394
ACH-000148,0.15526169371674256
ACH-000150,0.24185395688875805
ACH-000152,0.2020394984706512
ACH-000153,-0.011543680048851384
ACH-000159,0.10110311855621104
ACH-000160,0.10969117347363394
ACH-000163,0.19065782121458855
ACH-000167,0.08271536788496961
ACH-000168,0.14813934569180698
ACH-000169,0.1354342990980675
ACH-000178,0.13510850834709734
ACH-000183,0.0012760005650902747
ACH-000188,0.13138210536327902
ACH-000189,0.2382472044542818
ACH-000190,-0.014493069949448831
ACH-000198,0.1349790190879922
ACH-000203,-0.4162149345681763
ACH-000204,-0.1836525005042095
ACH-000206,0.029820672617086968
ACH-000207,0.20465693220206568
ACH-000208,-0.09526729281536632
ACH-000210,0.06135685499429808
ACH-000211,0.11250705797164674
ACH-000215,0.062063531749898725
ACH-000221,0.12430329181858492
ACH-000222,0.13726156293069844
ACH-000223,0.05155924152648755
ACH-000226,0.13039381599601516
ACH-000227,0.08046239653033471
ACH-000228,0.1004609676819506
ACH-000231,0.039561507570514916
ACH-000232,0.16785200581020548
ACH-000233,0.006808558337643192
ACH-000234,0.10793721249241572
ACH-000235,-0.005253725702194306
ACH-000237,0.03692542514592796
ACH-000238,0.04351503077820002
ACH-000242,-0.11696690391221773
ACH-000243,0.05867392939101035
ACH-000244,0.16986838273872304
ACH-000246,0.2105692378893458
ACH-000248,0.23759634620132514
ACH-000250,0.16175408389093482
ACH-000251,0.20575815331170635
ACH-000252,-0.09185207459091296
ACH-000253,-0.027595319855312304
ACH-000255,-0.019517643434085363
ACH-000256,0.06242251964063685
ACH-000257,0.13046653263255728
ACH-000258,-0.02023658329437376
ACH-000259,0.08541532234598209
ACH-000260,0.08419893118863961
ACH-000261,0.09032181251034954
ACH-000262,0.06821221658333912
ACH-000263,0.031002584763007875
ACH-000264,0.15351914760825947
ACH-000265,0.006205710774001589
ACH-000266,0.06380320554432534
ACH-000272,0.047866047663561936
ACH-000274,0.047667321076302095
ACH-000277,0.13981167431851832
ACH-000278,0.0617986762397241
ACH-000279,0.11946942229000265
ACH-000280,0.14275874441949646
ACH-000281,-0.07571310443760441
ACH-000288,0.13836182788258014
ACH-000291,-0.002484967775059093
ACH-000293,0.1865102969754209
ACH-000294,0.08249708587167526
ACH-000295,-0.11887068143616596
ACH-000296,0.2041334763730212
ACH-000302,0.09941871430700552
ACH-000304,-0.04238622221084788
ACH-000307,-0.022815252950378936
ACH-000308,0.09296705605755183
ACH-000310,-0.05027659252472473
ACH-000311,-0.06273756114497307
ACH-000312,0.04174548938114247
ACH-000315,0.15476287325714055
ACH-000316,0.2264608773830886
ACH-000317,0.14317977023025014
ACH-000318,0.12278931530830535
ACH-000319,0.04033140464612624
ACH-000320,0.1128778720304187
ACH-000322,0.001591341567876278
ACH-000323,0.0999683371060643
ACH-000324,0.12018260292254948
ACH-000329,0.049477331988325116
ACH-000330,0.15270035549012964
ACH-000331,0.11084459431778887
ACH-000332,0.058865439437694324
ACH-000334,0.06937121544799786
