,GHITM (27069)
ACH-000004,-0.021851659943569145
ACH-000005,-0.050477632279008935
ACH-000007,0.040994380708611375
ACH-000009,0.1488536383727259
ACH-000011,0.16601293599717254
ACH-000012,0.09653549310734263
ACH-000013,0.11850539757327062
ACH-000014,-0.02346921358510281
ACH-000015,0.12016408659891314
ACH-000017,0.08880211718667717
ACH-000018,0.04022388857699954
ACH-000019,-0.005590945491452432
ACH-000021,0.10424802227226196
ACH-000022,-0.10191047182150992
ACH-000025,-0.07274886398215613
ACH-000028,0.05514150126178331
ACH-000030,0.008893046125323321
ACH-000035,0.0426290626654757
ACH-000036,0.11889307221574542
ACH-000037,0.185495417486238
ACH-000039,0.11532487812254902
ACH-000040,0.010337358713146626
ACH-000041,0.09709598777588876
ACH-000042,0.1484098996440932
ACH-000045,0.11779562542913848
ACH-000047,0.1539830476820827
ACH-000052,0.07196836189798192
ACH-000053,0.02611141803262033
ACH-000054,0.0853141225920324
ACH-000055,0.16793035162911613
ACH-000060,0.0819969754598924
ACH-000067,-0.06162010509649701
ACH-000070,0.2258695136397233
ACH-000075,0.18877924397625445
ACH-000078,0.12461158742876287
ACH-000082,0.0756978215244801
ACH-000085,0.24958898582382924
ACH-000086,-0.004105044142431997
ACH-000087,0.20078514461706806
ACH-000092,0.08056766069607295
ACH-000095,0.04029028760973427
ACH-000097,0.06935774992196624
ACH-000098,-0.012016147917414285
ACH-000099,0.07714507042959072
ACH-000108,0.1714327253127769
ACH-000113,0.029331051873119438
ACH-000116,0.05597391363161388
ACH-000118,0.11618212662771273
ACH-000120,0.12480008130648255
ACH-000123,0.08906523592659016
ACH-000127,0.09603203271240487
ACH-000128,0.13673835157609993
ACH-000132,0.05559160640940479
ACH-000133,0.1365977641465023
ACH-000137,0.25135383774691883
ACH-000138,0.2036970705323012
ACH-000142,0.12953995250534744
ACH-000143,0.35365925390653097
ACH-000146,0.1311214674388209
ACH-000148,-0.01629330338591434
ACH-000150,0.11124368346833516
ACH-000152,0.012370329440323076
ACH-000153,0.02619915013746028
ACH-000159,0.15491417667748567
ACH-000160,-0.012118343126740054
ACH-000163,0.1797017003562168
ACH-000167,-0.18094252264657654
ACH-000168,0.09811442805481947
ACH-000169,0.1133250922938226
ACH-000178,0.06427037477727586
ACH-000183,0.25278414524034226
ACH-000188,0.08320382404281718
ACH-000189,0.1150378855157282
ACH-000190,0.11282825904191428
ACH-000198,0.10825436931891746
ACH-000203,0.13481799490717314
ACH-000204,-0.022603638403565773
ACH-000206,0.13218690127277405
ACH-000207,0.031068924236722487
ACH-000208,0.12288885897849106
ACH-000210,-0.11215023003291144
ACH-000211,0.08360026284173745
ACH-000215,0.07764591156501059
ACH-000221,0.02748549970346983
ACH-000222,0.08537204362703286
ACH-000223,0.028617668349522445
ACH-000226,-0.10728988968197332
ACH-000227,0.0011674366295653651
ACH-000228,-0.00011357239088987429
ACH-000231,0.053108119723869716
ACH-000232,-0.0015946163957422418
ACH-000233,-0.029011408696005537
ACH-000234,0.16647299785038874
ACH-000235,0.14029814964209272
ACH-000237,0.11474324314035875
ACH-000238,0.06660023252300519
ACH-000242,-0.01402888157601531
ACH-000243,0.13366109353421193
ACH-000244,0.15352554858868853
ACH-000246,0.13268190018656326
ACH-000248,-0.3228333311960171
ACH-000250,0.08657889228391336
ACH-000251,0.1886951654926325
ACH-000252,0.16835241368399442
ACH-000253,0.09165292546563264
ACH-000255,0.051178835897885605
ACH-000256,-0.021578860082342968
ACH-000257,-0.05498322806662968
ACH-000258,0.06761867469720899
ACH-000259,0.021949895002634574
ACH-000260,0.06979636199596366
ACH-000261,0.07726510899442453
ACH-000262,0.14251548748224574
ACH-000263,-0.026474972376971218
ACH-000264,0.11322811992191475
ACH-000265,0.08644603417309245
ACH-000266,0.17486434421964228
ACH-000272,0.19650701772403106
ACH-000274,-0.043174034720019364
ACH-000277,0.10395282763335496
ACH-000278,0.24941259858145046
ACH-000279,0.10875902873579492
ACH-000280,0.0739400753332287
ACH-000281,0.17252630812560946
ACH-000288,-0.0018328620550869398
ACH-000291,0.093566429635462
ACH-000293,0.07319108748356261
ACH-000294,0.22100099524552966
ACH-000295,0.15485285976309074
ACH-000296,0.010589640600536887
ACH-000302,0.0502195200659125
ACH-000304,0.02828811113395122
ACH-000307,0.1340610027011115
ACH-000308,0.1013517126690858
ACH-000310,0.06188150555718835
ACH-000311,0.2744204666033357
ACH-000312,0.2053113300207376
ACH-000315,0.04524833444883578
ACH-000316,0.050409437456160736
ACH-000317,0.07327138309056648
ACH-000318,0.0062655431365999026
ACH-000319,0.18022762592237432
ACH-000320,0.20654704418475595
ACH-000322,0.09418711219368056
ACH-000323,0.12550110285753696
ACH-000324,0.15092871872895228
ACH-000329,0.13715454772831714
ACH-000330,0.22206081935227598
ACH-000331,0.13737782160792122
ACH-000332,0.13796542756375985
ACH-000334,0.1224472861741658
ACH-000335,0.13948349767919085
ACH-000336,0.09004217291189079
ACH-000337,-0.01177130813607216
ACH-000338,0.1380188340112346
ACH-000339,0.09754300615957287
