,OR5H1 (26341)
ACH-000004,-0.04756046305751755
ACH-000005,-0.3026809402547129
ACH-000007,-0.18468338144395674
ACH-000009,-0.2345577692370413
ACH-000011,0.12472720658678906
ACH-000012,-0.14697243946551847
ACH-000013,-0.006715921458680162
ACH-000014,-0.2566588612484392
ACH-000015,-0.11917767743378375
ACH-000017,-0.2675953703450774
ACH-000018,-0.2774995933837654
ACH-000019,-0.4242468662364371
ACH-000021,-0.3045213983725658
ACH-000022,-0.16560963810677182
ACH-000025,-0.22407447949686626
ACH-000028,-0.3196163300687627
ACH-000030,-0.1775685515776798
ACH-000035,-0.04592735930849538
ACH-000036,-0.40577022704859295
ACH-000037,-0.2378060319453986
ACH-000039,-0.27061886235025195
ACH-000040,-0.22245474700140624
ACH-000041,-0.16988690747998805
ACH-000042,-0.15931204271629726
ACH-000045,-0.22732833415991105
ACH-000047,-0.06548453435234089
ACH-000052,-0.2907919520579769
ACH-000053,-0.2348196006031709
ACH-000054,-0.3125681459925549
ACH-000055,-0.19044621557317976
ACH-000060,-0.3721052657372949
ACH-000067,-0.3345426990553951
ACH-000070,-0.15763055678534216
ACH-000075,-0.3465859240744245
ACH-000078,-0.19251845003712173
ACH-000082,-0.1353061707374645
ACH-000085,-0.2243341282017834
ACH-000086,-0.2302800162271049
ACH-000087,-0.2665877951577757
ACH-000092,-0.12286126393768587
ACH-000095,-0.5217856205800911
ACH-000097,-0.3414806787733559
ACH-000098,-0.07783833407961957
ACH-000099,-0.10124144426091487
ACH-000108,-0.2280321964757604
ACH-000113,-0.27608016600743784
ACH-000116,-0.3317943530807562
ACH-000118,-0.10280508916593707
ACH-000120,-0.19556081989431148
ACH-000123,-0.30299801130787896
ACH-000127,-0.2232237190489002
ACH-000128,-0.4462605443016763
ACH-000132,-0.2837680096625622
ACH-000133,-0.11667404843454085
ACH-000137,-0.06276008626725457
ACH-000138,-0.21934028831741284
ACH-000142,-0.203115518490017
ACH-000143,-0.1526006425461138
ACH-000146,-0.13992884577456308
ACH-000148,-0.07126379548603698
ACH-000150,-0.15436436973555034
ACH-000152,-0.2402369587937349
ACH-000153,-0.2083258038323231
ACH-000159,-0.17655920914370668
ACH-000160,-0.08459672260048334
ACH-000163,-0.32914599352779833
ACH-000167,-0.2516209248762684
ACH-000168,-0.3297574473109485
ACH-000169,-0.12920565078141968
ACH-000178,-0.2527290259259781
ACH-000183,-0.03847468609980263
ACH-000188,-0.043462724745231794
ACH-000189,-0.14887907399180872
ACH-000190,-0.2614038208868033
ACH-000198,-0.1743481193093567
ACH-000203,-0.3575002101284857
ACH-000204,-0.09320415980500944
ACH-000206,-0.1940062636577276
ACH-000207,-0.5114599854134293
ACH-000208,-0.4747907870427232
ACH-000210,-0.06260214228907607
ACH-000211,-0.1945480112363967
ACH-000215,-0.1340850405566135
ACH-000221,-0.1922893354781268
ACH-000222,-0.28958076123444554
ACH-000223,-0.05252113223579749
ACH-000226,-0.17361199383541645
ACH-000227,-0.07250440846029725
ACH-000228,-0.25863014762410264
ACH-000231,-0.23982899262331886
ACH-000232,-0.2595007008133935
ACH-000233,-0.16949994829734294
ACH-000234,-0.1160088997181406
ACH-000235,-0.2208938730357007
ACH-000237,-0.2763179598338273
ACH-000238,-0.041852659323504966
ACH-000242,-0.5379321786671186
ACH-000243,-0.1199431411237978
ACH-000244,-0.1359971506464699
ACH-000246,-0.17307657697928128
ACH-000248,-0.3022030964241003
ACH-000250,-0.17977343460284195
ACH-000251,-0.1844181544931907
ACH-000252,-0.31935179409429937
ACH-000253,-0.27066836657837945
ACH-000255,-0.050562850678308034
ACH-000256,-0.347173814311001
ACH-000257,-0.06948869556190064
ACH-000258,-0.2451834057960024
ACH-000259,-0.2543332863967315
ACH-000260,-0.1875277330841244
ACH-000261,-0.23532325952781735
ACH-000262,-0.31048548747329857
