,OR5AC2 (81050)
ACH-000361,-0.114917013541104
ACH-000362,-0.017373127307655074
ACH-000363,0.004367007456121113
ACH-000364,0.06495556589413924
ACH-000365,0.020200122936109042
ACH-000366,-0.026850338269565385
ACH-000368,0.033211486642304625
ACH-000374,0.037149664503416335
ACH-000375,-0.03165495708465183
ACH-000376,-0.006883896852322433
ACH-000381,-0.08270870240355695
ACH-000383,-0.046969515748690766
ACH-000387,0.03471602737490236
ACH-000389,0.13666288798672685
ACH-000390,-0.045788158755315216
ACH-000393,-0.07804702131665457
ACH-000395,0.029483308157757182
ACH-000396,0.008134424066038572
ACH-000397,-0.02381979246373345
ACH-000401,-0.09294593710533987
ACH-000402,0.01977690902818599
ACH-000403,0.042620580931215415
ACH-000404,-0.08034466991343163
ACH-000406,-0.024646266100289117
ACH-000407,-0.0032512693318571227
ACH-000408,0.012886584651657507
ACH-000410,-0.028448284929415407
ACH-000411,-0.055421269747430016
ACH-000414,-0.015249739613453437
ACH-000415,0.0266936806382616
ACH-000416,0.09070984036640868
ACH-000420,-0.07350529447228075
ACH-000421,-0.0529161241696137
ACH-000424,0.09056171482370658
ACH-000425,0.02158136832215984
ACH-000426,0.007114885342012427
ACH-000427,-0.008277290263276301
ACH-000433,-0.087807759525159
ACH-000435,-0.13737452032911784
ACH-000436,0.03568013469727197
ACH-000444,0.06670231600963206
ACH-000445,-0.09099496473273286
ACH-000448,0.028429507544773212
ACH-000450,-0.04603614571580982
ACH-000452,0.008512145246905502
ACH-000454,0.0722203128296016
ACH-000458,0.07052587748906652
ACH-000459,-0.07766926925422077
ACH-000460,0.06686250105123183
ACH-000461,0.001016150140969247
ACH-000463,0.03277063785787589
ACH-000464,0.03776740922951731
ACH-000466,0.026823310294643302
ACH-000467,0.061251280576509685
ACH-000468,0.03231664026980182
ACH-000469,-0.05332162347098433
ACH-000470,0.030967133197216255
ACH-000471,-0.001015611458103815
ACH-000472,0.007861933328105034
ACH-000473,0.07514298230136858
ACH-000475,-0.008621306200045127
ACH-000476,0.01571202738347005
ACH-000477,-0.1132301449715592
ACH-000479,0.07054731114909574
ACH-000480,-0.03708302679638576
ACH-000481,0.011603382210123992
ACH-000483,0.004110676213077767
ACH-000484,-0.06352131359150615
ACH-000485,0.01543465164114341
ACH-000486,0.06540671711365102
ACH-000487,0.05833016528234886
ACH-000488,0.05857332780854016
ACH-000490,0.0661777211739684
ACH-000491,0.05272168303687495
ACH-000495,-0.12605801792997146
ACH-000496,-0.043968809332169116
ACH-000499,-0.027891768598788724
ACH-000500,0.02918716319429545
ACH-000502,0.017406151540614936
ACH-000503,0.11666221469925635
ACH-000505,0.005092658959176656
ACH-000507,-0.012530706007733835
ACH-000510,0.049352522316429934
ACH-000511,-0.023629213229838412
ACH-000512,-0.026437254017609327
ACH-000516,-0.004951214536159009
ACH-000517,0.004123872142604708
ACH-000518,-0.11437364477345613
ACH-000520,-0.13884532656376647
ACH-000521,-0.04362051891254586
ACH-000522,0.024786285420874275
ACH-000524,0.0076392831116865465
ACH-000527,0.07346434825690219
ACH-000528,-0.004305874195497422
ACH-000537,0.02273229646618092
ACH-000541,-0.07461131888000694
ACH-000542,0.12455527249609535
ACH-000544,0.03005376301984927
ACH-000545,-0.07164345853942278
ACH-000547,0.043651119984847164
ACH-000548,-0.06988352626531476
ACH-000549,0.01494953559872112
ACH-000550,0.04706129136583978
ACH-000552,0.02094948629364751
ACH-000556,-0.07874360447458913
ACH-000557,0.1270763402763452
ACH-000569,0.0702055064189727
ACH-000570,0.054661038372341215
ACH-000571,0.0280583262757068
ACH-000573,-0.029453362043786895
ACH-000576,0.039222396189051364
ACH-000579,0.10550648991287002
ACH-000580,0.04536576775975448
ACH-000584,-0.0359239124474467
ACH-000585,0.01842767864913024
ACH-000588,0.024929675728406167
ACH-000589,0.020731442809371226
ACH-000591,0.04088343254693593
ACH-000593,-0.04633550396508848
ACH-000600,0.007240125430730633
ACH-000601,0.1170038130727486
ACH-000605,0.02859872137276152
ACH-000606,0.12504695893699336
ACH-000608,0.01674554266772911
ACH-000614,0.07477121297101548
ACH-000616,0.10083425561971164
ACH-000618,0.025956912964483585
ACH-000619,-0.0190894050342456
ACH-000620,-0.012367646716073554
ACH-000621,0.009338511826628627
ACH-000622,0.05679167865887294
ACH-000623,0.03056105317796593
ACH-000624,0.05033827271528951
ACH-000627,0.10596987332886837
ACH-000630,-0.01613443031678096
ACH-000631,0.11743190184606125
ACH-000632,0.03515799226611505
ACH-000633,0.005351579328303296
ACH-000637,0.063423430129301
ACH-000638,-0.05216165804050042
ACH-000646,0.08861627242983347
ACH-000647,0.050106885022633794
ACH-000648,-0.006832963476517058
ACH-000649,0.0020864275699792488
ACH-000651,0.0041891438057385716
ACH-000652,0.1407483942318893
ACH-000653,-0.06720838687554567
ACH-000657,0.05216616001362396
ACH-000658,0.03781776219661609
ACH-000661,0.07427584498379118
ACH-000662,-0.05615727010384721
ACH-000663,-0.03446474305893911
ACH-000665,0.1441615465378783
ACH-000671,-0.04234036534925463
ACH-000672,0.2685555220480251
ACH-000673,0.04392667540870037
ACH-000676,0.002058318929031413
ACH-000677,0.05520609112076726
ACH-000681,-0.004192683520414292
ACH-000683,0.019954798110220426
ACH-000684,-0.17493168424547695
ACH-000688,0.11724560189882705
ACH-000693,0.08726919302451637
ACH-000694,0.07321941389262275
ACH-000695,0.12262509645723565
ACH-000696,-0.09767867875610206
ACH-000697,-0.047717442242679806
ACH-000699,0.0283929235580116
ACH-000701,0.14980179514623154
ACH-000706,-0.0016951091617323586
ACH-000711,0.12331417646472195
ACH-000713,0.07147744073367701
ACH-000714,0.022566568809301742
ACH-000718,0.09569215351149
ACH-000720,0.018409502665906425
ACH-000721,-0.01962822537104117
ACH-000724,-0.04930236531957916
ACH-000725,0.09151399639190287
ACH-000732,0.08757173346394033
ACH-000734,-0.059048747100147764
ACH-000735,-0.009077557209313112
ACH-000736,-0.07691222091956597
ACH-000738,0.02620575300636841
ACH-000746,0.035696323870815824
ACH-000747,0.038001719316869416
ACH-000748,0.0720318093640599
ACH-000753,0.04014414502690485
ACH-000756,-0.02382639796732707
ACH-000757,-0.12162451139359008
ACH-000758,0.040616954124540784
ACH-000760,0.14620980973553696
ACH-000762,-0.021527466698639273
ACH-000763,-0.004967711548585107
ACH-000764,0.08929450173959211
ACH-000765,0.08939597545116247
ACH-000766,0.04805067544491375
ACH-000767,0.16968295556981214
ACH-000768,-0.1273605617676184
ACH-000769,0.10032204513858198
ACH-000770,-0.04182581533085581
ACH-000771,0.050940842541857816
ACH-000773,0.12486240981228182
ACH-000776,-0.0857631880142295
ACH-000777,0.15919064428126842
ACH-000778,-0.010769338471234994
ACH-000781,0.07409675055694978
ACH-000782,-0.029806525634982574
ACH-000783,-0.051315161297663336
ACH-000784,0.013991691272534305
ACH-000785,-0.057945315095837335
ACH-000787,0.06333675050654806
ACH-000788,-0.08167318572652844
ACH-000791,0.02862646803198497
ACH-000792,-0.030231452278051612
ACH-000794,0.12824267969884354
ACH-000796,0.06691100157802303
ACH-000798,0.0037147181481914037
ACH-000799,0.04723848239795494
ACH-000800,-0.07710859812330165
ACH-000802,-0.04909177952020999
ACH-000804,0.02564866059057446
ACH-000805,0.08931895284914287
ACH-000809,-0.016297004805398002
ACH-000810,-0.015567452702175097
ACH-000811,0.032161904598669466
ACH-000817,0.07949920328175768
ACH-000819,0.04964012153459524
ACH-000820,0.003104362096112196
ACH-000821,0.03711347412596044
ACH-000822,0.001296477874834343
ACH-000823,0.07896711082526219
ACH-000824,0.055256463644686976
ACH-000827,-0.13564281970953293
ACH-000829,0.0663594338416528
ACH-000831,-0.061149130767148084
ACH-000832,-0.10000185006477147
ACH-000833,-0.022198466816470933
ACH-000834,0.160672087666754
ACH-000835,-0.0039662369639420275
ACH-000836,0.03290290115023158
ACH-000837,0.07116384825405785
ACH-000838,-0.058181437511293614
ACH-000839,-0.05398312984868682
ACH-000840,-0.1555073481272506
ACH-000841,0.08151047950555075
ACH-000843,-0.024686257534881927
ACH-000846,-0.05981902026688904
ACH-000847,0.017737193850533878
ACH-000848,-0.08074993774670604
ACH-000849,0.008311486566847725
ACH-000851,0.004168148541429056
ACH-000855,-0.08257095807273876
ACH-000856,0.11174823069417172
ACH-000858,-0.02692969807605761
ACH-000859,0.042145214959409566
ACH-000861,-0.08835952007204086
ACH-000862,0.09265406978727164
ACH-000865,-0.0013485695697804227
ACH-000866,0.06203557230892555
ACH-000867,-0.01782144915620447
ACH-000869,-0.03205401710146128
ACH-000872,-0.08478861233045812
ACH-000873,0.08002170149513592
ACH-000876,-0.05179549550271605
ACH-000878,-0.051218628117695626
ACH-000880,0.054820975390999685
ACH-000881,-0.05192131675202373
ACH-000882,-0.018550414068322155
ACH-000884,-0.025009448250766498
ACH-000885,0.1185902648319022
ACH-000887,0.04034100038329714
ACH-000889,0.013459501893957716
ACH-000896,-0.046102782808606274
ACH-000898,0.05214157437407856
ACH-000900,-0.033805242747441774
ACH-000901,0.0024200274168903672
ACH-000905,-0.05738785824989569
ACH-000906,0.0431460278152247
ACH-000907,-0.03865107638102587
ACH-000910,0.04376437002892801
ACH-000911,0.039010028390030094
ACH-000912,-0.030882636450005614
ACH-000913,0.09306282782462948
ACH-000915,0.003666323845959265
ACH-000916,-0.10300452852626564
ACH-000917,-0.045986622732309926
ACH-000920,-0.18804343086920944
ACH-000921,-0.1256657809493469
ACH-000924,0.01538288913685416
ACH-000926,0.05841248645280836
ACH-000928,-0.0977900901697146
ACH-000929,-0.012899138069343351
ACH-000932,0.1222379613129884
ACH-000935,-0.07799176004594127
ACH-000936,0.07435313194992584
ACH-000937,0.09536129223620356
ACH-000938,-0.03345911395899062
ACH-000939,0.08517038213739639
ACH-000941,-0.06258979763012336
ACH-000943,0.0306770963433294
ACH-000946,0.09479611402068548
ACH-000947,-0.03148885074379894
ACH-000948,-0.01842355322999497
ACH-000950,0.003701484359001732
ACH-000953,0.033713118153702565
ACH-000954,-0.1823642311527416
ACH-000957,-0.047032148927378316
ACH-000958,0.002478770447777518
ACH-000960,-0.0003983280587874473
ACH-000963,-0.0080478208059811
ACH-000968,0.07947663622756497
ACH-000969,0.046886771077607865
ACH-000972,0.22054900155462734
ACH-000973,-0.030679001132617192
ACH-000974,0.08411367770612893
ACH-000978,0.1642191165572106
ACH-000984,0.026781749195422342
ACH-000986,0.091857137631781
ACH-000988,-0.010788596132250269
ACH-000993,-0.058362461534296514
ACH-000994,-0.03940269376571135
ACH-000996,0.08732987990538024
ACH-001001,0.0238728034415726
ACH-001020,-0.07658735814088187
ACH-001028,-0.0044790703807471004
ACH-001031,0.05547496829282788
ACH-001038,-0.018891665215309703
ACH-001048,0.05512396297636511
ACH-001050,0.04201153761246418
ACH-001053,-0.01419164459493178
ACH-001054,-0.06541905861388994
ACH-001061,0.03758172134541074
ACH-001067,-0.06840444025445379
ACH-001075,0.006895426591863579
ACH-001096,0.05542980332479085
ACH-001111,-0.034808577190662965
ACH-001119,-0.09464888969970006
ACH-001128,-0.10955956851764656
ACH-001134,0.03409153671322343
ACH-001151,-0.0406950511928502
ACH-001163,0.10563545093377512
ACH-001164,-0.06703081976385404
ACH-001183,-0.01916623008096984
ACH-001192,-0.13414571377925738
ACH-001193,0.047587965998665584
ACH-001196,0.030767826905025518
ACH-001197,-0.09926252280719038
ACH-001205,0.14782585483005278
ACH-001211,0.034784170907084994
ACH-001212,0.024847923223101483
ACH-001228,0.11955472933771735
ACH-001232,0.003737777492555864
ACH-001239,-0.025225332321944467
ACH-001270,0.050684705992261415
ACH-001274,0.10331865873987428
ACH-001275,-0.009562782705849844
ACH-001277,-0.033913334355192094
ACH-001278,-0.004595410941403253
ACH-001280,-0.07480974097556865
ACH-001283,0.12207000836689487
ACH-001289,0.21867394724146466
ACH-001300,0.008575027417613325
ACH-001301,0.020689646694308176
ACH-001302,-0.041607303930969
ACH-001306,-0.02355468859885327
ACH-001318,-0.0001906156547435621
ACH-001322,0.05463946302012875
ACH-001328,0.0663754600077622
ACH-001332,0.06459259038930383
ACH-001336,-0.007016719472685692
ACH-001346,0.06358975909315366
ACH-001353,0.02710187070874957
ACH-001354,0.18485046382209447
ACH-001367,0.11856032449384347
ACH-001368,0.02955508784421812
ACH-001374,-0.11580685154743525
ACH-001377,0.06220645611730029
ACH-001380,0.007815364886863184
ACH-001391,-0.17443078586139266
ACH-001408,0.07114327752032476
ACH-001430,0.2199898006129095
ACH-001431,0.0395523781724475
ACH-001450,0.11903876325819715
ACH-001496,-0.0391423656218137
ACH-001500,-0.03841671326383524
ACH-001523,-0.053442334556695364
ACH-001532,-0.009433639488927236
ACH-001550,0.09967673709830334
ACH-001552,0.007884103631126738
ACH-001554,-0.04278280081829123
ACH-001654,0.03953635122526053
ACH-001735,0.11386676177438056
ACH-001736,0.009477432963128965
ACH-001737,0.005580193969122143
ACH-001740,0.027556016426931763
ACH-001745,0.1008557674141965
ACH-001765,0.047975768278628914
