,TSHB (7252)
ACH-000004,-0.09170179442422527
ACH-000005,-0.29264659441924884
ACH-000007,-0.14807528914440046
ACH-000009,-0.2180549102571088
ACH-000011,-0.1931894367105699
ACH-000012,-0.2925235877962052
ACH-000013,-0.2548610379449638
ACH-000014,-0.2020405209264924
ACH-000015,-0.20523726403554135
ACH-000017,-0.1682796166872905
ACH-000018,-0.154229846860667
ACH-000019,-0.4629173117292579
ACH-000021,-0.24192340066415804
ACH-000022,-0.19230060882411584
ACH-000025,-0.28883060734635857
ACH-000028,-0.7735743695503622
ACH-000030,-0.21314485829704752
ACH-000035,-0.29465981386824003
ACH-000036,-0.13170757495105734
ACH-000037,-0.16855951652370935
ACH-000039,-0.2834109732204713
ACH-000040,-0.06001962215429299
ACH-000041,-0.3025522672318293
ACH-000042,-0.18263447136637054
ACH-000045,-0.1990053029596936
ACH-000047,-0.21990271950978116
ACH-000052,-0.4084604948394475
ACH-000053,-0.1540084516508397
ACH-000054,-0.25924253790543744
ACH-000055,-0.01159914016343352
ACH-000060,-0.26337655859138426
ACH-000067,-0.15871313206411633
ACH-000070,0.016395754316449674
ACH-000075,-0.3250173435745965
ACH-000078,-0.1820339790708488
ACH-000082,-0.056043649168867116
ACH-000085,-0.3435431967168606
ACH-000086,-0.2558361448726305
ACH-000087,-0.13645856416899474
ACH-000092,-0.3873489417935575
ACH-000095,-0.2020091175298809
ACH-000097,-0.16599303191532816
ACH-000098,-0.1679722793594438
ACH-000099,-0.11580900574941998
ACH-000108,-0.20647836651572135
ACH-000113,-0.14459208711680946
ACH-000116,-0.22060523332196225
ACH-000118,-0.17681010983319748
ACH-000120,-0.1876353281539896
ACH-000123,-0.2396056765725681
ACH-000127,-0.2586919063478008
ACH-000128,-0.23403954622834536
ACH-000132,-0.08519795685846683
ACH-000133,-0.19439074575177664
ACH-000137,-0.1898589901159185
ACH-000138,0.029397648541295517
ACH-000142,-0.17578086477754035
ACH-000143,-0.19911801048662384
ACH-000146,-0.24262463626990666
ACH-000148,-0.2335215439476528
ACH-000150,-0.18623560559957672
ACH-000152,-0.3159244457782094
ACH-000153,-0.19285924670258348
ACH-000159,-0.3214847567128206
ACH-000160,-0.15644280462381369
ACH-000163,-0.20774037768865453
ACH-000167,-0.19067563457557826
ACH-000168,-0.057680036760762436
ACH-000169,-0.11816463370051375
ACH-000178,-0.1768866787130351
ACH-000183,-0.19772331546066407
ACH-000188,-0.3943349879557348
ACH-000189,-0.21863796598431245
ACH-000190,-0.14043130964937334
ACH-000198,-0.30361007307608234
ACH-000203,0.3129148528308881
ACH-000204,-0.2152525527473895
ACH-000206,-0.23945099448228094
ACH-000207,-0.2824702948691061
ACH-000208,-0.16206763984579525
ACH-000210,-0.2763942428478061
ACH-000211,-0.19194357381000246
ACH-000215,-0.23413889191919585
ACH-000221,-0.2337120533272985
ACH-000222,-0.12527738493110266
ACH-000223,-0.14006430630412206
ACH-000226,-0.2382382956397448
ACH-000227,-0.3163831165316555
ACH-000228,-0.3372105372926625
ACH-000231,-0.2720423315247244
ACH-000232,-0.2473104411591037
ACH-000233,-0.1884904988597772
ACH-000234,-0.09139920136179136
ACH-000235,-0.21830714643465712
ACH-000237,-0.2476725812121908
ACH-000238,-0.3622616755906438
ACH-000242,0.06288807180120534
ACH-000243,-0.15084002412427402
ACH-000244,-0.09577225408526377
ACH-000246,-0.212569697658684
ACH-000248,-0.3497396030346145
ACH-000250,-0.22840163978262096
ACH-000251,-0.1678632824713712
ACH-000252,-0.18399305426337856
ACH-000253,-0.18257055821229712
ACH-000255,-0.37758906917079377
ACH-000256,-0.1554505715082508
ACH-000257,-0.03479549732689932
ACH-000258,-0.21718421275070385
ACH-000259,-0.2570509257782048
ACH-000260,-0.23274149818050915
ACH-000261,-0.33360724993487995
ACH-000262,-0.16985107974965086
ACH-000263,-0.36018628381428786
ACH-000264,-0.2001423357610765
ACH-000265,-0.2458215342616131
ACH-000266,-0.19718201544501576
ACH-000272,-0.3907115438393754
ACH-000274,-0.2838754290058469
ACH-000277,-0.20629870951090595
ACH-000278,-0.22568098259976566
ACH-000279,-0.3049523241794457
ACH-000280,-0.1827253296185096
ACH-000281,-0.03146146207989512
ACH-000288,-0.2133344641819636
ACH-000291,-0.2261461477783968
ACH-000293,-0.2059587673916012
ACH-000294,-0.08703794197657026
ACH-000295,0.03694583802646791
ACH-000296,-0.32664491111843363
ACH-000302,-0.25104424285174537
ACH-000304,-0.3988791478416039
ACH-000307,-0.10921257664184517
ACH-000308,-0.24499021918948055
ACH-000310,-0.2674943011681877
ACH-000311,-0.1423194982583072
ACH-000312,-0.2408852414081821
ACH-000315,-0.040976043829019065
ACH-000316,-0.17073725248943014
ACH-000317,-0.145928730019522
ACH-000318,-0.25188812959217266
ACH-000319,-0.16756437179210848
ACH-000320,-0.1670336770795708
ACH-000322,-0.22547490857134156
ACH-000323,-0.4753047517869276
ACH-000324,-0.18420680143322896
ACH-000329,-0.2550583251824844
ACH-000330,-0.20055665712469206
ACH-000331,-0.2765621965881236
ACH-000332,-0.2865593588635609
ACH-000334,-0.2629259448957065
ACH-000335,-0.2932324648568463
ACH-000336,-0.05445536393164767
ACH-000337,-0.13636000497690245
ACH-000338,-0.27883566506331897
ACH-000339,-0.17083073761929154
ACH-000341,-0.3035230347897144
ACH-000348,-0.15974571585611222
ACH-000350,-0.08331328331670049
ACH-000352,-0.2854654439475829
ACH-000356,-0.05542908870776022
ACH-000361,-0.2314645751543186
ACH-000362,-0.2122132512898628
ACH-000363,-0.2330961087993309
ACH-000364,-0.1465766913347142
ACH-000365,-0.16870695992481924
ACH-000366,-0.11918835417755826
ACH-000368,-0.34302481702972143
ACH-000374,-0.16147791776131834
ACH-000375,-0.1724678359782153
ACH-000376,-0.2983604907447043
ACH-000381,-0.2994835844248475
ACH-000383,-0.2491410162188241
ACH-000387,-0.027552231593152014
ACH-000389,-0.17122693075755827
ACH-000390,-0.3282598762918372
ACH-000393,-0.2958015810795766
ACH-000395,-0.2893738143704336
ACH-000396,-0.1225400072532249
ACH-000397,-0.2320866173040135
ACH-000401,-0.056105739791017364
ACH-000402,0.1490297718065325
ACH-000403,-0.2277930365448532
ACH-000404,0.0006478383486384251
ACH-000406,-0.2011297360024067
ACH-000407,-0.2670126098152836
ACH-000408,-0.21298082454206813
ACH-000410,-0.20331429521544855
