,TERF2IP (54386)
ACH-000323,0.01592212818096734
ACH-000324,-0.09144444332496496
ACH-000329,-0.1160621668376394
ACH-000330,-0.18919613876357627
ACH-000331,-0.12809760684386287
ACH-000332,-0.158973746796118
ACH-000334,-0.016625653910310206
ACH-000335,-0.26727875861233624
ACH-000336,0.22995763464909325
ACH-000337,-0.200586841567148
ACH-000338,0.13231225043278647
ACH-000339,-0.05756108862709947
ACH-000341,-0.3006319172798561
ACH-000348,-0.09018301937778687
ACH-000350,-0.0833257110995984
ACH-000352,-0.1289785455886021
ACH-000356,-0.4883777920471997
ACH-000361,-0.25015026981117866
ACH-000362,-0.05076384106434565
ACH-000363,-0.06701542523727297
ACH-000364,-0.2658534024523901
ACH-000365,-0.1580828051161603
ACH-000366,-0.12700515693387052
ACH-000368,-0.09547623823750873
ACH-000374,0.06977514032117528
ACH-000375,0.15250630630065926
ACH-000376,-0.005471072010367627
ACH-000381,-0.025634897431328067
ACH-000383,0.01891852238307517
ACH-000387,-0.21867721276505686
ACH-000389,-0.31181179618169325
ACH-000390,-0.13451202109363916
ACH-000393,-0.2909359658717301
ACH-000395,-0.1374106335641798
ACH-000396,-0.08301009974860328
ACH-000397,-0.10352245864995736
ACH-000401,-0.08106794116699034
ACH-000402,-0.2034621625845034
ACH-000403,0.004890401107013927
ACH-000404,0.030515777797284864
ACH-000406,-0.02098712322728847
ACH-000407,-0.1237323392489298
ACH-000408,0.037965765735183114
ACH-000410,-0.2275882871769047
ACH-000411,-0.1586942880093088
ACH-000414,-0.15816884497529338
ACH-000415,0.003424987288034347
ACH-000416,-0.06380346926568392
ACH-000420,-0.05037114399350734
ACH-000421,-0.06709302594685361
ACH-000424,0.027385431026238503
ACH-000425,-0.05549140615124282
ACH-000426,-0.1281415344757528
ACH-000427,0.014538929546864709
ACH-000433,-0.20691113006190492
ACH-000435,-0.2623084346072506
ACH-000436,-0.2229056646542445
ACH-000444,-0.16823781259086948
ACH-000445,-0.084025816053907
ACH-000448,-0.11231655044789124
ACH-000450,-0.11806812866439954
ACH-000452,0.04607711055995471
ACH-000454,0.1089785906397471
ACH-000458,-0.11427478042024428
ACH-000459,-0.09038701783553232
ACH-000460,-0.12119337435608114
ACH-000461,-0.05226336337118892
ACH-000463,-0.172049443928542
ACH-000464,0.030383916858739837
ACH-000466,-0.012473819612101157
ACH-000467,-0.18193583331535015
ACH-000468,0.015092493436873897
ACH-000469,-0.2372846318156657
ACH-000470,0.11363702494641803
ACH-000471,-0.10695110114285243
ACH-000472,-0.0806576452794247
ACH-000473,0.08527705158922018
ACH-000475,-0.2030675707692814
ACH-000476,-0.1752900071467561
ACH-000477,-0.1381564840821886
ACH-000479,-0.09118210342693467
ACH-000480,-0.19541876528208735
ACH-000481,-0.06813745100896358
ACH-000483,-0.00518877340547239
ACH-000484,0.07469044147531477
ACH-000485,-0.2557695149919898
ACH-000486,-0.019959086194982063
ACH-000487,-0.11602741620967008
ACH-000488,-0.0239333469323548
ACH-000490,-0.007506247126746896
ACH-000491,0.05159530109521995
ACH-000495,-0.005664489499205465
ACH-000496,-0.05415021463754991
ACH-000499,-0.4155743315053488
ACH-000500,-0.2373780856519585
ACH-000502,-0.15670684544140914
ACH-000503,-0.2621392350867961
ACH-000505,-0.26338882179184764
ACH-000507,-0.09475138384795416
ACH-000510,-0.1069463459001928
ACH-000511,-0.07543278491981191
ACH-000512,-0.09881201508808947
ACH-000516,-0.2667665259999026
ACH-000517,-0.0660154601445445
ACH-000518,0.020911437110007768
ACH-000520,-0.09350124706951334
ACH-000521,0.04087254581952339
ACH-000522,-0.19233012475166728
ACH-000524,-0.023551452349758164
ACH-000527,-0.010213498596023196
ACH-000528,-0.0760156055822317
ACH-000537,-0.11060059317337076
ACH-000541,0.02232254767070072
ACH-000542,-0.06326721286476962
ACH-000544,-0.11894906140611383
ACH-000545,0.009336488270122864
ACH-000547,-0.04168068429285143
ACH-000548,-0.33364389402328337
ACH-000549,-0.08310432545712154
ACH-000550,0.11539350279450497
ACH-000552,-0.0926904364228082
ACH-000556,-0.01276890015020577
ACH-000557,-0.04648052844439833
ACH-000569,0.11637705497818908
ACH-000570,-0.11128822277644576
ACH-000571,-0.07729905912331238
ACH-000573,-0.16546455757569714
ACH-000576,-0.07298556199795334
ACH-000579,-0.3019624851173858
ACH-000580,-0.0690481607692606
ACH-000584,-0.016027151486562974
ACH-000585,0.09605635691453987
ACH-000588,0.07706557873799316
ACH-000589,-0.002936842704215158
ACH-000591,-0.12064655558790452
ACH-000593,0.07964409710807456
ACH-000600,-0.004370435630672992
ACH-000601,-0.10159133499233453
ACH-000605,-0.14412171992534778
ACH-000606,0.07096248041071028
ACH-000608,-0.017301767224805444
ACH-000614,0.08342648937401173
ACH-000616,-0.2693158449743013
ACH-000618,-0.010616475030560776
ACH-000619,-0.03813258394563277
ACH-000620,-0.08708861126031947
ACH-000621,-0.05709638807271545
ACH-000622,0.07189118476213532
ACH-000623,-0.0823829223092328
ACH-000624,0.021159676945982732
ACH-000627,0.05671662474698441
ACH-000630,-0.121255175264819
ACH-000631,-0.02710250051189295
ACH-000632,-0.0654881914570767
ACH-000633,-0.07848430607180447
ACH-000637,0.07945473919641349
ACH-000638,-0.06740909056765967
ACH-000646,-0.14432169276697113
ACH-000647,-0.13360001718145334
ACH-000648,-0.08357329921067551
ACH-000649,0.03294576818567746
ACH-000651,-0.3220442263342365
ACH-000652,0.11398163725849428
ACH-000653,-0.01827927625571704
ACH-000657,-0.044759655502771965
ACH-000658,-0.07517666626812416
ACH-000661,-0.175971365366501
ACH-000662,0.3333093513353105
ACH-000663,-0.05046691813178189
ACH-000665,-0.07123938501353869
ACH-000671,-0.051909217075040995
ACH-000672,-0.038978298058185715
ACH-000673,0.0009539447685151703
ACH-000676,-0.0388784631797186
ACH-000677,-0.12256267829684328
ACH-000681,-0.2313387824364003
ACH-000683,-0.11694977070993055
ACH-000684,-0.135793140846237
ACH-000688,0.07112807608720427
ACH-000693,-0.10036726221903483
ACH-000694,-0.037148049675996886
ACH-000695,-0.07187862605043659
ACH-000696,-0.1711115701388462
ACH-000697,-0.039444634955790654
ACH-000699,-0.011403957151755366
ACH-000701,0.04519759262122114
ACH-000706,-0.03839267022268122
ACH-000711,-0.05443280862780152
ACH-000713,-0.001387627939859398
ACH-000714,-0.02656267693754097
ACH-000718,0.060255183485253376
ACH-000720,-0.07949731136582258
ACH-000721,-0.044995154269558316
ACH-000724,-0.104332451264534
ACH-000725,0.04220369381500202
ACH-000732,-0.1331784215478539
ACH-000734,0.007039680777986988
ACH-000735,-0.07343791255844531
ACH-000736,-0.14903216983762332
ACH-000738,-0.07802403865816847
ACH-000746,-0.04042268568045443
ACH-000747,-0.11482775104767708
ACH-000748,-0.04128575641168961
ACH-000753,-0.08539696135769823
ACH-000756,-0.13200581170053696
ACH-000757,-0.19047493827586934
ACH-000758,0.0463354174335357
ACH-000760,-0.04678258971159791
ACH-000762,-0.10319051333992817
ACH-000763,-0.07734357645150124
ACH-000764,-0.14491569702480328
ACH-000765,0.09813392985325106
ACH-000766,-0.00468394352928901
ACH-000767,-0.1704979234281802
ACH-000768,-0.08689762214293836
ACH-000769,0.16706589531606875
ACH-000770,-0.5472476652224731
ACH-000771,0.08505435148709563
ACH-000773,-0.0611178208120454
ACH-000776,-0.040660043961396
ACH-000777,0.02474427583663659
ACH-000778,-0.03453232125332117
ACH-000781,-0.034082189023041866
ACH-000782,-0.026511236140518382
ACH-000783,-0.08238667477859267
ACH-000784,-0.08864152590947474
ACH-000785,-0.16494926909788887
ACH-000787,-0.0657033874589631
ACH-000788,-0.19571439504501886
ACH-000791,-0.10129428128567122
ACH-000792,-0.025228417879733667
ACH-000794,0.000617760513918126
ACH-000796,-0.01110580828195514
ACH-000798,0.04597292762213137
ACH-000799,0.09003283812242845
ACH-000800,0.014294865385637553
ACH-000802,-0.13048946979543696
ACH-000804,0.029112398787028124
ACH-000805,-0.06492146789316755
ACH-000809,-0.04006416788462242
ACH-000810,-0.41778950951811406
ACH-000811,-0.05808437930164285
ACH-000817,0.04733706146898642
ACH-000819,-0.15061926686114804
ACH-000820,-0.18395712216220705
ACH-000821,-0.014710953799690457
ACH-000822,-0.058148705316569786
ACH-000823,-0.01750539040368291
ACH-000824,-0.08962000459853897
ACH-000827,-0.1764912452507981
ACH-000829,0.046761101992842766
ACH-000831,-0.2517907443376535
ACH-000832,-0.0859726821988497
ACH-000833,-0.012703770527471896
ACH-000834,0.14779863723563114
ACH-000835,-0.01767502498307224
ACH-000836,0.10998691942992536
ACH-000837,-0.14647599731607905
ACH-000838,-0.000844570671705925
ACH-000839,0.03920637419225463
ACH-000840,-0.2367640984549713
ACH-000841,-0.1099397371907604
ACH-000843,-0.09363183893898444
ACH-000846,-0.1440834249070193
ACH-000847,-0.15541626448556098
ACH-000848,-0.04008955742152765
ACH-000849,-0.01950901773696496
ACH-000851,0.062446681670922426
ACH-000855,-0.235970519689604
ACH-000856,-0.2462731543020009
ACH-000858,-0.07497150641973435
ACH-000859,0.06200391992246755
ACH-000861,0.01451167444305232
ACH-000862,-0.12532117068830548
ACH-000865,-0.13408960389819793
ACH-000866,-0.1383707850724971
ACH-000867,-0.19357280901381685
ACH-000869,-0.2011510654347764
ACH-000872,-0.12027160376606096
ACH-000873,-0.19489652327405832
ACH-000876,-0.07302052310499597
ACH-000878,-0.16215600585084006
ACH-000880,-0.2358167691738264
ACH-000881,-0.061920641935500176
ACH-000882,-0.10737239446529873
ACH-000884,-0.062424390303183586
ACH-000885,-0.1032264045378278
ACH-000887,-0.17511086770373951
ACH-000889,-0.11769011088832845
ACH-000896,-0.10912954089685026
ACH-000898,-0.1497489253785744
ACH-000900,-0.11420819268429
ACH-000901,-0.08980324975774243
ACH-000905,-0.1783677126571084
ACH-000906,-0.035685652047258265
ACH-000907,-0.05263125526306413
ACH-000910,0.021991997468366255
ACH-000911,-0.06484922301500845
ACH-000912,-0.10105684983617022
ACH-000913,0.039721224175112216
ACH-000915,-0.04250984084222534
ACH-000916,-0.2602036673324407
ACH-000917,0.09065720789804986
ACH-000920,0.2596405287902216
ACH-000921,-0.2015390944309563
ACH-000924,-0.036124256512378515
ACH-000926,-0.1981362104728406
ACH-000928,-0.2701535932922353
ACH-000929,-0.25392243413440296
ACH-000932,-0.07722581138253025
ACH-000935,-0.10829469653872906
ACH-000936,-0.06963526025160424
ACH-000937,-0.019850241728005955
ACH-000938,-0.05441609502910622
ACH-000939,0.06383610219509929
ACH-000941,-0.03463342132505287
ACH-000943,-0.18423721073349505
ACH-000946,-0.08520870309890814
ACH-000947,-0.2439452373565568
ACH-000948,-0.1609523095354515
ACH-000950,-0.4097197522291193
ACH-000953,-0.13996294159028522
ACH-000954,-0.6134484829743423
ACH-000957,-0.30997025667691114
ACH-000958,-0.034245956027820934
ACH-000960,-0.014706091720421631
ACH-000963,0.11238080712840633
ACH-000968,-0.4134475486485689
ACH-000969,0.046929803046020686
ACH-000972,-0.13189615603773255
ACH-000973,-0.07706319584496747
ACH-000974,-0.10196887017114817
ACH-000978,-0.17781215096509578
ACH-000984,-0.021831207177164743
ACH-000986,0.036310878584703284
ACH-000988,-0.09596364883303313
ACH-000993,-0.2009889476403784
ACH-000994,-0.06071929850165144
ACH-000996,-0.14064306226068604
ACH-001001,-0.09180935190306236
ACH-001020,-0.017971962589893652
ACH-001028,-0.07532509404276612
ACH-001031,-0.07308217432078716
ACH-001038,-0.04033413564462239
ACH-001048,-0.06660470609671006
ACH-001050,-0.05470791899923549
ACH-001053,-0.08610608228241508
ACH-001054,-0.30523190783049
ACH-001061,-0.03373679552105417
ACH-001067,-0.11588190035512227
ACH-001075,-0.3582502801339742
ACH-001096,-0.13526492676375546
ACH-001111,-0.06002107803065161
ACH-001119,-0.005120149419002696
ACH-001128,0.5320599826806665
ACH-001134,-0.2573315549571639
ACH-001151,-0.15219225855472254
ACH-001163,-0.02141447403692739
ACH-001164,-0.33272967221761085
ACH-001183,-0.03011858910875549
ACH-001192,-0.07068867143020834
ACH-001193,-0.14521965907161066
ACH-001196,0.033997567899038704
ACH-001197,-0.2810838017409113
ACH-001205,-0.2262847068560254
ACH-001211,0.07450148214881651
ACH-001212,0.2790875033614799
ACH-001228,-0.13040551572611372
ACH-001232,-0.007322477780430294
ACH-001239,-0.06528285010133436
ACH-001270,-0.2045241065915975
ACH-001274,-0.14098151352089325
ACH-001275,-0.2694263065095481
ACH-001277,-0.10637595950360967
ACH-001278,0.00951290721407373
ACH-001280,-0.1299954221890362
ACH-001283,-0.03192790263511733
ACH-001289,-0.0775871089748738
ACH-001300,-0.1845226172349534
ACH-001301,-0.018873659897296398
ACH-001302,-0.2620163686463985
ACH-001306,-0.0027329953865860928
ACH-001318,-0.19435545020607614
ACH-001322,-0.39389704587358204
ACH-001328,0.03647469716202945
ACH-001332,-0.18432993134467707
ACH-001336,-0.13003714678062486
ACH-001346,-0.021974500533064288
ACH-001353,0.0004427749587773546
ACH-001354,-0.18236239892700304
ACH-001367,0.1005912512820597
ACH-001368,-0.05329468387309151
ACH-001374,0.0950148434762944
ACH-001377,-0.1164411853681755
ACH-001380,-0.08428691493090443
ACH-001391,-0.03024246109077385
ACH-001408,0.00042579061983574783
ACH-001430,-0.08881439870861223
ACH-001431,-0.04242273174013765
ACH-001450,-0.28901841083398666
ACH-001496,0.014925367306770415
ACH-001500,0.11290168741082883
ACH-001523,-0.05603591623368533
ACH-001532,-0.2317542574033941
ACH-001550,0.13443066537435827
ACH-001552,0.0016404172002283705
ACH-001554,-0.058705841768206736
ACH-001654,-0.08729492116489862
ACH-001735,-0.04635955865232271
ACH-001736,0.0017886370009556648
ACH-001737,-0.43759493888200696
ACH-001740,-0.06952463641522078
ACH-001745,-0.13561555937192335
ACH-001765,-0.10074800980012147
