,RAG1 (5896)
ACH-000004,0.050860007690444776
ACH-000005,-0.11347940612832155
ACH-000007,0.02711861626913725
ACH-000009,0.046935344961026734
ACH-000011,-0.008301711696247074
ACH-000012,-0.010136748581593445
ACH-000013,-0.02370991725392856
ACH-000014,-0.02334622789896026
ACH-000015,0.0055120496190033215
ACH-000017,0.0028257963237514586
ACH-000018,-0.11647036571850207
ACH-000019,-0.33043463956963914
ACH-000021,-0.11533145141226865
ACH-000022,-0.12518268701736288
ACH-000025,-0.010082769159646288
ACH-000028,-0.09209902126011588
ACH-000030,-0.1799311556585985
ACH-000035,-0.19412193917878987
ACH-000036,-0.15523913457900548
ACH-000037,0.01440093784937408
ACH-000039,0.16835367475918026
ACH-000040,0.07290669237472018
ACH-000041,-0.062127789995914014
ACH-000042,-0.06846930309870337
ACH-000045,-0.10341253146272053
ACH-000047,-0.069240343749121
ACH-000052,0.06721139627306565
ACH-000053,0.017622722590633917
ACH-000054,-0.13940187051643724
ACH-000055,0.058621080007271474
ACH-000060,-0.08122721593478596
ACH-000067,0.017103155986068458
ACH-000070,0.13467415594184284
ACH-000075,0.07845848575620902
ACH-000078,0.05713054525716675
ACH-000082,-0.04909842446832186
ACH-000085,0.14133999774359635
ACH-000086,-0.09778213934773686
ACH-000087,-0.06632977973284535
ACH-000092,0.06489091716238922
ACH-000095,-0.11942801010852633
ACH-000097,-0.033548891606542695
ACH-000098,-0.0671996656913071
ACH-000099,0.019815675284876783
ACH-000108,0.08257153241477874
ACH-000113,-0.03071998739703557
ACH-000116,-0.08390684682379301
ACH-000118,-0.06965261767200606
ACH-000120,-0.01325777161042967
ACH-000123,-0.08227225718843909
ACH-000127,-0.14345775939333108
ACH-000128,0.004461968013435921
ACH-000132,0.11492852788363522
ACH-000133,-0.1822236480592176
ACH-000137,-0.1810726237232114
ACH-000138,-0.018292465925991718
ACH-000142,-0.08381620191464442
ACH-000143,0.07698329975146825
ACH-000146,0.037242996904402574
ACH-000148,-0.16627431477918245
ACH-000150,-0.07566182637125701
ACH-000152,-0.02826739610838212
ACH-000153,0.2719625607003189
ACH-000159,0.03817315757108965
ACH-000160,0.2577710617915299
ACH-000163,-0.07452309080026052
ACH-000167,0.5758999711462393
ACH-000168,0.08598024203583345
ACH-000169,-0.07812669542169114
ACH-000178,-0.03095971852833757
ACH-000183,0.006133101540287847
ACH-000188,-0.04829213926183527
ACH-000189,-0.014393377416430856
ACH-000190,0.30253215000090034
ACH-000198,-0.05411512587695976
ACH-000203,-0.4212576436776637
ACH-000204,-0.21920163559817565
ACH-000206,-0.14746919414333548
ACH-000207,-0.019254920840468585
ACH-000208,-0.011694243977429209
ACH-000210,-0.09876414009221099
ACH-000211,0.07059560554423333
ACH-000215,-0.017776694691941018
ACH-000221,-0.2994836322271268
ACH-000222,-0.04717472601078198
ACH-000223,-0.01646966640293611
ACH-000226,-0.058291784884710075
ACH-000227,-0.15753491345632226
ACH-000228,0.061942087268821375
ACH-000231,-0.02569827559107631
ACH-000232,-0.13451964921242082
ACH-000233,-0.07263862179721907
ACH-000234,-0.07524202780333555
ACH-000235,-0.0831388511544903
ACH-000237,-0.039452511242150684
ACH-000238,-0.0534842519002596
ACH-000242,-0.3390767187469333
ACH-000243,-0.023249731586845155
ACH-000244,-0.04718984205105328
ACH-000246,-0.1108610905899873
ACH-000248,0.02615719597275277
ACH-000250,-0.012081964824703426
ACH-000251,-0.07511143649518204
ACH-000252,0.02863118489265853
ACH-000253,0.06673613295479558
ACH-000255,-0.2559065427617497
ACH-000256,-0.0300246793860728
ACH-000257,0.044564080901306084
ACH-000258,0.09686350265517757
ACH-000259,-0.14350418285929242
ACH-000260,-0.03660795039837105
ACH-000261,-0.05770104872204626
ACH-000262,-0.0573477173728041
ACH-000263,-0.27595793304174465
ACH-000264,-0.04800971677717728
ACH-000265,-0.09831827383568104
ACH-000266,-0.01765156229387711
ACH-000272,-0.07174402463015216
ACH-000274,-0.15297429115115013
