,LHX3 (8022)
ACH-000004,-0.06733266713649731
ACH-000005,-0.1818135832711798
ACH-000007,-0.12199661076218672
ACH-000009,-0.11587475839292448
ACH-000011,-0.16524518160474053
ACH-000012,-0.20201938603890732
ACH-000013,-0.1732847786984177
ACH-000014,-0.03997542892761091
ACH-000015,-0.179660210732311
ACH-000017,0.0658951340287775
ACH-000018,-0.09961912332946203
ACH-000019,0.005290543409347906
ACH-000021,-0.05112584951079878
ACH-000022,-0.10022909110211392
ACH-000025,0.047361297003256544
ACH-000028,-0.04164670591352964
ACH-000030,-0.056473277764111166
ACH-000035,0.07789254952218469
ACH-000036,-0.03246930557501563
ACH-000037,-0.1016067625708134
ACH-000039,-0.11148621439485136
ACH-000040,-0.09280285029117682
ACH-000041,-0.08015337207166387
ACH-000042,-0.13597861849185214
ACH-000045,-0.14748634275135913
ACH-000047,-0.11289174949477672
ACH-000052,-0.024467248235946558
ACH-000053,-0.09667396568062714
ACH-000054,-0.06639871296292679
ACH-000055,-0.10836110830613233
ACH-000060,-0.21473920477772407
ACH-000067,-0.059336484401963735
ACH-000070,0.0162865833723742
ACH-000075,-0.1185669696872146
ACH-000078,-0.08033489823671103
ACH-000082,-0.04722589001813173
ACH-000085,-0.33281543677795955
ACH-000086,-0.07847300057393075
ACH-000087,0.04310877896019544
ACH-000092,-0.0604212825526673
ACH-000095,-0.06237055627511968
ACH-000097,-0.16752883686020167
ACH-000098,0.002407549230694762
ACH-000099,-0.032687300003497566
ACH-000108,-0.10978560652230923
ACH-000113,-0.07239740538779059
ACH-000116,-0.020079465228968155
ACH-000118,-0.022734772810737425
ACH-000120,-0.2081855115133092
ACH-000123,-0.10068610197305404
ACH-000127,-0.12614521000462356
ACH-000128,-0.02279277357618617
ACH-000132,-0.10065373645040948
ACH-000133,0.004231708770407533
ACH-000137,-0.03672820308255893
ACH-000138,-0.10642046045301026
ACH-000142,-0.08854105383062166
ACH-000143,-0.2272649700430034
ACH-000146,-0.06804278419134999
ACH-000148,-0.11255185683065186
ACH-000150,-0.08158935974786663
ACH-000152,-0.13195647303082367
ACH-000153,-0.16923636777750667
ACH-000159,-0.07078196777344349
ACH-000160,-0.16544020484994046
ACH-000163,-0.08580839341798499
ACH-000167,-0.13501152195518273
ACH-000168,-0.2117054467824946
ACH-000169,-0.18518638381682004
ACH-000178,-0.13798442302665634
ACH-000183,-0.044445398487056836
ACH-000188,-0.13359458962634185
ACH-000189,0.21626956591420085
ACH-000190,-0.03644472376934217
