,HIST1H1D (3007)
ACH-000004,-0.10743367905759182
ACH-000005,0.012586087624131772
ACH-000007,-0.28296775752266473
ACH-000009,-0.16647787003374165
ACH-000011,-0.3288700984982484
ACH-000012,-0.3424982791138595
ACH-000013,-0.1392412090733224
ACH-000014,-0.3836485947964696
ACH-000015,-0.17236354069589396
ACH-000017,-0.4110614590366203
ACH-000018,0.0899485476455392
ACH-000019,-0.4768183938846692
ACH-000021,-0.1851580995134212
ACH-000022,-0.058362782010522
ACH-000025,-0.20844421033159374
ACH-000028,-0.1904665105293924
ACH-000030,-0.20103686629860068
ACH-000035,-0.28557355203439544
ACH-000036,-0.12180767551803134
ACH-000037,-0.02321552659410545
ACH-000039,-0.3631111449140957
ACH-000040,-0.15061169216883827
ACH-000041,-0.3173338800335193
ACH-000042,-0.02645024260365157
ACH-000045,-0.30391909833104525
ACH-000047,-0.11024028372976218
ACH-000052,-0.5179354824989848
ACH-000053,-0.2264460721292992
ACH-000054,-0.2079540638014155
ACH-000055,-0.17891988222911254
ACH-000060,-0.18112168603789733
ACH-000067,-0.3124368770962585
ACH-000070,-0.3120797232746376
ACH-000075,-0.10549669547312457
ACH-000078,-0.25332109743688364
ACH-000082,-0.19708571906621455
ACH-000085,-0.3834972731924373
ACH-000086,-0.3120496930157461
ACH-000087,-0.5912381531583099
ACH-000092,-0.3073996145966628
ACH-000095,-0.2440305901650385
ACH-000097,-0.17813317576738485
ACH-000098,-0.2805881278600869
ACH-000099,-0.16315742950600146
ACH-000108,-0.05817478083693761
ACH-000113,-0.0758767977992685
ACH-000116,-0.3533893601056356
ACH-000118,-0.2936832367450251
ACH-000120,-0.1936051947287125
ACH-000123,-0.2663684771524581
ACH-000127,-0.26120305044667136
ACH-000128,-0.20656640417833966
ACH-000132,-0.21675208410844174
ACH-000133,-0.2026805523811366
ACH-000137,-0.06378451124868846
ACH-000138,-0.16119877817063002
ACH-000142,-0.2262506478436311
ACH-000143,-0.36197325978865297
ACH-000146,-0.13508701067317025
ACH-000148,-0.13918956785198908
ACH-000150,-0.12880707707906686
ACH-000152,-0.2382996148126688
ACH-000153,-0.41376459821349376
ACH-000159,-0.28356969091474804
ACH-000160,0.09533836109151926
ACH-000163,0.007625770135640111
ACH-000167,0.4588490587744099
ACH-000168,-0.3948143524260988
ACH-000169,-0.24167847642045945
ACH-000178,-0.23911317622117675
ACH-000183,-0.14252925900013266
ACH-000188,-0.3566959316477532
ACH-000189,-0.22224822090080895
ACH-000190,0.1479660753179698
ACH-000198,-0.4405683420528064
ACH-000203,-0.7142760555232294
ACH-000204,-0.4016461621085881
ACH-000206,-0.6788680991269836
ACH-000207,-0.2846622901790223
ACH-000208,-0.32952271642407993
ACH-000210,-0.14175084655040934
ACH-000211,-0.1854680234815592
ACH-000215,-0.1954308480627168
ACH-000221,-0.036982831765427736
ACH-000222,-0.10666239562816006
ACH-000223,-0.3030951098856104
ACH-000226,-0.22228524817430345
ACH-000227,-0.22536450554556606
ACH-000228,-0.10084157452596602
ACH-000231,-0.25094066482228644
ACH-000232,-0.08513995526684978
ACH-000233,-0.2055626558157485
ACH-000234,-0.4518675125391769
ACH-000235,-0.194654976432746
ACH-000237,-0.21978247615188545
ACH-000238,-0.21357271915962392
ACH-000242,-0.6880499141083639
ACH-000243,-0.19789029261272115
ACH-000244,-0.2700281877281904
ACH-000246,-0.3364714944809623
ACH-000248,-0.30138238713253274
ACH-000250,-0.1950411652067856
ACH-000251,-0.4992492775218441
ACH-000252,-0.0869357043200541
ACH-000253,-0.2420486042394658
ACH-000255,0.031888460740877964
ACH-000256,-0.1761940348932298
ACH-000257,-0.0966822941122624
ACH-000258,-0.26462860980634595
ACH-000259,-0.04483820148653179
ACH-000260,-0.2890906727362125
ACH-000261,-0.18676524594901828
ACH-000262,-0.21977733551628487
ACH-000263,-0.27482575125534325
ACH-000264,-0.16630603364171714
ACH-000265,-0.07467373369807072
ACH-000266,-0.1495244414517452
ACH-000272,-0.23057594231557565
ACH-000274,-0.22211890166219286
ACH-000277,-0.22078568365262308
ACH-000278,-0.2155688865073884
ACH-000279,-0.2453750537602202
ACH-000280,-0.19237686294621575
ACH-000281,-0.048279097996303096
ACH-000288,-0.2361596449241149
ACH-000291,-0.17089268070714378
ACH-000293,-0.2632627180523877
ACH-000294,-0.18329480529857767
ACH-000295,-0.193142779329567
ACH-000296,-0.217678639043367
ACH-000302,-0.2292107957328792
ACH-000304,-0.3587063557330937
ACH-000307,-0.08780383654665468
ACH-000308,-0.27201232596629543
ACH-000310,-0.4737619072390928
ACH-000311,-0.13525649163028686
ACH-000312,-0.11411626921989568
ACH-000315,-0.06684770837715766
ACH-000316,-0.27397440734880096
ACH-000317,-0.4557428687354636
ACH-000318,-0.09341607921347887
ACH-000319,-0.30687282024637835
ACH-000320,-0.18706597363029212
ACH-000322,-0.42487076922690825
ACH-000323,-0.2876050402558157
ACH-000324,-0.2110325864694644
ACH-000329,-0.4170942857718589
ACH-000330,-0.3276690656025143
ACH-000331,-0.2520971178930159
ACH-000332,-0.239373006054978
ACH-000334,-0.3815132942811211
ACH-000335,-0.5291813090689484
ACH-000336,-0.1610542796521579
ACH-000337,-0.1872064823815125
ACH-000338,0.08431904769320578
ACH-000339,-0.19214855589753435
ACH-000341,-0.10325899309835287
ACH-000348,-0.1292538605312974
ACH-000350,-0.1570929033620466
ACH-000352,-0.2455349123989053
ACH-000356,-0.07638523205082702
ACH-000361,-0.28866723419254764
ACH-000362,-0.35345910757550425
ACH-000363,-0.2939277452894625
ACH-000364,-0.13318142241142686
ACH-000365,-0.1281678468825472
ACH-000366,-0.14733977783171878
ACH-000368,-0.1595842428833884
ACH-000374,-0.4321203422460661
ACH-000375,-0.14966173608063485
ACH-000376,-0.3523532532831165
ACH-000381,-0.2624711255806999
ACH-000383,-0.1392334050422171
