,NRCAM (4897)
ACH-000004,-0.024265807989675488
ACH-000005,-0.10027339942429132
ACH-000007,-0.10115944489867912
ACH-000009,-0.17633359568276746
ACH-000011,0.035068156564354414
ACH-000012,-0.04482702974292743
ACH-000013,0.041912892716308534
ACH-000014,0.03796178867874631
ACH-000015,-0.03058160388097155
ACH-000017,0.11046832266482022
ACH-000018,0.028302394223715964
ACH-000019,-0.2189172598957368
ACH-000021,-0.1549150598319949
ACH-000022,-0.04888100970991525
ACH-000025,0.09346800005532398
ACH-000028,0.03827275570578527
ACH-000030,0.1020458278848126
ACH-000035,-0.06941380758683856
ACH-000036,0.08920779599056954
ACH-000037,-0.14988079567643345
ACH-000039,0.05401592901431504
ACH-000040,0.06318233276045834
ACH-000041,0.016037596277662904
ACH-000042,-0.017729872603915214
ACH-000045,0.047384287272588865
ACH-000047,0.016956519657908557
ACH-000052,-0.21816608399520301
ACH-000053,-0.04199271611379229
ACH-000054,-0.054795213867827104
ACH-000055,0.0605194965894776
ACH-000060,-0.0006457318127995244
ACH-000067,-0.004304930407719064
ACH-000070,0.14599997909306606
ACH-000075,-0.01819540599421003
ACH-000078,0.10306391045394662
ACH-000082,-0.047679400166188234
ACH-000085,-0.09927248070679416
ACH-000086,-0.05321445659676805
ACH-000087,-0.030597803282756606
ACH-000092,0.004445354850453537
ACH-000095,0.03942208946668279
ACH-000097,0.1233200544724446
ACH-000098,0.04180860121642628
ACH-000099,0.048546399052459985
ACH-000108,0.011061428170084077
ACH-000113,0.07459620157614531
ACH-000116,0.10335903578491687
ACH-000118,0.03643785470372584
ACH-000120,-0.029733733945145658
ACH-000123,0.05166181358858829
ACH-000127,0.05109576680172288
ACH-000128,-0.09460530307345634
ACH-000132,0.1616189916816503
ACH-000133,-0.007326285658324323
ACH-000137,0.03152107455932675
ACH-000138,0.062246910544300524
ACH-000142,0.02653761322011939
ACH-000143,0.05781459221670314
ACH-000146,0.012760211723539314
ACH-000148,0.03481739302105688
ACH-000150,0.08942350111892114
ACH-000152,-0.06439224266364724
ACH-000153,0.18497934122594384
ACH-000159,0.09057818056314974
ACH-000160,-0.11041534528734837
ACH-000163,-0.0016991388841995473
ACH-000167,-0.18333486828267964
ACH-000168,0.09891634915339016
ACH-000169,0.05215393317705088
ACH-000178,0.00672317774082636
ACH-000183,-0.038529802220694985
ACH-000188,-0.0036226266070693283
ACH-000189,0.22490897346527527
ACH-000190,-0.1346373337131865
ACH-000198,0.06088332924498348
ACH-000203,0.14235646582635292
ACH-000204,-0.10957239547925997
ACH-000206,0.10977670624157268
ACH-000207,0.2427810856908739
ACH-000208,0.17377017508429451
ACH-000210,-0.1494933437522825
ACH-000211,0.06353054165546783
ACH-000215,0.0004910837071304174
ACH-000221,-0.03767760121254704
ACH-000222,-0.013825575768766194
ACH-000223,0.05856162265776557
ACH-000226,0.06826355111207755
ACH-000227,0.029305359237320912
ACH-000228,0.10332663787937656
ACH-000231,0.07776585775214216
ACH-000232,-0.05020210041486055
ACH-000233,0.11602267695421105
ACH-000234,0.014407063108512532
ACH-000235,0.04863531512596496
ACH-000237,7.218590617211007e-05
ACH-000238,-0.054132577156397056
ACH-000242,0.12198514142398036
ACH-000243,-0.05722938755277985
ACH-000244,-0.02159627453615012
ACH-000246,-0.014462642793221316
ACH-000248,0.08541652121113649
ACH-000250,-0.054725669279775714
ACH-000251,0.18918731436758165
ACH-000252,0.0143666608270082
ACH-000253,0.0107259307592113
ACH-000255,0.09069708896825113
ACH-000256,0.0751562090048216
ACH-000257,0.0591866318629383
ACH-000258,-0.07828411832187293
ACH-000259,0.05996207571451625
ACH-000260,0.019832491137098902
ACH-000261,-0.013961249445266577
ACH-000262,-0.03809200895481357
ACH-000263,0.0790440350494489
ACH-000264,0.07141393513337943
ACH-000265,0.1541998901581084
ACH-000266,0.01313977163563975
ACH-000272,0.02640538565153752
ACH-000274,-0.008582228604955035
ACH-000277,0.025891957124034096
ACH-000278,0.038114230473203024
ACH-000279,0.0067911152568201965
ACH-000280,-0.05520014565730632
ACH-000281,0.2263497175340099
ACH-000288,0.029123212438521336
ACH-000291,0.07487726066488155
ACH-000293,0.016131004761846972
ACH-000294,0.05636769317189458
ACH-000295,0.41791178190346695
ACH-000296,0.05749712110070136
ACH-000302,0.014228375010110669
ACH-000304,0.1612635485678834
ACH-000307,0.06638702564908383
ACH-000308,0.07341190289302166
ACH-000310,-0.041319466131690304
ACH-000311,0.1699497879140605
ACH-000312,0.08115050240094049
ACH-000315,-0.0935363727608226
ACH-000316,0.025423444522362202
ACH-000317,-0.021328984894822548
ACH-000318,0.004974773151680411
ACH-000319,0.06068759083106209
ACH-000320,0.12257006721091157
ACH-000322,0.007698081143185538
ACH-000323,0.06819938513636738
ACH-000324,0.022794940801160558
ACH-000329,0.056146523365549116
ACH-000330,-0.0020907470025926357
ACH-000331,0.025469396950531197
ACH-000332,0.043069612188142856
ACH-000334,0.09562460301358157
ACH-000335,0.09393015407528617
ACH-000336,0.07643498416051529
ACH-000337,0.03253366435642719
ACH-000338,0.16508312326952887
ACH-000339,-0.06975132232186408
ACH-000341,0.08509385713922554
ACH-000348,0.034425027422536385
ACH-000350,0.07091358908184113
ACH-000352,-0.013542825219193451
ACH-000356,-0.10459091731914276
ACH-000361,0.03450818791408345
ACH-000362,0.06264114327792206
ACH-000363,-0.05458351534154859
ACH-000364,-0.023720786417143768
ACH-000365,0.057406662725291414
ACH-000366,0.008144721263239924
ACH-000368,0.0580181316354362
ACH-000374,-0.02869706980677373
ACH-000375,-0.001966330282988567
ACH-000376,0.09805507866400964
ACH-000381,0.01923514324129437
ACH-000383,-0.014892384927476682
ACH-000387,0.021238413735085983
ACH-000389,0.14203311317434628
ACH-000390,0.02030803187289321
ACH-000393,-0.06702143917980206
ACH-000395,-0.08616451013592548
ACH-000396,0.12976940219634528
ACH-000397,-0.02315991207986008
ACH-000401,0.13910033736405394
ACH-000402,-0.04070726706194302
ACH-000403,-0.07179305960356124
ACH-000404,-0.007360922849267744
ACH-000406,-0.06280690247866719
ACH-000407,0.007260126594403127
ACH-000408,0.2561243533810223
ACH-000410,0.025374632330631215
ACH-000411,-0.1478931014213415
ACH-000414,0.07470840438381315
ACH-000415,-0.028347813563946663
ACH-000416,0.03667912337275618
ACH-000420,0.20626782990756226
ACH-000421,-0.02276955177564705
ACH-000424,-0.09175164854308457
ACH-000425,0.05479689251685105
ACH-000426,0.09751978256237967
ACH-000427,0.0898089823574237
ACH-000433,-0.059574771759215
ACH-000435,0.1845095675830377
ACH-000436,-0.06392737959435311
ACH-000444,-0.07684727244264444
ACH-000445,0.041575908082314164
ACH-000448,-0.07849091954113988
ACH-000450,-0.04572759383180164
ACH-000452,-0.0659250649392954
ACH-000454,0.029263716758014924
ACH-000458,0.00011546118046036609
ACH-000459,-0.01905766621658344
ACH-000460,-0.0076660500307995545
ACH-000461,0.15752226523396404
ACH-000463,-0.06042448723504831
ACH-000464,0.12273444117739706
ACH-000466,-0.06004215783914156
ACH-000467,0.12890413585714566
ACH-000468,0.009425452860881952
ACH-000469,0.06278609016036447
ACH-000470,0.04567248873051871
ACH-000471,0.057833269929875565
ACH-000472,-0.011723510521279084
ACH-000473,-0.07793441018555515
ACH-000475,-0.005917598168521536
ACH-000476,-0.029288777517207917
ACH-000477,0.1507398962032004
ACH-000479,0.07010100166463949
ACH-000480,0.011040405096046807
ACH-000481,-0.04066621185571941
ACH-000483,0.031234575227764124
ACH-000484,-0.13403612091895215
ACH-000485,0.1170093875661955
ACH-000486,0.02198254735091897
ACH-000487,-0.019216985056391262
ACH-000488,-0.03603632008983239
ACH-000490,0.11621471944016025
ACH-000491,-0.035404623855645155
ACH-000495,0.12117268416874237
ACH-000496,0.027054698222973503
ACH-000499,0.10647205612875693
ACH-000500,0.15270646924263462
ACH-000502,0.020605072195823547
ACH-000503,0.148299473062051
ACH-000505,0.016904798088988864
ACH-000507,0.09257615150900338
ACH-000510,0.08414062394893096
ACH-000511,-0.06965722818033902
ACH-000512,-0.029203654258122026
ACH-000516,0.06779048339723376
ACH-000517,0.04132794941754007
ACH-000518,-0.06467466962838439
ACH-000520,0.0059968190205485225
ACH-000521,0.058501977097764786
ACH-000522,0.07610415281868949
ACH-000524,-0.015639721674719383
ACH-000527,-0.012002744706666476
ACH-000528,0.042320137300505586
ACH-000537,0.0020295564884113227
ACH-000541,0.052694256896249736
ACH-000542,-0.02593067831307693
ACH-000544,0.018811178890918386
ACH-000545,-0.07092511040107544
ACH-000547,-0.24084449534504215
ACH-000548,0.076178370243028
ACH-000549,0.057177058539128835
ACH-000550,-0.01150743195397466
ACH-000552,-0.10936800834891056
ACH-000556,0.059899675894278234
ACH-000557,-0.02565636687667424
ACH-000569,0.2356968006869481
ACH-000570,0.009578282848278441
ACH-000571,0.0077022883824743186
ACH-000573,-0.07312225947741731
ACH-000576,-0.02959588210520292
ACH-000579,-0.21659816459220527
ACH-000580,0.03367694579628979
ACH-000584,0.0014968699522383716
ACH-000585,0.02147820838095139
ACH-000588,0.07369548941886819
ACH-000589,0.045811472564808685
ACH-000591,0.07140947317169015
ACH-000593,0.07326037113577928
ACH-000600,0.09447322770105067
ACH-000601,0.028716211898628618
ACH-000605,-0.02682144320154131
ACH-000606,0.07924124809524206
ACH-000608,0.07029714231870278
ACH-000614,-0.03361131126705631
ACH-000616,0.029823132045993725
ACH-000618,0.06616444284077239
ACH-000619,0.1418949884351914
ACH-000620,-0.0017546515645115713
ACH-000621,0.018706575349477016
ACH-000622,-0.02079289271786465
ACH-000623,0.1028182780579184
ACH-000624,-0.03058793644874403
ACH-000627,-0.08601206506763694
ACH-000630,0.016907959400788618
ACH-000631,-0.22595976466284584
ACH-000632,0.10205566177598197
ACH-000633,-0.01130010955135317
ACH-000637,0.11679241761418803
ACH-000638,0.15470733137061993
ACH-000646,0.09652635506249856
ACH-000647,0.13219305235727055
ACH-000648,-0.24536798690647516
ACH-000649,-0.01813596372191556
ACH-000651,0.0249677381544834
ACH-000652,0.07030528613376384
ACH-000653,0.03537594481425098
ACH-000657,0.044055180683807565
ACH-000658,0.06810127151457306
ACH-000661,-0.0239106141512992
ACH-000662,0.007045146136489439
ACH-000663,0.046312659786183964
ACH-000665,0.09504034986705323
ACH-000671,-0.04122768972991665
ACH-000672,-0.35236420875208824
ACH-000673,-0.020041425556781838
ACH-000676,0.03816586579258398
ACH-000677,0.01810587011912798
ACH-000681,0.08615226110296209
ACH-000683,0.07075493038698125
ACH-000684,-0.045654548714852465
ACH-000688,0.16461980674830748
ACH-000693,0.0349656105931556
ACH-000694,-0.09703217631611384
ACH-000695,-0.1811865332398244
ACH-000696,-0.012534332370457485
ACH-000697,-0.057369073950739174
ACH-000699,-0.01870564107213162
ACH-000701,-0.020265750308186375
ACH-000706,-0.03948921759010423
ACH-000711,-0.008261497574952995
ACH-000713,0.08823326440301027
ACH-000714,0.19544524718597064
ACH-000718,0.030320728412212537
ACH-000720,0.07242298532715602
ACH-000721,0.015523307302377387
ACH-000724,0.03000718220522668
ACH-000725,0.05554695519489228
ACH-000732,-0.012093533588921566
ACH-000734,-0.0269721994379367
ACH-000735,-0.023949137032153057
ACH-000736,0.07766259924162068
ACH-000738,0.0987295935710924
ACH-000746,0.16624891949048107
ACH-000747,-0.08581249744477508
ACH-000748,0.0033651844317489498
ACH-000753,0.032335526161548965
ACH-000756,0.26004739137486715
ACH-000757,0.04195288449502108
ACH-000758,0.023921395936407325
ACH-000760,0.04243267270161313
ACH-000762,-0.05642495097916761
ACH-000763,0.08111959756171176
ACH-000764,0.03986830349007713
ACH-000765,0.07044215295567438
ACH-000766,0.11228167441538664
ACH-000767,-0.10472073853270017
ACH-000768,0.1304178436046249
ACH-000769,-0.1268958073174471
ACH-000770,0.07251143367455844
ACH-000771,-0.024052657448854747
ACH-000773,-0.1248435705594754
ACH-000776,0.09384172009227074
ACH-000777,0.12637852756479542
ACH-000778,0.01077828465920235
ACH-000781,-0.012689013103260285
ACH-000782,0.007527100422365218
ACH-000783,-0.026084890305376692
ACH-000784,-0.004131697319725851
ACH-000785,0.05963939273276352
ACH-000787,0.08088514928028688
ACH-000788,0.013483038585107977
ACH-000791,0.08692233971308548
ACH-000792,0.022814015894640216
ACH-000794,0.03738609454221716
ACH-000796,0.04764654418002737
ACH-000798,-0.15215223921728555
ACH-000799,0.07071875964140162
ACH-000800,-0.05122830539185035
ACH-000802,0.03127561941003898
ACH-000804,0.12234285472507014
ACH-000805,0.010235265178815005
ACH-000809,0.10612239532600187
ACH-000810,-0.049845758506996886
ACH-000811,-0.041908502278464065
ACH-000817,0.10054726108493428
ACH-000819,0.02465244052092235
ACH-000820,-0.2012632845995649
ACH-000821,0.2446542879382189
ACH-000822,-0.049960185832987364
ACH-000823,0.04448011847468106
ACH-000824,0.014170881958527587
ACH-000827,0.027222930018611355
ACH-000829,0.032238535786296256
ACH-000831,0.07379011510757877
ACH-000832,-0.029196710426879057
ACH-000833,0.23494672458346
ACH-000834,0.10865912535046288
ACH-000835,0.015469322546466394
ACH-000836,0.03224854809832385
ACH-000837,0.0938464743212212
ACH-000838,0.0046311302742562295
ACH-000839,0.08428354624458295
