,XRN2 (22803)
ACH-000169,-1.0650247843881209
ACH-000178,-0.7753835101172405
ACH-000183,-1.0339420872385503
ACH-000188,-0.9139342916699708
ACH-000189,-0.6529739351313486
ACH-000190,-1.3744102984403077
ACH-000198,-1.0255678724347859
ACH-000203,-0.8588255875957927
ACH-000204,-0.8920674607295515
ACH-000206,-0.5895498791481811
ACH-000207,-0.8967003709946408
ACH-000208,-1.292670290512733
ACH-000210,-1.0210673669705643
ACH-000211,-1.1945857266279427
ACH-000215,-0.8913435696981994
ACH-000221,-1.0296799168163957
ACH-000222,-0.9916437631264664
ACH-000223,-0.942693753226434
ACH-000226,-0.8125356216243568
ACH-000227,-0.6073538171860612
ACH-000228,-1.0314274300335076
ACH-000231,-1.0624175686336408
ACH-000232,-1.026764978259629
ACH-000233,-0.922767639541736
ACH-000234,-0.8481328750713601
ACH-000235,-0.9386762482871606
ACH-000237,-1.1483673788247666
ACH-000238,-0.9792518311596392
ACH-000242,-1.1349176903447602
ACH-000243,-1.1783748683886497
ACH-000244,-0.8330101015302727
ACH-000246,-0.9463681437656952
ACH-000248,-0.8949073237393712
ACH-000250,-1.0352263456547834
ACH-000251,-1.191674706212586
ACH-000252,-1.1508631292476392
ACH-000253,-0.8627732506592067
ACH-000255,-1.0703580549431622
ACH-000256,-0.9541586653382738
ACH-000257,-0.6831638226153895
ACH-000258,-0.812275628322614
ACH-000259,-0.8609761026235881
ACH-000260,-1.0299763424541175
ACH-000261,-1.1025205579713535
ACH-000262,-1.1110066016045756
ACH-000263,-0.9096812383667574
ACH-000264,-1.094979209078538
ACH-000265,-1.0964219145659135
ACH-000266,-0.972311375272876
ACH-000272,-1.0382082174526908
ACH-000274,-0.8145990879473143
ACH-000277,-0.9000335811356636
ACH-000278,-1.1805930223948324
ACH-000279,-0.8689835605098861
ACH-000280,-1.1578364043321216
ACH-000281,-0.7903177074943003
ACH-000288,-0.8426419037320382
ACH-000291,-1.1727005711952638
ACH-000293,-1.0183251722882731
ACH-000294,-1.3572728127836693
ACH-000295,-1.1241681549386169
ACH-000296,-0.9632825257134352
ACH-000302,-1.0066439225239634
ACH-000304,-1.1813960232859508
ACH-000307,-1.0229817306008124
ACH-000308,-1.0576013246831817
ACH-000310,-0.7104714969194635
ACH-000311,-0.8848057732181719
ACH-000312,-0.9308750836767756
ACH-000315,-1.2941229542482515
ACH-000316,-1.2890670066778522
ACH-000317,-1.389469727737812
ACH-000318,-1.1338127757134744
ACH-000319,-1.1926412766274233
ACH-000320,-0.906588392772196
ACH-000322,-1.0720919661580242
ACH-000323,-0.8905888257786326
ACH-000324,-0.9316150705570088
ACH-000329,-0.8828819872034991
ACH-000330,-1.0132672794731852
ACH-000331,-1.0079900994687931
ACH-000332,-1.1814808191172104
ACH-000334,-0.7964252916312443
ACH-000335,-1.0958791028223436
ACH-000336,-0.9366570744841723
ACH-000337,-0.8853899380499862
ACH-000338,-1.5158270099655986
ACH-000339,-1.0100674330329098
ACH-000341,-1.0116443614094772
ACH-000348,-1.052006091751165
ACH-000350,-0.8377616470956785
ACH-000352,-1.0719738105710748
ACH-000356,-1.3936690014563822
ACH-000361,-1.1836392085377758
ACH-000362,-0.8874355963818596
ACH-000363,-0.8604954199666425
ACH-000364,-1.2698626116833134
ACH-000365,-1.196214269515001
ACH-000366,-1.1505364825544064
ACH-000368,-1.08574072028485
ACH-000374,-0.8627539548718234
ACH-000375,-0.7485569607343942
ACH-000376,-1.126728764648706
ACH-000381,-0.920125428200703
ACH-000383,-0.6944454498460523
ACH-000387,-1.2490150386523091
ACH-000389,-1.0764061998765777
ACH-000390,-0.4362307060667194
ACH-000393,-0.9530249003426844
ACH-000395,-1.2390122545737758
ACH-000396,-0.9514870814319903
ACH-000397,-0.762580905371522
ACH-000401,-0.9906684242616176
ACH-000402,-1.306356405426338
ACH-000403,-0.9440231630545672
ACH-000404,-0.8912874593001683
ACH-000406,-0.9813261038464388
ACH-000407,-1.0304766838080943
ACH-000408,-1.1692474813925344
ACH-000410,-1.053115860494101
ACH-000411,-1.0633494478601289
ACH-000414,-0.8141064326388717
ACH-000415,-1.061281621796938
ACH-000416,-0.8548836580909334
ACH-000420,-1.0508992529923509
ACH-000421,-1.147030367845958
ACH-000424,-0.8113554339711837
ACH-000425,-1.0017816903310306
ACH-000426,-0.8673803352100283
ACH-000427,-0.821136112217763
ACH-000433,-0.9454758983675656
ACH-000435,-1.1558904135245784
ACH-000436,-0.7896284757341852
ACH-000444,-1.3549238187256771
ACH-000445,-1.1211568861280456
ACH-000448,-0.8091387604292134
ACH-000450,-1.0376762592107325
ACH-000452,-1.271859087973428
ACH-000454,-1.0242213993764844
ACH-000458,-0.8754445786511283
ACH-000459,-1.076285241998025
ACH-000460,-0.9430103542455636
ACH-000461,-0.7692625322286409
ACH-000463,-1.089903699897082
ACH-000464,-0.968769674555921
ACH-000466,-0.9097615427111122
ACH-000467,-1.077539771035165
ACH-000468,-0.9935852045246116
ACH-000469,-1.0406257028177188
ACH-000470,-1.073628785472264
ACH-000471,-0.934796532547171
ACH-000472,-0.8328548266723564
ACH-000473,-1.2992132676565538
ACH-000475,-1.0089262115077289
ACH-000476,-0.7411209830582631
ACH-000477,-0.8802282298041728
ACH-000479,-1.4247557152873618
ACH-000480,-0.9393896236784672
ACH-000481,-0.8781185924042308
ACH-000483,-0.8839623572647627
ACH-000484,-1.2202109711058897
ACH-000485,-0.9180830147156628
ACH-000486,-1.0852343273334115
ACH-000487,-1.0639159581248916
ACH-000488,-0.8408790460331366
ACH-000490,-1.1437642413683815
ACH-000491,-0.7123036722306361
ACH-000495,-1.0970891842804258
ACH-000496,-1.2184295178502549
ACH-000499,-1.0873335812894132
ACH-000500,-0.231346156540654
ACH-000502,-0.8724399599724854
ACH-000503,-1.1224691386120706
ACH-000505,-1.1699598479553817
ACH-000507,-0.8660182196801685
ACH-000510,-1.0308003640299217
ACH-000511,-1.027643134080213
ACH-000512,-0.9578310349323756
ACH-000516,-0.9732896134976198
ACH-000517,-0.8738954075194945
ACH-000518,-1.0468537149178
ACH-000520,-0.9991470632657204
ACH-000521,-1.1867712203646121
ACH-000522,-0.8349702369293998
ACH-000524,-0.971461330592394
ACH-000527,-1.0405644873512525
ACH-000528,-1.09723635603036
ACH-000537,-1.2072574301015442
ACH-000541,-1.0564269331413887
ACH-000542,-1.1487495689919809
ACH-000544,-0.8696529282768773
ACH-000545,-0.9417068644401104
ACH-000547,-1.1018171434308401
ACH-000548,-0.822367128037798
ACH-000549,-0.7697082886915732
ACH-000550,-1.1108286461218395
ACH-000552,-1.2802446026427536
ACH-000556,-0.8555433452687257
ACH-000557,-0.6851433448285393
ACH-000569,-0.5291107637190992
ACH-000570,-1.1621504347214549
ACH-000571,-0.7157363933076786
ACH-000573,-1.1320765101335282
ACH-000576,-0.9769252761360316
ACH-000579,-0.6244273176060248
ACH-000580,-1.2535496223759923
ACH-000584,-1.029048302320646
ACH-000585,-0.9850795026609042
ACH-000588,-0.9395573300727476
ACH-000589,-1.0841806255426287
ACH-000591,-1.09240346558519
ACH-000593,-0.8572743129535301
ACH-000600,-0.883250586532541
ACH-000601,-0.8724743439069084
ACH-000605,-0.9541545193720952
ACH-000606,-1.0417411743783929
ACH-000608,-0.7364464917341209
ACH-000614,-1.2807557836785155
ACH-000616,-1.0143548832453102
ACH-000618,-0.6975619563482954
ACH-000619,-0.8378866041215962
ACH-000620,-0.9100277789793711
ACH-000621,-0.9410175130718555
ACH-000622,-0.912656180026308
ACH-000623,-1.0674471425423848
ACH-000624,-0.9604543005111136
ACH-000627,-1.052442805610875
ACH-000630,-1.0591056066945677
ACH-000631,-0.7024018488934524
ACH-000632,-1.0745484430399976
ACH-000633,-0.6472760572452109
ACH-000637,-0.8639956985529689
ACH-000638,-1.0431068228208369
ACH-000646,-1.1491251161173637
ACH-000647,-1.037595398871581
ACH-000648,-1.1839245970509948
ACH-000649,-1.1126513748517062
ACH-000651,-0.8999676670108089
ACH-000652,-1.3895620547068808
ACH-000653,-0.9113224370108036
ACH-000657,-1.0189937453867377
ACH-000658,-0.9931384481270182
ACH-000661,-0.9883499387907954
ACH-000662,-0.8787474978486869
ACH-000663,-1.1531902034835084
ACH-000665,-1.0794059763193156
ACH-000671,-1.037159182995361
ACH-000672,-0.9450376359769432
ACH-000673,-0.8514003535342349
ACH-000676,-1.2228495276114468
ACH-000677,-0.9071446002546064
ACH-000681,-0.8783019924557317
ACH-000683,-1.05041112723928
ACH-000684,-0.9316098164438474
ACH-000688,-0.9465038817192041
ACH-000693,-1.3618314085224266
ACH-000694,-1.1971502469535509
ACH-000695,-1.2586707909970212
ACH-000696,-1.0600625850221073
ACH-000697,-1.0342972689153929
ACH-000699,-0.7985664061064822
ACH-000701,-1.1894323528750674
ACH-000706,-1.0340298494997218
ACH-000711,-1.028483556571694
ACH-000713,-0.9143796074460048
ACH-000714,-1.1640813749943784
ACH-000718,-1.013838655570101
ACH-000720,-0.8831882448818943
ACH-000721,-1.0849791696942097
ACH-000724,-0.7338529981648956
ACH-000725,-0.5596654896725749
ACH-000732,-1.2335697346283918
ACH-000734,-1.087399941831258
ACH-000735,-1.0984502642739211
ACH-000736,-0.8149712450235258
ACH-000738,-0.8598664065061062
ACH-000746,-0.6399858006796034
ACH-000747,-0.9521468621358128
ACH-000748,-1.1050698354697457
ACH-000753,-1.123287776863907
ACH-000756,-0.9078462568013091
ACH-000757,-0.9648077700347456
ACH-000758,-0.925101380357955
ACH-000760,-1.0592423694973805
ACH-000762,-1.1543775205554472
ACH-000763,-0.8645219825753478
ACH-000764,-1.1642850267721714
ACH-000765,-1.0946802974333756
ACH-000766,-0.9419484350023584
ACH-000767,-0.9148009105513056
ACH-000768,-0.9898150600445264
ACH-000769,-1.116303130337228
ACH-000770,-1.0484278827770541
ACH-000771,-0.9653456150956088
ACH-000773,-0.9370580835149219
ACH-000776,-0.8415212859743205
ACH-000777,-1.0058927142663885
ACH-000778,-1.0489321203429711
ACH-000781,-1.0322560096585098
ACH-000782,-0.9794678557451778
ACH-000783,-0.7269413014109807
ACH-000784,-1.0776960234387645
ACH-000785,-0.8044928187871864
ACH-000787,-1.1950606534185184
ACH-000788,-1.0154605225288529
ACH-000791,-0.7882454785779539
ACH-000792,-0.8750425653881304
ACH-000794,-0.7311540469331591
ACH-000796,-0.9917990712357188
ACH-000798,-1.2129569154369375
ACH-000799,-0.8934176270977013
ACH-000800,-0.9973896408786558
ACH-000802,-1.0791902424134203
ACH-000804,-0.7941025145989394
ACH-000805,-1.0133645600772423
ACH-000809,-1.010620078616015
ACH-000810,-0.8928636695165848
ACH-000811,-1.0301829207927748
ACH-000817,-0.9053720499784648
ACH-000819,-1.2791339712493897
ACH-000820,-1.2882642024954754
ACH-000821,-1.1070645676167452
ACH-000822,-0.6401116659850885
ACH-000823,-1.091142169186982
ACH-000824,-0.9563763898853715
ACH-000827,-1.0989867734316412
ACH-000829,-1.0319102849687705
ACH-000831,-0.8306380916505338
ACH-000832,-0.8556461338730477
ACH-000833,-1.2482112825792342
ACH-000834,-0.958309012579312
ACH-000835,-1.1997311009380545
ACH-000836,-1.0908755942637307
ACH-000837,-1.049350172398082
ACH-000838,-1.0337098066765005
ACH-000839,-1.0363807933231155
ACH-000840,-1.0758432764500834
ACH-000841,-1.0580378922930689
ACH-000843,-1.052846507886532
ACH-000846,-1.246158729179922
ACH-000847,-1.1534138296846144
ACH-000848,-1.1196794374506134
ACH-000849,-0.9555330711011948
ACH-000851,-0.974788016231283
ACH-000855,-1.1888362409166489
ACH-000856,-0.9979207612848896
ACH-000858,-1.1672198199263035
ACH-000859,-1.273513105273177
ACH-000861,-0.8023003170641733
ACH-000862,-0.8894717786544445
ACH-000865,-1.152239169125958
ACH-000866,-1.0482026087435394
ACH-000867,-1.0018247438316314
ACH-000869,-0.9545072180544732
ACH-000872,-0.9659167112978516
ACH-000873,-0.9793230636578594
ACH-000876,-0.8194321836596504
ACH-000878,-1.1042264420898258
ACH-000880,-0.814082331292687
ACH-000881,-1.10383654248023
ACH-000882,-1.051487654609408
ACH-000884,-1.2569825384602815
ACH-000885,-0.9567972939200184
ACH-000887,-1.1082782990782742
ACH-000889,-0.9434136340803604
ACH-000896,-0.7377882167348419
ACH-000898,-0.7597572580410052
ACH-000900,-0.9395321135360688
ACH-000901,-0.997121821502668
ACH-000905,-0.9568208951695776
ACH-000906,-0.9698531449495944
ACH-000907,-0.9334536014556282
ACH-000910,-0.8236731771289948
ACH-000911,-0.6977060225069812
ACH-000912,-1.108913869168467
ACH-000913,-1.053170229890037
ACH-000915,-0.8840272529896686
ACH-000916,-0.7586047738687849
ACH-000917,-1.0747965288138992
ACH-000920,-0.9099925843794232
ACH-000921,-1.0216848096632618
ACH-000924,-1.0687357148532255
ACH-000926,-1.1574279584123943
ACH-000928,-1.0434669332229205
ACH-000929,-1.3276398505239473
ACH-000932,-0.8399738586695087
ACH-000935,-1.0030368740096784
ACH-000936,-0.8061032298506922
ACH-000937,-0.8752713092349602
ACH-000938,-1.1419410446458305
ACH-000939,-1.162582162501094
ACH-000941,-1.3606349358696863
ACH-000943,-0.9020661775725519
ACH-000946,-1.0137247998074304
ACH-000947,-1.1061229964252022
ACH-000948,-0.8994577950977625
ACH-000950,-1.2049229527452725
ACH-000953,-0.6659887607374814
ACH-000954,-1.0943349354195158
ACH-000957,-1.0844796314814065
ACH-000958,-0.9457482090643414
ACH-000960,-1.1729428409759026
ACH-000963,-0.9122638028698103
ACH-000968,-1.2090578219998236
ACH-000969,-0.8785716909772188
ACH-000972,-0.8114149559190963
ACH-000973,-0.7691067979551773
ACH-000974,-0.9154174097549204
ACH-000978,-1.3548806488176701
ACH-000984,-1.1706789842929624
ACH-000986,-1.0777666176994187
ACH-000988,-0.8382129972795107
ACH-000993,-0.9023894104631948
ACH-000994,-1.0980208631113877
ACH-000996,-1.0141800695571308
ACH-001001,-1.09310199396705
ACH-001020,-1.0735666837329918
ACH-001028,-1.085364829486361
ACH-001031,-0.9535661714822196
ACH-001038,-0.8590997905873555
ACH-001048,-0.9490509978147472
ACH-001050,-1.070483260470795
ACH-001053,-1.1002732671388968
ACH-001054,-1.0295887642278827
ACH-001061,-1.075435691863325
ACH-001067,-1.0112766935820818
ACH-001075,-0.9936917467633036
ACH-001096,-0.9285855689993736
ACH-001111,-1.0251612032058603
ACH-001119,-0.8643367359757737
ACH-001128,-1.1988117559261728
ACH-001134,-1.0221045078568385
ACH-001151,-1.0657266683137268
ACH-001163,-0.8545639465792692
ACH-001164,-0.8716247357755624
ACH-001183,-0.8830013711799812
ACH-001192,-0.85994475817374
ACH-001193,-0.9812529569335536
ACH-001196,-0.906377519401888
ACH-001197,-1.0326815959371862
ACH-001205,-1.0274689882306138
ACH-001211,-0.9765578586416688
ACH-001212,-1.0798699906399565
ACH-001228,-0.9408348585008066
ACH-001232,-1.2713838219623164
ACH-001239,-1.0785710609496786
ACH-001270,-1.054556271483355
ACH-001274,-0.9986658686040294
ACH-001275,-0.8687034282002882
ACH-001277,-1.0632646919768989
ACH-001278,-0.9956264650602891
ACH-001280,-0.6982352426681104
ACH-001283,-1.0794545520999326
ACH-001289,-0.9374074484232198
ACH-001300,-1.0370220722119825
ACH-001301,-1.0102064200741971
ACH-001302,-1.1728577323929716
ACH-001306,-0.8951019550267543
ACH-001318,-1.1522888084693357
ACH-001322,-1.1302281158096024
ACH-001328,-1.0068031567189335
ACH-001332,-1.0736786535901846
ACH-001336,-1.068123455305249
ACH-001346,-1.0390363259773483
ACH-001353,-0.8962934252069553
ACH-001354,-0.7720235416569016
ACH-001367,-0.9348156447855284
ACH-001368,-1.1425533885321844
ACH-001374,-1.3278910200210707
ACH-001377,-0.8288674312547695
ACH-001380,-0.9870685138127144
ACH-001391,-1.0326598607887627
ACH-001408,-0.9033647808069696
ACH-001430,-0.8683692702515347
ACH-001431,-0.8901114218222032
ACH-001450,-0.8916045466334752
ACH-001496,-1.0606038396093542
ACH-001500,-1.1646960210142272
ACH-001523,-1.0744356198098757
ACH-001532,-1.0052263147648954
ACH-001550,-1.2371922821613621
ACH-001552,-1.1183982033154716
ACH-001554,-0.9355234707212218
ACH-001654,-1.039282131426318
ACH-001735,-0.7542815666327671
ACH-001736,-0.8906985995850394
ACH-001737,-0.5500557170986144
ACH-001740,-0.8540572737108273
ACH-001745,-0.7966162756400287
ACH-001765,-0.8709393410795617
