,PDF (64146)
ACH-000258,-0.0589457274368506
ACH-000259,-0.02412833441454551
ACH-000260,-0.10881664409417073
ACH-000261,-0.1059496834465338
ACH-000262,0.08620532978512865
ACH-000263,-0.00590876386589014
ACH-000264,-0.10748135227619544
ACH-000265,0.05110685739471516
ACH-000266,-0.08592223299491712
ACH-000272,-0.14149712177646245
ACH-000274,-0.10993448449173064
ACH-000277,-0.09949298933462587
ACH-000278,-0.1047645886362972
ACH-000279,-0.07410694095689
ACH-000280,-0.08839097913484194
ACH-000281,-0.03037164833955192
ACH-000288,-0.21236957054896613
ACH-000291,0.02734155424078662
ACH-000293,0.03671546116707459
ACH-000294,-0.06217191759849229
ACH-000295,0.11778156452256006
ACH-000296,-0.02174273585533815
ACH-000302,-0.04686861465223599
ACH-000304,0.026678825580634214
ACH-000307,-0.11119809470543383
ACH-000308,-0.06641143413461853
ACH-000310,-0.2219824005700524
ACH-000311,-0.023695241576138976
ACH-000312,-0.02353356327713549
ACH-000315,-0.015138575283902334
ACH-000316,-0.027131501780583496
ACH-000317,0.1079916341740202
ACH-000318,-0.16346664540370412
ACH-000319,-0.07424193612424948
ACH-000320,-0.040274430112580514
ACH-000322,-0.3138370556119926
ACH-000323,-0.03153314450001975
ACH-000324,-0.13642896631959936
ACH-000329,-0.07611209699462393
ACH-000330,-0.05822024599034061
ACH-000331,-0.04783713334821188
ACH-000332,-0.02687264212348917
ACH-000334,0.06903578095490145
ACH-000335,-0.13707228680489505
ACH-000336,0.16114873247306313
ACH-000337,-0.1831706606539372
ACH-000338,-0.020666218112981628
ACH-000339,-0.1456376997864893
ACH-000341,-0.14819756813229115
ACH-000348,-0.0719321979877825
ACH-000350,0.0001703154823391238
ACH-000352,-0.033748268986499436
ACH-000356,-0.12685971637841725
ACH-000361,0.018202257853955708
ACH-000362,0.03249480575848124
ACH-000363,-0.12400187749700288
ACH-000364,0.008831229245537656
ACH-000365,-0.053817658723573115
ACH-000366,-0.009507857400254316
ACH-000368,0.10060801305498693
ACH-000374,-0.06808242737045635
ACH-000375,0.0330452629260491
ACH-000376,-0.10590818835396938
ACH-000381,-0.1916145861851107
ACH-000383,-0.07707875423203002
ACH-000387,-0.07941395398717094
ACH-000389,-0.05509231649589921
ACH-000390,-0.01859476477260109
ACH-000393,0.013605400434934429
ACH-000395,-0.10079351342197412
ACH-000396,-0.0009279989774974089
ACH-000397,-0.11778529624968664
ACH-000401,-0.13051128465800196
ACH-000402,-0.06112257799567216
ACH-000403,-0.1690877781133067
ACH-000404,-0.11784506352043075
ACH-000406,-0.06096629547882554
ACH-000407,0.009741826895547487
ACH-000408,0.08823710298716426
ACH-000410,0.011398909871730551
ACH-000411,-0.030133952324460023
ACH-000414,0.0016403743732610568
ACH-000415,-0.0005115208550479916
ACH-000416,-0.2619855043332344
ACH-000420,-0.08372699983069005
ACH-000421,-0.07595645674277338
ACH-000424,-0.0725606618597589
ACH-000425,0.031135849701603543
ACH-000426,0.07540052579005317
ACH-000427,0.14512753611182322
ACH-000433,-0.3465418775706778
ACH-000435,-0.031389184528618504
ACH-000436,-0.04369013687852198
ACH-000444,0.09276537664670126
ACH-000445,0.1144675689366356
ACH-000448,-0.0928269514769291
ACH-000450,-0.1139971324155394
ACH-000452,-0.1056343725933374
ACH-000454,-0.10619291943460933
ACH-000458,-0.049557262739308834
ACH-000459,-0.02400730351913801
ACH-000460,-0.21237592231812247
ACH-000461,-0.051992475624325185
ACH-000463,0.08509041829826622
ACH-000464,-0.1063769391855768
ACH-000466,-0.11348637089401024
ACH-000467,-0.15336904524195358
ACH-000468,-0.15324718090221184
ACH-000469,-0.06509695365226216
ACH-000470,-0.14799684415148742
ACH-000471,-0.13259820539849693
ACH-000472,-0.030156454140775762
ACH-000473,0.03080994925832369
ACH-000475,-0.12705163714263898
ACH-000476,-0.04376471212343122
ACH-000477,0.07458713375714544
ACH-000479,0.008690868588705533
ACH-000480,-0.12916512893888218
ACH-000481,-0.061383537859070525
ACH-000483,-0.015472387017961569
ACH-000484,-0.1893975231102471
ACH-000485,-0.20482973060856186
ACH-000486,-0.02419832157219533
ACH-000487,-0.038534522792762566
ACH-000488,-0.017417311401557337
ACH-000490,-0.1693301027194046
ACH-000491,0.08209234601808235
ACH-000495,-0.11487664550022135
ACH-000496,-0.17324318686803686
ACH-000499,0.02733069638450853
ACH-000500,0.09995334898907487
ACH-000502,-0.15529732635343313
ACH-000503,0.3489881981227203
ACH-000505,-0.13674582241643438
ACH-000507,0.02153751783089718
ACH-000510,-0.10825476494161207
ACH-000511,-0.0748031520964893
ACH-000512,0.14388655181071394
ACH-000516,-0.21594371189224928
ACH-000517,-0.14096148984385842
ACH-000518,-0.15875496257955082
ACH-000520,-0.16003404809256405
ACH-000521,-0.09711184191679617
ACH-000522,-0.2154315395265169
ACH-000524,-0.08864153364019005
ACH-000527,-0.05607729230480705
ACH-000528,-0.0024207410629306873
ACH-000537,-0.10159447916287824
ACH-000541,-0.28113731734279296
ACH-000542,-0.15665776843231505
ACH-000544,-0.13511545545825615
ACH-000545,-0.14467102949811614
ACH-000547,-0.08074132506006154
ACH-000548,-0.3082794907067899
ACH-000549,-0.07056228609172246
ACH-000550,-0.16084717320123307
ACH-000552,0.004111764283594329
ACH-000556,0.011523135643640868
ACH-000557,-0.08587587217789434
ACH-000569,0.060973261188285936
ACH-000570,-0.04321660949321399
ACH-000571,-0.14403776084472594
ACH-000573,-0.08304413939745896
ACH-000576,-0.12168301976347973
ACH-000579,0.02276949964673149
ACH-000580,-0.08648318913368491
ACH-000584,-0.048247890976925056
ACH-000585,-0.026082114965647503
ACH-000588,0.030405186820895318
ACH-000589,-0.08500485463456775
ACH-000591,-0.1227186025381513
ACH-000593,-0.06466653794922553
ACH-000600,-0.05457347201808018
ACH-000601,-0.04835001450721504
ACH-000605,-0.14080715064652355
ACH-000606,-0.031701681224697936
ACH-000608,-0.14605998869703085
ACH-000614,-0.15565527389110756
ACH-000616,-0.0421901996787611
ACH-000618,-0.020930862238684112
ACH-000619,-0.2164425821865253
ACH-000620,-0.031175152383863224
ACH-000621,-0.14625828899921825
ACH-000622,0.0923125549404244
ACH-000623,-0.04886486923596844
ACH-000624,-0.15840472598428962
ACH-000627,-0.15312795307283528
ACH-000630,-0.14097351532959848
ACH-000631,-0.00026297155474474436
ACH-000632,0.01567943157348561
ACH-000633,0.008633548646770291
ACH-000637,-0.16906736692698462
ACH-000638,-0.1823358951646512
ACH-000646,-0.1754077474659041
ACH-000647,-0.041710290147845615
ACH-000648,-0.08988361460687963
ACH-000649,0.004423016671817714
ACH-000651,-0.2573509913424796
ACH-000652,0.02939900387339572
ACH-000653,-0.042753641751596884
ACH-000657,-0.05428626885000288
ACH-000658,-0.05516820264281329
ACH-000661,-0.01975279745053601
ACH-000662,-0.11756371103223455
ACH-000663,-0.02160478835349786
ACH-000665,-0.03576414128751323
ACH-000671,0.06230565978342335
ACH-000672,-0.4238308842124827
ACH-000673,-0.08179237190547663
ACH-000676,0.007483750673708682
ACH-000677,-0.10539636262219328
ACH-000681,-0.03280504224936815
ACH-000683,-0.03144897552307062
ACH-000684,0.049909929395482375
ACH-000688,-0.22073803616096213
ACH-000693,-0.05177469503101256
ACH-000694,-0.04181947525112091
ACH-000695,-0.18119157234091735
ACH-000696,-0.04234484637449672
ACH-000697,-0.1989774107958021
ACH-000699,-0.0815123277573778
ACH-000701,-0.05256447893493591
ACH-000706,-0.042061114574145374
ACH-000711,-0.07218749537291251
ACH-000713,-0.052843602717325966
ACH-000714,-0.0625716836213824
ACH-000718,-0.14443911667626635
ACH-000720,0.031704488590812485
ACH-000721,0.050612359319643016
ACH-000724,-0.15710177521306734
ACH-000725,-0.16988323040785466
ACH-000732,0.052765035224614745
ACH-000734,0.04892595604279026
ACH-000735,-0.07349719468260693
ACH-000736,0.002570427643144897
ACH-000738,-0.1609144828452763
ACH-000746,-0.06866193964686089
ACH-000747,-0.02352151101212677
ACH-000748,-0.11518631536218794
ACH-000753,-0.0773272771951826
ACH-000756,-0.0516675793568969
ACH-000757,0.051905151121890335
ACH-000758,-0.3162221096805111
ACH-000760,-0.07247451647144011
ACH-000762,-0.12866657806688814
ACH-000763,-0.2241828537188777
ACH-000764,-0.18807123171602416
ACH-000765,0.01811732335718947
ACH-000766,-0.16845912310184671
ACH-000767,-0.21471039891410507
ACH-000768,-0.07118420861848981
ACH-000769,-0.06704728095998823
ACH-000770,-0.08127694557584646
ACH-000771,-0.1316691418004155
ACH-000773,-0.18533024386853256
ACH-000776,0.04192010640052597
ACH-000777,0.03547015777270411
ACH-000778,0.04519105216134532
ACH-000781,0.02373122856651833
ACH-000782,0.16636844185397173
ACH-000783,-0.1189107645600903
ACH-000784,-0.06454334629946222
ACH-000785,-0.1009249287707418
ACH-000787,-0.13882723045860546
ACH-000788,-0.07306081302195393
ACH-000791,-0.03807948315491669
ACH-000792,-0.058205089568359965
ACH-000794,0.021702578061797796
ACH-000796,-0.025290074608787145
ACH-000798,-0.051778925796764526
ACH-000799,0.06420177560402594
ACH-000800,-0.1215843342093233
ACH-000802,-0.2926120704531963
ACH-000804,-0.13241040294277692
ACH-000805,-0.13813783011643302
ACH-000809,-0.09896344435933734
ACH-000810,-0.11440280078284595
ACH-000811,-0.09525491400624836
ACH-000817,-0.3237333239447341
ACH-000819,-0.2778784185232532
ACH-000820,-0.3181591368686258
ACH-000821,-0.02102679652844561
ACH-000822,-0.04713512783713223
ACH-000823,-0.00837781006598293
ACH-000824,-0.025837451677516297
ACH-000827,-0.10695442484865594
ACH-000829,-0.23225110369828944
ACH-000831,-0.08259692928221918
ACH-000832,-0.10060408453117163
ACH-000833,0.04449264221954583
ACH-000834,-0.19756728757669031
ACH-000835,-0.08189836983423736
ACH-000836,-0.15689620675247593
ACH-000837,-0.07392080872471207
ACH-000838,-0.05316432441502129
ACH-000839,-0.25914295253053804
ACH-000840,-0.06968807826034445
ACH-000841,-0.21913171422820252
ACH-000843,-0.05087407653942511
ACH-000846,-0.10619492661266502
ACH-000847,-0.28416450605497906
ACH-000848,0.012186083401596106
ACH-000849,-0.033368223792565266
ACH-000851,-0.1173042730662964
ACH-000855,-0.07247257621679916
ACH-000856,-0.21475107345996414
ACH-000858,-0.11098028998455
ACH-000859,-0.1980888488968381
ACH-000861,-0.11786255552203685
ACH-000862,-0.05036362772950893
ACH-000865,-0.07183725606267544
ACH-000866,-0.0610512660534436
ACH-000867,-0.08329615351693408
ACH-000869,-0.04317837206480524
ACH-000872,-0.02925490376164021
ACH-000873,-0.12024561842789395
ACH-000876,-0.15281367284379074
ACH-000878,-0.27211117970780985
ACH-000880,-0.06720920791689536
ACH-000881,0.06402522696374258
ACH-000882,-0.011823277257280235
ACH-000884,0.05062518460808774
ACH-000885,0.015247862435348009
ACH-000887,-0.06272416607740003
ACH-000889,-0.09980438822066567
ACH-000896,-0.1503801848894981
ACH-000898,-0.18728838930399508
ACH-000900,-0.04279733303685783
ACH-000901,-0.11215589978169817
ACH-000905,-0.16965300711403644
ACH-000906,-0.11771090282514997
ACH-000907,-0.03593924967488727
ACH-000910,-0.06773327639549934
ACH-000911,-0.15700089384889251
ACH-000912,0.013225350508629084
ACH-000913,0.14037169361120386
ACH-000915,-0.1291025461355994
ACH-000916,-0.4564552229518545
ACH-000917,0.047956408891132965
ACH-000920,-0.0006860123013064143
ACH-000921,-0.24527012574418494
ACH-000924,0.018145875634185876
ACH-000926,-0.2281796865069344
ACH-000928,0.04274952717314307
ACH-000929,-0.1089675336128867
ACH-000932,-0.015525012865461724
ACH-000935,0.03051488112069032
ACH-000936,0.02398676733400239
ACH-000937,0.006956022519553328
ACH-000938,-0.032517208510416694
ACH-000939,-0.2523505289138135
ACH-000941,-0.04880260575281525
ACH-000943,-0.04998553675875681
ACH-000946,-0.0281720930810943
ACH-000947,0.00024423976627408806
ACH-000948,-0.13670214418492752
ACH-000950,0.04542931253613475
ACH-000953,-0.03188586200169617
ACH-000954,0.021053565245702437
ACH-000957,-0.2466489039501079
ACH-000958,-0.2509485862122061
ACH-000960,-0.1220050420200204
ACH-000963,-0.02006001825344319
ACH-000968,0.024128526987646563
ACH-000969,-0.17341670699842762
ACH-000972,0.13079593013509214
ACH-000973,-0.13495029073020226
ACH-000974,0.0076884898950153125
ACH-000978,-0.2305927994000111
ACH-000984,-0.12932610822772805
ACH-000986,-0.25723931175128445
ACH-000988,-0.03352305899119315
ACH-000993,-0.11647185155414555
ACH-000994,-0.5492513539036528
ACH-000996,-0.05600712657891028
ACH-001001,-0.1395635953135325
ACH-001020,-0.2540795690273863
ACH-001028,-0.090736902887141
ACH-001031,-0.1360485511114429
ACH-001038,-0.09293914345233888
ACH-001048,-0.10736419247061343
ACH-001050,-0.12060750699097288
ACH-001053,-0.11730948292654728
ACH-001054,-0.17327673661301649
ACH-001061,-0.09235891261489572
ACH-001067,-0.13501885819055176
ACH-001075,-0.015018565987068059
ACH-001096,-0.07071934657645619
ACH-001111,-0.20453120357883592
ACH-001119,-0.08060382103522055
ACH-001128,-0.42363995793645415
ACH-001134,-0.08940193513083136
ACH-001151,-0.031137323422133382
ACH-001163,-0.035271229759427404
ACH-001164,0.05338311678799165
ACH-001183,-0.14551011647290318
ACH-001192,-0.16952541803913296
ACH-001193,-0.3275608834699728
ACH-001196,-0.124794009471222
ACH-001197,-0.13162989459271332
ACH-001205,0.04682635560894454
ACH-001211,0.0068934816628385956
ACH-001212,-0.09195491666412986
ACH-001228,-0.1861541447452692
ACH-001232,-0.1264249471041085
ACH-001239,-0.07388969226458672
ACH-001270,-0.1584376663154371
ACH-001274,-0.012734552279749956
ACH-001275,0.1287265932854183
ACH-001277,-0.20372007545674894
ACH-001278,-0.15009999929308965
ACH-001280,-0.006436378439578787
ACH-001283,0.0029734435411002628
ACH-001289,-0.199300464658545
ACH-001300,0.08970678804797537
ACH-001301,-0.12013529180885073
ACH-001302,0.09279472062552192
ACH-001306,-0.13128378916251224
ACH-001318,0.03946254045486355
ACH-001322,-0.05825880572311622
ACH-001328,-0.13633496339668788
ACH-001332,0.2584432120169361
ACH-001336,-0.22853764706931065
ACH-001346,0.021671349147389114
ACH-001353,-0.07667412423299551
ACH-001354,-0.09987113606381197
ACH-001367,0.1786725149734679
ACH-001368,-0.07053062851566383
ACH-001374,0.08163485901594404
ACH-001377,0.0278513348987881
ACH-001380,0.001512567755201396
ACH-001391,-0.0651312993686664
ACH-001408,-0.028285205356045326
ACH-001430,0.0915832787962558
ACH-001431,0.07323251205101172
ACH-001450,-0.12261699523224158
ACH-001496,-0.17179935235385174
ACH-001500,-0.0925039304576014
ACH-001523,-0.07797503823512719
ACH-001532,-0.15765850185499994
ACH-001550,-0.055388269616861684
ACH-001552,-0.04545239132499121
ACH-001554,-0.08054356123745217
ACH-001654,-0.06683327454935138
ACH-001735,-0.0025739057228964307
ACH-001736,-0.03504819334927802
ACH-001737,-0.29026327502317995
ACH-001740,-0.1517940405691097
ACH-001745,0.07657932727276456
ACH-001765,-0.04672302702611213
