,LEFTY1 (10637)
ACH-000004,-0.12955426389909094
ACH-000005,0.03698441786347775
ACH-000007,0.03848438154921502
ACH-000009,-0.2544462027508721
ACH-000011,-0.2725387262618213
ACH-000012,-0.09247821732528208
ACH-000013,-0.13896916978219628
ACH-000014,-0.25989256547406003
ACH-000015,-0.0886663411446041
ACH-000017,-0.15626880042691702
ACH-000018,-0.07044730255981238
ACH-000019,-0.002862322851362592
ACH-000021,-0.17291849095232725
ACH-000022,-0.11924626286239405
ACH-000025,-0.1330792949286945
ACH-000028,0.10695794187122416
ACH-000030,-0.2385301623387134
ACH-000035,-0.08392353712243772
ACH-000036,-0.1336392655515043
ACH-000037,-0.13783590486099556
ACH-000039,-0.15377163579193914
ACH-000040,-0.12669256535357865
ACH-000041,-0.19397482266109198
ACH-000042,-0.1284128733376809
ACH-000045,-0.3572667800359932
ACH-000047,-0.16245722359901102
ACH-000052,0.12176348886405228
ACH-000053,-0.13605557245648767
ACH-000054,-0.19841382467211874
ACH-000055,-0.27273924503464275
ACH-000060,-0.16306501528533898
ACH-000067,0.056685601350330676
ACH-000070,0.016255092176784246
ACH-000075,0.08037989599006094
ACH-000078,-0.13968910594085213
ACH-000082,-0.16656895232189176
ACH-000085,-0.019599073884668538
ACH-000086,-0.16246932829442953
ACH-000087,0.21774757776678555
ACH-000092,-0.18383259868383767
ACH-000095,-0.25213004019535545
ACH-000097,-0.14197524883607784
ACH-000098,-0.1888000095619472
ACH-000099,-0.2207285533154124
ACH-000108,-0.14062651430904904
ACH-000113,-0.13618578465817846
ACH-000116,-0.11205612973180927
ACH-000118,-0.07760048595395971
ACH-000120,-0.15709263120450626
ACH-000123,-0.21403742657254296
ACH-000127,-0.1783964406004752
ACH-000128,-0.08690976325205818
ACH-000132,-0.14179172354665592
ACH-000133,-0.25680399546345983
ACH-000137,0.04060300581256567
ACH-000138,-0.04514511348300872
ACH-000142,-0.05468462251315174
ACH-000143,-0.09578914959426107
ACH-000146,-0.18144099180993215
ACH-000148,-0.1274232177360725
ACH-000150,-0.14938314781720374
ACH-000152,-0.05831149047455604
ACH-000153,-0.37169015093473656
ACH-000159,-0.2433162400554797
ACH-000160,-0.055715224862171626
ACH-000163,-0.10662008039120983
ACH-000167,-0.280700745226731
ACH-000168,-0.24272000121950446
ACH-000169,-0.024077481176541127
ACH-000178,-0.14081834556836112
ACH-000183,-0.1672622005710965
ACH-000188,-0.15655016178156764
ACH-000189,-0.3805021805377571
ACH-000190,-0.17077648318594113
ACH-000198,-0.2830352382060374
ACH-000203,-1.1356096134558231
ACH-000204,-0.18346302831433814
ACH-000206,-0.051598873434377864
ACH-000207,-0.2760614197284349
ACH-000208,-0.3129761786708118
ACH-000210,0.15539008885113806
ACH-000211,-0.049297060110468985
ACH-000215,-0.1905909237199092
ACH-000221,-0.024204696368508458
ACH-000222,0.1390811559485652
ACH-000223,-0.12208231050873435
ACH-000226,-0.14101629233797908
ACH-000227,-0.19965684038923145
ACH-000228,-0.2476939432487747
ACH-000231,-0.07848397798497063
ACH-000232,-0.1178599417204856
ACH-000233,-0.2649829278894359
ACH-000234,-0.2345344001205293
ACH-000235,-0.18611207886303044
ACH-000237,-0.12492895069549015
ACH-000238,-0.22924992594583604
ACH-000242,0.09939496463165394
ACH-000243,-0.10406515210062718
ACH-000244,-0.2137702810058193
ACH-000246,-0.18278624524485204
ACH-000248,0.06139213459785139
ACH-000250,-0.09293924264772976
ACH-000251,-0.029956059113401736
ACH-000252,-0.1117182642176736
ACH-000253,-0.10862888975012053
ACH-000255,-0.11666740415513766
ACH-000256,-0.14214601434035784
ACH-000257,0.14322360086732602
ACH-000258,0.17139947961768429
ACH-000259,-0.18210108312627415
ACH-000260,-0.10946613370403337
ACH-000261,-0.1403949364387561
ACH-000262,-0.06307336276860356
ACH-000263,-0.108375159439741
ACH-000264,-0.0966535651396658
ACH-000265,-0.060395228442086835
ACH-000266,-0.16793129520074318
ACH-000272,-0.14690892683071402
ACH-000274,-0.1752408468856596
ACH-000277,0.05670027008219183
ACH-000278,-0.2651018390330028
ACH-000279,-0.09355651029915568
ACH-000280,-0.26907624787163115
ACH-000281,-0.2609950721617841
ACH-000288,-0.2071152576098581
ACH-000291,-0.17910671214185686
ACH-000293,-0.09054078525628692
ACH-000294,-0.027360217430073896
ACH-000295,-0.09473443464312613
ACH-000296,-0.05423050383097035
ACH-000302,-0.13262216891670606
ACH-000304,-0.11359375239840774
ACH-000307,-0.1220779352403462
ACH-000308,-0.0727441162266319
ACH-000310,-0.17183842062499313
ACH-000311,-0.19051405193667087
ACH-000312,-0.25283099449656404
ACH-000315,-0.09044117634227096
ACH-000316,-0.09866262819456764
ACH-000317,-0.1804428620491212
ACH-000318,-0.1128410535237769
ACH-000319,-0.11321252146404097
ACH-000320,-0.34520514544117675
ACH-000322,-0.14906966191101095
ACH-000323,-0.0471405085771229
ACH-000324,-0.24399996387807696
ACH-000329,-0.18343451420912185
ACH-000330,-0.2297420962676081
ACH-000331,-0.08832084553607744
ACH-000332,-0.10896248183475556
ACH-000334,0.063544764232839
ACH-000335,-0.20631664785904305
ACH-000336,0.03604340662975
ACH-000337,-0.3530001114323568
ACH-000338,0.027565186410717736
ACH-000339,-0.0968264094889716
ACH-000341,0.052759434873713096
ACH-000348,-0.16463616999934372
ACH-000350,-0.1704204470616133
ACH-000352,-0.02754735396435648
ACH-000356,-0.0018933519749142265
ACH-000361,-0.3069820948097525
ACH-000362,-0.15929185517317382
ACH-000363,-0.03919505921391275
ACH-000364,-0.2946862491214166
ACH-000365,-0.02919448609674447
ACH-000366,-0.2501278976196707
ACH-000368,-0.09366410168712404
ACH-000374,-0.23629089391724295
ACH-000375,-0.2764233744443721
ACH-000376,-0.2127529322423471
ACH-000381,-0.26459247404357084
ACH-000383,-0.1503070406861312
ACH-000387,-0.21597908485796571
ACH-000389,-0.21585101654748395
ACH-000390,-0.2051143203038583
ACH-000393,-0.19870169158444972
ACH-000395,-0.080596009329524
ACH-000396,-0.1684582248110038
ACH-000397,-0.02691955841713189
ACH-000401,-0.4270351641471199
ACH-000402,-0.1211672241832734
ACH-000403,-0.15006425552603234
ACH-000404,0.27185914505185393
ACH-000406,-0.07970214495466385
ACH-000407,-0.024881544977902476
ACH-000408,-0.3681078247146925
ACH-000410,-0.1861055176695959
ACH-000411,-0.2841279674191443
ACH-000414,-0.2204969138464342
ACH-000415,-0.09409323906781536
ACH-000416,-0.09478228958990573
ACH-000420,-0.2557133947132744
ACH-000421,-0.07695957085450515
ACH-000424,-0.10505675109077972
ACH-000425,-0.06233400528082396
ACH-000426,-0.06249094845830594
ACH-000427,-0.2888481650661954
ACH-000433,-0.22236914631297405
ACH-000435,-0.17691995362725538
ACH-000436,-0.1774343215453194
ACH-000444,-0.020893568074422
ACH-000445,0.08013715427393701
ACH-000448,-0.139340486421368
ACH-000450,-0.09047654331794183
ACH-000452,-0.18356773874998325
ACH-000454,-0.16326781248086514
ACH-000458,-0.23709380437991384
ACH-000459,-0.04822435317325412
ACH-000460,-0.12144274426335573
ACH-000461,-0.042178798127154915
ACH-000463,-0.07302064511343602
ACH-000464,-0.12583021154933166
ACH-000466,-0.2153216829862151
ACH-000467,-0.005513190139094791
ACH-000468,-0.2877010028574167
ACH-000469,-0.06669459499438865
ACH-000470,0.01947537884081527
ACH-000471,-0.15498962184489903
ACH-000472,-0.14057770688408974
ACH-000473,-0.07022041475277782
ACH-000475,-0.1857116406798336
ACH-000476,-0.31702030677473936
ACH-000477,-0.18027051355132004
ACH-000479,0.004023769255743035
ACH-000480,-0.31387570187292485
ACH-000481,-0.1643601221640129
ACH-000483,-0.11685913906131618
ACH-000484,-0.4153802807732427
ACH-000485,-0.14208036932915147
ACH-000486,-0.1738338813343758
ACH-000487,-0.14257899008595293
ACH-000488,-0.1866743598484281
ACH-000490,-0.146608868689625
ACH-000491,0.06648014881610684
ACH-000495,-0.3411194039065064
ACH-000496,-0.21686962401157564
ACH-000499,-0.18553991048077426
ACH-000500,-0.6010065245850288
ACH-000502,-0.1756283090602335
ACH-000503,0.1734655197505287
ACH-000505,-0.10836116361620846
ACH-000507,-0.060235935976242626
ACH-000510,-0.07509696422711906
ACH-000511,-0.09822151929926776
ACH-000512,0.18369919120820652
ACH-000516,-0.22346931950998125
ACH-000517,-0.2425773634117183
ACH-000518,-0.14743751888582204
ACH-000520,-0.2626001400399173
ACH-000521,-0.13973856963313336
ACH-000522,-0.15395604209289124
ACH-000524,-0.25751210396186763
ACH-000527,-0.18441341384075874
ACH-000528,-0.19635087698595055
ACH-000537,-0.17315336631870468
ACH-000541,-0.24614768494641776
ACH-000542,-0.2191691113461291
ACH-000544,-0.3495864609284502
ACH-000545,-0.09290067787745528
ACH-000547,-0.4134979384600272
ACH-000548,-0.2796676397221173
ACH-000549,-0.08368245095725219
ACH-000550,-0.08194007302485452
ACH-000552,-0.3030091931437192
ACH-000556,-0.09659243010085032
ACH-000557,-0.14865078174869742
ACH-000569,-0.3742424574796656
ACH-000570,0.10115597878030504
ACH-000571,-0.2635246814663589
ACH-000573,-0.1882975891174049
ACH-000576,0.2393829982759705
ACH-000579,0.1339272468849884
ACH-000580,0.04739666507989942
ACH-000584,-0.1323432173612348
ACH-000585,-0.14492728901388047
ACH-000588,-0.1683006476283558
ACH-000589,-0.20989879520196547
ACH-000591,-0.01814885111978208
ACH-000593,-0.1242128916962234
ACH-000600,-0.19625717686432773
ACH-000601,-0.11499178289771207
ACH-000605,-0.1158137840572618
ACH-000606,-0.3575311136145741
ACH-000608,-0.137988333661948
ACH-000614,-0.03734413552639804
ACH-000616,-0.18412450862878385
ACH-000618,-0.10996453581349047
ACH-000619,-0.2146541080113274
ACH-000620,-0.13679189344401346
ACH-000621,-0.08703458520704
ACH-000622,0.0011000040969753543
ACH-000623,-0.17455440942961334
ACH-000624,-0.15461390603804204
ACH-000627,-0.14185858234491186
ACH-000630,-0.16759869634520347
ACH-000631,-0.3627451391840207
ACH-000632,-0.14235363543213786
ACH-000633,-0.2819533119068263
ACH-000637,0.031205526075450987
ACH-000638,-0.18142729891082968
ACH-000646,-0.13349382105484364
ACH-000647,-0.04715622487469669
ACH-000648,-0.1610298051901368
ACH-000649,-0.1503101816263525
ACH-000651,-0.10527759091052824
ACH-000652,-0.22373199093211985
ACH-000653,0.031785914046524665
ACH-000657,-0.17053539862888287
ACH-000658,-0.16200355396247676
ACH-000661,-0.14554714170362798
ACH-000662,-0.011012922117310643
ACH-000663,-0.17520321397834274
ACH-000665,-0.1058578273856712
ACH-000671,-0.266700568238572
ACH-000672,-0.07090294819767104
ACH-000673,-0.18338069209800928
ACH-000676,-0.10556616641074024
ACH-000677,-0.19368076914406093
ACH-000681,-0.26894777388731245
ACH-000683,-0.21778548235121908
ACH-000684,-0.3370769812014333
ACH-000688,-0.21446552735822835
ACH-000693,-0.06510864850950489
ACH-000694,-0.07672638829513019
ACH-000695,0.01392751548164653
ACH-000696,-0.12775351101795926
ACH-000697,0.0982216079377581
ACH-000699,-0.15478421496026068
ACH-000701,-0.03275253385792245
ACH-000706,-0.0360793887618706
ACH-000711,-0.123737892398716
ACH-000713,-0.12193087920526045
ACH-000714,-0.1949632223033185
ACH-000718,-0.118953378606348
ACH-000720,-0.15821802395283385
ACH-000721,-0.17205202748304144
ACH-000724,-0.1068017828170112
ACH-000725,-0.08805791395727228
ACH-000732,0.10129389319561627
ACH-000734,-0.24442655652486234
ACH-000735,-0.22575899145035824
ACH-000736,-0.010490315352811329
ACH-000738,0.04327865028511673
ACH-000746,-0.2982953562822118
ACH-000747,-0.06588481416599681
ACH-000748,-0.05362706549803138
ACH-000753,-0.21854215165750446
ACH-000756,-0.01191276971165898
ACH-000757,0.030080043294394038
ACH-000758,-0.14179146504394308
ACH-000760,-0.04540298550949305
ACH-000762,-0.1187034641054074
ACH-000763,-0.0906858214623134
ACH-000764,-0.4921091527916282
ACH-000765,-0.06147881269022115
ACH-000766,-0.1256152149650521
ACH-000767,-0.1470518193053459
ACH-000768,-0.14470536777941415
ACH-000769,-0.031792185441320384
ACH-000770,-0.2373659868020915
ACH-000771,-0.17785357949455155
ACH-000773,-0.2633339092549147
ACH-000776,-0.1764402896317834
ACH-000777,-0.4301880992802269
ACH-000778,-0.15200503006799224
ACH-000781,-0.14035624054167872
ACH-000782,-0.265896326090076
ACH-000783,-0.1843614711210302
ACH-000784,-0.1892109312510247
ACH-000785,-0.12103378771016425
ACH-000787,-0.0965875870747779
ACH-000788,-0.16535764642094794
ACH-000791,-0.13487915028113312
ACH-000792,-0.20951113818627984
ACH-000794,-0.2766144313666876
ACH-000796,-0.15877195653519582
ACH-000798,0.13202556010366398
ACH-000799,-0.0204050465267363
ACH-000800,-0.20398214181864127
ACH-000802,-0.2508218680708477
ACH-000804,0.00898055873378417
ACH-000805,-0.13975001497335612
ACH-000809,-0.15316861102802515
ACH-000810,-0.13529475732957655
ACH-000811,-0.23408088228706705
ACH-000817,0.13662661907487558
ACH-000819,-0.010685908535868106
ACH-000820,-0.25690062340953
ACH-000821,-0.03956172076363301
ACH-000822,-0.07679627566732024
ACH-000823,-0.1819582496424609
ACH-000824,-0.19392174375504834
ACH-000827,-0.09092308068011692
ACH-000829,-0.14316463410677707
