,MYO1A (4640)
ACH-000004,-0.06498167109210358
ACH-000005,-0.18977176008567495
ACH-000007,0.09778487503899774
ACH-000009,-0.07114687132018628
ACH-000011,-0.1022772761174554
ACH-000012,-0.035918736316680834
ACH-000013,-0.10948449066817073
ACH-000014,-0.15989584760062134
ACH-000015,-0.3201999591443698
ACH-000017,-0.1615815040129521
ACH-000018,-0.209861052779385
ACH-000019,0.004173247902931719
ACH-000021,-0.09494289830485936
ACH-000022,-0.024216289009855514
ACH-000025,-0.1906039401318132
ACH-000028,-0.20630705361939766
ACH-000030,-0.0471617855177099
ACH-000035,-0.2367408843236491
ACH-000036,-0.3394224977462531
ACH-000037,-0.0883975071996218
ACH-000039,-0.05651237537487223
ACH-000040,-0.1279963122368403
ACH-000041,-0.2253122747014692
ACH-000042,-0.18397337398174649
ACH-000045,-0.14458901101672747
ACH-000047,-0.07214817866332816
ACH-000052,-0.2503306552448136
ACH-000053,-0.12179442167241727
ACH-000054,-0.1112952849758454
ACH-000055,-0.17230637012880962
ACH-000060,0.013168483535820058
ACH-000067,-0.08135137860071412
ACH-000070,-0.3523150911158669
ACH-000075,-0.2848942382294633
ACH-000078,-0.08278357107656277
ACH-000082,0.030068124560413287
ACH-000085,-0.2449611593280133
ACH-000086,-0.273181871978978
ACH-000087,-0.03620036710932134
ACH-000092,-0.01046624536922763
ACH-000095,-0.021984545978228867
ACH-000097,-0.1558818247067589
ACH-000098,-0.003817574284343336
ACH-000099,-0.11719763306095568
ACH-000108,-0.04995385586758783
ACH-000113,-0.1157155964740299
ACH-000116,-0.048262401850957336
ACH-000118,-0.08066103790814551
ACH-000120,0.05707809924599301
ACH-000123,-0.07921440550640663
ACH-000127,-0.21257707395801825
ACH-000128,-0.18218793369938013
ACH-000132,0.08155017645540844
ACH-000133,-0.19761160491762492
ACH-000137,-0.06888370574380392
ACH-000138,-0.1357323588310165
ACH-000142,-0.06192822869587094
ACH-000143,-0.10113691233894193
ACH-000146,-0.1980500431889884
ACH-000148,-0.13144472285316386
ACH-000150,-0.2275524658477027
ACH-000152,-0.1696235063901464
ACH-000153,-0.3746034515274597
ACH-000159,-0.12914487048291778
ACH-000160,-0.18815786503778054
ACH-000163,-0.2841753468709481
ACH-000167,0.2180724741952228
ACH-000168,-0.18371773803538816
ACH-000169,-0.13348768263460625
ACH-000178,-0.07092216982376574
ACH-000183,-0.23164184859602355
ACH-000188,-0.1410290114312139
ACH-000189,-0.1946422479211664
ACH-000190,-0.06383063333749793
ACH-000198,-0.0951153230548889
ACH-000203,0.15869273720955976
ACH-000204,-0.33079908122042434
ACH-000206,0.08959160702755589
ACH-000207,-0.1983307758876499
ACH-000208,-0.030551933710383332
ACH-000210,-0.13132716300837705
ACH-000211,-0.02877654072287365
ACH-000215,-0.22084150119125626
ACH-000221,-0.1365841490819865
ACH-000222,-0.09596147314491836
ACH-000223,-0.01554967269671054
ACH-000226,-0.024133406908656552
ACH-000227,-0.15317741444604765
ACH-000228,-0.12245470181975275
ACH-000231,-0.1152673680453088
ACH-000232,-0.15661673007623095
ACH-000233,-0.11716300601652947
ACH-000234,-0.16416743756697436
ACH-000235,-0.10048108394741456
ACH-000237,0.01717490643378311
ACH-000238,-0.1228135961121268
ACH-000242,-0.18827425099962344
ACH-000243,-0.11512562510171817
ACH-000244,-0.1849736555672164
ACH-000246,-0.17007007490830114
ACH-000248,-0.22551864241226746
ACH-000250,-0.030263473418471982
ACH-000251,-0.11463150560799786
ACH-000252,-0.09453251056312316
ACH-000253,-0.0962529572639038
ACH-000255,-0.10098956533444657
ACH-000256,-0.32857408548890943
ACH-000257,-0.23575759725674664
ACH-000258,0.0008246828711983499
ACH-000259,-0.08060475868740581
ACH-000260,-0.14751296167702208
ACH-000261,-0.05696164188845498
ACH-000262,-0.06549219916153355
ACH-000263,-0.3719204738211731
ACH-000264,-0.01051711770218858
ACH-000265,-0.08857858696027171
ACH-000266,-0.09892783304818034
ACH-000272,-0.024148217606974925
ACH-000274,-0.2465845198022005
ACH-000277,-0.27885873710065595
ACH-000278,-0.09905332936508644
ACH-000279,-0.1540841501928009
ACH-000280,-0.13315885086252927
ACH-000281,-0.12705497997064172
ACH-000288,-0.20153701295913812
ACH-000291,-0.13748645051533598
ACH-000293,-0.04378368155079068
ACH-000294,-0.036924064541443216
ACH-000295,-0.07469626532629188
ACH-000296,0.1422573152804102
ACH-000302,-0.09088762407549304
ACH-000304,-0.3555968059346841
ACH-000307,-0.15164663123135713
ACH-000308,-0.2272876514369189
ACH-000310,-0.07506298987453433
ACH-000311,-0.1638420956889272
ACH-000312,-0.07806611601764031
ACH-000315,-0.027804537375091608
ACH-000316,0.045561504576872434
ACH-000317,-0.17656597770037194
ACH-000318,-0.011562981862554687
ACH-000319,-0.20909478361608214
ACH-000320,-0.10546049697289568
ACH-000322,-0.1871560099651044
ACH-000323,0.05391352729420424
ACH-000324,-0.13017595764430673
ACH-000329,-0.05766490678400035
ACH-000330,-0.03936748893291655
ACH-000331,0.06787503987230993
ACH-000332,-0.08569847332503007
ACH-000334,-0.14100362808130235
ACH-000335,0.0983329914897579
ACH-000336,-0.3448321122412954
ACH-000337,-0.3303973833755458
ACH-000338,-0.08907816300191856
ACH-000339,-0.1907297076222869
ACH-000341,-0.1697136530924825
ACH-000348,-0.2005685164505484
ACH-000350,-0.05106535479162822
ACH-000352,-0.2521434850887857
ACH-000356,-0.2596386578902159
ACH-000361,-0.1963980772909456
ACH-000362,-0.10057600638027456
ACH-000363,-0.04905665024217437
ACH-000364,-0.0878972242292186
ACH-000365,-0.2189750951420888
ACH-000366,-0.04648615080112882
ACH-000368,-0.2757120906012721
ACH-000374,-0.3362088760630303
ACH-000375,-0.002270371674338797
ACH-000376,-0.09289254923583164
ACH-000381,-0.09149234650115266
ACH-000383,-0.06823168840563516
ACH-000387,-0.10876173591035326
ACH-000389,-0.004364478287381772
ACH-000390,-0.18789401249696333
ACH-000393,-0.07171839005806421
ACH-000395,-0.445135982652984
ACH-000396,-0.10525901857098864
ACH-000397,0.031316868730192994
ACH-000401,-0.10041891480379607
ACH-000402,0.006072734144031192
ACH-000403,-0.028310905716051063
ACH-000404,-0.03629155075405891
ACH-000406,-0.15544604116309946
ACH-000407,-0.2339318598470628
ACH-000408,-0.2077460611814493
ACH-000410,-0.061433088617382975
ACH-000411,-0.00619470833182286
ACH-000414,-0.0021385395805760578
