,ENHO (375704)
ACH-000004,-0.06902213657700028
ACH-000005,0.13285346951684698
ACH-000007,0.28131362546086874
ACH-000009,-0.058318823723698336
ACH-000011,0.11751576654998773
ACH-000012,0.22490154877687016
ACH-000013,0.04795975833017741
ACH-000014,0.10630406215212136
ACH-000015,0.0538449447985488
ACH-000017,0.034559529282279136
ACH-000018,0.07277385315531909
ACH-000019,0.05467610241911627
ACH-000021,-0.11582990410005545
ACH-000022,-0.01418842031446835
ACH-000025,0.041190669833159804
ACH-000028,0.11522258570105925
ACH-000030,-0.012506509672934008
ACH-000035,0.0806006919859477
ACH-000036,0.02355397792313237
ACH-000037,0.13104647271879205
ACH-000039,-0.09468006461667736
ACH-000040,0.10933411987189193
ACH-000041,0.09187230106698772
ACH-000042,0.055892350849036335
ACH-000045,-0.056862130860147325
ACH-000047,0.060316685328251435
ACH-000052,-0.2460796509209749
ACH-000053,0.07966204959867278
ACH-000054,-0.03069148229097755
ACH-000055,-0.17376242509048245
ACH-000060,0.11035430726829064
ACH-000067,0.07138765048028313
ACH-000070,0.14876484237258725
ACH-000075,0.05767592739682935
ACH-000078,0.11558335988676405
ACH-000082,-0.05520051212205901
ACH-000085,0.15696927675491873
ACH-000086,0.1378445217852495
ACH-000087,0.10138423382740153
ACH-000092,-0.07053681847366591
ACH-000095,0.15638976312636862
ACH-000097,0.09310424834979557
ACH-000098,-0.08686754675558266
ACH-000099,0.15217756670017893
ACH-000108,-0.03975003113995823
ACH-000113,0.09003167952308615
ACH-000116,0.07978159630369723
ACH-000118,-0.0063019406679972285
ACH-000120,-0.07593850556657387
ACH-000123,0.07679890009599187
ACH-000127,0.1392659499869237
ACH-000128,0.2251305724742687
ACH-000132,0.13395633054758924
ACH-000133,0.10152150806516838
ACH-000137,0.01212017717808504
ACH-000138,0.0921587320544974
ACH-000142,0.07074129379211687
ACH-000143,0.12702915241444104
ACH-000146,0.10691266739220856
ACH-000148,-0.008067166505308638
ACH-000150,-0.0614092612293344
ACH-000152,0.2095838880002707
ACH-000153,-0.010289539943665004
ACH-000159,0.057293709901483136
ACH-000160,0.04161395271252317
ACH-000163,-0.029899711047903874
ACH-000167,-0.22051414081610746
ACH-000168,0.04132028151328695
ACH-000169,0.01961461011208832
ACH-000178,0.05234771764628485
ACH-000183,-0.06132961556461805
ACH-000188,-0.06592017748582303
ACH-000189,-0.0011759583954328294
ACH-000190,-0.097539107755309
ACH-000198,0.0799985405641377
ACH-000203,0.04792542245947568
ACH-000204,0.14590955694225408
ACH-000206,-0.08614522072760082
ACH-000207,-0.047118446532971724
ACH-000208,-0.20067747593314936
ACH-000210,0.2811368672412229
ACH-000211,0.07461151834787834
ACH-000215,0.014095136832063362
ACH-000221,0.18096995848989605
ACH-000222,-0.15722458058479352
ACH-000223,0.030293984636975038
ACH-000226,-0.10797527818084296
ACH-000227,-0.09429727388715428
ACH-000228,-0.0770910010437776
ACH-000231,0.05639136225549377
ACH-000232,0.019895204032248624
ACH-000233,0.13933748587560518
ACH-000234,-0.03943983064855421
ACH-000235,-0.03991780843590845
ACH-000237,0.026621518671697587
ACH-000238,0.05770639286546226
ACH-000242,0.11101408603205404
ACH-000243,0.05832187268637885
ACH-000244,0.15916801724965493
ACH-000246,0.06964242562358113
ACH-000248,0.06513146198201904
ACH-000250,0.07949262956064776
ACH-000251,-0.08514367416363962
