,A1BG (1)
ACH-000004,0.13464536161867696
ACH-000005,-0.21244506030289406
ACH-000007,0.0433179234597588
ACH-000009,0.0705119999256583
ACH-000011,0.1909349984109273
ACH-000012,-0.01044705252845182
ACH-000013,0.02097542771830261
ACH-000014,0.11297899470237015
ACH-000015,-0.0741717048409986
ACH-000017,0.1331236082511586
ACH-000018,-0.040220601376927984
ACH-000019,0.11760920369871634
ACH-000021,-0.0361608891022915
ACH-000022,0.005884324991487611
ACH-000025,-0.004103990244446313
ACH-000028,-0.0654187592045742
ACH-000030,0.13573160143515905
ACH-000035,-0.003586640848129737
ACH-000036,0.0478760587059701
ACH-000037,0.03727424668372353
ACH-000039,0.038732043017734114
ACH-000040,0.057573025346742114
ACH-000041,0.02135562076357657
ACH-000042,0.06289724978799599
ACH-000045,0.07702273511940158
ACH-000047,-0.03391680048983816
ACH-000052,0.011402626122327241
ACH-000053,0.11509461636262025
ACH-000054,-0.0730395533352169
ACH-000055,0.12548028801122885
ACH-000060,0.05398832125108679
ACH-000067,0.11580697198969438
ACH-000070,0.04862168718497213
ACH-000075,0.09672459325573883
ACH-000078,-0.1482911380992265
ACH-000082,0.028061192408608243
ACH-000085,-0.012989697119196156
ACH-000086,0.176410215041631
ACH-000087,0.2101577524245904
ACH-000092,0.05749045038743907
ACH-000095,0.1320646876547438
ACH-000097,0.09457053222813852
ACH-000098,0.04764708056440463
ACH-000099,-0.0493945101404976
ACH-000108,-0.050106538723402386
ACH-000113,0.040542808312145504
ACH-000116,0.19320349869788944
ACH-000118,0.08771353159085535
ACH-000120,0.1958265627771885
ACH-000123,-0.06657354485692399
ACH-000127,0.13485298436714632
ACH-000128,0.15692388437202084
ACH-000132,0.043681433394838494
ACH-000133,0.049654727916691774
ACH-000137,0.014822536864377957
ACH-000138,-0.0013763717758365564
ACH-000142,-0.0816557989956377
ACH-000143,0.07129470582211353
ACH-000146,0.008003110384353812
ACH-000148,0.10851195072313566
ACH-000150,0.1707539058041162
ACH-000152,0.106082151399234
ACH-000153,-0.10495638078760504
ACH-000159,-0.024590747482498173
ACH-000160,0.13189122983587706
ACH-000163,0.07020127012030537
ACH-000167,0.3616178440887887
ACH-000168,0.13200748896489525
ACH-000169,0.027272751500461483
ACH-000178,0.063435435599228
ACH-000183,0.18424714347989826
ACH-000188,0.009987395575225428
ACH-000189,0.08419877445453773
ACH-000190,0.11620366181259775
ACH-000198,0.1532284473403088
ACH-000203,0.1814330663102854
ACH-000204,0.0632946460331408
ACH-000206,0.09336778617812458
ACH-000207,0.2256934506561628
ACH-000208,0.15612750363884367
ACH-000210,0.124698244565622
ACH-000211,0.019300536512985158
ACH-000215,0.0666262174417197
ACH-000221,0.03948436013895412
ACH-000222,0.055492079400623236
ACH-000223,0.07844980008196871
ACH-000226,0.101335366827067
ACH-000227,0.16357463157023205
ACH-000228,0.18799666795465744
ACH-000231,0.10173165459338564
ACH-000232,-0.059578175482199076
ACH-000233,0.04450423187537133
ACH-000234,0.2015040861655833
ACH-000235,0.12764511262954126
ACH-000237,-0.034578818390050316
ACH-000238,-0.025190104214991703
ACH-000242,-0.29460306409023823
ACH-000243,0.1671409221997978
ACH-000244,0.03800200240261426
ACH-000246,-0.012519362073974107
ACH-000248,0.008018085298446945
ACH-000250,-0.013887695268260744
ACH-000251,0.1400280967345195
ACH-000252,0.07009778675705057
ACH-000253,0.05128385929787602
ACH-000255,0.19447145972564608
ACH-000256,-0.11010928291360944
ACH-000257,-0.05486121347381223
ACH-000258,0.046462593069222485
ACH-000259,0.03426274562108072
ACH-000260,0.02875851560741506
ACH-000261,0.09169064988776987
ACH-000262,-0.24200670715481845
ACH-000263,0.5873785471085055
ACH-000264,0.08216595961299378
ACH-000265,0.09756233558863957
ACH-000266,0.03558865389395085
ACH-000272,0.12945593723230167
ACH-000274,0.09000077736789795
ACH-000277,0.09707022640721402
ACH-000278,0.06937950978510682
ACH-000279,0.030808760261384224
ACH-000280,-0.17058648569114607
ACH-000281,0.08729790977437571
ACH-000288,0.15858073303263553
ACH-000291,0.06955985339353597
ACH-000293,0.0709848909854132
ACH-000294,0.0006902436337181122
ACH-000295,-0.06604481092692724
ACH-000296,0.07126669027425328
ACH-000302,-0.13037260694827854
ACH-000304,0.12399911735272626
ACH-000307,-0.02832160805022694
ACH-000308,0.017688774226222528
ACH-000310,-0.035227772027507265
ACH-000311,0.05379107952188656
ACH-000312,0.061857402435600374
ACH-000315,0.13418186563197906
ACH-000316,0.1232603738646228
ACH-000317,0.2548975403393183
ACH-000318,0.21366897094383092
ACH-000319,0.04377044996649132
ACH-000320,0.10846563167806623
ACH-000322,0.17552003399936236
ACH-000323,0.07632398356833432
ACH-000324,0.0230417862452555
ACH-000329,0.016912067244502033
ACH-000330,0.11684979143153808
ACH-000331,0.23739535960891525
ACH-000332,0.06714871171724635
ACH-000334,0.0424565931311447
ACH-000335,-0.15703549926947255
ACH-000336,0.1448366937080998
ACH-000337,0.2070764394125719
ACH-000338,-0.2087586082134036
ACH-000339,0.014855691206442576
ACH-000341,0.09413143873280068
ACH-000348,0.059791156653573124
ACH-000350,-0.044644294822596124
ACH-000352,0.06946394419429275
ACH-000356,0.17206992864171258
ACH-000361,0.09763401679302146
ACH-000362,0.17929141865021664
ACH-000363,0.09200901054079352
ACH-000364,0.0196199354376444
ACH-000365,0.14963057040113906
ACH-000366,0.026678583416183517
ACH-000368,0.057009337811342875
ACH-000374,0.20100607203714646
ACH-000375,-0.10502346576904856
ACH-000376,0.14709865953871698
ACH-000381,0.028308984589121417
ACH-000383,0.039949366385903344
ACH-000387,0.06726635723381791
ACH-000389,-0.14126558414443555
ACH-000390,0.07372447457179612
ACH-000393,0.05447255821147538
ACH-000395,-0.16549577102427032
ACH-000396,0.010991446687543588
ACH-000397,0.05017006770817439
ACH-000401,0.015714261206628846
ACH-000402,0.2876402120780803
ACH-000403,0.15723256144519415
ACH-000404,0.15256591188950086
ACH-000406,0.08904824622000329
ACH-000407,0.1111523970924774
ACH-000408,0.05935351656115893
ACH-000410,0.025441103788425044
ACH-000411,-0.01712595239262183
ACH-000414,0.12276525693920536
ACH-000415,0.17713979616151224
ACH-000416,0.09012580278045304
ACH-000420,0.062450625161017924
ACH-000421,0.10541118530359704
ACH-000424,0.14961036351631507
ACH-000425,0.10555947381736136
ACH-000426,0.3207098314800858
ACH-000427,-0.12371508682845014
ACH-000433,-0.08672097538183532
ACH-000435,0.21366140242842496
ACH-000436,0.09777963367950944
ACH-000444,0.06445357269941249
ACH-000445,-0.1028835624951172
ACH-000448,0.11676095152658045
ACH-000450,0.2512988798941689
ACH-000452,0.06951622127698033
ACH-000454,0.12328965434073667
ACH-000458,-0.10417050307705576
ACH-000459,0.18128765290564688
ACH-000460,-0.029416587653900508
ACH-000461,0.093397072162007
ACH-000463,0.03722936283991458
ACH-000464,0.1146965121555778
ACH-000466,0.11552795687407695
ACH-000467,0.11651529196864835
ACH-000468,-0.09571341068046922
ACH-000469,-0.00858048635520937
ACH-000470,0.09819066539445187
ACH-000471,0.03498716846082083
ACH-000472,0.027577985309043183
ACH-000473,0.0015505839581630586
ACH-000475,0.11155488529767853
ACH-000476,0.060392902762109124
ACH-000477,0.2897952510689965
ACH-000479,-0.01825661614207769
ACH-000480,0.14625124874001252
ACH-000481,0.147939085739647
ACH-000483,0.15134445171426927
ACH-000484,-0.0998994238748862
ACH-000485,0.14269863986750236
ACH-000486,-0.03919462884235058
ACH-000487,-0.034102799769427664
ACH-000488,0.1675111719834999
ACH-000490,0.1587325254098709
ACH-000491,0.05664827334902917
ACH-000495,0.07751407910096264
ACH-000496,0.10234317015199433
ACH-000499,0.09379847728002076
ACH-000500,0.1227305971282646
ACH-000502,-0.10906116706357034
ACH-000503,0.2088853211502262
ACH-000505,0.1472010991723208
ACH-000507,0.13826336486736934
ACH-000510,-0.09334054595676823
ACH-000511,0.04762473755800722
ACH-000512,0.0038878659433994336
ACH-000516,0.06422557572432666
ACH-000517,0.06644831074133006
ACH-000518,0.048351513220214415
ACH-000520,-0.1380593301464205
ACH-000521,0.20993508133523006
ACH-000522,0.046367756301911284
ACH-000524,0.10036765431457732
ACH-000527,0.04450362881181365
ACH-000528,0.014994528586034287
ACH-000537,0.037268891217833035
ACH-000541,0.16838108120901768
ACH-000542,-0.003934664472642233
ACH-000544,0.162337969108123
ACH-000545,0.012817335712031629
ACH-000547,0.19830534041716127
ACH-000548,0.08936290528502057
ACH-000549,-0.03604353395142057
ACH-000550,0.06420555261587135
ACH-000552,0.08687496673335401
ACH-000556,-0.134467480976057
ACH-000557,0.057228690612964775
ACH-000569,-0.1588364760679308
ACH-000570,0.1574061341617444
ACH-000571,-0.057869197081602534
ACH-000573,0.05840329916886754
ACH-000576,0.0061173768026238275
ACH-000579,-0.06592743004530358
ACH-000580,0.039006113557443566
ACH-000584,0.038060880907439865
ACH-000585,0.16367166901255398
ACH-000588,0.14144949161309442
ACH-000589,0.1693195786123106
ACH-000591,0.0003087435464131201
ACH-000593,0.0035213158032560954
ACH-000600,0.1413991046751311
ACH-000601,-0.005246485472616168
ACH-000605,0.059272252032438064
ACH-000606,0.19432841210916305
ACH-000608,0.06357530634013757
ACH-000614,0.1478772837399314
ACH-000616,-0.006146143675103947
ACH-000618,0.15344145695520586
ACH-000619,0.122206915419788
ACH-000620,-0.015497445580338054
ACH-000621,0.1048401005071974
ACH-000622,0.16755753375448312
ACH-000623,-0.010340048929526212
ACH-000624,0.0024248126331650405
ACH-000627,-0.06107072933862226
ACH-000630,0.0882847963821109
ACH-000631,-0.19326309699739744
ACH-000632,0.07342843377097295
ACH-000633,0.04641112666355588
ACH-000637,0.08816899849660914
ACH-000638,0.1957412615792629
ACH-000646,0.014780112606021328
ACH-000647,0.12780610351008165
ACH-000648,0.13149427670692473
ACH-000649,-0.015307551764713625
ACH-000651,0.2505797135113049
ACH-000652,0.06198159020933886
ACH-000653,0.19220160110006865
ACH-000657,0.04814016727025612
ACH-000658,0.04724355289305613
ACH-000661,0.11854018736157852
ACH-000662,0.2612116940102196
ACH-000663,0.2682805674454763
ACH-000665,0.07699699188008735
ACH-000671,0.1055685437348223
ACH-000672,-0.03133040227614289
ACH-000673,0.1641343640377435
ACH-000676,0.11891666164380615
ACH-000677,0.010810496321666712
ACH-000681,0.004921781408337761
ACH-000683,0.06455749185103121
ACH-000684,0.18049267684961484
ACH-000688,0.043428170721239716
ACH-000693,0.09805908485256436
ACH-000694,0.1440009820985267
ACH-000695,0.10705557693509173
ACH-000696,0.18323460514198048
ACH-000697,0.20704192313655312
ACH-000699,0.12090272383872007
ACH-000701,-0.0656229088616151
ACH-000706,0.17774188050244705
ACH-000711,0.09111386942518993
ACH-000713,-0.014337242619773241
ACH-000714,0.1649433419193881
ACH-000718,0.2619153243185937
ACH-000720,0.11105381982122643
ACH-000721,0.02651597592352252
ACH-000724,0.07827897721332425
ACH-000725,0.16694311917353122
ACH-000732,0.17709763741477946
ACH-000734,-0.07704964415935839
ACH-000735,0.054184713765633316
ACH-000736,0.020663807357012627
ACH-000738,0.16637723629186407
ACH-000746,0.05757316965977088
ACH-000747,0.17956267129307202
ACH-000748,0.15059568696697254
ACH-000753,0.1188267176308843
ACH-000756,0.045381049632376685
