,GAB4 (128954)
ACH-000004,-0.17697960911048058
ACH-000005,-0.12997127928012614
ACH-000007,-0.07007330292423174
ACH-000009,-0.09147259564434143
ACH-000011,-0.1844322418631363
ACH-000012,-0.14571784293576315
ACH-000013,-0.20232080488830576
ACH-000014,-0.1523135310078384
ACH-000015,-0.05474930610098542
ACH-000017,-0.1937282345177513
ACH-000018,-0.4455823576756081
ACH-000019,-0.27699135632365435
ACH-000021,-0.21750177359277054
ACH-000022,-0.2113160374701917
ACH-000025,-0.17403505610062014
ACH-000028,-0.1814609273465836
ACH-000030,-0.22675667106800645
ACH-000035,-0.3097161751806761
ACH-000036,-0.2892437735864464
ACH-000037,-0.28790451615489066
ACH-000039,-0.12807736828122016
ACH-000040,-0.17064584292456114
ACH-000041,-0.17842120873068287
ACH-000042,-0.2629559736364582
ACH-000045,0.01638421826541481
ACH-000047,-0.2609240682314563
ACH-000052,-0.2539381776987733
ACH-000053,-0.18740324823389207
ACH-000054,-0.11740874983692925
ACH-000055,-0.26886913321697103
ACH-000060,-0.3563763500691289
ACH-000067,-0.22123398019143245
ACH-000070,-0.2854456339617025
ACH-000075,-0.19179469317781775
ACH-000078,-0.21738384219036214
ACH-000082,-0.14755249554532882
ACH-000085,-0.2899833253644331
ACH-000086,0.010038053119712936
ACH-000087,-0.3606313694095033
ACH-000092,-0.2349689891819231
ACH-000095,-0.07832426015506727
ACH-000097,-0.15008685159468224
ACH-000098,-0.1836568374869468
ACH-000099,-0.1699886008140029
ACH-000108,-0.17167433451076214
ACH-000113,-0.09866780632877976
ACH-000116,-0.12758279234936196
ACH-000118,-0.15277087001542522
ACH-000120,-0.009270623358436895
ACH-000123,-0.21575281464519627
ACH-000127,-0.07155960343637917
ACH-000128,-0.1120720962546136
ACH-000132,-0.25828638564434586
ACH-000133,-0.1220828983361704
ACH-000137,-0.1865739004594787
ACH-000138,0.02059271779298989
ACH-000142,-0.08225765805840397
ACH-000143,-0.14967686959501966
ACH-000146,-0.13272657038562852
ACH-000148,-0.17291086908761544
ACH-000150,-0.061798089112117774
ACH-000152,-0.17964092604991988
ACH-000153,0.1084239841118065
ACH-000159,-0.07179753048916579
ACH-000160,-0.08964665297254881
ACH-000163,-0.13020385930096132
ACH-000167,-0.2498306612949161
ACH-000168,-0.14007240103762106
ACH-000169,-0.4224958061706752
ACH-000178,-0.2818628163529386
ACH-000183,-0.3284707825925182
ACH-000188,-0.1458515259346013
ACH-000189,-0.0324381461714106
ACH-000190,-0.3565928988021967
ACH-000198,-0.2681436429434748
ACH-000203,0.3989971959166307
ACH-000204,-0.2301855317692127
ACH-000206,-0.2820176449123704
ACH-000207,-0.012538229201984977
ACH-000208,-0.1975849391963133
ACH-000210,-0.5121057418849624
ACH-000211,-0.16753647282855927
ACH-000215,-0.1603674563284827
ACH-000221,-0.20525503668168427
ACH-000222,-0.27134677494935683
ACH-000223,-0.1491512256163348
ACH-000226,-0.3416848216376294
ACH-000227,-0.235994872471693
ACH-000228,-0.14000508354528554
ACH-000231,-0.2599351197245147
ACH-000232,-0.15937383867516344
ACH-000233,-0.12173575465040268
ACH-000234,-0.2052326542649803
ACH-000235,-0.029153185675766774
ACH-000237,-0.2943169433146119
ACH-000238,-0.1230344868845069
ACH-000242,-0.13196442691474058
ACH-000243,-0.1870905341737877
ACH-000244,-0.3736380207080655
ACH-000246,-0.08677974270962376
ACH-000248,0.08704768121303516
ACH-000250,-0.02526535935620756
ACH-000251,-0.37398757934428345
ACH-000252,-0.16657232251495618
ACH-000253,-0.16459509728705385
ACH-000255,-0.3314770962624002
ACH-000256,-0.5011641521542075
ACH-000257,-0.006270337397450103
ACH-000258,-0.2286073769951548
ACH-000259,-0.15816144251160433
ACH-000260,-0.12359789137600467
ACH-000261,-0.08124414923934528
ACH-000262,-0.1057685785557496
ACH-000263,-0.039596159076488266
ACH-000264,-0.2517546707206585
ACH-000265,-0.10969195939614552
ACH-000266,-0.1886704490372849
ACH-000272,-0.07593495478356582
ACH-000274,-0.2322130715140871
ACH-000277,-0.07949860391672542
ACH-000278,-0.25414917596771097
ACH-000279,-0.12165440943251622
ACH-000280,-0.22060935715755528
ACH-000281,-0.28039024080368
ACH-000288,-0.06215858446930265
ACH-000291,-0.10329413642267953
ACH-000293,-0.07317634892212918
ACH-000294,0.02316174118146393
ACH-000295,-0.3770399625504736
ACH-000296,-0.1582573899908734
ACH-000302,-0.1956764146698739
ACH-000304,0.03762172467761878
ACH-000307,-0.2332520646926443
ACH-000308,-0.17299446659893894
ACH-000310,-0.2603684483288381
ACH-000311,-0.15250599488649105
ACH-000312,-0.14851333490580207
ACH-000315,-0.22472771277192968
ACH-000316,-0.07891195673960143
ACH-000317,-0.021214919187510683
ACH-000318,-0.09460948911694447
ACH-000319,-0.16806859905922605
ACH-000320,-0.16624243867175992
ACH-000322,-0.10162849819939686
ACH-000323,-0.2495410930456949
ACH-000324,-0.10095020830458368
ACH-000329,-0.1382973485684656
ACH-000330,-0.25562493665698904
ACH-000331,-0.20540386430823654
ACH-000332,-0.1349218165288559
ACH-000334,-0.19969339784845416
ACH-000335,-0.5156918862715374
ACH-000336,0.034780125980199264
ACH-000337,-0.2493010904616115
ACH-000338,0.7613043086374875
ACH-000339,-0.2097683637446172
ACH-000341,-0.1110732613022658
ACH-000348,-0.1865713051348812
ACH-000350,-0.2138166815770529
ACH-000352,-0.07627265957961127
ACH-000356,-0.03463022082065676
ACH-000361,-0.073214145397751
ACH-000362,-0.06111522413242596
ACH-000363,-0.2145652259221618
ACH-000364,-0.15590058088376396
ACH-000365,-0.31098785013492425
ACH-000366,-0.09232513603851164
ACH-000368,-0.33379541849321537
ACH-000374,-0.07930796780099968
ACH-000375,-0.14969701750543862
ACH-000376,-0.16447279306391807
ACH-000381,-0.1586159618753388
ACH-000383,-0.06858284097004187
ACH-000387,-0.15260301573343746
ACH-000389,-0.200149333508824
ACH-000390,-0.1405393980386585
ACH-000393,-0.3248193409154828
ACH-000395,-0.07443395451826551
ACH-000396,0.00704872153513984
ACH-000397,-0.4278324577729404
ACH-000401,-0.1701189557449443
ACH-000402,-0.048491230426629804
ACH-000403,-0.18033300418499806
ACH-000404,-0.023012697998066142
ACH-000406,-0.24552719436896345
ACH-000407,-0.10542508647534177
ACH-000408,-0.18541721771620231
ACH-000410,-0.21161713214706615
ACH-000411,-0.2954846706590049
ACH-000414,-0.06862651179364403
ACH-000415,-0.0909699678041326
ACH-000416,-0.11849457157869064
ACH-000420,0.09472997600434806
ACH-000421,-0.3079114062090071
ACH-000424,-0.1249834752690648
ACH-000425,-0.2578588591118246
ACH-000426,-0.2679016838121788
ACH-000427,-0.2668002742290194
ACH-000433,-0.1383373075736352
ACH-000435,-0.2401102504243821
ACH-000436,0.0428857986558448
ACH-000444,-0.1457146653803494
ACH-000445,-0.14070367262295447
ACH-000448,-0.1508313233883644
ACH-000450,-0.3264167163875618
ACH-000452,-0.18441271171289936
ACH-000454,-0.2811534439492121
ACH-000458,-0.30181585205527817
ACH-000459,-0.2170618607611026
ACH-000460,-0.2364756698964436
ACH-000461,-0.2545428269290173
ACH-000463,-0.01820189835137988
ACH-000464,-0.14659936664009096
ACH-000466,-0.029574074006416706
ACH-000467,-0.05671189282611081
ACH-000468,-0.22086103475908986
ACH-000469,-0.2704789729760302
ACH-000470,-0.15959415072579686
ACH-000471,-0.16603458262735338
ACH-000472,-0.15217692740192354
ACH-000473,-0.2392635790542679
ACH-000475,-0.18173424224648088
ACH-000476,-0.024900765024831174
ACH-000477,-0.3289577081470129
ACH-000479,-0.3781102146674689
ACH-000480,-0.2402475821745736
ACH-000481,-0.0954012186060257
ACH-000483,-0.3625640724406762
ACH-000484,-0.2501227209372276
ACH-000485,-0.0934298448952437
ACH-000486,-0.2365163860241233
ACH-000487,-0.21694980546055775
ACH-000488,-0.2874342674606669
ACH-000490,-0.108267708569037
ACH-000491,-0.09570533808926536
ACH-000495,-0.2850708801359889
ACH-000496,-0.05986389931738145
ACH-000499,-0.2529405744578414
ACH-000500,-0.32771911254876845
ACH-000502,-0.14529234198133886
ACH-000503,-0.06074161105944083
ACH-000505,-0.2074212298163192
ACH-000507,-0.10815105881408747
ACH-000510,-0.1851215950172356
ACH-000511,-0.3055428892334263
ACH-000512,-0.03656878632818356
ACH-000516,-0.2178895872271641
ACH-000517,-0.22016344736177115
ACH-000518,-0.21476860179239435
ACH-000520,-0.11868180121844232
ACH-000521,-0.2837594412739884
ACH-000522,-0.07715495962522755
ACH-000524,-0.1769885996408316
ACH-000527,-0.2727263195587024
ACH-000528,-0.20761278728652546
ACH-000537,-0.057698710101363536
ACH-000541,-0.1475751175010513
ACH-000542,-0.10663147794765046
ACH-000544,-0.22981725157188104
ACH-000545,-0.07034918934954729
ACH-000547,-0.28401701165674603
ACH-000548,-0.17818400813246202
ACH-000549,-0.3996174480617626
ACH-000550,-0.19585841558139708
ACH-000552,-0.15181795930186834
ACH-000556,-0.07022455134783248
ACH-000557,-0.2030965957345594
ACH-000569,-0.472664796633412
ACH-000570,-0.1513719456657338
ACH-000571,-0.09940617095739278
ACH-000573,-0.3234648719788643
ACH-000576,-0.17621314047436012
ACH-000579,-0.048209143917379946
ACH-000580,-0.14506183495430078
ACH-000584,-0.16672595117560066
ACH-000585,-0.034754128716681335
ACH-000588,-0.02431304322688276
ACH-000589,0.054291428365160335
ACH-000591,-0.07281217384422063
ACH-000593,-0.13398744027507564
ACH-000600,-0.027350105591112485
ACH-000601,-0.23208580166607196
ACH-000605,-0.32007167797319386
ACH-000606,-0.08810410228282921
ACH-000608,-0.20532603178394293
ACH-000614,-0.059909054882144784
ACH-000616,-0.2916864871527573
ACH-000618,-0.17838026816544705
ACH-000619,-0.04138468981060533
ACH-000620,-0.04651415667507133
ACH-000621,-0.25329921717952913
ACH-000622,-0.5665186367379331
ACH-000623,-0.2021376629875618
ACH-000624,-0.16337595091201193
ACH-000627,-0.0977691835298142
ACH-000630,-0.269424854316292
ACH-000631,-0.1027673579447013
ACH-000632,-0.2553192921392897
ACH-000633,-0.19784265838178364
ACH-000637,-0.19102022957602355
ACH-000638,0.02011558709381429
ACH-000646,-0.2614588705612175
ACH-000647,-0.1486519597834956
ACH-000648,-0.26521214110444824
ACH-000649,-0.10561836653758716
ACH-000651,-0.15138554108639754
ACH-000652,-0.3757974029826017
ACH-000653,-0.4060768361252464
ACH-000657,-0.18001360479253678
ACH-000658,-0.10143744632351268
ACH-000661,0.057718474286538285
ACH-000662,-0.06571744365584109
ACH-000663,-0.2486467909325562
ACH-000665,-0.39287079409316256
ACH-000671,-0.14957553708900867
ACH-000672,-0.41477353989876825
ACH-000673,-0.2601521462842029
ACH-000676,-0.26791718832944106
ACH-000677,-0.1187421858337456
ACH-000681,-0.09158702729187476
ACH-000683,-0.04402782166781445
ACH-000684,-0.16002092050335193
ACH-000688,-0.3278003272716678
ACH-000693,-0.28631386898023914
ACH-000694,-0.1787889480948709
ACH-000695,-0.2505400687513392
ACH-000696,-0.1906997175973258
ACH-000697,-0.2560457216463524
ACH-000699,-0.11110449616285163
ACH-000701,-0.14210516741183327
ACH-000706,-0.3921662892390837
ACH-000711,-0.2147795255718864
ACH-000713,0.058632710618158564
ACH-000714,-0.12027211313613308
ACH-000718,-0.060866053381985766
ACH-000720,-0.2012108544109378
ACH-000721,-0.1826270426891061
ACH-000724,-0.2353387147810499
ACH-000725,-0.1353270994949604
ACH-000732,-0.18249898678989296
ACH-000734,-0.2172830576989313
ACH-000735,-0.1618025120245216
ACH-000736,-0.2419675344095515
ACH-000738,-0.17515413380125894
ACH-000746,-0.07969193474228717
ACH-000747,-0.17362454326415305
ACH-000748,-0.1352218886393542
ACH-000753,-0.1400066161729724
ACH-000756,-0.21915691931791847
ACH-000757,-0.2361664122753201
ACH-000758,-0.11158064118127932
ACH-000760,-0.12698883205216388
ACH-000762,-0.1673516899778896
ACH-000763,-0.4058250020055547
ACH-000764,-0.005411617891776362
ACH-000765,-0.13549068208868836
ACH-000766,-0.18222099814449014
ACH-000767,-0.13897328042486606
ACH-000768,-0.21476170715212814
ACH-000769,-0.16601146379359644
ACH-000770,-0.0959101045775519
ACH-000771,-0.20235059587769336
ACH-000773,-0.20925315840521025
ACH-000776,-0.19417478284982104
ACH-000777,-0.12266775290134899
ACH-000778,-0.15573865991427546
ACH-000781,-0.27323993384859097
ACH-000782,-0.10248465760803713
ACH-000783,-0.06905917450881824
ACH-000784,-0.11950447273016605
ACH-000785,-0.035843971423259326
ACH-000787,-0.14196144593607407
ACH-000788,-0.12734709461038318
ACH-000791,-0.16317883489829293
ACH-000792,-0.007333286000714426
ACH-000794,-0.05577843574038618
ACH-000796,-0.009455127896297846
ACH-000798,0.07955197236517532
ACH-000799,-0.25357309296652863
ACH-000800,-0.17934963535702908
ACH-000802,-0.1068279311278377
ACH-000804,-0.01265491248773942
ACH-000805,-0.266237719994126
ACH-000809,-0.2394132173303947
ACH-000810,0.15516175298135096
ACH-000811,-0.14319311273767402
ACH-000817,-0.09677436556313468
ACH-000819,-0.3352851391475209
ACH-000820,-0.18537078429248816
ACH-000821,-0.2374776863058455
ACH-000822,-0.1470554171127525
ACH-000823,-0.09261869330397564
ACH-000824,-0.06520333105983865
ACH-000827,-0.08843523421911638
ACH-000829,-0.3655823240938738
ACH-000831,-0.2510411363776159
ACH-000832,-0.07019452193789967
ACH-000833,-0.2254035499217719
ACH-000834,-0.2072234368057244
ACH-000835,-0.3918118669665489
ACH-000836,-0.22453984991777046
ACH-000837,-0.20138584055461664
ACH-000838,-0.0034911586048195853
ACH-000839,0.04419440280207013
ACH-000840,-0.0676735217010932
ACH-000841,-0.09583970585328352
ACH-000843,-0.17964645768128812
ACH-000846,-0.2975628057970793
ACH-000847,-0.10276979103536443
ACH-000848,-0.22005650500196136
ACH-000849,-0.07055656133090399
ACH-000851,-0.11966486114245095
ACH-000855,-0.49101261847375294
ACH-000856,-0.07406076047819636
ACH-000858,-0.2397145929989242
ACH-000859,-0.4245391686227923
ACH-000861,-0.08874466285786678
ACH-000862,-0.22718222921551365
ACH-000865,-0.13915530893409872
ACH-000866,-0.21687571568584504
ACH-000867,-0.19357969271297554
ACH-000869,-0.24119933836524296
ACH-000872,-0.16681621362233426
ACH-000873,-0.1995859214176399
ACH-000876,-0.13872168814745278
ACH-000878,0.1367588038265552
ACH-000880,-0.12016050405718068
ACH-000881,-0.2431846066139665
ACH-000882,-0.1306104097818985
ACH-000884,-0.0995449958358007
ACH-000885,-0.16169464509761874
ACH-000887,-0.2270880422740699
ACH-000889,-0.0666665434932528
ACH-000896,-0.20452582957981136
ACH-000898,-0.1416629300843362
ACH-000900,-0.11243120008362877
ACH-000901,-0.2397024507636656
ACH-000905,-0.0711140456164276
ACH-000906,-0.13730524438360212
ACH-000907,-0.07051752150642028
ACH-000910,-0.11779350211905745
ACH-000911,-0.13227374079708965
ACH-000912,-0.20099290155810848
ACH-000913,-0.16325016119740898
ACH-000915,-0.24652078836661076
ACH-000916,0.10548494151323982
ACH-000917,-0.17956614929789366
ACH-000920,-0.5093940160668929
ACH-000921,-0.27339053262949825
ACH-000924,-0.214281883727635
ACH-000926,-0.2973500124463341
ACH-000928,-0.17362114628403064
ACH-000929,-0.11783412838301018
ACH-000932,-0.2058746751664196
ACH-000935,-0.20912678319833905
ACH-000936,-0.02275410818645079
ACH-000937,-0.1259452062648244
ACH-000938,-0.02469600731939477
ACH-000939,-0.29870868468413153
ACH-000941,-0.17350888064928094
ACH-000943,-0.21227252383557454
ACH-000946,-0.10383363302967127
ACH-000947,-0.06636773320846935
ACH-000948,-0.10649717143060926
ACH-000950,-0.1060425122786556
ACH-000953,-0.11695608693372367
ACH-000954,-0.2645991026345463
ACH-000957,-0.1919547300252334
ACH-000958,-0.4205633946027821
ACH-000960,-0.13256964621285627
ACH-000963,-0.2205365280787805
ACH-000968,-0.1675107596121534
ACH-000969,-0.06502509052092434
ACH-000972,-0.3665477722206492
ACH-000973,-0.209753455968578
ACH-000974,-0.2050277257427311
ACH-000978,0.035206916236383216
ACH-000984,-0.037400337174214086
ACH-000986,-0.2326022391892699
ACH-000988,-0.16097808303873226
ACH-000993,-0.0593812487397986
ACH-000994,-0.15938034711100807
ACH-000996,-0.3784652259564138
ACH-001001,-0.21692883460397652
ACH-001020,-0.14059223173614016
ACH-001028,-0.17223067277823353
ACH-001031,-0.045395394764393804
ACH-001038,-0.13338933628138844
ACH-001048,-0.10461555862048716
ACH-001050,-0.12706119746010494
ACH-001053,-0.03931085607977236
ACH-001054,-0.2629012294304075
ACH-001061,-0.14533426525839155
ACH-001067,-0.20008006621334776
ACH-001075,-0.33043915339461416
ACH-001096,-0.17762860866851085
ACH-001111,-0.3101660069370432
ACH-001119,-0.2484609717716837
ACH-001128,-0.1690771248543848
ACH-001134,-0.3293008307345097
ACH-001151,-0.13507133445462274
ACH-001163,-0.08236981303190853
ACH-001164,-0.16955166900636795
ACH-001183,-0.11421755954444104
ACH-001192,-0.2528659883927512
ACH-001193,-0.1933239248085007
ACH-001196,-0.2777455739983589
