,CD300LF (146722)
ACH-000004,0.047981789486571225
ACH-000005,-0.03149661431424218
ACH-000007,0.26532636706855073
ACH-000009,-0.022584604508764962
ACH-000011,-0.20840887133590075
ACH-000012,-0.08434333640571655
ACH-000013,0.0953367510633624
ACH-000014,0.022667326888975443
ACH-000015,0.003673573142552654
ACH-000017,-0.08028882440146902
ACH-000018,0.09941516546050927
ACH-000019,-0.06588725839937389
ACH-000021,0.07189581968057271
ACH-000022,0.0012715478178494965
ACH-000025,0.08575834031887249
ACH-000028,0.061024122938082064
ACH-000030,0.061456878964103914
ACH-000035,-0.08867857884256819
ACH-000036,-0.05083614501376989
ACH-000037,0.03552465466843039
ACH-000039,0.2752824367519593
ACH-000040,-0.05557259834729116
ACH-000041,0.01859209827144885
ACH-000042,-0.14552790593951867
ACH-000045,0.042855002524737014
ACH-000047,0.044802559011260665
ACH-000052,0.07836426340148198
ACH-000053,0.06659686063705586
ACH-000054,0.029991490456496375
ACH-000055,0.1393191770222342
ACH-000060,-0.029592375927048317
ACH-000067,-0.009020284436088698
ACH-000070,0.04043213829078752
ACH-000075,-0.03330084583326254
ACH-000078,-0.09538765198228373
ACH-000082,0.06985219421035671
ACH-000085,0.4484778776337802
ACH-000086,0.006453152557055892
ACH-000087,-0.026477018211411282
ACH-000092,0.09198183653277912
ACH-000095,0.02215264948328509
ACH-000097,0.03461303114373957
ACH-000098,0.025493538231910747
ACH-000099,-0.14256827984056109
ACH-000108,-0.04792922270151892
ACH-000113,-0.042600730723191316
ACH-000116,0.05509119664636146
ACH-000118,-0.044406984450466
ACH-000120,-0.09874061896749646
ACH-000123,0.02830116266345773
ACH-000127,-0.04038996567744419
ACH-000128,0.1024115543708052
ACH-000132,0.06652250715686897
ACH-000133,-0.0072071684104355205
ACH-000137,0.07927026198646862
ACH-000138,0.045851288755454266
ACH-000142,-0.10553270175389567
ACH-000143,-0.02759674316874336
ACH-000146,0.0775192281319647
ACH-000148,0.04025555471113194
ACH-000150,-0.14653376146060182
ACH-000152,-0.0426965160518842
ACH-000153,0.016617983532535543
ACH-000159,0.08699474168044473
ACH-000160,0.08987724488972186
ACH-000163,0.03536310486480261
ACH-000167,0.24134357109664684
ACH-000168,0.053661150905866914
ACH-000169,0.0911271859393556
ACH-000178,0.1242077111690672
ACH-000183,-0.013159816186120115
ACH-000188,0.1211160183984228
ACH-000189,0.07906136714744813
ACH-000190,-0.08210215416383611
ACH-000198,0.037775988607644084
ACH-000203,-0.2174176055046523
ACH-000204,-0.2203570374322824
ACH-000206,0.08287234504935515
ACH-000207,0.05300042131321713
ACH-000208,-0.036881616706184485
ACH-000210,-0.1267722012491367
ACH-000211,0.005775240538088
ACH-000215,0.022731427774613545
ACH-000221,0.08312832109332782
ACH-000222,-0.052805208098715736
ACH-000223,0.1290632770892372
ACH-000226,0.01241806528130027
ACH-000227,-0.02987787110913932
ACH-000228,0.07487136759836469
ACH-000231,0.0067822460590494975
ACH-000232,0.08151414569651674
ACH-000233,-0.046237711804540116
ACH-000234,-0.01278922600451715
ACH-000235,-0.0010560559135575829
ACH-000237,0.01358231546639293
ACH-000238,-0.1034072439486452
ACH-000242,-0.014695586867945141
ACH-000243,-0.015122859273329188
ACH-000244,-0.007813677863134147
ACH-000246,-0.024533362903081928
ACH-000248,-0.17861838018693146
ACH-000250,-0.007232850242682634
ACH-000251,0.08862051915490311
ACH-000252,-0.02324948770627093
ACH-000253,0.10729889378982302
ACH-000255,-0.07773822164885899
ACH-000256,-0.18560877037216614
ACH-000257,0.17604950657456406
ACH-000258,0.11383954184009935
ACH-000259,-0.08508017178544779
ACH-000260,0.05632891298909954
ACH-000261,0.0013650053376031842
ACH-000262,0.1470992684816812
ACH-000263,-0.020257805705491183
ACH-000264,-5.106451163367362e-06
ACH-000265,0.13502744727983834
ACH-000266,-0.04236304878517036
ACH-000272,0.0035779628744906423
ACH-000274,0.017114337327538292
ACH-000277,-0.12802448348652715
ACH-000278,0.02721977834679711
ACH-000279,0.020988560555146682
ACH-000280,-0.08828234801442207
ACH-000281,-0.0618733216557434
ACH-000288,-0.05578102235508384
ACH-000291,0.060143195350811564
ACH-000293,-0.03353473501659927
ACH-000294,-0.08088456197053613
ACH-000295,-0.02617965522366829
ACH-000296,0.0514224158594124
ACH-000302,0.1116163682179234
ACH-000304,0.03967921731941726
ACH-000307,0.058102505820576876
ACH-000308,0.05434065499241398
ACH-000310,-0.07713643209511989
ACH-000311,-0.0446298694236321
ACH-000312,-0.06593034857264865
ACH-000315,-0.055760864838200266
ACH-000316,-0.14742921926340888
ACH-000317,0.06997494214821763
ACH-000318,0.08446679716114036
ACH-000319,-0.053984979728068205
ACH-000320,0.037571608125400266
ACH-000322,-0.058459024469045565
ACH-000323,0.006048638901552016
ACH-000324,0.0039424602582584355
ACH-000329,-0.017309617846809424
ACH-000330,-0.03623766893934423
ACH-000331,0.13929758332712966
ACH-000332,-0.033733077668495176
ACH-000334,0.16174699216952176
ACH-000335,-0.13250994552526385
ACH-000336,-0.13978888287345828
ACH-000337,-0.3711631115782797
ACH-000338,0.21250001311740127
ACH-000339,0.04549511983512584
ACH-000341,-0.08145172429170171
ACH-000348,-0.041386659964656465
ACH-000350,-0.026591306047819268
ACH-000352,-0.026131422019641262
ACH-000356,-0.0675767261694265
ACH-000361,-0.12039230975330988
ACH-000362,-0.06437695844392209
ACH-000363,0.01683104134977826
ACH-000364,0.02320947937041797
ACH-000365,0.046971304856287
ACH-000366,0.1488462759834679
ACH-000368,0.03896775094614975
ACH-000374,-0.02749831011222823
ACH-000375,-0.12298368520039715
ACH-000376,0.009653463008190696
ACH-000381,0.028310495316685738
ACH-000383,0.033548941250370334
ACH-000387,-0.010029765002390648
ACH-000389,-0.09138314025819096
ACH-000390,-0.04768028478708243
ACH-000393,0.13717784301992209
ACH-000395,-0.022379788444586258
ACH-000396,0.12399073393210147
ACH-000397,-0.04764161464463598
ACH-000401,0.0657514940241014
ACH-000402,-0.06929385865173521
ACH-000403,0.06269199343090102
ACH-000404,-0.260328511654262
ACH-000406,-0.022022436755494063
ACH-000407,-0.22437773263497607
ACH-000408,-0.10549053844172164
ACH-000410,0.13386512794481706
ACH-000411,-0.13438781720686505
ACH-000414,0.029577351567356695
ACH-000415,0.034784682454789405
ACH-000416,-0.11751969836130755
ACH-000420,-0.14728310248449353
ACH-000421,-0.047912120057070885
ACH-000424,-0.16385914528652815
ACH-000425,0.00621592470943509
ACH-000426,-0.0943212455165678
ACH-000427,0.0883615723964902
ACH-000433,0.001515895436431866
ACH-000435,0.3003903808599434
ACH-000436,0.13285871987396947
ACH-000444,-0.0702425767736033
ACH-000445,-0.2024863514020564
ACH-000448,-0.006334792527376642
ACH-000450,-0.03538505832386589
ACH-000452,0.01886252558372573
ACH-000454,0.10751701763975438
ACH-000458,0.07317999838778569
ACH-000459,-0.044220210010578194
ACH-000460,-0.048170156224547615
ACH-000461,0.09413621989710656
ACH-000463,0.07507232768426145
ACH-000464,-0.03161062558957516
ACH-000466,0.004607453141108839
ACH-000467,-0.018430901152685475
ACH-000468,-0.07748741816673296
ACH-000469,0.09777474305951143
ACH-000470,0.27557425178296024
ACH-000471,0.11987623685720634
ACH-000472,-0.0164878914288006
ACH-000473,-0.09724058497319003
ACH-000475,0.009093546299366312
ACH-000476,0.07371058045803022
ACH-000477,-0.10634389724068036
ACH-000479,0.30651841611914804
ACH-000480,0.1144765902916404
ACH-000481,0.09235009408130664
ACH-000483,-0.028808076153816774
ACH-000484,0.08888025898549233
ACH-000485,0.10636852691812357
ACH-000486,0.07977684871847761
ACH-000487,-0.02878528815133008
ACH-000488,0.014824825842286081
ACH-000490,0.11068315499529004
ACH-000491,0.0462606399497648
ACH-000495,0.10634786878073448
ACH-000496,-0.02998430794318809
ACH-000499,-0.03230066067646525
ACH-000500,0.24248378182802224
ACH-000502,-0.0765329421240355
ACH-000503,0.10139338470095116
ACH-000505,0.09577298048065698
ACH-000507,0.03000226613495818
ACH-000510,-0.030897060032403056
ACH-000511,-0.0010688435305828963
ACH-000512,0.09657281873789683
ACH-000516,0.034225714912406474
ACH-000517,0.10664198615131833
ACH-000518,-0.014819525077432325
ACH-000520,-0.041846602701742584
ACH-000521,-0.14579712352190294
ACH-000522,0.1053761525737598
ACH-000524,0.036697618257149865
ACH-000527,-0.10185514174573797
ACH-000528,0.03975316667420562
ACH-000537,0.06561475271224831
ACH-000541,0.2496117257611564
ACH-000542,0.002630762555856841
ACH-000544,-0.041813939184416934
ACH-000545,0.03990583043899088
ACH-000547,-0.13924548853772672
ACH-000548,-0.14694193415073406
ACH-000549,-0.001087333602605419
ACH-000550,-0.022980268231407197
ACH-000552,-0.04248645985958272
ACH-000556,0.003398204152595987
ACH-000557,0.20133633292095215
ACH-000569,-0.21069458985972792
ACH-000570,-0.08702406398409641
ACH-000571,0.020397828629181942
ACH-000573,-0.010626567870312872
ACH-000576,0.0519938844953614
ACH-000579,0.1118089425600686
ACH-000580,0.06837247004954404
ACH-000584,0.016132875787692413
ACH-000585,-0.002438488498440876
ACH-000588,-0.0665445500171478
ACH-000589,-0.029510037153665836
ACH-000591,-0.19492414868290095
ACH-000593,-0.06257903843143389
ACH-000600,0.011400131614161013
ACH-000601,-0.08966521847068283
ACH-000605,0.13106195208105945
ACH-000606,0.06138652429590516
ACH-000608,0.06865046399181084
ACH-000614,0.10011995871897607
ACH-000616,-0.06819483641654422
ACH-000618,0.05092741629611984
