,M1AP (130951)
ACH-000004,-0.04760532447735817
ACH-000005,-0.09592225796954708
ACH-000007,-0.0401739565153887
ACH-000009,-0.002870237833667766
ACH-000011,-0.021621898057795786
ACH-000012,0.012871965886496323
ACH-000013,-0.03714148154555294
ACH-000014,-0.07610449584518313
ACH-000015,0.031601953035580214
ACH-000017,0.18327490080790312
ACH-000018,-0.11163539393387284
ACH-000019,0.08048060031811362
ACH-000021,-0.08339317037386132
ACH-000022,-0.05526541999980501
ACH-000025,0.039026699897779786
ACH-000028,0.05691404553382647
ACH-000030,-0.07372444823908637
ACH-000035,-0.27028891572837804
ACH-000036,-0.1809423177525544
ACH-000037,-0.0317130690480437
ACH-000039,0.09918006833518347
ACH-000040,-0.01899352203195731
ACH-000041,-0.023842041906690814
ACH-000042,-0.02641146027831236
ACH-000045,-0.06956889776672072
ACH-000047,-0.04012614457802628
ACH-000052,0.0452547754391538
ACH-000053,-0.03846669711715072
ACH-000054,0.04064077926484426
ACH-000055,-0.023424350882712653
ACH-000060,0.009000744635849106
ACH-000067,0.04957553103483232
ACH-000070,-0.08728799515954606
ACH-000075,0.04647682276807906
ACH-000078,-0.046133236917860164
ACH-000082,-0.0045926285864423145
ACH-000085,0.007839386234319195
ACH-000086,-0.11352289886529733
ACH-000087,-0.07684890995062135
ACH-000092,-0.19216405780210802
ACH-000095,0.01181524489260468
ACH-000097,0.0008214570036382664
ACH-000098,0.02863430116364205
ACH-000099,0.040596358346069325
ACH-000108,0.06273401654820696
ACH-000113,-0.1105825418833829
ACH-000116,-0.06326176647909157
ACH-000118,0.022120291256207857
ACH-000120,0.10705114194436204
ACH-000123,-0.06849730268715191
ACH-000127,-0.0819376134676125
ACH-000128,-0.0560320958483776
ACH-000132,0.00018835282110893727
ACH-000133,-0.1713681119239047
ACH-000137,0.001532174087879062
ACH-000138,0.008703947087389691
ACH-000142,-0.050056363473711785
ACH-000143,0.02473778252061357
ACH-000146,0.04122153007333293
ACH-000148,-0.12302610065792782
ACH-000150,0.01960259207577129
ACH-000152,-0.05064861868364856
ACH-000153,0.21930903640191554
ACH-000159,-0.012604101826002962
ACH-000160,0.09152789343782418
ACH-000163,0.06506246792084834
ACH-000167,0.3396061112517617
ACH-000168,0.022412791432041657
ACH-000169,0.041807647244010315
ACH-000178,0.038850743136556495
ACH-000183,-0.12303161252415215
ACH-000188,-0.07124511123751373
ACH-000189,-0.15935862759857608
ACH-000190,0.2409282017294664
ACH-000198,-0.09650403041012058
ACH-000203,0.0990763288196736
ACH-000204,0.0943316689927792
ACH-000206,-0.2316941686899616
ACH-000207,-0.1909106572632403
ACH-000208,-0.2488468552836524
ACH-000210,0.01994338758279102
ACH-000211,-0.03740728238761516
ACH-000215,-0.010594138357414178
ACH-000221,-0.08040704749036633
ACH-000222,-0.13023075439061718
ACH-000223,-0.0008491041828879376
ACH-000226,-0.05489185923222112
ACH-000227,-0.08366737167553273
ACH-000228,-0.21389695751143065
ACH-000231,-0.2297175782868293
ACH-000232,0.030974839160566318
ACH-000233,-0.058003232148461877
ACH-000234,0.0020798232354398904
ACH-000235,0.02793483938308073
ACH-000237,0.06481874698723533
ACH-000238,-0.09831202528410772
ACH-000242,-0.09126240477960908
ACH-000243,-0.08463841680161496
ACH-000244,-0.14196742901321202
ACH-000246,0.04474989131755516
ACH-000248,-0.0222888415281581
ACH-000250,-0.05193511835197734
ACH-000251,-0.13140080365920595
ACH-000252,-0.028231489490646994
ACH-000253,-0.01103313599428324
ACH-000255,-0.09258915944953876
ACH-000256,0.02095295643563438
ACH-000257,0.0588075764969981
ACH-000258,-0.06109676994312738
ACH-000259,-0.11179834231368747
ACH-000260,-0.09651145748274796
ACH-000261,-0.018301166920947468
ACH-000262,-0.003501185262840073
ACH-000263,-0.038323422235110566
ACH-000264,-0.012945246767798282
ACH-000265,-0.10148461856207076
ACH-000266,0.011431376312461978
ACH-000272,-0.0514524380117098
ACH-000274,-0.05825530709254185
ACH-000277,0.047129005385239335
ACH-000278,0.03850781191098674
ACH-000279,-0.06838356974541937
ACH-000280,-0.16735239814506836
ACH-000281,-0.08989922814679553
ACH-000288,-0.15782138404114887
ACH-000291,-0.05030683895473818
ACH-000293,-0.09805691412600158
ACH-000294,-0.2876623954232093
ACH-000295,-0.1713998258752979
ACH-000296,0.13760185076780007
ACH-000302,-0.031082295057081037
ACH-000304,0.10924176666778218
ACH-000307,-0.10142861748598013
ACH-000308,0.04352900430201705
ACH-000310,0.049286686490924235
ACH-000311,-0.13146765946312222
ACH-000312,0.0984727212565418
ACH-000315,-0.08590074453220782
ACH-000316,0.13314360544071646
ACH-000317,-0.10160526826116324
ACH-000318,-0.0007318903670424209
ACH-000319,0.0403235545471141
ACH-000320,-0.054569277736925166
ACH-000322,-0.12977438551538664
ACH-000323,0.01963681998846726
ACH-000324,-0.0851455822727425
ACH-000329,0.01771803915068315
ACH-000330,-0.020835297571132987
ACH-000331,-0.012756511140631885
ACH-000332,-0.0011322442110954475
ACH-000334,-0.01124967464586036
ACH-000335,-0.0419261347548403
ACH-000336,0.08724018214263046
ACH-000337,0.08536823851756158
ACH-000338,0.06356010988688063
ACH-000339,0.04483166491442705
ACH-000341,0.04232446748339454
ACH-000348,-0.02282443009513311
ACH-000350,0.04231870021733037
ACH-000352,-0.011211135082696834
ACH-000356,-0.307980750652039
ACH-000361,0.05691206776392298
ACH-000362,-0.02418722821163281
ACH-000363,-0.0034244838230372858
ACH-000364,-0.06310180344742115
ACH-000365,-0.11708171890265386
ACH-000366,-0.06326604141320723
ACH-000368,-0.057163554127766636
ACH-000374,-0.09303290000980027
ACH-000375,-0.16828675992332234
ACH-000376,-0.09471753825017047
ACH-000381,-0.23051223309044064
ACH-000383,-0.02377831440671358
ACH-000387,-0.04174907357870135
ACH-000389,0.06853515450389218
ACH-000390,-0.10616659872912172
ACH-000393,-0.04198811732563746
ACH-000395,-0.02887233022513241
ACH-000396,-0.1001381930878084
ACH-000397,0.02205287262305532
ACH-000401,-0.20080140758676648
ACH-000402,-0.5248503431579342
ACH-000403,-0.028906152871569037
ACH-000404,-0.14047685595425868
ACH-000406,0.0250595395823016
ACH-000407,-0.048387174390986484
ACH-000408,-0.1042857146960223
ACH-000410,0.015768954647519606
ACH-000411,-0.0057517302375130926
ACH-000414,-0.060042073606886764
ACH-000415,-0.09795454307440817
ACH-000416,-0.05993782790092395
ACH-000420,-0.009116006237940158
ACH-000421,0.00308392267866924
ACH-000424,-0.07937566139343094
ACH-000425,0.03167761282053872
ACH-000426,-0.06540256950988282
ACH-000427,0.07500479519269962
ACH-000433,0.005315290662522822
ACH-000435,0.05344992787864648
ACH-000436,0.03452395632913879
ACH-000444,0.03575977547240945
ACH-000445,0.15126485667334308
ACH-000448,0.02446878356549981
ACH-000450,-0.13407403138641227
ACH-000452,-0.018171100404686526
ACH-000454,-0.06404790992382038
ACH-000458,-0.10110925747444224
ACH-000459,-0.09589555339251776
ACH-000460,0.017558319806816946
ACH-000461,0.05605173570456164
ACH-000463,-0.014113950742702075
ACH-000464,0.023108778767830664
ACH-000466,-0.06907879272005613
ACH-000467,0.03385697297371625
ACH-000468,-0.057178788769802036
ACH-000469,0.11520116948029695
