,OCA2 (4948)
ACH-000556,-0.08780485480995466
ACH-000557,-0.019296628657318803
ACH-000569,-0.024114514560004376
ACH-000570,-0.2601256859324663
ACH-000571,-0.0714318320548278
ACH-000573,-0.07269140012745873
ACH-000576,0.01942246339616667
ACH-000579,-0.1315198009826588
ACH-000580,-0.25268997944886656
ACH-000584,-0.14388856437049455
ACH-000585,-0.06784192425297167
ACH-000588,-0.0747387659030175
ACH-000589,0.020421654915954008
ACH-000591,-0.21887257926012732
ACH-000593,-0.14498762442532825
ACH-000600,-0.050987897837871436
ACH-000601,-0.07233714457345372
ACH-000605,-0.1076769876472284
ACH-000606,-0.12556064314840226
ACH-000608,-0.07385835080210178
ACH-000614,-0.011095579116775795
ACH-000616,-0.13010241153678248
ACH-000618,-0.23282818190644314
ACH-000619,-0.1598047827226272
ACH-000620,-0.20237125761775712
ACH-000621,-0.017394450488734198
ACH-000622,-0.0244930761482616
ACH-000623,-0.08097095647983661
ACH-000624,-0.23078852534757965
ACH-000627,-0.02494003568117417
ACH-000630,-0.05605685022781984
ACH-000631,-0.21553933675488945
ACH-000632,-0.0839465125658662
ACH-000633,-0.08836756499523271
ACH-000637,-0.15114608687304315
ACH-000638,-0.15132410518363892
ACH-000646,-0.02260710471625964
ACH-000647,-0.12596688592916866
ACH-000648,-0.13637647229323685
ACH-000649,-0.08060612973573511
ACH-000651,-0.16308668989083738
ACH-000652,-0.042936149543765165
ACH-000653,0.041898119188608834
ACH-000657,-0.0950705786131857
ACH-000658,-0.0255730857029776
ACH-000661,-0.06846960072535019
ACH-000662,0.08066122500635009
ACH-000663,-0.2032936970899386
ACH-000665,-0.15666802716820133
ACH-000671,-0.16109171541915435
ACH-000672,0.001887476381508194
ACH-000673,-0.06667091111736502
ACH-000676,-0.0870776555697436
ACH-000677,-0.1012654917705444
ACH-000681,0.05683621997370988
ACH-000683,-0.08935517888071573
ACH-000684,-0.048723614889751216
ACH-000688,0.013989771063294595
ACH-000693,-0.18020585622858196
ACH-000694,-0.07004953951708168
ACH-000695,-0.0023639296607070853
ACH-000696,-0.10423059806078347
ACH-000697,-0.14613817478435434
ACH-000699,-0.06466732946852863
ACH-000701,-0.044733672433790166
ACH-000706,-0.10764697650032386
ACH-000711,-0.10091819472284727
ACH-000713,-0.2338836373329285
ACH-000714,0.01600933982327795
ACH-000718,0.08145817244855542
ACH-000720,-0.1579837145624962
ACH-000721,-0.15001457331957432
ACH-000724,-0.21636677309834615
ACH-000725,-0.11517910102452456
ACH-000732,-0.12676962647623768
ACH-000734,-0.06149190391882864
ACH-000735,0.0019509745539909
ACH-000736,-0.17175601186539952
ACH-000738,-0.11997362403847278
ACH-000746,-0.07768606412615646
ACH-000747,-0.1808279376328376
ACH-000748,-0.13225594041509053
ACH-000753,-0.1983574300003808
ACH-000756,-0.039906545712079584
ACH-000757,-0.3791991771090556
ACH-000758,-0.14614952089140132
ACH-000760,-0.1519329115686364
ACH-000762,-0.07323288360283771
ACH-000763,-0.030932143122747738
ACH-000764,-0.15293575676895274
ACH-000765,-0.02611450260094731
ACH-000766,-0.04515700077457234
ACH-000767,-0.0934896593312676
ACH-000768,-0.23271148390275095
ACH-000769,-0.1586931936028639
ACH-000770,0.0036424806819507108
ACH-000771,-0.16448091170960674
ACH-000773,-0.1578304581543126
ACH-000776,-0.06730754165750502
ACH-000777,-0.10787980650990672
ACH-000778,-0.17633128702458795
ACH-000781,-0.14933422410265254
ACH-000782,-0.10338947435986423
ACH-000783,-0.08502627697398027
ACH-000784,-0.11361028364463925
ACH-000785,-0.007008183634417211
ACH-000787,-0.035370035689205916
ACH-000788,-0.07583674185632265
ACH-000791,-0.06875226352354198
ACH-000792,-0.031118566785156808
ACH-000794,-0.07630516964073608
ACH-000796,-0.0944082711516279
ACH-000798,0.0007467977694687288
ACH-000799,0.04987996023840771
ACH-000800,-0.1602068781288875
ACH-000802,-0.1204577367916748
ACH-000804,-0.17821211577589954
ACH-000805,-0.05030651834196615
ACH-000809,-0.05610888571676975
ACH-000810,-0.08339328839511759
ACH-000811,-0.13633746544419628
ACH-000817,-0.047331147143225484
ACH-000819,-0.2200903487877179
ACH-000820,-0.033218385732057244
ACH-000821,-0.14505913099839754
ACH-000822,0.04590603118266167
ACH-000823,-0.21326203739065605
ACH-000824,-0.05289902906859192
ACH-000827,-0.11134003720700464
ACH-000829,0.012525313618290164
ACH-000831,-0.1658468055457365
ACH-000832,-0.1427509274313584
ACH-000833,0.05049948885459405
ACH-000834,-0.031056815377682543
ACH-000835,0.022818355470780108
ACH-000836,-0.0784031871555254
ACH-000837,0.010031159645111368
ACH-000838,0.01199115922236098
ACH-000839,-0.06580132508290798
ACH-000840,-0.17888542599234833
ACH-000841,0.029377219945217775
ACH-000843,0.018245536123573425
ACH-000846,-0.055072328687876364
ACH-000847,-0.2540931006519446
ACH-000848,-0.12620560649074114
ACH-000849,-0.1408829269249686
ACH-000851,-0.12693653642646158
ACH-000855,-0.16142767066571287
ACH-000856,-0.11854731055055387
ACH-000858,-0.11681377974036045
ACH-000859,-0.17565463131769235
ACH-000861,-0.15084674981618715
ACH-000862,0.03533710981341567
ACH-000865,-0.1165728065546094
ACH-000866,-0.12007255145306285
ACH-000867,-0.14066222098854414
ACH-000869,-0.2952118525503718
ACH-000872,-0.097826668031089
ACH-000873,-0.19264125639834215
ACH-000876,-0.11829772550867945
ACH-000878,-0.1211444307018042
ACH-000880,-0.18334447268574652
ACH-000881,-0.1896995410802622
ACH-000882,-0.06756719770292932
ACH-000884,-0.08482005311571034
ACH-000885,-0.12662218402199987
ACH-000887,-0.001070684480004251
ACH-000889,-0.035609445039522306
ACH-000896,-0.06355608611856202
ACH-000898,-0.08248964844344697
ACH-000900,-0.023299940917602374
ACH-000901,-0.13458412701726313
ACH-000905,-0.1267661055107081
ACH-000906,-0.12722215493795794
ACH-000907,-0.06819741289376241
ACH-000910,-0.19790206242488534
ACH-000911,-0.0203772088230543
ACH-000912,-0.1511273085367124
ACH-000913,0.0128845989787457
ACH-000915,-0.2580623729530937
ACH-000916,0.1100379179579698
ACH-000917,-0.0724243538761721
ACH-000920,-0.26039998182935736
ACH-000921,-0.10237888266366052
ACH-000924,-0.2099754974990966
ACH-000926,-0.11479708479027577
ACH-000928,-0.071662437376319
ACH-000929,-0.15624505373435646
ACH-000932,-0.1842818578925372
ACH-000935,-0.08749668686560001
ACH-000936,-0.07603119941195967
ACH-000937,-0.1645699525854471
ACH-000938,-0.04207544092470514
ACH-000939,-0.2087663307312883
ACH-000941,-0.1398005439400796
ACH-000943,-0.09326278121300803
ACH-000946,-0.11761442254656145
ACH-000947,-0.14156909951517585
ACH-000948,-0.2614303590045476
ACH-000950,-0.20779678285858666
ACH-000953,-0.18624045502524814
ACH-000954,-0.13976483203849552
ACH-000957,-0.07834704342073909
ACH-000958,-0.2071660293854036
ACH-000960,-0.023572221039211843
ACH-000963,0.15477262552917198
ACH-000968,-0.16147221523022706
ACH-000969,-0.22690841219301244
ACH-000972,-0.17777928585668734
ACH-000973,-0.16124712206519198
ACH-000974,-0.02016813590638163
ACH-000978,-0.11536405386854465
ACH-000984,-0.13361985644158111
ACH-000986,-0.26042916023724283
ACH-000988,-0.2617389588494755
ACH-000993,-0.06210563391373637
ACH-000994,-0.12051343227044865
ACH-000996,-0.2308700219830936
ACH-001001,-0.06418311847516009
ACH-001020,-0.01917551199820709
ACH-001028,-0.11145527809089187
ACH-001031,-0.23929017851069975
ACH-001038,-0.12059318491177975
ACH-001048,-0.042672141085356365
ACH-001050,-0.09158421667792188
ACH-001053,-0.04574691976480183
ACH-001054,-0.17165346514419713
ACH-001061,-0.1274522419724049
ACH-001067,-0.05286397213997171
ACH-001075,-0.1611565074325676
ACH-001096,-0.14649751263964664
ACH-001111,-0.2794844620538173
ACH-001119,0.13646751250556294
ACH-001128,-0.05233446740342067
ACH-001134,-0.13784421001513072
ACH-001151,-0.16788989311042438
ACH-001163,-0.17790518776790248
ACH-001164,-0.28848550141044704
ACH-001183,-0.09038163423704527
ACH-001192,-0.059092731011986435
ACH-001193,-0.08678220812510525
ACH-001196,-0.0969421907448166
ACH-001197,-0.2174745377874233
ACH-001205,0.19020010539177515
ACH-001211,-0.2649933057058923
ACH-001212,-0.3361130594690556
ACH-001228,-0.17394075878121346
ACH-001232,-0.03871229304400205
ACH-001239,-0.10206805256820392
ACH-001270,-0.14073468525877958
ACH-001274,-0.07490902399999573
ACH-001275,-0.17952261937477326
ACH-001277,-0.0985228494186699
ACH-001278,-0.0048382701681660995
ACH-001280,-0.11453097386835286
ACH-001283,-0.04729650983504021
ACH-001289,-0.1911903172990263
ACH-001300,-0.2388420455687289
ACH-001301,-0.2939033654104617
ACH-001302,-0.2577356625492589
ACH-001306,-0.06096426913805573
ACH-001318,-0.06775196483087959
ACH-001322,-0.04044633534212983
ACH-001328,0.03011459015310954
ACH-001332,-0.16939970875376406
ACH-001336,-0.05157403725746562
ACH-001346,-0.24985554024950274
ACH-001353,-0.06302195390902582
ACH-001354,-0.18067808298058813
ACH-001367,0.06723984147974152
ACH-001368,-0.086143274079652
ACH-001374,-0.05168593599579397
ACH-001377,-0.10080669611978048
ACH-001380,-0.1313293020299041
ACH-001391,0.035907645423071045
ACH-001408,-0.11574797674083614
ACH-001430,-0.023875855209590742
ACH-001431,-0.13997307837959064
ACH-001450,-0.18070812667941846
ACH-001496,-0.07868609615811521
ACH-001500,-0.2415369933163496
ACH-001523,0.032689506130731544
ACH-001532,-0.08704800717266176
ACH-001550,-0.12512811298166965
ACH-001552,-0.15514225926823058
ACH-001554,-0.21009340095543572
ACH-001654,0.012090461717867249
ACH-001735,-0.08430919022932648
ACH-001736,-0.10647789647274213
ACH-001737,-0.09281826953880896
ACH-001740,-0.21071119137516295
ACH-001745,-0.07693339700125618
ACH-001765,-0.09864624364313504
