,TVP23A (780776)
ACH-000552,0.0051262487581242655
ACH-000556,-0.16568907592224266
ACH-000557,-0.15950262007801613
ACH-000569,-0.11717712858896308
ACH-000570,-0.07760250214048267
ACH-000571,-0.11388570022731045
ACH-000573,-0.08535659193670671
ACH-000576,-0.08154218724612779
ACH-000579,-0.10986534418031924
ACH-000580,-0.29579294848106097
ACH-000584,-0.11685480928082245
ACH-000585,-0.2429771988095958
ACH-000588,-0.040786651957043
ACH-000589,-0.08279266504580893
ACH-000591,-0.05418674471116682
ACH-000593,-0.042588572383466715
ACH-000600,0.0065993106818082545
ACH-000601,-0.16291411389445232
ACH-000605,-0.2748645139163741
ACH-000606,-0.06556618519349998
ACH-000608,-0.15283061234416345
ACH-000614,0.017863590640984663
ACH-000616,-0.0210755755183166
ACH-000618,-0.09861650010300052
ACH-000619,0.02402021404686153
ACH-000620,-0.200504782017974
ACH-000621,-0.1375914213594831
ACH-000622,-0.08482773182869081
ACH-000623,-0.2097785286691094
ACH-000624,-0.1815650004417329
ACH-000627,0.061394762618847874
ACH-000630,-0.15387720600621185
ACH-000631,-0.013661775571135822
ACH-000632,-0.06799895598986662
ACH-000633,-0.030358629354240663
ACH-000637,-0.12052214649058735
ACH-000638,-0.042542124643088916
ACH-000646,-0.3754419054328692
ACH-000647,-0.11071454518350536
ACH-000648,-0.2167853631185528
ACH-000649,-0.10686986243056368
ACH-000651,-0.1787448699938823
ACH-000652,-0.18618139254378605
ACH-000653,-0.14393761151742646
ACH-000657,-0.17504589642743418
ACH-000658,-0.3043529570726494
ACH-000661,-0.2148471031886306
ACH-000662,0.010894841326983944
ACH-000663,-0.08823726206168515
ACH-000665,-0.04985298779143015
ACH-000671,-0.12669505615770424
ACH-000672,-0.24559595806962445
ACH-000673,-0.10156928893260828
ACH-000676,-0.12714590846738175
ACH-000677,-0.17974135250400788
ACH-000681,-0.2811801391380913
ACH-000683,-0.12192721928228195
ACH-000684,0.06525790398529004
ACH-000688,-0.36710171280841375
ACH-000693,-0.04561258451299993
ACH-000694,-0.09537924029531894
ACH-000695,-0.3111239331613925
ACH-000696,-0.1808195761279993
ACH-000697,-0.2462243166213408
ACH-000699,-0.19714254832444908
ACH-000701,-0.4210706605510808
ACH-000706,-0.27282230617290537
ACH-000711,-0.06294005475176179
ACH-000713,-0.014843230465449922
ACH-000714,-0.16462810131046074
ACH-000718,-0.1401093050214708
ACH-000720,0.005699648322099739
ACH-000721,-0.15942742305430396
ACH-000724,-0.4523908586144375
ACH-000725,-0.2500226611490275
ACH-000732,-0.192944240971369
ACH-000734,-0.07263641874741014
ACH-000735,-0.010123006987763536
ACH-000736,0.05660393948153721
ACH-000738,-0.13330065000430738
ACH-000746,-0.11713174800748695
ACH-000747,-0.11279875270493173
ACH-000748,-0.19119395398392805
ACH-000753,-0.20467150180746008
ACH-000756,-0.06842323567384302
ACH-000757,-0.18919079280764586
ACH-000758,-0.1478621114845762
ACH-000760,-0.0978168034492897
ACH-000762,-0.12809242915433186
ACH-000763,-0.3975263323076407
ACH-000764,-0.045424635707155415
ACH-000765,-0.1800118525870223
ACH-000766,-0.16231866992027222
ACH-000767,-0.14565427429220776
ACH-000768,-0.1255204780642993
ACH-000769,-0.12868356866194114
ACH-000770,-0.1920131971656768
ACH-000771,-0.1607009604855197
ACH-000773,-0.20651670070214626
ACH-000776,-0.18929175665835946
ACH-000777,-0.09078813308008717
ACH-000778,-0.18367342206883594
ACH-000781,-0.223857656023092
ACH-000782,0.009045101839492356
ACH-000783,-0.0971175334367223
ACH-000784,-0.14510550065145347
ACH-000785,-0.15261226159655322
ACH-000787,-0.07148951829824038
ACH-000788,-0.18741109459744096
ACH-000791,-0.008840010978265181
ACH-000792,-0.05075939481657485
ACH-000794,-0.023980708138361864
ACH-000796,-0.05374541323021722
ACH-000798,-0.3310257738771979
ACH-000799,-0.04368870038179097
ACH-000800,-0.07209860103175257
ACH-000802,-0.06983288111753362
ACH-000804,0.005155590428443027
ACH-000805,0.014429218199126657
ACH-000809,-0.1753727214763862
ACH-000810,-0.062267717991440014
ACH-000811,-0.2195531312995048
ACH-000817,-0.21513296261555384
ACH-000819,-0.11759768696214362
ACH-000820,0.2611519558596144
ACH-000821,-0.35583162906137944
ACH-000822,-0.03127211899186737
ACH-000823,-0.0420140536000156
ACH-000824,-0.06698247547361415
ACH-000827,-0.15020613161394544
ACH-000829,0.01635982408196886
ACH-000831,-0.3042829906885125
ACH-000832,-0.003271888719985703
ACH-000833,-0.10993382715102712
ACH-000834,-0.1144943262640722
ACH-000835,-0.3566716396104153
ACH-000836,-0.045787591281064834
ACH-000837,-0.10063001340608724
ACH-000838,-0.2036757401312132
ACH-000839,0.02792496119110364
ACH-000840,-0.12767319297763705
ACH-000841,-0.14617550379805047
ACH-000843,-0.0919375804897372
ACH-000846,-0.15861864662620548
ACH-000847,0.12113827669089736
ACH-000848,-0.07540456663866313
ACH-000849,-0.145520795753045
ACH-000851,0.07164813645927323
ACH-000855,-0.05927037144175212
ACH-000856,-0.13866957672822414
ACH-000858,0.02123957023359414
ACH-000859,-0.040705437141443694
ACH-000861,-0.17072904931598867
ACH-000862,-0.1429812391090137
ACH-000865,-0.1690816925336753
ACH-000866,-0.07782983656387793
ACH-000867,-0.17018083221948938
ACH-000869,-0.2285814736378809
ACH-000872,-0.10700769596770844
ACH-000873,0.14843220293945006
ACH-000876,-0.20705925426427246
ACH-000878,0.03877269724526902
ACH-000880,-0.11442473800631699
ACH-000881,-0.2028080624722476
ACH-000882,-0.03386685029886848
ACH-000884,-0.11559415849637768
ACH-000885,-0.23692940337995005
ACH-000887,-0.1527604594907187
ACH-000889,-0.1132812591875284
ACH-000896,-0.12536893743671473
ACH-000898,-0.3025878211065954
ACH-000900,-0.16325892966103864
ACH-000901,-0.1932159261167404
ACH-000905,-0.09895487381292103
ACH-000906,-0.15632160632869074
ACH-000907,-0.20761800939066646
ACH-000910,-0.14777268692307788
ACH-000911,-0.16314149128244826
ACH-000912,-0.13015465708173296
ACH-000913,-0.0418719251966787
ACH-000915,-0.15891095843277606
ACH-000916,-0.06215903660811281
ACH-000917,-0.1716003670695362
ACH-000920,0.04933250698929127
ACH-000921,-0.07373440576551238
ACH-000924,-0.13971378239351506
ACH-000926,-0.2392623002220231
ACH-000928,-0.17048047932804689
ACH-000929,-0.20550046664247687
ACH-000932,-0.2871346653010873
ACH-000935,-0.09816640994387776
ACH-000936,-0.02772327646730777
ACH-000937,-0.12351358360997575
ACH-000938,-0.12084705352997288
ACH-000939,-0.032492719632633615
ACH-000941,-0.19220002398738645
ACH-000943,-0.21260453433840945
ACH-000946,-0.25699478931673925
ACH-000947,-0.27748030100262056
ACH-000948,-0.3145144794374154
ACH-000950,-0.08824753370462504
ACH-000953,-0.10734612707514493
ACH-000954,-0.16900150279600906
ACH-000957,-0.12092475162643415
ACH-000958,-0.22107036800777116
ACH-000960,-0.18975929285558413
ACH-000963,-0.06974957547805394
ACH-000968,-0.02720745060971708
ACH-000969,-0.21452354341881413
ACH-000972,-0.2772437907721839
ACH-000973,-0.12286470533579635
ACH-000974,-0.022130005918057298
ACH-000978,-0.096159144158838
ACH-000984,-0.10735175949562673
ACH-000986,-0.026517321883161863
ACH-000988,-0.22356913050812485
ACH-000993,-0.03840748769485264
ACH-000994,-0.10001143595940812
ACH-000996,-0.11910642592553065
ACH-001001,-0.15830348868055272
ACH-001020,-0.06512007828522746
ACH-001028,-0.13167540519267534
ACH-001031,-0.25104085183236863
ACH-001038,-0.1077304172140541
ACH-001048,-0.006362303386271955
ACH-001050,-0.2110824402138632
ACH-001053,-0.11258984074030827
ACH-001054,-0.21665466658155275
ACH-001061,-0.08776981578730869
ACH-001067,-0.009031145646497664
ACH-001075,-0.1656786656586059
ACH-001096,-0.19061482551730335
ACH-001111,0.15330325357287145
ACH-001119,-0.1296882589448345
ACH-001128,0.07802916877264836
ACH-001134,-0.2057703305526188
ACH-001151,-0.11676076422313805
ACH-001163,-0.01334376222850275
ACH-001164,-0.14023157148535834
ACH-001183,-0.17860824219190502
ACH-001192,-0.2468122215228508
ACH-001193,-0.3072879230134885
ACH-001196,-0.1801716784266824
ACH-001197,-0.051978484728829315
ACH-001205,-0.33943680692254063
ACH-001211,-0.188069090954536
ACH-001212,-0.4497314640379834
ACH-001228,-0.2835462519269817
ACH-001232,-0.0582177071649735
ACH-001239,-0.17343262311042795
ACH-001270,-0.04323787458550179
ACH-001274,-0.17531494487549748
ACH-001275,-0.13628555999607855
ACH-001277,-0.1957101145428632
ACH-001278,0.06868435720592521
ACH-001280,-0.38353299091203996
ACH-001283,0.04742696390383608
ACH-001289,0.04358889312692028
ACH-001300,-0.2506321738874188
ACH-001301,-0.2188051585047273
ACH-001302,-0.06611739375355677
ACH-001306,-0.1278528961043401
ACH-001318,-0.19040820973054914
ACH-001322,-0.13991031817126315
ACH-001328,-0.19691956804424346
ACH-001332,-0.051905483468648914
ACH-001336,-0.06482528664003462
ACH-001346,-0.048971541563142346
ACH-001353,-0.14966941570717074
ACH-001354,-0.048615830080822035
ACH-001367,-0.0011298053982413125
ACH-001368,-0.17742564099214855
ACH-001374,-0.15719852958446134
ACH-001377,-0.22507806297474306
ACH-001380,0.03323796299228792
ACH-001391,-0.22648190195954984
ACH-001408,-0.07327392452409769
ACH-001430,-0.3369258485611768
ACH-001431,-0.08826413954714027
ACH-001450,-0.09565445749872106
ACH-001496,-0.06526244212917183
ACH-001500,-0.3495752540899271
ACH-001523,-0.112460887542729
ACH-001532,-0.105744624570483
ACH-001550,-0.05437526181139303
ACH-001552,-0.14191689200957994
ACH-001554,-0.21393170544322465
ACH-001654,-0.11984195474887376
ACH-001735,-0.07705480068418702
ACH-001736,-0.260105361020242
ACH-001737,0.19011470834827265
ACH-001740,-0.15034796872109746
ACH-001745,-0.13031337043361624
ACH-001765,-0.1456334194485892
