,RPA2 (6118)
ACH-000472,-1.3554165674449619
ACH-000473,-0.9101916489454056
ACH-000475,-1.2363171528681436
ACH-000476,-1.0585589264894095
ACH-000477,-0.9054988529128816
ACH-000479,-0.7547375507792007
ACH-000480,-1.1749131919083604
ACH-000481,-1.2507070467419938
ACH-000483,-1.4277887673459255
ACH-000484,-1.1975964919382476
ACH-000485,-0.9656988654877948
ACH-000486,-1.2935419262727956
ACH-000487,-0.9001806400604206
ACH-000488,-1.0646752427270532
ACH-000490,-0.9998681537583992
ACH-000491,-0.9032528147684872
ACH-000495,-1.1058417007441876
ACH-000496,-0.8895329461872612
ACH-000499,-0.8927779042814545
ACH-000500,-1.277532079241701
ACH-000502,-1.5057090399803048
ACH-000503,-1.208408416272445
ACH-000505,-1.0911317756105172
ACH-000507,-1.0845116731040076
ACH-000510,-0.8268958248524926
ACH-000511,-1.1102495535314882
ACH-000512,-0.6305184114732558
ACH-000516,-1.0595059921282524
ACH-000517,-1.0762285859771443
ACH-000518,-1.2285205823902186
ACH-000520,-1.286381407075755
ACH-000521,-1.0468372451202812
ACH-000522,-1.0143663908859395
ACH-000524,-1.0012494897137425
ACH-000527,-1.2085215566494916
ACH-000528,-1.135781196850591
ACH-000537,-0.9308884605569102
ACH-000541,-0.7859650340185889
ACH-000542,-1.178988299013367
ACH-000544,-1.340393151872619
ACH-000545,-1.2454543861808958
ACH-000547,-1.1298244072584709
ACH-000548,-1.4223662526522365
ACH-000549,-1.0043119137796228
ACH-000550,-1.0345103090622465
ACH-000552,-1.173257363474166
ACH-000556,-0.9791221457914138
ACH-000557,-1.1258026808214905
ACH-000569,-1.1375485909836565
ACH-000570,-0.9970009512630872
ACH-000571,-1.5221851100071218
ACH-000573,-0.9137434390790009
ACH-000576,-1.3536066637082125
ACH-000579,-0.6593811785297448
ACH-000580,-1.2297342237474227
ACH-000584,-1.1043194189513643
ACH-000585,-1.5008478155693952
ACH-000588,-1.0976988143822437
ACH-000589,-1.2727689866446443
ACH-000591,-0.7898897164559795
ACH-000593,-0.9116880733943622
ACH-000600,-1.2089267757457711
ACH-000601,-1.1716604761630085
ACH-000605,-1.0873294618603582
ACH-000606,-0.9801249167425096
ACH-000608,-1.1915298632387898
ACH-000614,-1.0893135400976968
ACH-000616,-1.2151284498685857
ACH-000618,-1.07533917190813
ACH-000619,-0.9308727962254922
ACH-000620,-1.4714691738443617
ACH-000621,-1.0047084193704159
ACH-000622,-1.0519190208048417
ACH-000623,-1.1076533358010916
ACH-000624,-1.365381357990242
ACH-000627,-1.0439564561234291
ACH-000630,-1.1202971197670797
ACH-000631,-0.9951953517901596
ACH-000632,-0.8784639724108075
ACH-000633,-1.0543241488631072
ACH-000637,-1.3197762117942455
ACH-000638,-0.8675668328198332
ACH-000646,-1.0343490609241377
ACH-000647,-1.2520174742432937
ACH-000648,-1.6437312337635013
ACH-000649,-0.8739786310332721
ACH-000651,-0.8813118782314162
ACH-000652,-1.1983828533902452
ACH-000653,-0.8677561571591282
ACH-000657,-1.096577068745762
ACH-000658,-0.8732948528719758
ACH-000661,-1.2475885393616772
ACH-000662,-1.182170642886502
ACH-000663,-1.495858329628721
ACH-000665,-1.0724165270275443
ACH-000671,-0.9470834892303404
ACH-000672,-0.8991365686795297
ACH-000673,-0.9569001216988642
ACH-000676,-0.9790918196835444
ACH-000677,-1.0848080903223738
ACH-000681,-1.1617338632118557
ACH-000683,-1.1892265106977586
ACH-000684,-0.9886457060028576
ACH-000688,-1.003676379811451
ACH-000693,-1.222281957262914
ACH-000694,-0.9231686746499658
ACH-000695,-1.0477414198626924
ACH-000696,-0.9926018768886667
ACH-000697,-0.6039024044904749
ACH-000699,-1.2515735665613004
ACH-000701,-1.4949273765840616
ACH-000706,-1.1957169134840404
ACH-000711,-1.1466540013340816
ACH-000713,-0.7604412326942834
ACH-000714,-0.9317384483511494
ACH-000718,-0.8570335698637169
ACH-000720,-1.5377957982137918
ACH-000721,-0.8175228652158029
ACH-000724,-1.2902912597578524
ACH-000725,-0.9986416845547934
ACH-000732,-1.3400760164190575
ACH-000734,-1.285402270635147
ACH-000735,-1.1481940290354264
ACH-000736,-0.9063184842699804
ACH-000738,-1.0383814441935648
ACH-000746,-0.8670432069672908
ACH-000747,-1.1839733782446964
ACH-000748,-1.2500189846018401
ACH-000753,-0.9302501879296
ACH-000756,-1.3135471248631898
ACH-000757,-0.8677723862624562
ACH-000758,-1.2671323455510937
ACH-000760,-1.2278578165142076
ACH-000762,-0.7550871760501225
ACH-000763,-1.2179351739909066
ACH-000764,-0.8496448029310882
ACH-000765,-0.9544966246265472
ACH-000766,-1.3168320432626115
ACH-000767,-0.9250893126249172
ACH-000768,-1.0690997054600109
ACH-000769,-1.1149290233565845
ACH-000770,-1.1627052096925845
ACH-000771,-1.0813097444499158
ACH-000773,-0.6854083193301305
ACH-000776,-1.134454575158853
ACH-000777,-1.1854611946481783
ACH-000778,-1.534805672623485
ACH-000781,-1.2172664070801091
ACH-000782,-1.3337277196860031
ACH-000783,-0.8673085775836543
ACH-000784,-0.9961698287000764
ACH-000785,-1.3080493580678991
ACH-000787,-1.0879416078130937
ACH-000788,-0.8879982110916433
ACH-000791,-1.2385793397185505
ACH-000792,-1.3660593167162538
ACH-000794,-1.3272926706768928
ACH-000796,-1.0824836203090644
ACH-000798,-0.951244814716236
ACH-000799,-1.0272632233080623
ACH-000800,-1.1252803682664425
ACH-000802,-0.995981370287707
ACH-000804,-1.2858567777041456
ACH-000805,-1.0482918039120208
ACH-000809,-1.144881023104875
ACH-000810,-0.6653477689892002
ACH-000811,-0.9381898580739124
ACH-000817,-1.1522127317557158
ACH-000819,-1.042710162176288
ACH-000820,-0.9302461500772348
ACH-000821,-1.0808354250607757
ACH-000822,-0.9980976225396664
ACH-000823,-1.4594937992881525
ACH-000824,-1.0458896796612156
ACH-000827,-1.137955479395692
ACH-000829,-0.927305463229614
ACH-000831,-1.248796819144165
ACH-000832,-1.3684273798492337
ACH-000833,-0.9690068685224558
ACH-000834,-1.4352648760240414
ACH-000835,-0.7765754651245426
ACH-000836,-1.1800028193685326
ACH-000837,-1.250649376350707
ACH-000838,-0.9472745551816114
ACH-000839,-0.9589444040303368
ACH-000840,-1.026836696432486
ACH-000841,-1.0438727742273608
ACH-000843,-1.4192652783059287
ACH-000846,-0.98851975864711
ACH-000847,-0.9903234972673852
ACH-000848,-0.917086278867214
ACH-000849,-1.0630606083516851
ACH-000851,-0.8011596367365511
ACH-000855,-1.0466609454609141
ACH-000856,-1.1645634879515532
ACH-000858,-1.0737342040424689
ACH-000859,-0.7651383554235409
ACH-000861,-1.342761043985677
ACH-000862,-1.1932654843590318
ACH-000865,-1.215121528167597
ACH-000866,-0.948801576290342
ACH-000867,-1.070030117625438
ACH-000869,-1.048582594910025
ACH-000872,-1.226019045823645
ACH-000873,-0.7855789969388098
ACH-000876,-0.8814673537683702
ACH-000878,-0.8696871675365008
ACH-000880,-1.1395164763273844
ACH-000881,-1.2082095199845635
ACH-000882,-0.9258962326542824
ACH-000884,-1.0499332233743035
ACH-000885,-1.0158588117060618
ACH-000887,-1.2531391835995702
ACH-000889,-1.2995368987373317
ACH-000896,-1.0429985964316029
ACH-000898,-0.9293117412310742
ACH-000900,-0.801993277822386
ACH-000901,-0.8549448873107689
ACH-000905,-1.0048269744733909
ACH-000906,-1.1496035196383123
ACH-000907,-0.8547531896681038
ACH-000910,-0.7016297754307019
ACH-000911,-1.0002641119733575
ACH-000912,-1.1764709178640644
ACH-000913,-0.9528100771173268
ACH-000915,-0.7680434414770421
ACH-000916,-0.6072203829768139
ACH-000917,-1.1272895867876909
ACH-000920,-1.2566619909192889
ACH-000921,-1.2564118741354902
ACH-000924,-1.1349005076417864
ACH-000926,-0.9727399084641636
ACH-000928,-1.2993093003508769
ACH-000929,-1.1453708739887472
ACH-000932,-0.9540172621659486
ACH-000935,-0.9753415814993024
ACH-000936,-1.0283279642827703
ACH-000937,-1.0831832133796775
ACH-000938,-1.0393427602370031
ACH-000939,-1.2132686862218145
ACH-000941,-0.908717753182021
ACH-000943,-1.1982766926183022
ACH-000946,-1.3250498761627851
ACH-000947,-1.230309733799198
ACH-000948,-1.3170521048712134
ACH-000950,-1.0004983362751214
ACH-000953,-0.9197676059477464
ACH-000954,-0.55506137863809
ACH-000957,-1.0453853895929457
ACH-000958,-0.966451957878826
ACH-000960,-1.0540426778558514
ACH-000963,-1.4342963653331662
ACH-000968,-0.9022575171798296
ACH-000969,-1.1536615081815642
ACH-000972,-0.96264614443605
ACH-000973,-0.9829291003495172
ACH-000974,-1.120691444069164
ACH-000978,-1.5915801888788286
ACH-000984,-0.934200749984746
ACH-000986,-0.7944936186245082
ACH-000988,-1.4033681403438103
ACH-000993,-1.0974918958651705
ACH-000994,-1.1171661946631923
ACH-000996,-0.7668611447668342
ACH-001001,-1.1070612473856527
ACH-001020,-0.7402480122744513
ACH-001028,-0.8103027460217971
ACH-001031,-0.8499337603040414
ACH-001038,-0.6986731522013729
ACH-001048,-1.0959532934213592
ACH-001050,-1.1098718306462283
ACH-001053,-1.091165188336926
ACH-001054,-1.0464547300354856
ACH-001061,-1.0062038530281916
ACH-001067,-0.6670442929216424
ACH-001075,-1.3133231046867118
ACH-001096,-0.9706630329711492
ACH-001111,-0.6760377166826522
ACH-001119,-1.0308225321647544
ACH-001128,-0.9549158044793908
ACH-001134,-0.8599847059876762
ACH-001151,-0.9850873548649908
ACH-001163,-0.7481102899277219
ACH-001164,-1.0849890702632072
ACH-001183,-1.0884542145332443
ACH-001192,-0.973745289412864
ACH-001193,-0.7040208011668234
ACH-001196,-0.7812766381948604
ACH-001197,-1.3210507149085378
ACH-001205,-1.1591636472871083
ACH-001211,-0.8203125677013013
ACH-001212,-0.99092152829019
ACH-001228,-1.193756603103426
ACH-001232,-0.9854289350638216
ACH-001239,-1.043028226300539
ACH-001270,-0.8556689372711669
ACH-001274,-1.081580590016145
ACH-001275,-1.0574490434351216
ACH-001277,-0.9490698771843662
ACH-001278,-0.8261921042031971
ACH-001280,-1.1985007434139594
ACH-001283,-1.1069696788415104
ACH-001289,-0.9741542403927675
ACH-001300,-1.0187578301541964
ACH-001301,-1.2999940807598611
ACH-001302,-1.2385810163547022
ACH-001306,-0.8831429502427165
ACH-001318,-1.2183467200977425
ACH-001322,-0.9922102748308232
ACH-001328,-0.9587159451060184
ACH-001332,-1.3286954480911688
ACH-001336,-0.8026163371257939
ACH-001346,-1.2024645876654192
ACH-001353,-1.0797728599466478
ACH-001354,-1.076693573798395
ACH-001367,-1.0852432799235718
ACH-001368,-1.0228996718190797
ACH-001374,-1.0127210566936955
ACH-001377,-1.4225550002253984
ACH-001380,-1.351633527133604
ACH-001391,-1.038253459913675
ACH-001408,-1.3375671780000151
ACH-001430,-1.3077825744142264
ACH-001431,-0.9007065219495566
ACH-001450,-1.1257628835192297
ACH-001496,-1.052230392689142
ACH-001500,-0.7825733325797835
ACH-001523,-1.2050304437397303
ACH-001532,-1.1399214865960048
ACH-001550,-1.156903552857031
ACH-001552,-0.857033159279501
ACH-001554,-1.025146373120006
ACH-001654,-1.24756458464509
ACH-001735,-1.1115708375441071
ACH-001736,-1.0951602601997497
ACH-001737,-1.6467358273997588
ACH-001740,-1.7636505555137083
ACH-001745,-1.506920242601386
ACH-001765,-1.1506588466065537
