,SMPD1 (6609)
ACH-000004,-0.05878034759171461
ACH-000005,-0.14902874259450716
ACH-000007,-0.0998680445417247
ACH-000009,-0.11708534854204107
ACH-000011,-0.2312377873434708
ACH-000012,-0.24142568654339144
ACH-000013,-0.2624623700699309
ACH-000014,-0.2626686825566806
ACH-000015,-0.0919474868380916
ACH-000017,-0.11258654145953292
ACH-000018,-0.2744686234314578
ACH-000019,-0.06768699620532598
ACH-000021,-0.2637052058985529
ACH-000022,-0.16608499793916584
ACH-000025,-0.3082505508201796
ACH-000028,-0.1575032935868123
ACH-000030,-0.30432745859831106
ACH-000035,-0.1630064810543537
ACH-000036,-0.17811853019676327
ACH-000037,-0.32332346641990584
ACH-000039,-0.2925338499293342
ACH-000040,-0.22009336073275934
ACH-000041,-0.16204269282557374
ACH-000042,-0.3344952068043805
ACH-000045,-0.2717092266388105
ACH-000047,-0.14061651730024624
ACH-000052,0.04945758853619854
ACH-000053,-0.16310574547495224
ACH-000054,-0.10896491008020176
ACH-000055,-0.043562355012057435
ACH-000060,-0.08966860068491317
ACH-000067,-0.22964442650945185
ACH-000070,-0.3196860327385425
ACH-000075,-0.020539522874469716
ACH-000078,-0.0964084088241495
ACH-000082,-0.19305549824595988
ACH-000085,-0.2475626440526178
ACH-000086,-0.2281317667195273
ACH-000087,-0.05132232523225675
ACH-000092,-0.2125694940630749
ACH-000095,-0.2481658131930073
ACH-000097,-0.19071900404838452
ACH-000098,-0.1577665526464967
ACH-000099,-0.17861835918737184
ACH-000108,-0.1947807658567959
ACH-000113,-0.18770248953478624
ACH-000116,-0.1751379038368331
ACH-000118,-0.03487787987222732
ACH-000120,-0.1333959905228558
ACH-000123,-0.2984373710240477
ACH-000127,-0.10109295069947223
ACH-000128,-0.044080433569973806
ACH-000132,-0.2009187673830573
ACH-000133,-0.2907456940545761
ACH-000137,-0.31455019423209696
ACH-000138,-0.24190473995232725
ACH-000142,-0.3430191783542582
ACH-000143,-0.15904076291966798
ACH-000146,-0.31599514588983696
ACH-000148,-0.18280351458395605
ACH-000150,-0.04269492460312228
ACH-000152,-0.13651572650927266
ACH-000153,0.02789320648442053
ACH-000159,-0.13472834235094394
ACH-000160,-0.1592662325015125
ACH-000163,-0.15849417697698992
ACH-000167,-0.42374790750235103
ACH-000168,-0.1801884813539264
ACH-000169,-0.11839457247279515
ACH-000178,-0.2728011018803612
ACH-000183,-0.11095727415824673
ACH-000188,-0.2259799790458249
ACH-000189,-0.3415524879042077
ACH-000190,-0.12092384871309422
ACH-000198,-0.2396122585409169
ACH-000203,0.16430793964967533
ACH-000204,-0.4214416958626612
ACH-000206,-0.17301332317481158
ACH-000207,0.041834741758322434
ACH-000208,-0.31495936287388004
ACH-000210,-0.24477539547140664
ACH-000211,-0.18999579259363947
ACH-000215,-0.17693054160190924
ACH-000221,0.08140771500573407
ACH-000222,-0.1260059199973733
ACH-000223,-0.14260355256110538
ACH-000226,-0.13750736321635815
ACH-000227,-0.18912488288261176
ACH-000228,-0.020910330488536383
ACH-000231,-0.13298224362363018
ACH-000232,-0.21489318915677205
ACH-000233,-0.12700500367016146
ACH-000234,-0.3156761266803645
ACH-000235,-0.16958955967226405
ACH-000237,-0.18311296981345213
ACH-000238,-0.1367912452996638
ACH-000242,-0.3541906285180553
ACH-000243,-0.12456652026983732
ACH-000244,-0.16855753384432592
ACH-000246,-0.1348917803779379
ACH-000248,0.06296627585689378
ACH-000250,-0.2053252319833113
ACH-000251,-0.23676610979021906
ACH-000252,0.002822384642064616
ACH-000253,-0.3039992115264373
ACH-000255,-0.14572499288398436
ACH-000256,0.1896007388076027
ACH-000257,-0.15475098951023045
ACH-000258,-0.17267051552461096
ACH-000259,-0.19251452685896744
ACH-000260,-0.1165473342567214
ACH-000261,-0.2806431655003997
ACH-000262,-0.03696553527526493
ACH-000263,-0.13243588107578694
ACH-000264,-0.16074264472252114
ACH-000265,-0.1803266877526165
ACH-000266,-0.17114926270592815
ACH-000272,-0.1926193993057004
ACH-000274,-0.22823936480397303
ACH-000277,-0.10641783132512578
ACH-000278,-0.18416646805478964
ACH-000279,-0.21790162540547126
ACH-000280,-0.1367721583494726
ACH-000281,-0.15421565308864785
ACH-000288,-0.2913079106589452
ACH-000291,-0.16717848500058324
ACH-000293,-0.1532049348444583
ACH-000294,-0.4329406798660792
ACH-000295,-0.11648780003895275
ACH-000296,-0.4462594086145219
ACH-000302,-0.056349263428335725
ACH-000304,-0.1824828460691318
ACH-000307,-0.22946549691658935
ACH-000308,-0.16926009471583114
ACH-000310,-0.19915878464938
ACH-000311,-0.07997230211367147
ACH-000312,-0.16768163213654247
ACH-000315,-0.0792700918413803
ACH-000316,-0.3228052705230104
ACH-000317,-0.22517578284002512
ACH-000318,-0.09790312458955656
ACH-000319,-0.2518063767315921
ACH-000320,-0.03087461985185675
ACH-000322,-0.023943091711872103
ACH-000323,-0.3751949102103053
ACH-000324,-0.2518147445148076
ACH-000329,-0.17179931745615368
ACH-000330,-0.2735098273095449
ACH-000331,-0.30932343002154883
ACH-000332,-0.15702243354402526
ACH-000334,-0.1648160567017059
ACH-000335,-0.25969546105925145
ACH-000336,-0.17859723207132908
ACH-000337,-0.021324310023751798
ACH-000338,-0.12187155917628385
ACH-000339,-0.22095436431365573
ACH-000341,-0.017662793188808697
ACH-000348,-0.26222694522859424
ACH-000350,-0.1718905927843079
ACH-000352,-0.06042666423345095
ACH-000356,-0.17842713053205522
ACH-000361,-0.039840544998540416
ACH-000362,-0.27104655489566504
ACH-000363,-0.2294530725351548
ACH-000364,-0.2727692741830731
ACH-000365,-0.17791241112590087
ACH-000366,-0.12732012926991018
ACH-000368,-0.07701943333740964
ACH-000374,-0.20800998975454954
ACH-000375,-0.2644666442680111
ACH-000376,-0.20612133623075968
ACH-000381,-0.10081136589863833
ACH-000383,-0.254265748488423
ACH-000387,-0.19432117320864414
ACH-000389,-0.3143400903880816
ACH-000390,-0.43837553242879895
ACH-000393,-0.1960147997860766
ACH-000395,-0.187074430474762
