,UBALD1 (124402)
ACH-000004,-0.05660391037724756
ACH-000005,-0.5723856446420348
ACH-000007,-0.1577331797392771
ACH-000009,-0.03567183661860745
ACH-000011,-0.4402039749258017
ACH-000012,-0.049028664375011695
ACH-000013,-0.16603389667277
ACH-000014,-0.19381903397236014
ACH-000015,-0.3533763325500514
ACH-000017,-0.242216364440974
ACH-000018,-0.4006750971010543
ACH-000019,-0.39346486007644976
ACH-000021,-0.20464642899267002
ACH-000022,-0.08065597146072123
ACH-000025,-0.3070770016990431
ACH-000028,-0.2886973850953288
ACH-000030,-0.11589212530263453
ACH-000035,-0.2507080103187921
ACH-000036,-0.7149887768258341
ACH-000037,-0.3405677739819368
ACH-000039,-0.3141747514552665
ACH-000040,-0.6413469787651596
ACH-000041,-0.29205888046870104
ACH-000042,-0.15966913735675167
ACH-000045,-0.3116840635021667
ACH-000047,-0.2476043071958438
ACH-000052,-0.4401645524934789
ACH-000053,-0.4462207069403895
ACH-000054,-0.2962046166594267
ACH-000055,-0.12483667602770215
ACH-000060,-0.2412944196022925
ACH-000067,-0.6182591888435437
ACH-000070,-0.2431046008353822
ACH-000075,-0.398784242592284
ACH-000078,-0.4040859325247934
ACH-000082,-0.4359743306528725
ACH-000085,-0.16145655951041393
ACH-000086,-0.3392030005890235
ACH-000087,-0.11717915975342505
ACH-000092,-0.2748050947739075
ACH-000095,-0.24402810264364186
ACH-000097,-0.503125987268418
ACH-000098,-0.3377288837019071
ACH-000099,-0.27950501784883497
ACH-000108,-0.155266996781168
ACH-000113,-0.3277079956303194
ACH-000116,-0.22335946221844352
ACH-000118,-0.15811428358505147
ACH-000120,-0.16322281412980846
ACH-000123,-0.3300794485223974
ACH-000127,-0.21991876603205096
ACH-000128,-0.1957230234215922
ACH-000132,-0.157446470330925
ACH-000133,-0.4468525725529362
ACH-000137,-0.23389358228817936
ACH-000138,-0.4355309733530239
ACH-000142,-0.3089857123483811
ACH-000143,-0.2609768672603213
ACH-000146,-0.2611610243582395
ACH-000148,-0.5363364042859087
ACH-000150,-0.3131315505117443
ACH-000152,-0.46280192685643895
ACH-000153,-0.2368374677472565
ACH-000159,-0.666075245344725
ACH-000160,-0.0933419149675075
ACH-000163,-0.2618045351787414
ACH-000167,-0.7908983123699119
ACH-000168,-0.43843635992013735
ACH-000169,-0.3206663344100471
ACH-000178,-0.3790589916842453
ACH-000183,-0.2255409270283012
ACH-000188,-0.19744920990407824
ACH-000189,-0.3371952170886153
ACH-000190,-0.32094556758477466
ACH-000198,-0.23486155456687394
ACH-000203,0.3458466968443813
ACH-000204,-0.4915190406306954
ACH-000206,-0.22309062872841245
ACH-000207,-0.21301874888402308
ACH-000208,-0.3850833200557072
ACH-000210,-0.34766966808651834
ACH-000211,-0.15656696637066345
ACH-000215,-0.5873156082808194
ACH-000221,-0.13137429125686495
ACH-000222,-0.25443910346366416
ACH-000223,-0.17077076722593382
ACH-000226,-0.2514935012287656
ACH-000227,-0.2472619628015806
ACH-000228,-0.19043136589297335
ACH-000231,-0.4277301623425625
ACH-000232,-0.34802224216124983
ACH-000233,-0.23050820591503884
ACH-000234,-0.31170757811138905
ACH-000235,-0.271493423374922
ACH-000237,-0.4216805722501138
ACH-000238,-0.21416073082422787
ACH-000242,-0.3967848807915111
ACH-000243,-0.2357798746543213
ACH-000244,-0.3389267870015357
ACH-000246,-0.1834837233645486
ACH-000248,-0.2563298601642432
ACH-000250,-0.2682219947903653
ACH-000251,-0.2849078298004416
ACH-000252,-0.24786081919341635
ACH-000253,-0.1959655339539703
ACH-000255,-0.0690398106954551
ACH-000256,-0.16698946402556386
ACH-000257,-0.22828416429710216
ACH-000258,-0.1981073596627915
ACH-000259,-0.2342323204979943
ACH-000260,-0.3811375452450382
ACH-000261,-0.2706656015998719
ACH-000262,-0.4531140035276841
ACH-000263,-0.25003926507910634
ACH-000264,-0.1814620805478799
ACH-000265,-0.1989791104698234
ACH-000266,-0.16857982406892644
ACH-000272,-0.18391595890879747
ACH-000274,-0.2071229079773367
ACH-000277,-0.21335947359483864
ACH-000278,-0.2785698957643954
ACH-000279,-0.3739161611925664
ACH-000280,-0.30887203315760176
ACH-000281,-0.22396099083078544
ACH-000288,-0.4481151923418147
ACH-000291,-0.3364566703542685
ACH-000293,-0.2649481736950398
ACH-000294,-0.22661201709179765
ACH-000295,-0.2553878162299786
ACH-000296,-0.2532553585357677
ACH-000302,-0.06560859776288827
ACH-000304,-0.2774820368750365
ACH-000307,-0.32440752214995155
ACH-000308,-0.1477343551430971
ACH-000310,-0.3072405928828282
ACH-000311,-0.21124108636525452
ACH-000312,-0.06309789259625746
ACH-000315,-0.4336241110275094
ACH-000316,-0.5061964996058347
ACH-000317,-0.3175346511056322
ACH-000318,-0.16489002642449915
ACH-000319,-0.3643045752789834
ACH-000320,-0.22370332202572124
ACH-000322,-0.2556995753664137
ACH-000323,-0.6253333649659898
ACH-000324,-0.2497311830146889
ACH-000329,-0.5532042849512658
ACH-000330,-0.4076175933505197
ACH-000331,-0.461799771886808
ACH-000332,-0.16191671243548755
ACH-000334,-0.3897152118423445
ACH-000335,-0.028416064414355263
ACH-000336,-0.3854950426457517
ACH-000337,-0.06664244360396268
ACH-000338,-0.118647073654141
ACH-000339,-0.4608825273144578
ACH-000341,-0.1635552044275477
ACH-000348,-0.21896210611268785
ACH-000350,-0.3811264022887499
ACH-000352,-0.2056905570421689
ACH-000356,-0.11679380269352115
ACH-000361,-0.26417216067900745
ACH-000362,-0.2192679250785393
ACH-000363,-0.16354391711522304
ACH-000364,-0.4466124904305801
ACH-000365,-0.2576048774788263
ACH-000366,-0.05965087436015513
ACH-000368,-0.4483919712138231
ACH-000374,-0.31326661452590016
ACH-000375,-0.28230399109855275
ACH-000376,-0.6344385697175221
ACH-000381,-0.1436162842930506
ACH-000383,-0.17627021635664827
ACH-000387,-0.12471548923717032
ACH-000389,-0.3276412327385628
ACH-000390,-0.13042343903227172
ACH-000393,-0.2455382314584044
ACH-000395,-0.3913411946836439
ACH-000396,-0.4701786399570879
ACH-000397,-0.17253028489989064
ACH-000401,-0.4289511309561528
ACH-000402,-0.3150666713558317
ACH-000403,-0.2968753390000529
ACH-000404,-0.27578351995470096
ACH-000406,-0.18779850237041665
ACH-000407,-0.35288151046280875
ACH-000408,-0.2192943625762856
ACH-000410,-0.3770714002458129
ACH-000411,-0.216693979958702
ACH-000414,-0.17857806240311794
ACH-000415,-0.23777056921091705
ACH-000416,-0.3969934244995184
ACH-000420,-0.19960436107531715
ACH-000421,-0.21669546219683974
ACH-000424,-0.15521131197839622
ACH-000425,-0.2070801915527104
ACH-000426,-0.4774729768613794
ACH-000427,-0.22328512428076627
ACH-000433,-0.5903888688916497
ACH-000435,-0.3797930899755609
ACH-000436,-0.2367907164401001
ACH-000444,-0.17301907068423458
ACH-000445,-0.3109902662223467
ACH-000448,-0.2403952753646021
ACH-000450,-0.27091964134281626
ACH-000452,-0.1813895821367184
ACH-000454,-0.13453867214863474
ACH-000458,-0.0986473555365347
ACH-000459,0.06264485912054941
ACH-000460,-0.3713088711802797
ACH-000461,-0.11568990050989575
ACH-000463,-0.3543507934494213
ACH-000464,-0.3238407617026142
ACH-000466,-0.3481970274731419
ACH-000467,-0.3827448946569998
ACH-000468,-0.20989084026376215
ACH-000469,-0.4451833129804674
ACH-000470,-0.09031759836458954
ACH-000471,-0.824558609779654
ACH-000472,-0.2225194378110705
ACH-000473,-0.17779087141574978
ACH-000475,-0.17487674398781103
ACH-000476,-0.09967189986801238
ACH-000477,-0.2713158619308435
ACH-000479,-0.22302215558119107
ACH-000480,-0.26412262652973123
ACH-000481,-0.22235869935148536
ACH-000483,-0.3383505170246006
ACH-000484,0.0323775362105414
ACH-000485,-0.1361776365195926
ACH-000486,-0.2985886101037704
ACH-000487,-0.3450925144771719
ACH-000488,-0.246498817894514
ACH-000490,-0.2059861493261783
ACH-000491,-0.1948517037216576
ACH-000495,-0.3038407970250861
ACH-000496,-0.40143204895093626
ACH-000499,-0.1828378274419655
ACH-000500,-0.5481471784116176
ACH-000502,-0.3921010626216912
ACH-000503,0.14980779439503375
ACH-000505,-0.2350336108676504
ACH-000507,-0.39971739773486653
ACH-000510,-0.13571262961259414
ACH-000511,-0.3397744946851353
ACH-000512,-0.16129596190302256
ACH-000516,-0.37443403993357455
