,EME1 (146956)
ACH-000004,0.06467876579833187
ACH-000005,-0.10332648218519233
ACH-000007,-0.07773188600069753
ACH-000009,-0.10884796115146292
ACH-000011,0.03440238877343079
ACH-000012,-0.0029771408448081736
ACH-000013,0.00328946166719807
ACH-000014,-0.03267799978498985
ACH-000015,-0.1079012759030452
ACH-000017,-0.05817339781876984
ACH-000018,0.030336709602971138
ACH-000019,-0.07226952644177717
ACH-000021,-0.06694867737640676
ACH-000022,-0.03479370012826856
ACH-000025,-0.08084611155094877
ACH-000028,-0.02216047208334194
ACH-000030,-0.01937258509897387
ACH-000035,-0.1051069279354758
ACH-000036,-0.26245228291423345
ACH-000037,-0.1499517100235571
ACH-000039,-0.0898654533879545
ACH-000040,-0.00193464541723928
ACH-000041,0.043576189141520436
ACH-000042,-0.017729292101029068
ACH-000045,0.04680654235692019
ACH-000047,-0.21504121039498245
ACH-000052,-0.0950732238618146
ACH-000053,-0.2397437211584585
ACH-000054,-0.13383012695575724
ACH-000055,-0.1059975543362281
ACH-000060,-0.012498709025140348
ACH-000067,-0.04406170328710155
ACH-000070,0.18088211215394653
ACH-000075,-0.06637371413496042
ACH-000078,0.05351954030019319
ACH-000082,-0.17450815701929304
ACH-000085,-0.03613006920498404
ACH-000086,-0.09930194046578766
ACH-000087,0.030948219383774237
ACH-000092,-0.03171984337265337
ACH-000095,0.054546242919254834
ACH-000097,0.04875003842305088
ACH-000098,-0.01472518096967207
ACH-000099,0.08761159504795281
ACH-000108,-0.07639351686481521
ACH-000113,-0.00727947637018986
ACH-000116,-0.01669296704255632
ACH-000118,-0.09278726836652106
ACH-000120,-0.16263898018482972
ACH-000123,-0.018478942531304804
ACH-000127,0.04196254822648377
ACH-000128,0.210836905017454
ACH-000132,0.06622435280981959
ACH-000133,-0.029951179514079676
ACH-000137,-0.05578722955747439
ACH-000138,-0.10762057971476513
ACH-000142,-0.11814477318843493
ACH-000143,0.06649369090456207
ACH-000146,0.017300220746603274
ACH-000148,-0.2294699740588722
ACH-000150,-0.15792345908423033
ACH-000152,-0.2311644450611226
ACH-000153,0.0828412193627192
ACH-000159,-0.13763051848376148
ACH-000160,0.07715250564682609
ACH-000163,-0.20085022341375966
ACH-000167,-0.026628970508257372
ACH-000168,0.03321833813815325
ACH-000169,-0.10618074825615142
ACH-000178,-0.0967832422366654
ACH-000183,-0.0315947773094449
ACH-000188,0.08185460612770648
ACH-000189,-0.2345609302693187
ACH-000190,-0.009977958359247162
ACH-000198,-0.08936023290671738
ACH-000203,-0.2849337260043714
ACH-000204,-0.3153646523051031
ACH-000206,0.10798437229646808
ACH-000207,0.01915351597475891
ACH-000208,-0.3748154757150556
ACH-000210,0.19325526115817698
ACH-000211,-0.07932009406372456
ACH-000215,-0.05759470169200458
ACH-000221,-0.0009619818300132848
ACH-000222,-0.06695471764852988
ACH-000223,0.04137957733110039
ACH-000226,-0.1419235278056754
ACH-000227,0.0820951687015076
ACH-000228,-0.07799058284974156
ACH-000231,-0.15663819641104154
ACH-000232,0.0625597826970685
ACH-000233,-0.11263773218270935
ACH-000234,-0.10612038446452013
ACH-000235,-0.014530420534963829
ACH-000237,-0.024898539086920867
ACH-000238,-0.2120093365137745
ACH-000242,0.2609603605769565
ACH-000243,-0.14019961911208004
ACH-000244,-0.3176239812475265
ACH-000246,-0.08013960974490694
ACH-000248,-0.07070623986368403
ACH-000250,-0.1057944289138218
ACH-000251,0.04385052966883719
ACH-000252,0.0553329148022082
ACH-000253,-0.07172944966977107
ACH-000255,-0.1991178100489861
ACH-000256,-0.06489591367157259
ACH-000257,0.20904996649156407
ACH-000258,0.1337430169870584
ACH-000259,-0.00837449820371987
ACH-000260,-0.1368975988680598
ACH-000261,-0.09370479875254968
ACH-000262,-0.04238663879262488
ACH-000263,-0.12958139231144414
ACH-000264,-0.13741154907100453
ACH-000265,-0.10509212226086882
ACH-000266,-0.019348713649686555
ACH-000272,-0.02595320810187451
ACH-000274,-0.04750130792505534
ACH-000277,-0.19957636691527825
ACH-000278,0.04254027365629881
ACH-000279,0.10170079929983948
ACH-000280,-0.7506630124549802
ACH-000281,-0.11694764233388577
ACH-000288,-0.19634352828350735
ACH-000291,-0.09943827861886642
ACH-000293,-0.030587612343274825
ACH-000294,-0.06282987943987015
ACH-000295,-0.12413269928643865
ACH-000296,-0.03267101494932746
ACH-000302,0.01506600607067761
ACH-000304,-0.2071827990989496
ACH-000307,-0.04046833643458077
ACH-000308,-0.011565138948038893
ACH-000310,-0.08465902043531373
ACH-000311,-0.1292475156753582
ACH-000312,0.011028950880883915
ACH-000315,-0.2833797857372655
ACH-000316,-0.35245229255044697
ACH-000317,0.011304052463997615
ACH-000318,-0.05587412083097205
ACH-000319,-0.24397573082734125
ACH-000320,0.12632994476316128
ACH-000322,-0.13103433422008395
ACH-000323,-0.14421144516761095
ACH-000324,0.023724117359615108
ACH-000329,-0.12932511555223147
ACH-000330,-0.1910128770943337
ACH-000331,0.04702482151908945
ACH-000332,-0.020701082508493573
ACH-000334,-0.13215473189783633
ACH-000335,-0.05069314457379498
ACH-000336,0.09789460272053976
ACH-000337,-0.12107408836786933
ACH-000338,-0.7067661984449217
ACH-000339,-0.08803052303683921
ACH-000341,0.00609261313200044
ACH-000348,-0.0408770456081828
ACH-000350,-0.005053904564591166
ACH-000352,-0.04861819958546288
ACH-000356,-0.28902262215310537
ACH-000361,-0.13946518520184972
ACH-000362,0.0691292460480936
ACH-000363,-0.030813456924875037
ACH-000364,0.0400537936088809
ACH-000365,0.04776846845137953
ACH-000366,0.05225247452518157
ACH-000368,-0.033333073960320585
ACH-000374,-0.06892512710878594
ACH-000375,-0.2692275490929003
