,GALE (2582)
ACH-000234,-0.2297873798110193
ACH-000235,-0.2857156380719755
ACH-000237,-0.11542338596375705
ACH-000238,-0.18374399722929605
ACH-000242,-0.1344821366961327
ACH-000243,-0.3532343967587208
ACH-000244,0.30600915356472896
ACH-000246,-0.15346979430908494
ACH-000248,0.002322468582721143
ACH-000250,-0.11079399103778872
ACH-000251,-0.20532355435490665
ACH-000252,-0.01972601079724419
ACH-000253,-0.10241151806734343
ACH-000255,-0.04085330268480728
ACH-000256,-0.33797376322024314
ACH-000257,-0.16582149755706949
ACH-000258,-0.11729071496332798
ACH-000259,-0.002450260142974993
ACH-000260,-0.02762846377233556
ACH-000261,-0.13905625665327812
ACH-000262,-0.048547460538675716
ACH-000263,-0.1671239689416836
ACH-000264,-0.1862582293868774
ACH-000265,-0.0963198481160305
ACH-000266,-0.05401704985348653
ACH-000272,-0.4002439919915266
ACH-000274,-0.20971870186705036
ACH-000277,-0.14852369498736598
ACH-000278,-0.1887284678299658
ACH-000279,-0.11005090248169748
ACH-000280,0.025200924099437597
ACH-000281,-0.2889503369704928
ACH-000288,-0.2791745911330063
ACH-000291,-0.10403487035814174
ACH-000293,-0.14420626175969098
ACH-000294,0.1271202724553669
ACH-000295,-0.5957306276967583
ACH-000296,-0.05292117658987716
ACH-000302,-0.09059373349461836
ACH-000304,-0.04302404366841391
ACH-000307,-0.25333856526197146
ACH-000308,-0.025142515021444253
ACH-000310,-0.04308707867231322
ACH-000311,0.0424511431283665
ACH-000312,-0.2786498853827276
ACH-000315,-0.32744179531787765
ACH-000316,-0.25790445844524695
ACH-000317,-0.5461879448083554
ACH-000318,-0.005283230237461386
ACH-000319,-0.2519991254350196
ACH-000320,-0.04392260970255292
ACH-000322,0.08896545659614548
ACH-000323,-0.3776369371330425
ACH-000324,-0.2022428240653831
ACH-000329,-0.1500814663243581
ACH-000330,-0.17243780753009047
ACH-000331,-0.10031414967477403
ACH-000332,-0.13093574692352933
ACH-000334,-0.15633799470014614
ACH-000335,0.06105043608554168
ACH-000336,-0.3183388676812844
ACH-000337,-0.059154120568005474
ACH-000338,0.3880375599566217
ACH-000339,-0.057917636521296376
ACH-000341,-0.08814319151766985
ACH-000348,-0.14740579592514114
ACH-000350,0.018795088491312492
ACH-000352,-0.16919295032261156
ACH-000356,-0.18223995445101385
ACH-000361,-0.1865990870405903
ACH-000362,-0.4210355393673508
ACH-000363,-0.14665424589153284
ACH-000364,-0.1527780652271052
ACH-000365,-0.6350843045300534
ACH-000366,-0.11427389029390557
ACH-000368,-0.1547868550172466
ACH-000374,-0.17778658629756852
ACH-000375,0.008323950959732433
ACH-000376,-0.21239546119770492
ACH-000381,-0.11732956188603015
ACH-000383,-0.18502175248413544
ACH-000387,-0.24071855545804416
ACH-000389,0.019507933314525727
ACH-000390,-0.2251722504743952
ACH-000393,-0.08533129323728313
ACH-000395,-0.38365356586967175
ACH-000396,-0.2850991267742227
ACH-000397,-0.13322395464833858
ACH-000401,-0.2644662801472875
ACH-000402,-0.4964359797977242
ACH-000403,-0.06456048538607738
ACH-000404,-0.2567184797589906
ACH-000406,-0.3192777466699985
ACH-000407,-0.2010312647712569
ACH-000408,-0.12766692876461436
ACH-000410,-0.0412858182541302
ACH-000411,-0.3663465451866306
ACH-000414,-0.03657705184253753
ACH-000415,-0.0473027548074289
ACH-000416,-0.08962099961011565
ACH-000420,-0.10800320515810373
ACH-000421,-0.020711496724554933
ACH-000424,-0.03909807576355033
ACH-000425,-0.19166709054836611
ACH-000426,0.00018196194714349416
ACH-000427,-0.0967963449238001
ACH-000433,-0.06654217503577058
ACH-000435,-0.2881415997750472
ACH-000436,0.12699312370890933
ACH-000444,-0.04520596624761036
ACH-000445,-0.26543021911183085
ACH-000448,-0.0932278601268395
ACH-000450,-0.4128572874858417
ACH-000452,-0.041972168716658174
ACH-000454,-0.3030858007836144
ACH-000458,-0.182080351771072
ACH-000459,-0.08309516518516127
ACH-000460,-0.3790422592511491
ACH-000461,-0.09297822554979283
ACH-000463,-0.08143686710288278
ACH-000464,-0.16536532015129776
ACH-000466,-0.18952134946297214
ACH-000467,-0.023801846539457203
ACH-000468,-0.20532323146141904
ACH-000469,-0.14072342608505986
ACH-000470,-0.1045516625209986
ACH-000471,-0.07578961452307932
ACH-000472,-0.06832068453700871
ACH-000473,-0.06539855521738848
ACH-000475,-0.0686131639329125
ACH-000476,-0.08822384130130463
ACH-000477,-0.2840625262843556
ACH-000479,-0.2310031043211215
ACH-000480,0.043081002366228416
ACH-000481,-0.3988907083560554
ACH-000483,-0.2002435690805791
ACH-000484,-0.2343403022879552
ACH-000485,-0.23721596832979555
ACH-000486,0.0005148259473177041
ACH-000487,-0.07915242789353022
ACH-000488,0.027649119062208183
ACH-000490,0.0007445341502772866
ACH-000491,-0.2425063159873419
ACH-000495,-0.13059230994858714
ACH-000496,-0.36170137259757207
ACH-000499,-0.259879449932995
ACH-000500,-0.6005077151314875
ACH-000502,-0.1961485518744691
ACH-000503,-0.32191423107815176
ACH-000505,-0.2229293867575322
ACH-000507,-0.2311881055490051
ACH-000510,-0.11775046273360755
ACH-000511,-0.21629887805228226
ACH-000512,-0.4025783554528783
ACH-000516,-0.14953416517056695
ACH-000517,-0.20794711736787247
ACH-000518,-0.05458306359653066
ACH-000520,-0.3081175406202035
ACH-000521,-0.2757701223136827
ACH-000522,-0.2644217977548857
ACH-000524,-0.17248523927928242
ACH-000527,-0.10272664000069533
ACH-000528,-0.05542711349987691
ACH-000537,-0.038504726865086825
ACH-000541,-0.6035357830344831
ACH-000542,-0.10228990289746626
ACH-000544,-0.10262396596058762
ACH-000545,-0.009648861151789723
ACH-000547,0.11458561884248725
ACH-000548,-0.32157735561903417
ACH-000549,-0.1588254610067842
ACH-000550,-0.4375344648769333
ACH-000552,-0.0004630905194901999
ACH-000556,-0.19352004949919088
ACH-000557,0.010591762054179759
ACH-000569,0.0158293040908548
ACH-000570,-0.09903668149342372
ACH-000571,-0.1197502126666632
ACH-000573,-0.030709067247909814
ACH-000576,-0.06287006932758794
ACH-000579,-0.3045951679385718
ACH-000580,0.08425694686851652
ACH-000584,-0.2675724412297669
ACH-000585,-0.2659295617542449
ACH-000588,-0.4673348640264382
ACH-000589,-0.15509676764705427
ACH-000591,-0.2458511259035014
ACH-000593,-0.2681755964101646
ACH-000600,-0.19528095770814627
ACH-000601,-0.14672252213246614
ACH-000605,0.030337534796996118
ACH-000606,-0.06852870548943853
ACH-000608,-0.09208126085700856
ACH-000614,-0.6387097097870751
ACH-000616,-0.06331325990121646
ACH-000618,-0.04087304140364747
ACH-000619,-0.2056950467612299
ACH-000620,-0.2572884988075013
ACH-000621,-0.04475780370392003
ACH-000622,-0.16452997692744625
ACH-000623,-0.17953392392430415
ACH-000624,-0.08871663285286033
ACH-000627,-0.14206446398631414
ACH-000630,-0.07252098137371503
ACH-000631,-0.019391196947070543
ACH-000632,-0.12800631155172196
ACH-000633,-0.15042769776483506
ACH-000637,-0.11298463355615115
ACH-000638,-0.2155803591385952
ACH-000646,-0.1947014608002356
ACH-000647,-0.04536892361939018
ACH-000648,-0.2436539223198562
ACH-000649,-0.22117892945284187
ACH-000651,-0.26656195165912633
ACH-000652,-0.12224415811406035
ACH-000653,-0.016526493194709318
ACH-000657,-0.05265761751274938
ACH-000658,-0.3805346408329287
ACH-000661,-0.050921284389707284
ACH-000662,-0.36609449948537376
ACH-000663,-0.08402298643685388
ACH-000665,-0.05780812891417966
ACH-000671,-0.05356958244487932
ACH-000672,-0.35770511215424394
ACH-000673,-0.10346636401022187
ACH-000676,-0.185206244940075
ACH-000677,-0.05090508247502403
ACH-000681,-0.1691712535189302
ACH-000683,-0.17777806912208682
ACH-000684,-0.45013191428757504
ACH-000688,-0.2416865710558944
ACH-000693,-0.1103306025420774
ACH-000694,-0.14305338408855242
ACH-000695,-0.033734688241466665
ACH-000696,-0.18819113263192866
ACH-000697,-0.3148465277823951
ACH-000699,-0.2926533117733839
ACH-000701,-0.022370146020688292
ACH-000706,-0.36327680195925804
ACH-000711,-0.09775403082874297
ACH-000713,-0.27048253037199715
ACH-000714,-0.1042500641933896
ACH-000718,-0.17343728272302386
ACH-000720,-0.055376304486732766
ACH-000721,-0.193504486312646
ACH-000724,-0.0837448279135839
ACH-000725,-0.25312694687973525
ACH-000732,-0.1189901418088553
ACH-000734,-0.046566274226627666
ACH-000735,-0.3759990506966823
ACH-000736,-0.245204485478755
ACH-000738,-0.049280740308480064
ACH-000746,-0.1600628637918206
ACH-000747,-0.22653496258699696
ACH-000748,-0.09694994705580208
ACH-000753,-0.5848232801933564
ACH-000756,-0.1441262958921828
ACH-000757,-0.3224752905962984
ACH-000758,-0.16384274261124113
ACH-000760,-0.15822191257025478
ACH-000762,-0.3110694226941049
ACH-000763,-0.13841923940832515
ACH-000764,-0.20943373625408904
ACH-000765,-0.22488933262485808
ACH-000766,-0.16035936738924098
ACH-000767,0.06312290192987832
ACH-000768,0.0006678173732548517
ACH-000769,-0.1920398904562219
ACH-000770,-0.16718442807238648
ACH-000771,-0.06625994848266291
ACH-000773,0.02803648958520825
ACH-000776,-0.17494104340272984
ACH-000777,-0.3769463680303371
ACH-000778,-0.01922290726867368
ACH-000781,-0.19046425311587908
ACH-000782,-0.3674222031891389
ACH-000783,-0.16717513460966707
ACH-000784,-0.0896252977582673
ACH-000785,-0.31620682587699456
ACH-000787,-0.2614491962660052
ACH-000788,-0.13225049943961345
ACH-000791,-0.11369639171675434
ACH-000792,-0.0044720128769416495
ACH-000794,-0.5587560218275942
ACH-000796,0.002046292148331511
ACH-000798,0.07054785168192274
ACH-000799,-0.06099493343531979
ACH-000800,-0.4164198362640504
ACH-000802,-0.11170752062252104
ACH-000804,-0.3133165808508334
ACH-000805,-0.18215378779311991
ACH-000809,-0.055854239665172806
ACH-000810,-0.3843990317501193
ACH-000811,-0.15079422654693914
ACH-000817,-0.3968049359320901
ACH-000819,0.05200057351226863
ACH-000820,-0.2995559215932584
ACH-000821,-0.031250303044403814
ACH-000822,-0.14865493214962966
ACH-000823,0.043242026029061284
ACH-000824,-0.14006321707548602
ACH-000827,-0.06770646766501334
ACH-000829,-0.680301654068533
ACH-000831,-0.13350840184426702
ACH-000832,-0.3816336213632648
ACH-000833,-0.07938434459212756
ACH-000834,-0.08909607953805876
ACH-000835,-0.2329161214792012
ACH-000836,-0.4562381252712442
ACH-000837,-0.2461197383795213
ACH-000838,-0.39454758727763295
ACH-000839,-0.09000974009419684
ACH-000840,0.0479221700720037
ACH-000841,-0.2600684479126814
ACH-000843,-0.3016504727401678
ACH-000846,0.018150419484942983
ACH-000847,0.0030285254548688733
ACH-000848,-0.06899844367574469
ACH-000849,-0.254773787178511
ACH-000851,-0.3724976490407047
ACH-000855,-0.02639049204169021
ACH-000856,-0.2403481101324029
ACH-000858,-0.07424236839423068
ACH-000859,-0.09402330914973868
ACH-000861,-0.0658564055205082
ACH-000862,-0.1249143406750372
ACH-000865,0.0006051260755263315
ACH-000866,-0.15055792816893945
ACH-000867,-0.060804332259937276
ACH-000869,-0.1051368376614796
ACH-000872,-0.2653392603516997
ACH-000873,-0.3935852239162669
ACH-000876,-0.17229352491780753
ACH-000878,-0.14323590547700038
ACH-000880,-0.14797060174096718
ACH-000881,-0.09398466338302916
ACH-000882,-0.37779999619539545
ACH-000884,-0.16695255902259631
ACH-000885,-0.05326465627592635
ACH-000887,-0.16971130177946928
ACH-000889,-0.1590299875470329
ACH-000896,-0.1290601558207808
ACH-000898,-0.26965598697836746
ACH-000900,-0.17229559918279866
ACH-000901,-0.14952871723238034
ACH-000905,-0.12379080546276686
ACH-000906,-0.12027910200192644
ACH-000907,-0.17618647237084056
ACH-000910,-0.16532182666178666
ACH-000911,-0.07836678561085607
ACH-000912,-0.105590753709233
ACH-000913,-0.12479872852478195
ACH-000915,0.04143932108436865
ACH-000916,-0.1076991441277988
ACH-000917,-0.1256047074488738
ACH-000920,-0.022848735442172325
ACH-000921,-0.2920472779037281
ACH-000924,-0.1803213532235159
ACH-000926,-0.2619357952253243
ACH-000928,-0.4435681832630117
ACH-000929,-0.251636187185726
ACH-000932,-0.2348462803427105
ACH-000935,-0.1593991127173288
ACH-000936,-0.3292270201134909
ACH-000937,-0.7422501338417675
ACH-000938,-0.3297174926486274
ACH-000939,-0.1527665744253078
ACH-000941,-0.1447280466989224
ACH-000943,0.018357287721207986
ACH-000946,0.04641419371333075
ACH-000947,-0.09599476209862533
ACH-000948,-0.05911617820178284
ACH-000950,-0.3085845943075627
ACH-000953,-0.12285302427228602
ACH-000954,-0.08303502287929923
ACH-000957,-0.030723355074956993
ACH-000958,0.09216070928323064
ACH-000960,-0.1117415930107767
ACH-000963,0.020794194002752557
ACH-000968,-0.007313568326770946
ACH-000969,-0.07732381858714449
ACH-000972,-0.11943699311686252
ACH-000973,-0.08729298564652427
ACH-000974,-0.2355622217823144
ACH-000978,-0.1983106268711768
ACH-000984,-0.0021944333787012275
ACH-000986,-0.3049512630333764
ACH-000988,-0.1316550595956602
ACH-000993,-0.13692567451223514
ACH-000994,-0.10476275702044316
ACH-000996,-0.09264360397337557
ACH-001001,0.01868051278777421
ACH-001020,-0.059616235761397865
ACH-001028,-0.04910340895915392
ACH-001031,-0.06615161341257038
ACH-001038,-0.059204784277453924
ACH-001048,-0.21215074572385936
ACH-001050,-0.13896301588581947
ACH-001053,-0.18359747180768124
ACH-001054,0.0014009232682750915
ACH-001061,-0.09930042292589862
ACH-001067,-0.02695502076036129
ACH-001075,-0.28024155723019645
ACH-001096,-0.267841984798742
ACH-001111,-0.3571828792256702
ACH-001119,-0.2664815790753439
ACH-001128,0.08460926550368518
ACH-001134,-0.2865859417046369
ACH-001151,-0.2667379871195049
ACH-001163,-0.08173357296496653
ACH-001164,0.018911797514248027
ACH-001183,0.022804137307507327
ACH-001192,0.00039236394138543744
ACH-001193,-0.20695368861898408
ACH-001196,-0.21383781458222711
ACH-001197,-0.1277181386398309
ACH-001205,-0.1400379768631594
ACH-001211,-0.23508802916265664
ACH-001212,-0.28233160650109923
ACH-001228,-0.06888386144506649
ACH-001232,-0.02215393824137091
ACH-001239,-0.11157684129101966
ACH-001270,-0.031820628029698636
ACH-001274,-0.18219705425407545
ACH-001275,-0.13646634311606365
ACH-001277,0.0434105756380964
ACH-001278,-0.1704582195706171
ACH-001280,-0.06531540782534044
ACH-001283,0.039322530245156584
ACH-001289,-0.030848306012477275
ACH-001300,-0.09503063249368963
ACH-001301,-0.12917158467562878
ACH-001302,0.1518389105487403
ACH-001306,-0.19167862048185416
ACH-001318,-0.02730977404448277
ACH-001322,-0.1226778623192596
ACH-001328,-0.14118334819203704
ACH-001332,-0.4013805515231277
ACH-001336,-0.10137033331645157
ACH-001346,-0.035661878786970365
ACH-001353,0.02869976501528403
ACH-001354,-0.05491199586224774
ACH-001367,0.11443513554658223
ACH-001368,-0.09430672098852066
ACH-001374,-0.04019268621059479
ACH-001377,0.014037169419497314
ACH-001380,-0.20497220413087355
ACH-001391,-0.15179605417463465
ACH-001408,-0.24209247774868656
ACH-001430,0.06388970432737245
ACH-001431,0.12856890489744574
ACH-001450,-0.6529762401767288
ACH-001496,-0.3005093039818239
ACH-001500,-0.21036922938366734
ACH-001523,-0.05128212136599508
ACH-001532,-0.1519943346875253
ACH-001550,-0.16107934162134602
ACH-001552,-0.028697747735150405
ACH-001554,-0.023915040791838826
ACH-001654,-0.05232217632811826
ACH-001735,-0.388064543461554
ACH-001736,-0.07275912853754148
ACH-001737,-0.048266682618875824
ACH-001740,-0.3920280341726704
ACH-001745,-0.20598601693295016
ACH-001765,-0.14792959664413555
