,TTC7A (57217)
ACH-000004,0.07949195810399627
ACH-000005,0.040316348813407135
ACH-000007,-0.477573639570388
ACH-000009,-0.499426197865941
ACH-000011,-0.007014493219409434
ACH-000012,-0.21441828565760784
ACH-000013,-0.07520495325382835
ACH-000014,-0.1148908699487649
ACH-000015,-0.05786494984870466
ACH-000017,-0.06346646175877435
ACH-000018,-0.22126607376991494
ACH-000019,-0.1793061562723014
ACH-000021,-0.1425883105070347
ACH-000022,-0.6746887065843303
ACH-000025,-0.1352056098135875
ACH-000028,-0.0735122703397656
ACH-000030,-0.36844323880745394
ACH-000035,-0.07608681086509178
ACH-000036,-0.21704041300463514
ACH-000037,-0.30977119538276393
ACH-000039,-0.24284462826445585
ACH-000040,-0.27676313097902183
ACH-000041,-0.03271197013460829
ACH-000042,-0.182350319130667
ACH-000045,0.2923870923480195
ACH-000047,-0.0983146673614706
ACH-000052,-0.05607999051689709
ACH-000053,-0.021163454253767203
ACH-000054,-0.0712136101890469
ACH-000055,-0.06616132822704185
ACH-000060,-0.010774810900560464
ACH-000067,-0.11332461531337612
ACH-000070,0.007945574205645352
ACH-000075,-0.008321393811791238
ACH-000078,-0.10087733467824399
ACH-000082,-0.14942057577608406
ACH-000085,-0.6897607761912434
ACH-000086,-0.08067398403306894
ACH-000087,0.08790781513216102
ACH-000092,-0.21720010027143746
ACH-000095,-0.1604719938623407
ACH-000097,-0.0363781561382686
ACH-000098,-0.1435201812900282
ACH-000099,-0.020341207179872846
ACH-000108,-0.23080396632413044
ACH-000113,0.06871087141198143
ACH-000116,-0.23128179620321565
ACH-000118,-0.015868215915969704
ACH-000120,-0.22460553875981926
ACH-000123,-0.1191544081669064
ACH-000127,-0.201743948480718
ACH-000128,-0.11003889356754147
ACH-000132,-0.2071687988162574
ACH-000133,-0.2362632219868081
ACH-000137,-0.19709396855118752
ACH-000138,-0.32092041014290845
ACH-000142,-0.2169871538014872
ACH-000143,-0.03519999443279069
ACH-000146,-0.14714552760484798
ACH-000148,-0.1712095941266452
ACH-000150,-0.029712806097692192
ACH-000152,-0.04752698201929783
ACH-000153,0.0177532273636872
ACH-000159,-0.15802841776970972
ACH-000160,-0.17174476531481886
ACH-000163,0.06916397326180916
ACH-000167,-0.5106098354675795
ACH-000168,-0.03510388620198365
ACH-000169,0.07207016137665817
ACH-000178,-0.0774796358280586
ACH-000183,0.045391548481019936
ACH-000188,-0.04483809279276749
ACH-000189,-0.10914639391311504
ACH-000190,-0.1395588572497203
ACH-000198,-0.23241060243701145
ACH-000203,-0.01772687268022493
ACH-000204,-0.037317691816512816
ACH-000206,-0.4437730122145903
ACH-000207,-0.19372365814916925
ACH-000208,-0.18014264504035932
ACH-000210,0.11350142549707692
ACH-000211,-0.01646772940257095
ACH-000215,-0.21635278910885866
ACH-000221,-0.15408200697377447
ACH-000222,-0.33059001815684963
ACH-000223,-0.2619162762034377
ACH-000226,-0.13391588663303533
ACH-000227,-0.2366685871842284
ACH-000228,-0.03996024036130645
ACH-000231,-0.19247192268281896
ACH-000232,-0.04597600024434515
ACH-000233,-0.06668192081521111
ACH-000234,-0.2433002789731281
ACH-000235,-0.6223902489798107
ACH-000237,-0.18772527556343846
ACH-000238,-0.3484831455294161
ACH-000242,0.0723275683782328
ACH-000243,-0.20055656680195413
ACH-000244,-0.0009323997305967153
ACH-000246,-0.16876235127235478
ACH-000248,-0.11394404965655902
ACH-000250,-0.11503307929170255
ACH-000251,0.18761506996348368
ACH-000252,-0.7270940652184498
ACH-000253,-0.7405315775565405
ACH-000255,0.06371695195277972
ACH-000256,-0.09070805593720366
ACH-000257,-0.047510247778834135
ACH-000258,-0.3622587193812132
ACH-000259,-0.08006864636178276
ACH-000260,-0.09131198846384596
ACH-000261,-0.11214881395818783
ACH-000262,-0.09915306104338413
ACH-000263,-0.2185565401100941
ACH-000264,-0.1832563105717061
ACH-000265,-0.023462299603694087
ACH-000266,-0.1047595510044803
ACH-000272,-0.053364009198768436
ACH-000274,-0.14921401168318466
ACH-000277,-0.4482050765791119
ACH-000278,-0.12182403388226296
ACH-000279,-0.14970116461789446
ACH-000280,-0.09284677002954976
ACH-000281,-0.2454408466705484
ACH-000288,-0.09898119783033676
ACH-000291,-0.49401600733949796
ACH-000293,-0.18227428758435268
ACH-000294,0.0768539097528565
ACH-000295,-0.35923329780359536
ACH-000296,0.11419200513184978
ACH-000302,-0.13114988398493924
ACH-000304,-0.04891079620929045
ACH-000307,-0.2614713316841017
ACH-000308,-0.14686488683316806
ACH-000310,-0.18924095357882376
ACH-000311,-0.2514512836271469
ACH-000312,-0.12620095961846414
ACH-000315,-1.0496416353858211
ACH-000316,-0.23302919898388835
ACH-000317,-0.2762268037644212
ACH-000318,-0.22446070529105885
ACH-000319,-0.14011584021423856
ACH-000320,-0.061370115581609465
ACH-000322,-0.02093841235766305
ACH-000323,-0.18399378950932027
ACH-000324,-0.12090359113617816
ACH-000329,-0.10238495160217266
ACH-000330,-0.14354814790663686
ACH-000331,-0.01479702498830721
ACH-000332,0.005011431317532536
ACH-000334,-0.9247345273391441
ACH-000335,-0.12004965598061028
ACH-000336,0.07365083789274347
ACH-000337,-0.20252187799175747
ACH-000338,-0.23141646222465506
ACH-000339,-0.05880075408550368
ACH-000341,-0.12398163486071903
ACH-000348,-0.17378688667464995
ACH-000350,-0.054919113406758105
ACH-000352,-0.08393767747849347
ACH-000356,-0.012562745015831822
ACH-000361,-0.2005597814252264
ACH-000362,-0.052867777072506325
ACH-000363,-0.2478828412447291
ACH-000364,-0.04329408660572488
ACH-000365,-0.8835017718317086
ACH-000366,-0.0656080286056373
ACH-000368,-0.3488206640375813
ACH-000374,-0.18531433590188334
ACH-000375,-0.22186115692920105
ACH-000376,-0.09183672696916444
ACH-000381,-0.8832336367476092
ACH-000383,-0.4787348699785479
ACH-000387,-0.0937940050264148
ACH-000389,-0.028631478303074106
ACH-000390,-0.12192551840213275
ACH-000393,-0.2490930549597064
ACH-000395,-0.4821391886334928
ACH-000396,-0.4764288716009497
ACH-000397,-0.1629109409648757
ACH-000401,-0.2323953977425716
ACH-000402,-0.4789848762459442
ACH-000403,-0.6423337439783381
ACH-000404,-0.13282782474754
ACH-000406,-0.18359860562215846
ACH-000407,-0.14961779638062728
ACH-000408,-0.2330184722361621
ACH-000410,-0.09353317542347403
ACH-000411,-0.127236531725354
ACH-000414,-0.008507017068263262
ACH-000415,-0.6689049472341199
ACH-000416,-0.10081916125651938
ACH-000420,-0.12698733904261808
ACH-000421,-0.043422524806010304
ACH-000424,-0.2479918015836769
ACH-000425,-0.00925618906979998
ACH-000426,-0.3939719567060971
ACH-000427,-0.1695987227476572
ACH-000433,-0.07781839693112858
ACH-000435,0.07508952355237686
ACH-000436,-0.6273270381455883
ACH-000444,-0.14875065300837492
ACH-000445,-0.2140268855016781
ACH-000448,-0.2983336156903038
ACH-000450,-0.15134946219484013
ACH-000452,-0.21953504675133456
ACH-000454,-0.3619627690838593
ACH-000458,0.114267449923946
ACH-000459,0.0028348823575929105
ACH-000460,-0.29139121230818343
ACH-000461,-0.14793474060869768
ACH-000463,-0.034815166254104475
ACH-000464,-0.1278951558467032
ACH-000466,-0.0658725923314796
ACH-000467,-0.41554884540305
ACH-000468,-0.26486280096685605
ACH-000469,-0.038787977503387236
ACH-000470,-0.18616650761938414
ACH-000471,-0.17856593417508398
ACH-000472,-0.12842636787079895
ACH-000473,-0.06902068029547588
ACH-000475,-0.02693862217448088
ACH-000476,-0.1598080579231004
ACH-000477,-0.1028340498148701
ACH-000479,-0.3890986114033744
ACH-000480,-0.180676817502836
ACH-000481,-0.3220251183041474
ACH-000483,-0.10635923091240464
ACH-000484,-0.1417785149814446
ACH-000485,-0.8697874853842704
ACH-000486,-0.12845957936922814
ACH-000487,-0.03983117167331485
ACH-000488,-0.4501892468140309
ACH-000490,-0.09448517273693124
ACH-000491,0.028351124056914024
ACH-000495,-0.15451625131081104
ACH-000496,-0.093660273306483
ACH-000499,-0.1778361226129551
ACH-000500,-0.3194849152124091
ACH-000502,-0.003256005545688999
ACH-000503,-0.3069368293986504
ACH-000505,-0.22183260626988616
ACH-000507,-0.043654414070070036
ACH-000510,-0.1323022689905264
ACH-000511,-0.12061983571001635
ACH-000512,-0.4868655267394181
ACH-000516,-0.1635064809029664
ACH-000517,-0.11705268610376145
ACH-000518,-0.1555251896805553
ACH-000520,-0.048520849484201496
ACH-000521,-0.11778376687154753
ACH-000522,-0.1157901810105336
ACH-000524,-0.1746441108613968
ACH-000527,-0.112394326710954
ACH-000528,-0.18812977199336897
ACH-000537,-0.10607196341404083
ACH-000541,0.15240141153725134
ACH-000542,-0.031925234256452814
ACH-000544,-0.3538019955526571
ACH-000545,-0.2858346808966576
ACH-000547,-0.20305191801927647
ACH-000548,-0.13483048762344524
ACH-000549,-0.029384025266790025
ACH-000550,-0.13550640706394615
ACH-000552,-0.4841880679560884
ACH-000556,-0.0701562927569791
ACH-000557,-0.006345482072210789
ACH-000569,-0.17632449635317718
