,RP1 (6101)
ACH-000004,-0.2486007502570997
ACH-000005,-0.13923165934752865
ACH-000007,0.23449027168059244
ACH-000009,-0.09759175564789024
ACH-000011,0.015003967026666662
ACH-000012,0.006978710510632928
ACH-000013,-0.09847126915708708
ACH-000014,-0.14960618041794704
ACH-000015,0.10549303154825763
ACH-000017,-0.1218204378567058
ACH-000018,-0.12719542899486835
ACH-000019,-0.14557189033811768
ACH-000021,-0.06473982162252886
ACH-000022,0.02179020173333129
ACH-000025,-0.1103379954663894
ACH-000028,0.06448683203261475
ACH-000030,-0.011551398110489662
ACH-000035,-0.07750215828763593
ACH-000036,-0.13470561650628024
ACH-000037,-0.17153990170138664
ACH-000039,-0.2968496129264117
ACH-000040,-0.12294197635716095
ACH-000041,0.02221772957234117
ACH-000042,0.036440833432922634
ACH-000045,0.11826530700643073
ACH-000047,-0.03324701699631063
ACH-000052,0.16512431241884146
ACH-000053,-0.02955510419327025
ACH-000054,-0.0809585489007201
ACH-000055,-0.06613851821992632
ACH-000060,-0.06415351789234658
ACH-000067,-0.06496645091388566
ACH-000070,-0.010214608204673249
ACH-000075,0.2387187026598237
ACH-000078,-0.05533120163760892
ACH-000082,0.04677085071825719
ACH-000085,-0.11032470150588873
ACH-000086,0.05395246125162175
ACH-000087,-0.024520972686499762
ACH-000092,-0.07941980434052898
ACH-000095,0.1357706120725779
ACH-000097,-0.06601823359656922
ACH-000098,-0.09251182183771242
ACH-000099,-0.0577172512460132
ACH-000108,0.13091473485524313
ACH-000113,-0.04411638957681938
ACH-000116,-0.05372101768678178
ACH-000118,-0.017635569313817757
ACH-000120,-0.09919128343365596
ACH-000123,-0.07034171331535714
ACH-000127,-0.11624607293425822
ACH-000128,-0.2861512725515894
ACH-000132,-0.03200847608047586
ACH-000133,-0.02012130284477369
ACH-000137,0.1672776053644294
ACH-000138,0.03384154804625295
ACH-000142,-0.0424791046061134
ACH-000143,-0.05376344153074133
ACH-000146,0.007806674269487094
ACH-000148,0.024468782665180062
ACH-000150,-0.04320391576437434
ACH-000152,-0.08468283259098933
ACH-000153,-0.2742954547184908
ACH-000159,-0.05135512728027116
ACH-000160,0.010944373677718756
ACH-000163,-0.13283981624863256
ACH-000167,-0.00764289962088053
ACH-000168,-0.1376981688682938
ACH-000169,-0.0738086071120305
ACH-000178,-0.1091683922406676
ACH-000183,0.009679131682899822
ACH-000188,0.015844923382097892
ACH-000189,0.029773467290547143
ACH-000190,0.010675079371731537
ACH-000198,-0.0636315307799535
ACH-000203,-0.11543209171823388
ACH-000204,-0.0367174171864946
ACH-000206,-0.1093776711872118
ACH-000207,-0.07347506686697586
ACH-000208,-0.14685871283079374
ACH-000210,-0.2804871176213247
ACH-000211,0.028282700954585495
ACH-000215,-0.06439422604487077
ACH-000221,-0.06883157859131138
ACH-000222,-0.05079968666130042
ACH-000223,0.16435136856465193
ACH-000226,-0.10357553131871204
ACH-000227,0.01616639084421868
ACH-000228,-0.014220684722681053
ACH-000231,0.04273386400621541
ACH-000232,-0.04824571930848018
ACH-000233,0.08639732237639536
ACH-000234,0.025726961436387148
ACH-000235,-0.06510303716134097
ACH-000237,-0.05365305988829203
ACH-000238,-0.04944850372345763
ACH-000242,0.5259361283190139
ACH-000243,-0.09721019274423466
ACH-000244,0.14611154835550855
ACH-000246,0.07732854876472023
ACH-000248,-0.17747981287806242
ACH-000250,-0.03894794394895704
ACH-000251,-0.006530431014734675
ACH-000252,-0.3704262804439429
ACH-000253,0.04599567509442823
ACH-000255,0.13638151229188022
ACH-000256,-0.1855514721477977
ACH-000257,0.18197840860937514
ACH-000258,0.092184217397817
ACH-000259,-0.008597177913141634
ACH-000260,-0.07930127318406464
ACH-000261,-0.09043738844911044
ACH-000262,-0.20328947347468296
ACH-000263,-0.11658778925353425
ACH-000264,-0.025840318106277217
ACH-000265,-0.18809903409618087
ACH-000266,0.011150968701587995
ACH-000272,-0.05199030393001648
ACH-000274,0.02535199637160512
ACH-000277,0.12717449062974334
ACH-000278,-0.2728793776196706
ACH-000279,-0.035673964929949155
ACH-000280,-0.06084116205377184
ACH-000281,-0.010317849427643716
ACH-000288,0.022423800257289662
ACH-000291,-0.12236257577516654
ACH-000293,0.016940087223222388
ACH-000294,-0.17910876582208138
ACH-000295,-0.06332821506107837
ACH-000296,0.021220990974804038
ACH-000302,-0.08085866316604358
ACH-000304,0.10574670729346183
ACH-000307,-0.0399342026296014
ACH-000308,-0.03067134568225937
ACH-000310,0.2453269221364497
ACH-000311,-0.12297944696089493
ACH-000312,-0.02632389564795591
ACH-000315,-0.4407206514817463
ACH-000316,-0.026471397372069227
ACH-000317,-0.1644761340066087
ACH-000318,0.037338849844067615
ACH-000319,0.02641168204123749
ACH-000320,0.2548363659315818
ACH-000322,-0.0872080910775965
ACH-000323,-0.12385108135780253
ACH-000324,-0.06347928747865057
ACH-000329,-0.1504549376005971
ACH-000330,-0.13280614201444574
ACH-000331,0.055973679490211384
ACH-000332,-0.057783322585029426
ACH-000334,-0.3221791460427356
ACH-000335,-0.11709395898603706
ACH-000336,-0.026879616095200558
ACH-000337,0.1014711346129736
ACH-000338,0.07622615790378379
ACH-000339,0.04036220470191142
ACH-000341,-0.2314553289924793
ACH-000348,-0.09065512560786927
ACH-000350,-0.04702453146949693
ACH-000352,-0.15310919650612573
ACH-000356,0.10438368479966477
ACH-000361,-0.05198178129731237
ACH-000362,-0.09640296265154437
ACH-000363,-0.16713215539196052
ACH-000364,0.012584565075180456
ACH-000365,-0.0788237460681156
ACH-000366,0.06478792287195811
ACH-000368,0.1147855806963324
ACH-000374,0.17329350975102994
ACH-000375,-0.05541561171040022
ACH-000376,-0.12380433329817288
ACH-000381,0.4059695370640289
ACH-000383,-0.07724014699545866
ACH-000387,0.05819693453726608
ACH-000389,0.061298386508551975
ACH-000390,0.05615526234334069
ACH-000393,0.10188422702639682
ACH-000395,-0.1477735866510589
ACH-000396,-0.273118376573537
ACH-000397,-0.2795778023174026
ACH-000401,0.06632523036546421
ACH-000402,-0.018995914012681425
ACH-000403,-0.01859505701456084
ACH-000404,0.18874081958316316
ACH-000406,-0.01405516871022964
ACH-000407,0.01882602821559289
ACH-000408,-0.21424749526052533
ACH-000410,0.029417981555260424
ACH-000411,-0.02218472795793601
ACH-000414,-0.050494129978919916
ACH-000415,0.019051971833042483
ACH-000416,-0.032364902469311466
ACH-000420,-0.0461357262333968
ACH-000421,-0.01777193035370235
ACH-000424,0.05211885060200208
ACH-000425,-0.06534919577461845
ACH-000426,0.19435559159617552
ACH-000427,0.08732307607785808
ACH-000433,0.0913981542167936
ACH-000435,0.06424291800304535
ACH-000436,-0.06442410549898535
