,UNC119B (84747)
ACH-000152,-0.09592177380211817
ACH-000153,-0.2603190283124337
ACH-000159,-0.1992429510240861
ACH-000160,-0.17661255843006382
ACH-000163,-0.12771814475451834
ACH-000167,0.02921134612041242
ACH-000168,-0.13207753464929392
ACH-000169,-0.02295077390598312
ACH-000178,-0.06485337065529727
ACH-000183,-0.028989453287190232
ACH-000188,-0.09027321630289424
ACH-000189,0.029529799125455412
ACH-000190,-0.38963203636322796
ACH-000198,-0.03531064279092292
ACH-000203,-0.3276934260234305
ACH-000204,-0.2929530388878848
ACH-000206,-0.15451206888577326
ACH-000207,-0.03959553584697012
ACH-000208,-0.36396044727478793
ACH-000210,-0.2964813694785328
ACH-000211,-0.028371697037808088
ACH-000215,-0.01890232805216369
ACH-000221,-0.13979639718807976
ACH-000222,-0.12095990363776625
ACH-000223,-0.1516475373774825
ACH-000226,-0.09343681674937576
ACH-000227,-0.14705681609535706
ACH-000228,0.03548811762467021
ACH-000231,-0.12735024987959506
ACH-000232,-0.09606166951335164
ACH-000233,-0.1302246906661468
ACH-000234,-0.2562990046033333
ACH-000235,-0.1326811706114593
ACH-000237,-0.1724830106171131
ACH-000238,-0.17134070516634245
ACH-000242,-0.4150286220409507
ACH-000243,-0.08690111671061784
ACH-000244,-0.10417123205359814
ACH-000246,-0.01680000542926009
ACH-000248,0.05186107888997154
ACH-000250,-0.15364493866354506
ACH-000251,-0.20678141916189305
ACH-000252,-0.1673075242110656
ACH-000253,-0.08617249882515655
ACH-000255,-0.10181511687403304
ACH-000256,-0.07596444059717647
ACH-000257,-0.0898080018716946
ACH-000258,-0.14566516502915525
ACH-000259,-0.125925140308302
ACH-000260,-0.15948824243817136
ACH-000261,-0.10306375608351223
ACH-000262,-0.22418065892532632
ACH-000263,-0.2841385178027985
ACH-000264,-0.12347024268224233
ACH-000265,-0.11784239320995085
ACH-000266,-0.1058171504462846
ACH-000272,-0.00226442982277183
ACH-000274,0.04730188646602562
ACH-000277,-0.34327361520152394
ACH-000278,-0.14957175784634053
ACH-000279,-0.10383038376960996
ACH-000280,-0.06753294167945663
ACH-000281,-0.2221697378427343
ACH-000288,-0.13355372748012553
ACH-000291,-0.02943697130512773
ACH-000293,-0.10013894675279994
ACH-000294,-0.0841867020325382
ACH-000295,-0.056648788277804764
ACH-000296,-0.26666678468708754
ACH-000302,-0.1275789922211711
ACH-000304,-0.17073464262018948
ACH-000307,-0.13024124687279184
ACH-000308,-0.07382229771732915
ACH-000310,-0.2102974344431204
ACH-000311,-0.08212210278753583
ACH-000312,0.057988060406174775
ACH-000315,-0.28941549120342097
ACH-000316,-0.2018304002827418
ACH-000317,-0.16707745179506164
ACH-000318,0.08471617224190205
ACH-000319,-0.00529618388961421
ACH-000320,-0.341344068931513
ACH-000322,-0.1629504227952538
ACH-000323,-0.3205534898686399
ACH-000324,-0.012728385625623095
ACH-000329,-0.1239825122795218
ACH-000330,-0.036759965334623015
ACH-000331,-0.1263014215653896
ACH-000332,-0.12636332476072565
ACH-000334,-0.06323131805479354
ACH-000335,-0.3302867374984748
ACH-000336,-0.20903842124749453
ACH-000337,-0.07948159082665937
ACH-000338,0.16404348296604307
ACH-000339,-0.13416031977175566
ACH-000341,-0.1899977988107196
ACH-000348,-0.3080161317877675
ACH-000350,-0.048597174573674524
ACH-000352,0.02354409225062541
ACH-000356,-0.1107419293625294
ACH-000361,-0.04144756789623602
ACH-000362,-0.017515995595918685
ACH-000363,-0.17583530435661596
ACH-000364,-0.08073370193011277
ACH-000365,-0.07171490480579729
ACH-000366,-0.1898159704192605
ACH-000368,-0.2969469740658444
ACH-000374,-0.24969812802233754
ACH-000375,-0.08709608687597932
ACH-000376,-0.2319961475668559
ACH-000381,-0.3000268595076743
ACH-000383,-0.092344388521271
ACH-000387,-0.16131804455890955
ACH-000389,-0.015438112237817181
ACH-000390,-0.03154557412553538
ACH-000393,-0.10829718937647904
ACH-000395,-0.20703962833836975
ACH-000396,-0.02498520251012185
ACH-000397,-0.12371925022838402
ACH-000401,0.09780660208697098
ACH-000402,0.013765965338763637
ACH-000403,-0.2381633565808865
ACH-000404,-0.211768283112986
ACH-000406,-0.13611948595104975
ACH-000407,-0.2438612837111359
ACH-000408,-0.28135766220826564
ACH-000410,-0.13794771883818682
ACH-000411,-0.07402717688603598
ACH-000414,-0.03584555849779087
ACH-000415,-0.07029249567815038
ACH-000416,-0.06024376402931352
ACH-000420,-0.1129283698445926
ACH-000421,-0.1321659569483839
ACH-000424,-0.06869826472224205
ACH-000425,-0.0834077029936453
ACH-000426,-0.13573413943852816
ACH-000427,-0.02726979087266749
ACH-000433,0.26426223454356457
ACH-000435,-0.042105670638357164
ACH-000436,-0.10175987858298853
ACH-000444,-0.19168541115966256
ACH-000445,-0.058639736774308476
ACH-000448,-0.0859086519294864
ACH-000450,-0.004873926398254048
ACH-000452,-0.16607160365667326
ACH-000454,-0.12803680633495176
ACH-000458,-0.06430697441612103
ACH-000459,0.13667427472195434
ACH-000460,-0.11649076976287807
ACH-000461,-0.0816915905776573
ACH-000463,-0.13891651237333813
ACH-000464,-0.04856454182509165
ACH-000466,-0.211000735288812
ACH-000467,-0.22836949648589344
ACH-000468,-0.16502962512512015
ACH-000469,0.022947343456001388
ACH-000470,-0.2850771154125713
ACH-000471,-0.14325714035559506
ACH-000472,-0.1145821119810415
ACH-000473,-0.2614949410560996
ACH-000475,-0.08804675325946122
ACH-000476,-0.19708425891166045
ACH-000477,-0.20731123603062426
ACH-000479,-0.276010315151976
ACH-000480,-0.11516456024993353
ACH-000481,-0.11704778732587165
ACH-000483,-0.061735291907088666
ACH-000484,-0.22167991666041456
ACH-000485,-0.4125117491587481
ACH-000486,-0.1199731479421322
ACH-000487,-0.12198829709624935
ACH-000488,-0.03870678367393803
ACH-000490,-0.1535525140438977
ACH-000491,-0.14995933568056066
ACH-000495,-0.015037409180663748
ACH-000496,-0.038304842988398966
ACH-000499,-0.06273296360870137
ACH-000500,-0.21495351488609185
ACH-000502,-0.17327157072008798
ACH-000503,-0.02559418563499747
ACH-000505,-0.1688371466659114
ACH-000507,-0.07309273451751955
ACH-000510,-0.13133335716583575
ACH-000511,-0.12062000766568465
ACH-000512,-0.18552990051645546
ACH-000516,-0.04203453489120383
ACH-000517,-0.1130803184124086
ACH-000518,-0.15986854163949227
ACH-000520,-0.017068349655268256
ACH-000521,-0.0385356268662314
ACH-000522,-0.16356463194726115
ACH-000524,-0.15112328663300198
ACH-000527,-0.1396070129610967
ACH-000528,-0.03468211079739382
ACH-000537,-0.12194391491956312
ACH-000541,-0.5590067103008493
ACH-000542,-0.1642543068777584
ACH-000544,-0.11911252889431073
ACH-000545,-0.19807684650755608
ACH-000547,0.03132782882704903
ACH-000548,-0.009958791699973338
ACH-000549,-0.16667795850610265
ACH-000550,-0.12231052635031843
ACH-000552,-0.1256272732022266
ACH-000556,-0.1387391361091044
ACH-000557,-0.001077203377143903
ACH-000569,-0.12806446182280656
ACH-000570,0.00320115577200088
ACH-000571,-0.17599772960624366
ACH-000573,-0.1572233739502237
ACH-000576,-0.14177705707824176
ACH-000579,0.047813973722492235
ACH-000580,-0.09273702823679794
ACH-000584,-0.16382868509756568
ACH-000585,-0.1731813849564679
ACH-000588,-0.08212296377610134
ACH-000589,-0.038251982624466496
ACH-000591,-0.21012290234994785
ACH-000593,-0.08562536550465633
ACH-000600,-0.16688163014334598
ACH-000601,-0.07724333131355053
ACH-000605,-0.15548496374249507
ACH-000606,-0.08344481208622206
ACH-000608,-0.025509504234615628
ACH-000614,-0.18289386506367336
ACH-000616,-0.1883930525897056
ACH-000618,-0.1409290208265161
ACH-000619,-0.08785433611483749
ACH-000620,-0.13056731692692122
ACH-000621,-0.14212830097736173
ACH-000622,0.010234678757108165
ACH-000623,-0.08832469018236845
ACH-000624,-0.2340324980249555
ACH-000627,-0.20585887065854688
ACH-000630,-0.06292945260251112
ACH-000631,0.01361970776514274
ACH-000632,-0.037084034541079114
ACH-000633,-0.03978283632761093
ACH-000637,-0.2220947977853255
ACH-000638,-0.1616093424348797
ACH-000646,-0.14470640197442272
ACH-000647,-0.08065833360792042
ACH-000648,-0.127593922550038
ACH-000649,-0.06230192973736765
ACH-000651,-0.19524510977434587
ACH-000652,0.0659004524231926
ACH-000653,-0.12952369505785946
ACH-000657,-0.16317762134826236
ACH-000658,0.11421965503858435
ACH-000661,-0.04095043526816273
ACH-000662,-0.5579887488004815
ACH-000663,-0.22599910759750444
ACH-000665,-0.15710287005585002
ACH-000671,-0.0364914725326314
ACH-000672,0.058462090279155436
ACH-000673,-0.08078979842013323
ACH-000676,-0.2400991642889937
ACH-000677,-0.06426292058410972
ACH-000681,-0.1559965042468992
ACH-000683,-0.07309236828028058
ACH-000684,-0.1897749315484027
ACH-000688,-0.16489594112059328
ACH-000693,-0.18012210684279836
ACH-000694,-0.2017284043667226
ACH-000695,-0.224599895432836
ACH-000696,-0.21122335044134852
ACH-000697,-0.04444412714920392
ACH-000699,-0.1469614866353662
ACH-000701,-0.104266526801876
ACH-000706,-0.15281227849810355
ACH-000711,-0.05938021290594338
ACH-000713,-0.1100289602411646
ACH-000714,-0.2569767064638553
ACH-000718,-0.14470584736738298
ACH-000720,-0.0918069221097926
ACH-000721,-0.12940526704355693
ACH-000724,-0.09859172444110256
ACH-000725,-0.028075754746358823
ACH-000732,0.09404646911409932
ACH-000734,-0.0992238113763477
ACH-000735,-0.1239721634007278
ACH-000736,-0.10764134410672248
ACH-000738,-0.20555018541697687
ACH-000746,-0.17398039059928014
ACH-000747,-0.2719007706738468
ACH-000748,-0.15762066760264387
ACH-000753,-0.15059782230069255
ACH-000756,-0.38788428829331467
ACH-000757,-0.03891368665348016
ACH-000758,-0.18718624364484374
ACH-000760,-0.2418021017154913
ACH-000762,-0.247943135252237
ACH-000763,-0.2389825574629607
ACH-000764,-0.6225419374002988
ACH-000765,-0.41344996750971935
ACH-000766,-0.16321358713117404
ACH-000767,-0.08552734513622609
ACH-000768,-0.1409887532587289
ACH-000769,-0.0504348784288412
ACH-000770,-0.0455560710703336
ACH-000771,-0.1906738697436076
ACH-000773,0.05827249448494525
ACH-000776,0.009613504002338765
ACH-000777,-0.06108148935798505
ACH-000778,-0.10788836195728188
ACH-000781,-0.07090909692880941
ACH-000782,-0.1420494526693208
ACH-000783,-0.04177276171697794
ACH-000784,-0.1677701701945923
ACH-000785,-0.29092182471446515
ACH-000787,-0.14694057481630926
ACH-000788,-0.22497432220245606
ACH-000791,-0.03728221646454132
ACH-000792,-0.16412889533531272
ACH-000794,0.03418356025072773
ACH-000796,-0.10593565577281563
ACH-000798,-0.472698013858199
ACH-000799,-0.1773069921214688
ACH-000800,-0.10771799266803823
ACH-000802,-0.1496052228418801
ACH-000804,0.12724690697841673
ACH-000805,-0.2307450815976115
ACH-000809,-0.08802718637410414
ACH-000810,-0.2355308993396957
ACH-000811,-0.056820924938366435
ACH-000817,-0.12824663375729906
ACH-000819,-0.19039931994512665
ACH-000820,0.09958755929196657
ACH-000821,-0.3941977917395559
ACH-000822,-0.2424773732267675
ACH-000823,-0.17275864261633675
ACH-000824,-0.15151206830812414
ACH-000827,-0.1794997621476023
ACH-000829,-0.11553184785462607
ACH-000831,-0.13804213122734527
ACH-000832,-0.10297876771819084
ACH-000833,-0.15952637402414827
ACH-000834,-0.07563492513254802
ACH-000835,-0.28383430464863424
ACH-000836,-0.09647230212974058
ACH-000837,-0.09696329119357512
ACH-000838,-0.0051012462012024655
ACH-000839,-0.05035703966718361
ACH-000840,0.03711918072532603
ACH-000841,-0.13699557335204526
ACH-000843,-0.11865433985606813
ACH-000846,-0.18416039606786613
ACH-000847,-0.1770075749263977
ACH-000848,-0.08304238529225792
ACH-000849,-0.12630071210320354
ACH-000851,-0.4242962783422003
ACH-000855,-0.008355255431225167
ACH-000856,-0.15416110510202333
ACH-000858,-0.16178889395997906
ACH-000859,-0.21348534201685107
ACH-000861,-0.12628483791044126
ACH-000862,-0.14441825551781762
ACH-000865,-0.21820755791602467
ACH-000866,0.012083813619403356
ACH-000867,-0.08626790739937401
ACH-000869,-0.262214414954456
ACH-000872,-0.08825408328509833
ACH-000873,-0.10043463373033401
ACH-000876,-0.1153936313890665
ACH-000878,-0.18231784364752396
ACH-000880,-0.0880318778860396
ACH-000881,-0.2559091423344856
ACH-000882,-0.14175051183795656
ACH-000884,-0.0844372910916857
ACH-000885,-0.14089982083052222
ACH-000887,-0.1643169248312782
ACH-000889,-0.13780689056298673
ACH-000896,-0.12053624847660745
ACH-000898,-0.0057758169856117906
ACH-000900,-0.1709061946114598
ACH-000901,-0.14081692257485487
ACH-000905,-0.08176380189811044
ACH-000906,-0.20069596909479406
ACH-000907,-0.2852272167194834
ACH-000910,-0.1040480841460834
ACH-000911,-0.15193167947778968
ACH-000912,-0.09137510928410544
ACH-000913,-0.1858030063052713
ACH-000915,-0.11333461757766748
ACH-000916,-0.05789669609995653
ACH-000917,-0.20054381597820675
ACH-000920,-0.3957715490561832
ACH-000921,-0.2988655921852901
ACH-000924,-0.15109731229037215
ACH-000926,-0.08666371353724878
ACH-000928,-0.05324678704836664
ACH-000929,-0.2386663697956141
ACH-000932,-0.17468224850949532
ACH-000935,-0.03243754558095037
ACH-000936,0.004628725365969472
ACH-000937,-0.140820001036708
ACH-000938,-0.12257169252943485
ACH-000939,-0.2162674121951044
ACH-000941,-0.0066736059805370725
ACH-000943,-0.01811999874419764
ACH-000946,-0.002959596824424853
ACH-000947,0.07389822023797503
ACH-000948,-0.04758293735162585
ACH-000950,-0.1985231204383622
ACH-000953,-0.14232851792534892
ACH-000954,-0.05130195742045029
ACH-000957,0.06624021802539434
ACH-000958,-0.3065299657954988
ACH-000960,-0.23391149125623376
ACH-000963,-0.4450033485581436
ACH-000968,-0.17311082460867128
ACH-000969,-0.18082128085755855
ACH-000972,-0.21448705766198933
ACH-000973,-0.16653204858741974
ACH-000974,-0.11176690997274732
ACH-000978,-0.13377771893296314
ACH-000984,-0.07600740684497287
ACH-000986,-0.1911747018246232
ACH-000988,-0.04830271986038703
ACH-000993,-0.036677477811093664
ACH-000994,0.021858465055333245
ACH-000996,-0.3138125869367747
ACH-001001,-0.1574114157357146
ACH-001020,-0.14343892789216048
ACH-001028,-0.17729815056098555
ACH-001031,-0.07126375661945858
ACH-001038,-0.08896935533052723
ACH-001048,-0.1141893634499442
ACH-001050,-0.014266119453577072
ACH-001053,-0.07493026776204864
ACH-001054,-0.09631562270832547
ACH-001061,-0.10728076845450203
ACH-001067,0.041308015552442484
ACH-001075,-0.029287701742480493
ACH-001096,-0.140626487389335
ACH-001111,-0.3451232310865099
ACH-001119,-0.12163261493613985
ACH-001128,-0.5226489257629374
ACH-001134,-0.03401986879169698
ACH-001151,-0.11110962954144274
ACH-001163,-0.14908593174732354
ACH-001164,-0.047726982080933
ACH-001183,-0.09137362215793708
ACH-001192,-0.3118271854672044
ACH-001193,-0.09085155987843234
ACH-001196,-0.19743697844456767
ACH-001197,-0.19199766688673087
ACH-001205,-0.2973428296177176
ACH-001211,-0.1315880107118048
ACH-001212,-0.26832024810377625
ACH-001228,-0.2718875975183145
ACH-001232,-0.12664034514957126
ACH-001239,-0.1964775382851881
ACH-001270,0.05343605035579363
ACH-001274,-0.2315549528932317
ACH-001275,-0.20545067626042854
ACH-001277,-0.20693374418375
ACH-001278,-0.1264196970042217
ACH-001280,0.12786187131098006
ACH-001283,-0.18737474557452
ACH-001289,-0.19821260734914609
ACH-001300,-0.12840262960140628
ACH-001301,-0.1477755337532943
ACH-001302,-0.10578111810124616
ACH-001306,-0.13126060694629188
ACH-001318,0.021837561433346853
ACH-001322,-0.26213095125728586
ACH-001328,0.0034734533608324824
ACH-001332,-0.29259167323393936
ACH-001336,-0.11524112207346734
ACH-001346,-0.1371456164994723
ACH-001353,-0.06805103306459108
ACH-001354,-0.034531622842189864
ACH-001367,-0.3643098313733169
ACH-001368,-0.07605094610049486
ACH-001374,0.061900309828789614
ACH-001377,-0.09260385197169248
ACH-001380,-0.13420338754883612
ACH-001391,-0.1336492137749911
ACH-001408,-0.1567785297401488
ACH-001430,0.10591267734899712
ACH-001431,-0.045886300861308224
ACH-001450,-0.18508664169073932
ACH-001496,-0.2804553015532426
ACH-001500,-0.011698369402798638
ACH-001523,-0.09983359763508938
ACH-001532,-0.22018153444230315
ACH-001550,-0.2527835326341962
ACH-001552,-0.2663264285603039
ACH-001554,0.022771221031484424
ACH-001654,-0.1231803742660528
ACH-001735,0.05691127521943249
ACH-001736,-0.06744698986841191
ACH-001737,0.4273906560906143
ACH-001740,-0.15463358876975647
ACH-001745,-0.1670775675406131
ACH-001765,-0.1800039090251895
