,TCOF1 (6949)
ACH-000148,-0.3515954199789906
ACH-000150,-0.7173271940107874
ACH-000152,-0.38444444313125214
ACH-000153,-0.4501429200297615
ACH-000159,-0.3710794958358236
ACH-000160,-0.6911971661511807
ACH-000163,-0.7157112751726957
ACH-000167,-0.6436313191640458
ACH-000168,-0.500531049616108
ACH-000169,-0.2933041481473081
ACH-000178,-0.7178909075796236
ACH-000183,-0.14943686618079294
ACH-000188,-0.5361876701987653
ACH-000189,-0.7653471313662035
ACH-000190,-0.6741270376654138
ACH-000198,-0.6191226421924361
ACH-000203,-0.22036087485317998
ACH-000204,-0.21150436587187807
ACH-000206,-0.4254294702579909
ACH-000207,-0.4999741049800813
ACH-000208,-0.9074045896265892
ACH-000210,-0.2043355012614292
ACH-000211,-0.4390685601321373
ACH-000215,-0.5482977318275515
ACH-000221,-0.2937787580060145
ACH-000222,-0.5868142245572342
ACH-000223,-0.3732890212343766
ACH-000226,-0.5353017271583207
ACH-000227,-0.43532378191513776
ACH-000228,-0.7865239774704582
ACH-000231,-0.6053533013082665
ACH-000232,-0.4594424444944203
ACH-000233,-0.6917571469196712
ACH-000234,-0.7226528979167245
ACH-000235,-0.4890298382333794
ACH-000237,-0.4577041834695813
ACH-000238,-0.6585708528611518
ACH-000242,-0.25987943153441184
ACH-000243,-0.8073610284379437
ACH-000244,-0.4063239863057401
ACH-000246,-0.5869926087137929
ACH-000248,-0.5430949621279807
ACH-000250,-0.5885074561837901
ACH-000251,-0.4427887862019068
ACH-000252,-0.5270534310883609
ACH-000253,-0.1900664239755438
ACH-000255,-0.7835608995804016
ACH-000256,-0.5862011631395484
ACH-000257,-0.4406094238902873
ACH-000258,-0.7754434245150571
ACH-000259,-0.6673629690681361
ACH-000260,-0.11802127139705193
ACH-000261,-0.4032348167305086
ACH-000262,-0.5058960186159629
ACH-000263,-0.2875566503428796
ACH-000264,-0.3114484906915652
ACH-000265,-0.7052936961317582
ACH-000266,-0.5774056109247709
ACH-000272,-0.41803097406757206
ACH-000274,-0.7393596237152259
ACH-000277,-0.2513951465678201
ACH-000278,-0.4573257736092694
ACH-000279,-0.10923055773951797
ACH-000280,-0.7904150884666719
ACH-000281,-0.7454604094592243
ACH-000288,-0.4657353515454584
ACH-000291,-0.5188866230841983
ACH-000293,-0.5564569312028558
ACH-000294,-0.4540128852092773
ACH-000295,-0.57409232853386
ACH-000296,-0.5239166383497468
ACH-000302,-0.6316681410475875
ACH-000304,-0.599225398375044
ACH-000307,-0.6924994497165379
ACH-000308,-0.4582217884545168
ACH-000310,-0.4543707476572811
ACH-000311,-0.4870985114195203
ACH-000312,-0.4855335456243189
ACH-000315,-0.07957344236356509
ACH-000316,-0.5629935904660578
ACH-000317,-0.21198489335282647
ACH-000318,-0.7149618810171555
ACH-000319,-0.570241508254873
ACH-000320,-0.48652582590582
ACH-000322,-0.5919793424218301
ACH-000323,-0.40100626289703
ACH-000324,-0.6804887778200639
ACH-000329,-0.5345257056850818
ACH-000330,-0.7489497656743512
ACH-000331,-0.7848550061878797
ACH-000332,-0.3528319132263629
ACH-000334,-0.27258284177527964
ACH-000335,-0.4464782193454441
ACH-000336,-0.6638744068922922
ACH-000337,-0.5982884256112321
ACH-000338,-0.7068187432059336
ACH-000339,-0.451501635299174
ACH-000341,-0.22831680644693536
ACH-000348,-0.4829829081594929
ACH-000350,-0.5093295485738153
ACH-000352,0.03759227074165045
ACH-000356,-0.3469448665427508
ACH-000361,-0.31680172421723063
ACH-000362,-0.5741900532159661
ACH-000363,-0.07507386424581429
ACH-000364,-0.4584173219552865
ACH-000365,-0.2762674012904475
ACH-000366,-0.5858740109477181
ACH-000368,-0.5779417176905638
ACH-000374,-0.6118234051290026
ACH-000375,-0.5436297632972792
ACH-000376,-0.6152376481444333
ACH-000381,-0.6023664929446453
ACH-000383,-0.6280330441996256
ACH-000387,-0.4393132295070328
ACH-000389,-0.4053167668318489
ACH-000390,-0.5414630654601714
ACH-000393,-0.37380182493246256
ACH-000395,-0.5596774171304285
ACH-000396,-0.5149106964142902
ACH-000397,-0.4406556725015915
ACH-000401,-0.493822949141187
ACH-000402,-0.3618395231875103
ACH-000403,-0.50070003350914
ACH-000404,-0.6603551283451342
ACH-000406,-0.6458869983363421
ACH-000407,-0.6397663253327336
ACH-000408,-0.7749847053080118
ACH-000410,-0.2906539901225284
ACH-000411,-0.3207804214236881
ACH-000414,-0.5124746801078597
ACH-000415,-0.6948003139702551
ACH-000416,-0.3311139350299644
ACH-000420,-0.21975708843634212
ACH-000421,-0.6138146209963816
ACH-000424,-0.39106687396210144
ACH-000425,-0.5766328308396458
ACH-000426,-0.2030855393533032
ACH-000427,-0.4878402613823663
ACH-000433,-0.2625500669065228
ACH-000435,-0.5721966105009703
ACH-000436,-0.34995308673571457
ACH-000444,-0.7223516237895455
ACH-000445,-0.4466990814697249
ACH-000448,-0.21225471184226768
ACH-000450,-0.5945489143784939
ACH-000452,-0.4703787271397138
ACH-000454,-0.41353289635096896
ACH-000458,-0.5426977064968042
ACH-000459,-0.6547856986778919
ACH-000460,-0.7109548013963785
ACH-000461,-0.2515379992696021
ACH-000463,-0.33956305067331577
ACH-000464,-0.6117323211943132
ACH-000466,-0.38038259350383213
ACH-000467,-0.4461034794698294
ACH-000468,-0.7470924154004166
ACH-000469,-0.7526976748742018
ACH-000470,-0.6487906847272329
ACH-000471,-0.2360818183694885
ACH-000472,-0.2447577909817548
ACH-000473,-0.42315955250404896
ACH-000475,0.032698483742193384
ACH-000476,-0.4687793329288173
ACH-000477,-0.8043310666321528
ACH-000479,-0.5423062979348912
ACH-000480,-0.7019949845870395
ACH-000481,-0.6248451262036755
ACH-000483,-0.5960707131780165
ACH-000484,-0.1231496963137716
ACH-000485,-0.5773811392222383
ACH-000486,-0.7820163924130156
ACH-000487,-0.03394900006694281
ACH-000488,-0.593151388403663
ACH-000490,-0.5650478383892404
ACH-000491,-0.5070397917621553
ACH-000495,-0.4596083355070879
ACH-000496,-0.5207907179110544
ACH-000499,-0.017624183314910696
ACH-000500,-1.0185521979870846
ACH-000502,-0.3518797274326295
ACH-000503,-0.5602875688150433
ACH-000505,-0.7003351705964487
ACH-000507,-0.3276182764615053
ACH-000510,-0.47195534612112
ACH-000511,-0.818922236878418
ACH-000512,-0.10044701170952904
ACH-000516,-0.4978637177148771
ACH-000517,-0.3639868719433525
ACH-000518,-0.6566893260105768
ACH-000520,-0.6626748070180433
ACH-000521,-0.38945188179244106
ACH-000522,-0.6456547421935653
ACH-000524,-0.5983633727120765
ACH-000527,-0.7958258763105356
ACH-000528,-0.504951815003187
ACH-000537,-0.3662970252813345
ACH-000541,-0.1112241748419487
ACH-000542,-0.89974606092867
ACH-000544,-0.7031073718169992
ACH-000545,-0.6356934034615688
ACH-000547,-0.6801696570296776
ACH-000548,-0.2452661472282165
ACH-000549,-0.8223471086381132
ACH-000550,-0.3167147858541399
ACH-000552,-0.5615512451929243
ACH-000556,-0.6792953719651373
ACH-000557,-0.6673879694932336
ACH-000569,-0.3820366137820157
ACH-000570,-0.4398377262658374
ACH-000571,-0.2097087066481461
ACH-000573,-0.7541388522420527
ACH-000576,-0.2587525914047541
ACH-000579,-1.030272230794152
ACH-000580,-0.6979951437273607
ACH-000584,-0.3108239957272573
ACH-000585,-0.7678716507410707
ACH-000588,-0.4019996853294484
ACH-000589,-0.5510571997270279
ACH-000591,-0.6254737394377969
ACH-000593,-0.7466183682444831
ACH-000600,-0.4324674040565204
ACH-000601,-0.3800361845778485
ACH-000605,-0.5977731482291313
ACH-000606,-0.6850174781972491
ACH-000608,-0.8683498393369479
ACH-000614,-0.4328443075424343
ACH-000616,-0.4334562423951589
ACH-000618,-0.8454874031556063
ACH-000619,-0.7479238555358082
ACH-000620,-0.7211726837870199
ACH-000621,0.027090239296261018
ACH-000622,-0.2796719435964855
ACH-000623,-0.43267295597336347
ACH-000624,-0.7757427962388701
ACH-000627,-0.8153743532704338
ACH-000630,-0.8515315483148423
ACH-000631,-0.5088631557273641
ACH-000632,-0.24710195357741316
ACH-000633,-0.0954407308478891
ACH-000637,-0.4841382452626731
ACH-000638,-0.4642791459697738
ACH-000646,-0.7076175557364698
ACH-000647,-0.8514397903760532
ACH-000648,-0.6184421920754405
ACH-000649,-0.5738048779958179
ACH-000651,-0.6309330305588821
ACH-000652,-0.5457325153769748
ACH-000653,-0.2316658937843121
ACH-000657,-0.5702607040066121
ACH-000658,-0.3265348445156048
ACH-000661,-0.6259247172991923
ACH-000662,-0.7014458639677876
ACH-000663,-1.0218536119719301
ACH-000665,-0.8402194279240891
ACH-000671,-0.24117645411772698
ACH-000672,-0.5467985037234789
ACH-000673,-0.34187870352899297
ACH-000676,-0.5330714524738415
ACH-000677,-0.5644985957635753
ACH-000681,-0.2698735100055061
ACH-000683,-0.10301853204365537
ACH-000684,-0.8428899779408691
ACH-000688,-0.5921950957103398
ACH-000693,-0.6970767078730048
ACH-000694,-0.7134552678793897
ACH-000695,-0.6339839057815796
ACH-000696,-0.6196951006550746
ACH-000697,-0.5560255380294481
ACH-000699,-0.3609862585546999
ACH-000701,-0.4981807320201504
ACH-000706,-0.3185492893217225
ACH-000711,-0.550452550054541
ACH-000713,-0.3347138407597789
ACH-000714,-0.5359156997161505
ACH-000718,-0.36300668251607215
ACH-000720,-0.2916146713416147
ACH-000721,-0.3274629765751137
ACH-000724,-0.6883087429385358
ACH-000725,-0.23540075356003676
ACH-000732,-0.6578248479886076
ACH-000734,-0.1989680301154461
ACH-000735,-0.7371627246716697
ACH-000736,-0.5091531969512036
ACH-000738,-0.6278951031152723
ACH-000746,-0.568313201931173
ACH-000747,-0.16504637703241645
ACH-000748,-0.6728919872753893
ACH-000753,-0.8180365351513128
ACH-000756,-0.6200573042855665
ACH-000757,-0.41655362508139626
ACH-000758,0.005966067630062183
ACH-000760,-0.5600761306646771
ACH-000762,-0.7656402294645634
ACH-000763,-0.2739501756451346
ACH-000764,-0.6841728467170558
ACH-000765,-0.4369563886692231
ACH-000766,-0.15887060810449666
ACH-000767,-0.4545364296924905
ACH-000768,-0.40485214883444814
ACH-000769,-0.40489307124995305
ACH-000770,-0.4783282376012096
ACH-000771,-0.6450693510872015
ACH-000773,-0.5060319077363253
ACH-000776,-0.44834498498152897
ACH-000777,-0.6590856626018626
ACH-000778,-0.4100666511369015
ACH-000781,-0.25219901340822115
ACH-000782,-0.801461395514957
ACH-000783,-0.12780804934470574
ACH-000784,-0.18296485548783734
ACH-000785,-0.4755199775496442
ACH-000787,-0.6789366619300848
ACH-000788,-0.2712295928587321
ACH-000791,-0.4865442069567345
ACH-000792,-0.3591984748638689
ACH-000794,-0.6798620811586001
ACH-000796,-0.6983152641968963
ACH-000798,-0.9470346985364408
ACH-000799,-0.7325214145312909
ACH-000800,-1.0747018110820468
ACH-000802,-0.5624329653244023
ACH-000804,-0.5317255319501948
ACH-000805,-0.39509152885329374
ACH-000809,-0.6085005119309097
ACH-000810,-0.694765769760565
ACH-000811,-0.4867353607908259
ACH-000817,-0.6113002868718395
ACH-000819,-0.6686997126336655
ACH-000820,-0.5123863817510296
ACH-000821,-0.3466660331004488
ACH-000822,-0.22650688878252284
ACH-000823,-0.7769804446391075
ACH-000824,-0.5629851658948551
ACH-000827,-0.7462272690708087
ACH-000829,-0.4810441928166869
ACH-000831,-0.519778237865419
ACH-000832,-0.3995505459902936
ACH-000833,-0.53062164676098
ACH-000834,-0.6615678917252593
ACH-000835,-0.7216909048706465
ACH-000836,-0.846708559215025
ACH-000837,-0.8546299869867251
ACH-000838,-0.4130232846231739
ACH-000839,-0.6477273202356725
ACH-000840,-1.0272840883726968
ACH-000841,-0.5039676615439269
ACH-000843,-0.6102721467700305
ACH-000846,-0.4909263530968633
ACH-000847,-0.25076201307005513
ACH-000848,-0.3219169013842074
ACH-000849,-0.6960731223053799
ACH-000851,-0.6584449824826829
ACH-000855,-0.639384044789265
ACH-000856,-0.4905692389317634
ACH-000858,-0.6518901704803968
ACH-000859,-0.5160684912630435
ACH-000861,-0.6826755739035439
ACH-000862,-0.4056822214502563
ACH-000865,-0.7902017115572068
ACH-000866,-0.2798047893612108
ACH-000867,-0.2168433775105103
ACH-000869,-0.4216545849133335
ACH-000872,-0.7644370570532613
ACH-000873,-0.493926943966853
ACH-000876,-0.5048570742433687
ACH-000878,-0.4280934411110988
ACH-000880,-0.8103724879764105
ACH-000881,-0.4870815091610646
ACH-000882,-0.6248191198694133
ACH-000884,-0.6538705984752389
ACH-000885,-0.521925004302986
ACH-000887,-0.6914750810428001
ACH-000889,-0.3217366003100022
ACH-000896,-0.6737572393778627
ACH-000898,-0.7061156464444723
ACH-000900,-0.6168286077294753
ACH-000901,-0.3047433334320391
ACH-000905,-0.7758029553846503
ACH-000906,-0.8155496213720111
ACH-000907,-0.2499457186905275
ACH-000910,-0.7939713569717332
ACH-000911,-0.6289504450143383
ACH-000912,-0.6474453022738874
ACH-000913,-0.6748824907768196
ACH-000915,-0.10691208641861714
ACH-000916,-0.7028746766503499
ACH-000917,-0.945485325482779
ACH-000920,-0.3437918550707658
ACH-000921,-0.4708337341350686
ACH-000924,-0.32501270799656384
ACH-000926,-0.6213520179376739
ACH-000928,-0.7272893017682489
ACH-000929,-1.072363830933187
ACH-000932,-0.543924427862136
ACH-000935,-0.4341007257506646
ACH-000936,-0.4480944948097563
ACH-000937,-0.6882162975330254
ACH-000938,-0.296929889910498
ACH-000939,-0.22872924707813294
ACH-000941,0.01315554310733
ACH-000943,-0.625928633761385
ACH-000946,-0.4546082407959402
ACH-000947,-0.18437933178257201
ACH-000948,-0.3575903741948205
ACH-000950,-0.5007469661315378
ACH-000953,-0.37548552172865945
ACH-000954,-0.5707732772379522
ACH-000957,-0.737121229199833
ACH-000958,-0.6521510039429484
ACH-000960,-0.3348143587240469
ACH-000963,-0.4700054528753098
ACH-000968,-0.6079978625990605
ACH-000969,0.020960048592120497
ACH-000972,-0.04973278946999901
ACH-000973,-0.7462964015601927
ACH-000974,-0.5352671336876433
ACH-000978,-0.28727551628387865
ACH-000984,-0.15809290745658633
ACH-000986,-0.4382824802697504
ACH-000988,-0.3072224997457383
ACH-000993,-0.4853640482755821
ACH-000994,-0.25938145203668217
ACH-000996,-0.4975201658728596
ACH-001001,-0.4856766073211278
ACH-001020,-0.7342210963792066
ACH-001028,-0.7026006150737789
ACH-001031,-0.7344691139010572
ACH-001038,0.04895518166351751
ACH-001048,-0.6952754437835834
ACH-001050,-0.6228679354000257
ACH-001053,-0.4966635404517271
ACH-001054,-0.5359937700785301
ACH-001061,-0.5678501902102276
ACH-001067,-0.6514715673743422
ACH-001075,-0.8584379114263953
ACH-001096,-0.7043856246570581
ACH-001111,-0.598868897167603
ACH-001119,-0.9725283061610892
ACH-001128,-0.957456716794348
ACH-001134,-0.14539614231409026
ACH-001151,-0.34389355766006074
ACH-001163,-0.5698476183890651
ACH-001164,-0.6669322418115374
ACH-001183,-0.4546445659686366
ACH-001192,0.0663926923747808
ACH-001193,-0.5839379155196269
ACH-001196,-0.4502710395560913
ACH-001197,-0.29261400405688026
ACH-001205,-0.3383927886080426
ACH-001211,-0.9320548473224628
ACH-001212,-0.5922819305772792
ACH-001228,-0.2049286003623256
ACH-001232,-0.8873038035118055
ACH-001239,-0.4525306161536707
ACH-001270,-1.0416550295620577
ACH-001274,-0.5649922952533402
ACH-001275,-0.3965919357635937
ACH-001277,-0.5857356765115876
ACH-001278,-0.7858712208880467
ACH-001280,-0.4676991757672543
ACH-001283,-0.6811833904639296
ACH-001289,-0.6766138236887812
ACH-001300,-0.6041379513174151
ACH-001301,-0.7251634109756052
ACH-001302,-0.6507604204848979
ACH-001306,-0.6753440933967145
ACH-001318,-0.4773767531426084
ACH-001322,-0.4814621567948574
ACH-001328,-0.7262698023389984
ACH-001332,-0.6239360604487667
ACH-001336,-0.6961696815270012
ACH-001346,-0.9356745190901462
ACH-001353,-0.4924742877351917
ACH-001354,-0.219217123510663
ACH-001367,-0.440882382068944
ACH-001368,-0.1863838617077898
ACH-001374,-0.5239880519032115
ACH-001377,-0.4990885469404159
ACH-001380,-0.3961716164951746
ACH-001391,-0.4375292493697044
ACH-001408,-0.3974025931643047
ACH-001430,-0.3882252942046596
ACH-001431,-0.3300129029273639
ACH-001450,-0.2783800436016784
ACH-001496,-0.8112959519388984
ACH-001500,-0.2833591090024639
ACH-001523,-0.6184087154063402
ACH-001532,-0.6579451922889077
ACH-001550,-0.6289175739693159
ACH-001552,-0.6871706267404397
ACH-001554,-0.4922699628675902
ACH-001654,-0.8675221202890356
ACH-001735,-0.6993006933024064
ACH-001736,-0.7409030608807041
ACH-001737,-0.25008758083646343
ACH-001740,-0.5613794939364964
ACH-001745,-0.6472184904021561
ACH-001765,-0.10896934457440773
