,KIF20A (10112)
ACH-000004,-0.7235305402380898
ACH-000005,-0.1998852007039155
ACH-000007,-0.4951311080832769
ACH-000009,-0.5825438569445026
ACH-000011,-0.28229717882758393
ACH-000012,-0.3064455676276999
ACH-000013,-0.2657801959511196
ACH-000014,-0.4385178434403775
ACH-000015,-0.6212623821820681
ACH-000017,-0.5906433323421305
ACH-000018,-0.4289212810155488
ACH-000019,-0.3684085431632908
ACH-000021,-0.5956078727192899
ACH-000022,-0.2500216325504113
ACH-000025,-0.5120766521576031
ACH-000028,-0.31978006324448305
ACH-000030,-0.4918307412163451
ACH-000035,-0.3125503523710338
ACH-000036,-0.5199398809452064
ACH-000037,-0.5353778066308943
ACH-000039,-0.3822305621254468
ACH-000040,-0.11490132629168405
ACH-000041,-0.17141713916024046
ACH-000042,-0.4339066481509941
ACH-000045,-0.2171028647233465
ACH-000047,-0.6324751209750287
ACH-000052,-0.5466580712024796
ACH-000053,-0.7912646994372964
ACH-000054,-0.49089821975752895
ACH-000055,-0.18001705961738226
ACH-000060,-0.2175553508632872
ACH-000067,-0.4147439649469592
ACH-000070,-0.403681053092538
ACH-000075,-0.5749850086897439
ACH-000078,-0.2877411794757277
ACH-000082,-0.3282353827648453
ACH-000085,-0.9665525746011252
ACH-000086,-0.7262703760025779
ACH-000087,-0.6790808881467069
ACH-000092,-0.6752412376108693
ACH-000095,-0.10750378057663723
ACH-000097,-0.41759903569734863
ACH-000098,-0.26513535988868264
ACH-000099,-0.2573970698716485
ACH-000108,-0.8279532054883825
ACH-000113,-0.28328710468229906
ACH-000116,-0.375557609681932
ACH-000118,-0.3100985175082038
ACH-000120,-0.5221638483181252
ACH-000123,-0.5995909920622314
ACH-000127,-0.2203578670340299
ACH-000128,-0.4022899072155433
ACH-000132,-0.3589030589189854
ACH-000133,-0.33622283963108396
ACH-000137,-0.3865789822671567
ACH-000138,-0.5118277947650022
ACH-000142,-0.6855548868520375
ACH-000143,-0.10518074571132098
ACH-000146,-0.2858812479206526
ACH-000148,-0.25127793926886
ACH-000150,-0.7226219938791252
ACH-000152,-0.4090890009684753
ACH-000153,-0.2503107907067699
ACH-000159,-0.5839914797538013
ACH-000160,-0.5260707828379042
ACH-000163,-0.4050744243215829
ACH-000167,-0.259364780255105
ACH-000168,-0.5289328586025855
ACH-000169,-0.2385821236383083
ACH-000178,-0.5278912411207421
ACH-000183,-0.719310183266847
ACH-000188,-0.2732733926968057
ACH-000189,-0.6034441958077676
ACH-000190,-0.8681946505575765
ACH-000198,-0.2571038872272086
ACH-000203,-0.2255237248659542
ACH-000204,-0.6545256126074973
ACH-000206,-0.4130876569501841
ACH-000207,-0.5837215664692729
ACH-000208,-0.4092411898503449
ACH-000210,-0.9311633873522854
ACH-000211,-0.3318495831231906
ACH-000215,-0.5487536619887705
ACH-000221,-0.6226179812498954
ACH-000222,-0.7730588644312648
ACH-000223,-0.46307722917997496
ACH-000226,-0.3632929183543837
ACH-000227,-0.21048431948093108
ACH-000228,-0.6511790923903099
ACH-000231,-0.4097794752120578
ACH-000232,-0.3181067431018693
ACH-000233,-0.6146665809196956
ACH-000234,-0.30107434090315555
ACH-000235,-0.268065605856188
ACH-000237,-0.4159612419966094
ACH-000238,-0.8049540014541519
ACH-000242,-0.6657433754365831
ACH-000243,-0.5286270646171365
ACH-000244,-0.5155277005703647
ACH-000246,-0.2794059785732205
ACH-000248,-0.27763407125432765
ACH-000250,-0.5773387493626622
ACH-000251,-0.7648104149319294
ACH-000252,-0.5400728356348956
ACH-000253,-0.3837115881491029
ACH-000255,-0.6687958797656768
ACH-000256,-0.4802725132952134
ACH-000257,-0.5937990519478921
ACH-000258,-0.40803397011640463
ACH-000259,-0.28565493965605443
ACH-000260,-0.4327017192245179
ACH-000261,-0.2652259719861866
ACH-000262,-0.3412779158852925
ACH-000263,-0.2769164316625162
ACH-000264,-0.7705914236445258
ACH-000265,-0.6505548021268543
ACH-000266,-0.5109140620318834
ACH-000272,-0.28775994365404484
ACH-000274,-0.17402848255805334
ACH-000277,-0.4878493823664367
ACH-000278,-0.3741522516999881
ACH-000279,-0.37647795324768174
ACH-000280,-0.434010767062205
ACH-000281,-0.4915501447067111
ACH-000288,-0.5286345161076215
ACH-000291,-0.3479208638832801
ACH-000293,-0.3027915214585976
ACH-000294,-0.2762734347820548
ACH-000295,-0.2592198566319411
ACH-000296,-0.5265670543081138
ACH-000302,-0.17372714321088795
ACH-000304,-0.2939154544129406
ACH-000307,-0.24445772300478746
ACH-000308,-0.17746414800908894
ACH-000310,-0.3703071552820401
ACH-000311,-0.43716806461321867
ACH-000312,-0.2776779535434181
ACH-000315,-0.5247036064905569
ACH-000316,-0.1111960554741263
ACH-000317,-0.15829457186350376
ACH-000318,-0.2261982214212336
ACH-000319,-0.5515190438581733
ACH-000320,-0.10973991326450412
ACH-000322,-0.3415494451713037
ACH-000323,-0.3902392425690157
ACH-000324,-0.2350143048751912
ACH-000329,-0.4092167401314328
ACH-000330,-0.505215261599677
ACH-000331,-0.4832990846248063
ACH-000332,-0.3520585871080705
ACH-000334,-0.30613365371764883
ACH-000335,-0.6571036383578714
ACH-000336,-0.24989526740855325
ACH-000337,-0.34189426388527
ACH-000338,-0.4453613463962371
ACH-000339,-0.5792990273113928
ACH-000341,-0.3132629900773265
ACH-000348,-0.388824334760269
ACH-000350,-0.4055429399565841
ACH-000352,-0.2694778576779592
ACH-000356,-0.3097729511424688
ACH-000361,-0.5407286781063225
ACH-000362,-0.2809879218109461
ACH-000363,-0.2448407939629097
ACH-000364,-0.3770823222644093
ACH-000365,-0.1456903926490805
ACH-000366,-0.18776133079866048
ACH-000368,-0.6162028816196989
ACH-000374,-0.2860568855541608
ACH-000375,-0.5637903093364846
ACH-000376,-0.3711931604586012
ACH-000381,-0.2848894221681358
ACH-000383,-0.2378848159572107
ACH-000387,-0.4160582732005845
ACH-000389,-0.3050595567112985
ACH-000390,-0.6786638221072918
ACH-000393,-0.3252982372303109
ACH-000395,-0.17782465794773625
ACH-000396,-0.5200109826809637
ACH-000397,-0.3425947068904375
ACH-000401,-0.6321569544426335
ACH-000402,-0.4732832822750518
ACH-000403,-0.4714812644536186
ACH-000404,-0.3793614025778199
ACH-000406,-0.5753708882277285
ACH-000407,-0.3987156079628728
ACH-000408,-0.5345986819747532
ACH-000410,-0.4888240777913583
ACH-000411,-0.4062578063413124
ACH-000414,-0.1495216436435601
ACH-000415,-0.3219586848429367
ACH-000416,-0.5109516093079071
ACH-000420,-0.9114100281975791
ACH-000421,-0.32352431483811994
ACH-000424,-0.2740576418675009
ACH-000425,-0.4111090666340042
ACH-000426,-0.30343092284820794
ACH-000427,-0.4364674302565125
ACH-000433,-0.5868211021372689
ACH-000435,-0.5172288948382473
ACH-000436,-0.4002316834258707
ACH-000444,-0.5046725776458562
ACH-000445,-0.5969893717746114
ACH-000448,-0.10361782184370168
ACH-000450,-0.3199889209540858
ACH-000452,-0.19404370619401096
ACH-000454,-0.29227691287704793
ACH-000458,-0.4949695976857958
ACH-000459,-0.1596505465483406
ACH-000460,-0.4024829281929927
ACH-000461,-0.11084724623780652
ACH-000463,-0.2705614040966094
ACH-000464,-0.3563276866125366
ACH-000466,-0.3987467793386652
ACH-000467,-0.5666059801256058
ACH-000468,-0.5735190672565768
ACH-000469,-0.3827687679364851
ACH-000470,-0.3536049465509159
ACH-000471,-0.35116927533956005
ACH-000472,-0.37468566797793307
ACH-000473,-0.3703204460057861
ACH-000475,-0.072715617872217
ACH-000476,-0.4569519867961626
ACH-000477,-0.15038643445446154
ACH-000479,-0.5893936096495922
ACH-000480,-0.32485461795498444
ACH-000481,-0.7343282358368138
ACH-000483,-0.36696985643306895
ACH-000484,-0.4039247246698378
ACH-000485,-0.69730940053009
ACH-000486,-0.2177647424073849
ACH-000487,-0.3364486008076407
ACH-000488,-0.4120188434779317
ACH-000490,-0.7693910275219155
ACH-000491,-0.6233309764013042
ACH-000495,-0.4219104850029374
ACH-000496,-0.1359444748606427
ACH-000499,-0.2088736377671256
ACH-000500,-0.5426993933222759
ACH-000502,-0.2551282710179534
ACH-000503,-0.7160793221421782
ACH-000505,-0.5426661324662612
ACH-000507,-0.448321201023176
ACH-000510,-0.5077929067664203
ACH-000511,-0.3985811251959853
ACH-000512,-0.07819455471842718
ACH-000516,-0.3682016511311331
ACH-000517,-0.3781802508157971
ACH-000518,-0.607041421036973
ACH-000520,-0.576632181550128
ACH-000521,-0.29705931573253114
ACH-000522,-0.4069946831064956
ACH-000524,-0.3167435995473586
ACH-000527,-0.2232957537428959
ACH-000528,-0.21840448192947196
ACH-000537,-0.21069106111227806
ACH-000541,-0.8139335428125619
ACH-000542,-0.7084961841267816
ACH-000544,-0.4417866335858031
ACH-000545,-0.2855053357751758
ACH-000547,-0.6157038038052832
ACH-000548,-0.5925618042461882
ACH-000549,-0.560270670494653
ACH-000550,-0.700365730104894
ACH-000552,-0.4399306922900957
ACH-000556,-0.16408014235824273
ACH-000557,-0.40737474521492745
ACH-000569,-0.40500188344746
ACH-000570,-0.3826980464679014
ACH-000571,-0.2512960109932069
ACH-000573,-0.1798893345985102
ACH-000576,-0.3372220608036717
ACH-000579,-0.3208024241809366
ACH-000580,-0.3154884445734564
ACH-000584,-0.3501665079668033
ACH-000585,-0.3362573264905097
ACH-000588,-0.3335186439959334
ACH-000589,-0.25674597875939426
ACH-000591,-0.3478797263136136
ACH-000593,-0.6574964176679938
ACH-000600,-0.12603872507542152
ACH-000601,-0.6747398442018361
ACH-000605,-0.4334451934977284
ACH-000606,-0.515649807036244
ACH-000608,-0.2221419138314948
ACH-000614,-0.18004198301034208
ACH-000616,-0.4445694764536707
ACH-000618,-0.3629241235434765
ACH-000619,-0.28905621349494504
ACH-000620,-0.5408453273472967
ACH-000621,-0.4568064013791202
ACH-000622,-0.5624725983234898
ACH-000623,-0.468213785152861
ACH-000624,-0.4993440127379698
ACH-000627,-0.28856826695545057
ACH-000630,-0.6089977336774082
ACH-000631,-0.12816937799782546
ACH-000632,-0.3049792617713309
ACH-000633,-0.4524702185672442
ACH-000637,-0.43782044359667255
ACH-000638,-0.21274968695414667
ACH-000646,-0.3644396863909081
ACH-000647,-0.6721838991792678
ACH-000648,-0.2600327801321678
ACH-000649,-0.2978327472105938
ACH-000651,-0.34641889144538496
ACH-000652,-0.4540133372127839
ACH-000653,-0.7027530263959799
ACH-000657,-0.4742245370792141
ACH-000658,-0.6689053923222671
ACH-000661,-0.28258680393676955
ACH-000662,-0.3425959754424885
ACH-000663,-0.2994165340666338
ACH-000665,-0.26351549663694623
ACH-000671,-0.3447544747458328
ACH-000672,-0.7288736005503722
ACH-000673,-0.8361690177125479
ACH-000676,-0.4473546954863339
ACH-000677,-0.3455633164939066
ACH-000681,-0.3527802412686079
ACH-000683,-0.31168347943845737
ACH-000684,-0.3424776613776649
ACH-000688,-0.457584273068251
ACH-000693,-0.3730412554363903
ACH-000694,-0.6068100399096742
ACH-000695,-0.10669381637651572
ACH-000696,-0.4582799478133155
ACH-000697,-0.42279355964213056
ACH-000699,-0.7013966073329828
ACH-000701,-0.4361538053720873
