,UNC50 (25972)
ACH-000004,-0.4089733025453349
ACH-000005,-0.4652275670149784
ACH-000007,-0.4002281796468763
ACH-000009,-0.4962452145992252
ACH-000011,-0.3240472264000549
ACH-000012,-0.6045166475678944
ACH-000013,-0.4200241634588814
ACH-000014,-0.5674181064326462
ACH-000015,-0.524637423373069
ACH-000017,-0.4565039084472138
ACH-000018,-0.4663798579258458
ACH-000019,-0.4923132823206593
ACH-000021,-0.9489510205415548
ACH-000022,-0.2206341527401097
ACH-000025,-0.5926965055791971
ACH-000028,-0.5567806839689933
ACH-000030,-0.4964345059661071
ACH-000035,-0.615202423248761
ACH-000036,-0.3968499866589992
ACH-000037,-0.2264514064009283
ACH-000039,-0.5350823118030814
ACH-000040,-0.3625959838686638
ACH-000041,-0.4896115403207975
ACH-000042,-0.16250751873776695
ACH-000045,-0.4942762199473128
ACH-000047,-0.3529565240555302
ACH-000052,-0.3994763224746857
ACH-000053,-0.4194478689660063
ACH-000054,-0.4136312207893865
ACH-000055,-0.2892122817792545
ACH-000060,-0.7089372954015344
ACH-000067,-0.3894292375106885
ACH-000070,-0.9140292855762392
ACH-000075,-0.5799537883780933
ACH-000078,-0.2841052207029697
ACH-000082,-0.4195027527418409
ACH-000085,-0.2307371242020287
ACH-000086,-0.6008764479439768
ACH-000087,-0.7427163517178705
ACH-000092,-0.5796806463932548
ACH-000095,-0.1883215663794597
ACH-000097,-0.5820116036957407
ACH-000098,-0.6525645950668432
ACH-000099,-0.5271986469792429
ACH-000108,-0.8001394888263983
ACH-000113,-0.4620704296046275
ACH-000116,-0.3261538034208599
ACH-000118,-0.4456601610990389
ACH-000120,-0.2732037624239035
ACH-000123,-0.6554333178841094
ACH-000127,-0.5088759542581295
ACH-000128,-0.4535855692815074
ACH-000132,-0.1838567896856308
ACH-000133,-0.5243224455194555
ACH-000137,-0.3449694159936105
ACH-000138,-0.44942014716396267
ACH-000142,-0.9381906286918876
ACH-000143,-0.7381759180717112
ACH-000146,-0.2761284267102137
ACH-000148,-0.4990651097281076
ACH-000150,-0.5117525278673252
ACH-000152,-0.3955098551400358
ACH-000153,-0.4393069735079516
ACH-000159,-0.7366397548467428
ACH-000160,-0.31960797592920925
ACH-000163,-0.33898296660684857
ACH-000167,-0.4552937501124787
ACH-000168,-0.3509639475002321
ACH-000169,-0.7310396035017878
ACH-000178,-0.3094705537686615
ACH-000183,-0.7800118689085719
ACH-000188,-0.32586758252377124
ACH-000189,-0.9031338854423112
ACH-000190,-0.5404986719957547
ACH-000198,-0.08402251703972285
ACH-000203,-0.2923661109954423
ACH-000204,-0.4931620516668187
ACH-000206,-0.5668351709485738
ACH-000207,-0.27794037191592563
ACH-000208,-0.4764413979434602
ACH-000210,-0.4469681978318631
ACH-000211,-0.5390554054049228
ACH-000215,-0.14537177466786713
ACH-000221,-0.3702663476927901
ACH-000222,-0.3448569250512513
ACH-000223,-0.4656303257531258
ACH-000226,-0.5247805639165013
ACH-000227,-0.3685966105631342
ACH-000228,-0.3983467091423669
ACH-000231,-0.7141217231928496
ACH-000232,-0.40125002274674654
ACH-000233,-0.9380458449883184
ACH-000234,-0.5586509538945702
ACH-000235,-0.3557925956001118
ACH-000237,-0.3873757560900572
ACH-000238,-0.30550714874791474
ACH-000242,-0.7771710529234721
ACH-000243,-0.4927724784045566
ACH-000244,-0.4749754459483596
ACH-000246,-0.9834631951500163
ACH-000248,-0.5451230302267975
ACH-000250,-1.0064410752759296
ACH-000251,-0.4309844380228589
ACH-000252,-0.4544630480377994
ACH-000253,-0.3574400412241333
ACH-000255,-0.5849539536358184
ACH-000256,-0.3561213964507288
ACH-000257,-0.3869591596513847
ACH-000258,-0.19015807771428656
ACH-000259,-0.87962686378262
ACH-000260,-0.2227826620647748
ACH-000261,-0.5932500027799411
ACH-000262,-0.5761048634079918
ACH-000263,-0.3385321858505165
ACH-000264,-0.5250601680091244
ACH-000265,-0.2749505085561845
ACH-000266,-0.30013279808897875
ACH-000272,-0.6990613851520836
ACH-000274,-0.3495780491853441
ACH-000277,-0.3453347640001037
ACH-000278,-0.7203103141716334
ACH-000279,-0.3702094437766008
ACH-000280,-0.3306895518268864
ACH-000281,-0.21078763946990006
ACH-000288,-0.660874368591535
ACH-000291,-0.4146866345145572
ACH-000293,-0.6430810493679341
ACH-000294,0.129559923332312
ACH-000295,-0.4552724453778404
ACH-000296,-0.492641864446092
ACH-000302,-0.4870348347227277
ACH-000304,-0.1627728711127941
ACH-000307,-0.5859818147463627
ACH-000308,-0.3456944680876585
ACH-000310,-0.3602970485390565
ACH-000311,-0.4985003958850481
ACH-000312,-0.2691610208068933
ACH-000315,-0.4767891945639634
ACH-000316,-0.3292735454359643
ACH-000317,-0.7887526930961095
ACH-000318,-0.567183547884015
ACH-000319,-0.7953679528429307
ACH-000320,-0.5925777693566643
