,PPAP2A (8611)
ACH-000004,0.034877133939424335
ACH-000005,-0.2614453775126044
ACH-000007,0.04453347562988398
ACH-000009,0.08415572143381822
ACH-000011,-0.12067258893187237
ACH-000012,-0.0038461101409581703
ACH-000013,0.010642847083679956
ACH-000014,-0.1078334642744998
ACH-000015,-0.052649420454078534
ACH-000017,-0.008315757890168125
ACH-000018,0.1112175362199395
ACH-000019,0.01826385829759129
ACH-000021,-0.007655234296738191
ACH-000022,0.03786977021599545
ACH-000025,0.1371453309683123
ACH-000028,-0.021081638814693247
ACH-000030,-0.05790002316582089
ACH-000035,0.012851631671929207
ACH-000036,0.08112126857966112
ACH-000037,0.036499008731942825
ACH-000039,-0.0095611986074042
ACH-000040,-0.06776353176636866
ACH-000041,-0.17093339248544948
ACH-000042,0.05507125118378445
ACH-000045,0.041736087349643264
ACH-000047,0.031226597192913493
ACH-000052,-0.07606813491963006
ACH-000053,-0.11435915106263513
ACH-000054,-0.033538068981934344
ACH-000055,-0.022159738496563528
ACH-000060,-0.035967992958378416
ACH-000067,0.04032555128162694
ACH-000070,-0.023442252751495703
ACH-000075,0.13168497249559688
ACH-000078,0.029194670423135668
ACH-000082,-0.01565290655575641
ACH-000085,0.04014558375383157
ACH-000086,-0.05887847288830673
ACH-000087,0.08529376050372885
ACH-000092,-0.0441250871096039
ACH-000095,0.00903906806755669
ACH-000097,-0.054681404541197055
ACH-000098,-0.1533954313717366
ACH-000099,0.00524645648400239
ACH-000108,-0.10684690493726813
ACH-000113,-0.06161757335130216
ACH-000116,-0.1991692867559402
ACH-000118,-0.08876586743599565
ACH-000120,-0.05015853460154192
ACH-000123,0.11736082820350865
ACH-000127,-0.03458382265926502
ACH-000128,-0.12650475256645471
ACH-000132,0.05484036077713295
ACH-000133,0.017678693565151383
ACH-000137,-0.13588536121975472
ACH-000138,0.02673437898942119
ACH-000142,-0.0038456046673650507
ACH-000143,0.09882981997682076
ACH-000146,0.04691122242497299
ACH-000148,0.06391220255201534
ACH-000150,0.01997846334036544
ACH-000152,0.12380800639705206
ACH-000153,-0.013489287162349144
ACH-000159,0.01959523005491375
ACH-000160,0.06283142675257326
ACH-000163,0.007643421513120399
ACH-000167,-0.09536967575359516
ACH-000168,-0.151949932330682
ACH-000169,-0.23123893166554535
ACH-000178,0.02829523046297376
ACH-000183,0.04590940735976903
ACH-000188,-0.0235335103666785
ACH-000189,-0.1875792003554683
ACH-000190,0.05886222740532875
ACH-000198,-0.02253588187988212
ACH-000203,-0.1001818918898614
ACH-000204,-0.07421212793887602
ACH-000206,-0.2252296135117033
ACH-000207,0.15074235754700696
ACH-000208,-0.106130318191429
ACH-000210,0.0766538811822701
ACH-000211,-0.0201267739240336
ACH-000215,0.0837385498858617
ACH-000221,-0.012784541393244777
ACH-000222,0.11608054238064483
ACH-000223,0.07883737973214511
ACH-000226,-0.1016657859879345
ACH-000227,-0.14272091032517056
ACH-000228,-0.0905643117557185
ACH-000231,0.009742703168649293
ACH-000232,-0.0391599996398625
ACH-000233,0.06862797418607645
ACH-000234,0.03632257673979453
ACH-000235,-0.05588337992304927
ACH-000237,-0.010478674651147572
ACH-000238,-0.01857952303935103
ACH-000242,-0.10253522670479208
ACH-000243,-0.0021908381723872647
ACH-000244,-0.15917262066663182
ACH-000246,0.014936099879113547
ACH-000248,-0.15663703659303982
ACH-000250,0.0687465065351089
ACH-000251,0.10226452855518137
ACH-000252,0.027159439199038404
ACH-000253,0.0660307564355847
ACH-000255,-0.0797959245662546
ACH-000256,0.05947477663022412
ACH-000257,-0.0795632988239706
ACH-000258,0.10864382583458956
ACH-000259,-0.01064954200170338
ACH-000260,-0.06472229980946112
ACH-000261,-0.07042205372551062
ACH-000262,0.059809264841906726
ACH-000263,0.044977502694792684
ACH-000264,-0.00802224887287623
ACH-000265,0.10466136645156092
ACH-000266,-0.07874139992808805
ACH-000272,-0.09103428007793364
ACH-000274,0.04751119710277743
ACH-000277,-0.14696798943296946
ACH-000278,-0.03629290011252046
ACH-000279,-0.017379309771858666
ACH-000280,-0.07852880840980521
ACH-000281,0.09925059200329636
ACH-000288,-0.002377940600906596
ACH-000291,-0.010371558903940752
ACH-000293,-0.08701476614823532
ACH-000294,-0.03565047507236643
ACH-000295,0.14897324563513767
ACH-000296,0.21513312591776126
ACH-000302,-0.07496909593225078
ACH-000304,0.2825696389408519
ACH-000307,0.010943499092834656
ACH-000308,0.033151111168657106
ACH-000310,-0.013810208466040816
ACH-000311,0.0754934213924505
ACH-000312,0.1043989471061765
ACH-000315,0.007770718168102738
ACH-000316,-0.17872173473125536
ACH-000317,0.04004174080301275
ACH-000318,0.032118011052666325
ACH-000319,-0.02023982145350268
ACH-000320,-0.14127383740232294
ACH-000322,0.003935369987035862
ACH-000323,-0.030882581480994608
ACH-000324,0.03573767156001503
ACH-000329,-0.0074278951100547295
ACH-000330,-0.10203985680381916
ACH-000331,-0.02162083878966722
ACH-000332,0.01175962859729695
ACH-000334,0.11887847336198927
ACH-000335,-0.16195190631584044
ACH-000336,-0.31029355691743604
ACH-000337,0.0725096148982451
ACH-000338,-0.3144278257359805
ACH-000339,-0.01495091937342046
ACH-000341,-0.0451361804552052
ACH-000348,-0.04058103222640544
ACH-000350,-0.09716236961927154
ACH-000352,0.040061965812594184
ACH-000356,-0.2209160927422119
ACH-000361,-0.190919987239884
ACH-000362,0.06480471834831275
ACH-000363,0.0038889737780803475
ACH-000364,0.003953356491201182
ACH-000365,-0.030255889732498157
ACH-000366,0.007295692984936591
ACH-000368,-0.062299397813328175
ACH-000374,-0.09475095774701414
ACH-000375,0.11773211221158501
ACH-000376,-0.04607942761692868
ACH-000381,0.09023183851294472
ACH-000383,-0.0186473680553205
ACH-000387,0.07505048509254097
ACH-000389,0.11289356799215153
ACH-000390,-0.012956055447331834
ACH-000393,-0.08304656551835732
ACH-000395,-0.08180073111501215
ACH-000396,-0.10342030843015
ACH-000397,-0.10411603901303132
ACH-000401,0.007714960390956821
ACH-000402,0.1584519747593047
ACH-000403,0.1365326035981403
ACH-000404,-0.1807423854419422
ACH-000406,-0.07715684528943864
ACH-000407,0.027452735064279282
ACH-000408,-0.20885548756511035
ACH-000410,-0.016739213522660282
ACH-000411,-0.06370389388137643
ACH-000414,0.04996485944722443
ACH-000415,0.016447869732568343
ACH-000416,-0.08638323865231619
ACH-000420,-0.14667842225562078
ACH-000421,0.004401497181501308
ACH-000424,-0.14913671084121732
ACH-000425,-0.0703570039647976
ACH-000426,-0.15004702344604698
ACH-000427,0.07453926144931369
ACH-000433,-0.008812198481881908
ACH-000435,-0.1061831862078091
ACH-000436,-0.08309930183503912
ACH-000444,0.10024315151918718
ACH-000445,0.0505309005512471
ACH-000448,-0.17093891793080138
ACH-000450,0.1185588494546
ACH-000452,0.042044541509452624
ACH-000454,-0.02915623007330833
ACH-000458,0.01589214866073333
ACH-000459,0.0426890804761926
ACH-000460,0.039397212068079716
ACH-000461,0.023757884361344975
ACH-000463,0.038108292161340346
ACH-000464,0.058778336061179236
ACH-000466,-0.09545918015876267
ACH-000467,0.09186968551128886
ACH-000468,-0.0794997731887018
ACH-000469,0.08384195679036327
ACH-000470,-0.1099840522056576
ACH-000471,0.0692695484467742
ACH-000472,0.030153080060092083
ACH-000473,0.04914377315868517
ACH-000475,-0.022862092048814304
ACH-000476,-0.08361974044038675
ACH-000477,0.10138116275274613
ACH-000479,0.024817908279900863
ACH-000480,0.0608736780205951
ACH-000481,-0.2457143229082727
ACH-000483,-0.07824394644185084
ACH-000484,0.07771256519756617
ACH-000485,0.14497514090907312
ACH-000486,-0.07216032368722415
ACH-000487,0.12495237334572352
ACH-000488,-0.002072304882179269
ACH-000490,0.035831159906241375
ACH-000491,-0.06553652058881249
ACH-000495,0.4327060294919273
ACH-000496,0.09123964252969717
ACH-000499,0.1274482893975419
ACH-000500,-0.06965820022503551
ACH-000502,0.015017073374425744
ACH-000503,-0.13868581694885349
ACH-000505,-0.04054549489183271
ACH-000507,-0.054919485715032385
ACH-000510,0.0018089963034980823
ACH-000511,0.007843050726006873
ACH-000512,-0.1512024972427742
ACH-000516,0.14049302096982808
ACH-000517,0.027134857221563863
ACH-000518,0.0044447493408836585
ACH-000520,-0.0955948681689465
ACH-000521,-0.0938178896769471
ACH-000522,-0.10064729182026648
ACH-000524,-0.0516192599173244
ACH-000527,0.011070619524634659
ACH-000528,-0.014751985335850357
ACH-000537,-0.053271766554181546
ACH-000541,0.055810092924754015
ACH-000542,-0.05254872535474033
ACH-000544,0.011487280116893242
ACH-000545,-0.06089089279788853
ACH-000547,0.003085897744918686
ACH-000548,0.06105407865669098
ACH-000549,0.007914920756339483
ACH-000550,-0.07849487392187066
ACH-000552,-0.08393016033507013
ACH-000556,0.006809471441671807
ACH-000557,-0.030462335373019036
ACH-000569,-0.3494125423639352
ACH-000570,-0.04801336086394079
ACH-000571,0.060783004284391325
ACH-000573,0.12495990166642955
ACH-000576,0.021590374455660064
ACH-000579,0.06709376158875363
ACH-000580,-0.06253043603663255
ACH-000584,-0.0072217420505499156
ACH-000585,-0.029058907852789324
ACH-000588,-0.2059686127511169
ACH-000589,0.0837743801628373
ACH-000591,0.06639755219881781
ACH-000593,-0.010799121171707669
ACH-000600,0.0956508244609478
ACH-000601,0.014595053633015425
ACH-000605,0.024368858241295747
ACH-000606,-0.018393987576692684
ACH-000608,0.02144167065849837
ACH-000614,-0.02185065465962864
ACH-000616,-0.18569160180297573
ACH-000618,-0.014391831077405791
ACH-000619,0.0206611914641046
ACH-000620,0.07740140593945112
ACH-000621,0.000890216251038824
ACH-000622,-0.09681777370300844
ACH-000623,-0.00217225699294126
ACH-000624,0.021283990624182268
ACH-000627,-0.09507241736810904
ACH-000630,-0.034472741890429516
ACH-000631,0.015042446712984828
ACH-000632,0.12481374455009955
ACH-000633,0.014608350645981446
ACH-000637,0.09364441579577076
ACH-000638,-0.06487977387118463
ACH-000646,-0.10598442118393107
ACH-000647,0.049605969772524836
ACH-000648,-0.13189784254117048
ACH-000649,-0.06126411458109966
ACH-000651,0.06031683689224964
ACH-000652,0.044634283096931036
ACH-000653,-0.09623805434650608
ACH-000657,0.01229462584913459
ACH-000658,-0.03073767096464488
ACH-000661,0.0037845170558724337
ACH-000662,-0.037115499078443935
ACH-000663,-0.02060073103777356
ACH-000665,-0.0785142852589787
ACH-000671,-0.0942385493773112
ACH-000672,0.13176499944111053
ACH-000673,-0.024989882471611543
ACH-000676,0.06111044238439415
ACH-000677,-0.02379078515616478
ACH-000681,0.008697079829770854
ACH-000683,-0.03860058564172593
ACH-000684,0.14605835768218753
ACH-000688,-0.028547956215383245
ACH-000693,-0.058542493479917176
ACH-000694,0.010678621276152123
ACH-000695,0.13561954761966588
ACH-000696,0.03733824169135967
ACH-000697,-0.13712499862807476
ACH-000699,-0.07887011636570845
ACH-000701,0.07673650979621867
ACH-000706,-0.01324601035654573
ACH-000711,-0.08728625575566734
ACH-000713,-0.13916129606929814
ACH-000714,-0.034853459295983935
ACH-000718,-0.044082282880990316
ACH-000720,0.010854112050056557
ACH-000721,-0.038131190401394115
ACH-000724,-0.1169418491929446
ACH-000725,0.032589435918107264
ACH-000732,-0.0970436536949822
ACH-000734,0.00907825807853421
ACH-000735,-0.008355668212053876
ACH-000736,0.09320631512590936
ACH-000738,0.012269498128673149
ACH-000746,0.041165053593524084
ACH-000747,-0.01916390614060033
ACH-000748,0.08341440512137666
ACH-000753,-0.047313379432531805
ACH-000756,-0.13655992801285433
ACH-000757,0.002195436578615923
ACH-000758,-0.022592044392954768
ACH-000760,0.061371338613599724
ACH-000762,0.01606705970051735
