,KLC4 (89953)
ACH-000334,-0.03981800547277575
ACH-000335,-0.039628179969179084
ACH-000336,-0.12974949260367152
ACH-000337,-0.23299734197043215
ACH-000338,0.2844065945593149
ACH-000339,-0.04841239764881261
ACH-000341,-0.0785797544504563
ACH-000348,-0.09622042343066343
ACH-000350,0.007999363963619253
ACH-000352,-0.17884530159251144
ACH-000356,-0.2268369961528979
ACH-000361,-0.1824706991860625
ACH-000362,-0.02484411416394972
ACH-000363,-0.1290253623466083
ACH-000364,-0.208303687624328
ACH-000365,-0.25595413858758903
ACH-000366,-0.09140014975788166
ACH-000368,0.02292542154071012
ACH-000374,-0.19995306214410408
ACH-000375,-0.12710634109470426
ACH-000376,-0.16587865558372913
ACH-000381,-0.11877038189235843
ACH-000383,-0.10574501063077664
ACH-000387,-0.22813393138461846
ACH-000389,-0.023663041847362017
ACH-000390,-0.15569808564368448
ACH-000393,-0.2726570859813464
ACH-000395,-0.13235251595754702
ACH-000396,-0.07810091354505662
ACH-000397,-0.1811058001187613
ACH-000401,0.06519406442697237
ACH-000402,-0.22639329740292485
ACH-000403,-0.06993971980946775
ACH-000404,0.2025538420795369
ACH-000406,-0.21607988195116595
ACH-000407,-0.1718177665710266
ACH-000408,-0.02801915367337501
ACH-000410,-0.10277243503236454
ACH-000411,-0.06477187168822167
ACH-000414,-0.10005500608768424
ACH-000415,-0.17394562833521546
ACH-000416,-0.10775179964616573
ACH-000420,-0.16895752102362574
ACH-000421,-0.1544759774914592
ACH-000424,-0.13309300922178818
ACH-000425,-0.05698116127449341
ACH-000426,0.021637759551910503
ACH-000427,-0.1132389441544363
ACH-000433,-0.002914760308884464
ACH-000435,0.032037555179641485
ACH-000436,-0.0947402195200826
ACH-000444,-0.11887231747684128
ACH-000445,-0.21015991792568234
ACH-000448,-0.2096045176344376
ACH-000450,-0.1760149076300878
ACH-000452,-0.16038512768640742
ACH-000454,-0.13592665263458986
ACH-000458,-0.2107380003023024
ACH-000459,0.03617994710262421
ACH-000460,-0.18855389478153534
ACH-000461,-0.22193171766760295
ACH-000463,-0.1500329539087487
ACH-000464,-0.10645440260074612
ACH-000466,-0.10381950273970583
ACH-000467,-0.03719051673383855
ACH-000468,-0.18022786889588666
ACH-000469,-0.06295210059094485
ACH-000470,-0.06300947283865432
ACH-000471,-0.14431457024760022
ACH-000472,-0.04899380541655751
ACH-000473,-0.11363756067264308
ACH-000475,-0.1075127750206142
ACH-000476,-0.008592639743581492
ACH-000477,-0.0015608038065841993
ACH-000479,-0.16658127160585348
ACH-000480,-0.03293851538065938
ACH-000481,-0.2095366291381395
ACH-000483,-0.16925046748513314
ACH-000484,0.006449207290428562
ACH-000485,0.02079281563163125
ACH-000486,-0.09371674276156704
ACH-000487,-0.2228549247149614
ACH-000488,-0.15924318524640452
ACH-000490,-0.19773486676099705
ACH-000491,-0.29942780430537685
ACH-000495,0.0036563335884422796
ACH-000496,0.025393627251389786
ACH-000499,-0.324558642234573
ACH-000500,-0.3615242854913699
ACH-000502,-0.058339079168146776
ACH-000503,0.09816049566438392
ACH-000505,-0.055947293766931014
ACH-000507,-0.08377230740650901
ACH-000510,-0.20007205096123573
ACH-000511,-0.05988892017070919
ACH-000512,-0.256245800734278
ACH-000516,-0.06568696170320118
ACH-000517,-0.1366590085062038
ACH-000518,-0.19183344086149534
ACH-000520,-0.08326535871937762
ACH-000521,-0.21886083026831785
ACH-000522,-0.16516037336552974
ACH-000524,-0.194698219917022
ACH-000527,-0.15808497484610382
ACH-000528,-0.18651208152865506
ACH-000537,-0.12045511243456528
ACH-000541,0.019305071501069405
ACH-000542,-0.1064725299821476
ACH-000544,-0.15268935592000932
ACH-000545,-0.21875063685008986
ACH-000547,0.027404601776086283
ACH-000548,-0.28819482751650183
ACH-000549,-0.027411936999466403
ACH-000550,-0.2267247447522747
ACH-000552,0.07935022714380628
ACH-000556,-0.1160056005044036
ACH-000557,-0.0092327500099633
ACH-000569,0.09471520352392564
ACH-000570,-0.07604302978781342
ACH-000571,-0.1573754256460359
ACH-000573,-0.09053850666782176
ACH-000576,-0.2318010063797742
ACH-000579,-0.01604477953941208
ACH-000580,-0.08599151523307726
ACH-000584,-0.10586172313556907
ACH-000585,-0.14160485806589698
ACH-000588,-0.06795652491196298
ACH-000589,-0.11725413540944014
ACH-000591,-0.2613203446515449
ACH-000593,-0.015728694370662145
ACH-000600,-0.1325181036770876
ACH-000601,-0.04364902353803783
ACH-000605,-0.16260599838732567
ACH-000606,-0.2053786586913132
ACH-000608,-0.06595568889650373
ACH-000614,0.012368704524685744
ACH-000616,-0.06573466836216423
ACH-000618,-0.2510389498129549
ACH-000619,-0.21970393364195304
ACH-000620,0.030195474771610206
ACH-000621,-0.19126811922263529
ACH-000622,-0.09203990541179448
ACH-000623,-0.07915278505710226
ACH-000624,-0.10089879409253362
ACH-000627,-0.014671813273611934
ACH-000630,-0.21687017736466208
ACH-000631,-0.19310986068215105
ACH-000632,-0.09328761899255254
ACH-000633,-0.12832431071384034
ACH-000637,-0.19175030164330106
ACH-000638,-0.14399305664193082
ACH-000646,-0.11971815362798273
ACH-000647,-0.13798894939947662
ACH-000648,-0.18477619254594405
ACH-000649,-0.04717675160062335
ACH-000651,-0.1455384501973491
ACH-000652,-0.03494497859961445
ACH-000653,-0.2584460043003181
ACH-000657,-0.14549513537097075
ACH-000658,-0.2326537928911935
ACH-000661,-0.020262485331506413
ACH-000662,-0.13205481375792294
ACH-000663,0.010487156784846527
ACH-000665,-0.20396987557697566
ACH-000671,-0.10898401875949214
ACH-000672,-0.39076881000221053
ACH-000673,-0.17728641705378453
ACH-000676,-0.09870362145772417
ACH-000677,-0.046076981775864286
ACH-000681,-0.06917839544419127
ACH-000683,-0.2291994863093861
ACH-000684,-0.04152671063698736
ACH-000688,-0.2352170107220755
ACH-000693,-0.0743535324397429
ACH-000694,-0.15279933741409696
ACH-000695,-0.12908970863993185
ACH-000696,-0.16525224476915562
ACH-000697,-0.14618625614607636
ACH-000699,-0.15128841981808458
ACH-000701,-0.16655710633430384
ACH-000706,-0.10436889323550973
ACH-000711,-0.17767848218433352
ACH-000713,-0.1873274005369631
ACH-000714,-0.05303334172285508
ACH-000718,-0.1459348188345712
ACH-000720,-0.14995645702510665
ACH-000721,-0.24202342884506234
ACH-000724,-0.049059806623593584
ACH-000725,-0.07509522805947696
ACH-000732,-0.31723308674011386
ACH-000734,-0.1317973178976481
ACH-000735,-0.09987402266793907
ACH-000736,-0.12530077233253487
ACH-000738,-0.1542568541540301
ACH-000746,-0.04080804904798343
ACH-000747,-0.07671876964634397
ACH-000748,-0.172321801321594
ACH-000753,-0.11217504647842873
ACH-000756,-0.013444424121511905
ACH-000757,-0.2390018726007245
ACH-000758,0.0224757242849026
ACH-000760,-0.1662719844454106
ACH-000762,-0.13113429863861326
ACH-000763,-0.2215024998459998
ACH-000764,-0.39640202338670666
ACH-000765,-0.1835215945130977
ACH-000766,-0.18756927716519914
ACH-000767,-0.3050393560743645
ACH-000768,-0.20814700456103
ACH-000769,-0.10533297952403396
ACH-000770,-0.08239420448535299
ACH-000771,-0.12537128072584866
ACH-000773,-0.13992475908426633
ACH-000776,0.05351455262460947
ACH-000777,-0.1372777930487931
ACH-000778,-0.20259059664481094
ACH-000781,-0.13306308978843254
ACH-000782,-0.2301027612405302
ACH-000783,-0.11656135545699248
ACH-000784,-0.2206351453019996
ACH-000785,-0.16499994553050998
ACH-000787,-0.17251993756625822
ACH-000788,-0.0442346919063455
ACH-000791,-0.13635804197900747
ACH-000792,-0.14615049237285746
ACH-000794,-0.047970764052870915
ACH-000796,-0.003139385218882218
ACH-000798,-0.17794329623603086
ACH-000799,-0.13072032172987508
ACH-000800,-0.34700438015832763
ACH-000802,-0.15082876558857908
ACH-000804,0.07324806762218115
ACH-000805,-0.13835009967700276
ACH-000809,-0.12577362872036324
ACH-000810,-0.14624858218186082
ACH-000811,-0.21901563989106104
ACH-000817,-0.1671595159258754
ACH-000819,-0.15969148804238972
ACH-000820,-0.05551176261138782
ACH-000821,0.18192733493207314
ACH-000822,-0.10696332413239544
ACH-000823,-0.07070293464705123
ACH-000824,-0.19563808852796985
ACH-000827,-0.07165282039713622
ACH-000829,-0.14597161714899573
ACH-000831,-0.18834990607261973
ACH-000832,-0.06637661217270598
ACH-000833,-0.1466290832953636
ACH-000834,0.0694395122123298
ACH-000835,-0.08678850420877665
ACH-000836,-0.08911089183438008
ACH-000837,-0.18929508790155095
ACH-000838,0.023260360297045105
ACH-000839,0.08028945575438623
ACH-000840,-0.11646991699726658
ACH-000841,-0.016243284984199642
ACH-000843,-0.20363760458507515
ACH-000846,-0.1191234931651616
ACH-000847,-0.06909412477046359
ACH-000848,-0.0052184977398972154
ACH-000849,-0.183833472432794
ACH-000851,-0.10342391779142472
ACH-000855,-0.22068037980537364
ACH-000856,-0.11328799253578388
ACH-000858,-0.12690130702649952
ACH-000859,-0.0901778627867172
ACH-000861,-0.17866903555306876
ACH-000862,-0.08537046488491494
ACH-000865,-0.21557965157697606
ACH-000866,-0.16656006863302505
ACH-000867,-0.043965868976162135
ACH-000869,-0.2112793143379765
ACH-000872,-0.08598381024846888
ACH-000873,-0.20483203488899246
ACH-000876,-0.1538961597508188
ACH-000878,-0.09421479960331787
ACH-000880,-0.1554946399895662
ACH-000881,-0.16120893346918078
ACH-000882,0.02566531979702217
ACH-000884,-0.09028501399922384
ACH-000885,-0.14454912425949662
ACH-000887,-0.04048919843643981
ACH-000889,-0.21004148111431056
ACH-000896,0.023934329128671564
ACH-000898,-0.14498915393799294
ACH-000900,-0.2281053220153651
ACH-000901,-0.14858277768269354
ACH-000905,-0.07485029207615053
ACH-000906,-0.17479377429608148
ACH-000907,-0.1268961363144308
ACH-000910,-0.10995414477784893
ACH-000911,-0.16248637982782466
ACH-000912,-0.046062052621506366
ACH-000913,-0.15613966577494426
ACH-000915,-0.3120532953070244
ACH-000916,-0.08766822099881108
ACH-000917,-0.1917799127814045
ACH-000920,0.17909120736482578
ACH-000921,-0.009274436184685628
ACH-000924,-0.10290986676050368
ACH-000926,-0.0775973725261518
ACH-000928,-0.15773186311074394
ACH-000929,-0.15551501894866102
ACH-000932,-0.10105820546516738
ACH-000935,-0.14496878798962365
ACH-000936,-0.2813237675138196
ACH-000937,-0.2408447786109456
ACH-000938,-0.16592208475194126
ACH-000939,-0.14744821063584734
ACH-000941,-0.2457315360243701
ACH-000943,-0.20767006073661354
ACH-000946,-0.13646647184572966
ACH-000947,-0.13296216203290984
ACH-000948,-0.16075751449380654
ACH-000950,-0.17689872168470852
ACH-000953,-0.1999984409230511
ACH-000954,-0.006241556929879382
ACH-000957,-0.15391973558375108
ACH-000958,0.022185001192228958
ACH-000960,-0.15241247460051704
ACH-000963,-0.147499397585069
ACH-000968,-0.004392335643852003
ACH-000969,-0.1262452569927542
ACH-000972,-0.03463751072742705
ACH-000973,-0.1929331505728341
ACH-000974,-0.1271256038912532
ACH-000978,-0.1956779270104512
ACH-000984,-0.023805619940378542
ACH-000986,-0.16586345256679846
ACH-000988,-0.1521050026672704
ACH-000993,0.055012912413338916
ACH-000994,0.003396690382002341
ACH-000996,-0.09391161794661948
ACH-001001,-0.10959885945140248
ACH-001020,-0.1747877056411551
ACH-001028,-0.20758972395590786
ACH-001031,-0.24348554467925604
ACH-001038,-0.18042408096997384
ACH-001048,-0.15246016728544387
ACH-001050,-0.21871425837001013
ACH-001053,-0.08369098594892439
ACH-001054,-0.17203047862291873
ACH-001061,-0.12138784710691268
ACH-001067,-0.13510191962680793
ACH-001075,-0.2539808705034427
ACH-001096,-0.17354500370573986
ACH-001111,-0.0869277219713719
ACH-001119,-0.28001466309084866
ACH-001128,-0.010016464960991787
ACH-001134,-0.13336752317297793
ACH-001151,-0.11782337061444605
ACH-001163,-0.11705821495997745
ACH-001164,-0.09027107142585153
ACH-001183,-0.1472716559110132
ACH-001192,-0.30443933043708343
ACH-001193,-0.05382489428200915
ACH-001196,0.0074823656294372345
ACH-001197,-0.16412605990652487
ACH-001205,0.054718621333932335
ACH-001211,-0.1544353967744746
ACH-001212,-0.033238057321351204
ACH-001228,-0.0704110091177746
ACH-001232,-0.2552711898382752
ACH-001239,-0.06086723538289963
ACH-001270,-0.20867664203252087
ACH-001274,-0.004428993294707006
ACH-001275,-0.059618292679435185
ACH-001277,-0.2954581506989641
ACH-001278,-0.10193912863383132
ACH-001280,-0.08060513680407731
ACH-001283,-0.07626199501701025
ACH-001289,-0.06063493500859385
ACH-001300,-0.16910341193836612
ACH-001301,-0.1669254601893225
ACH-001302,-0.17734279122882504
ACH-001306,-0.06595472716433669
ACH-001318,-0.15527858315338658
ACH-001322,-0.14404985034358406
ACH-001328,-0.24279062805314286
ACH-001332,-0.048663118277122296
ACH-001336,-0.13262318182853047
ACH-001346,-0.12651265859967736
ACH-001353,-0.008634217704969634
ACH-001354,-0.03624965954716193
ACH-001367,-0.2747687202881685
ACH-001368,-0.22071765677781646
ACH-001374,0.036006854850519035
ACH-001377,-0.1060791301957166
ACH-001380,-0.13135061520320912
ACH-001391,-0.12892357422582434
ACH-001408,-0.07053553804213772
ACH-001430,-0.11108789571859633
ACH-001431,-0.16430297045445866
ACH-001450,-0.13163980953967286
ACH-001496,-0.14354754972209607
ACH-001500,-0.10223243424659444
ACH-001523,-0.18967494185201167
ACH-001532,-0.0927434843546977
ACH-001550,-0.2074250011652748
ACH-001552,-0.05111742785242766
ACH-001554,-0.1688619029889634
ACH-001654,-0.1365558402653771
ACH-001735,-0.22653130892332066
ACH-001736,-0.22494520607339025
ACH-001737,-0.08014971592927543
ACH-001740,-0.2175400832774433
ACH-001745,-0.15671909913259693
ACH-001765,-0.2629852840543029
