,PRPF38B (55119)
ACH-000004,-1.2396476300925972
ACH-000005,-1.357274850286872
ACH-000007,-1.128564159394424
ACH-000009,-1.206030173127396
ACH-000011,-1.2547928614139192
ACH-000012,-0.9952293532256992
ACH-000013,-1.2044757954016436
ACH-000014,-1.227089781829373
ACH-000015,-1.0342618641203911
ACH-000017,-1.2211109470752732
ACH-000018,-0.8050176498427684
ACH-000019,-1.3547252038359752
ACH-000021,-1.3719823876380148
ACH-000022,-1.3974000638658546
ACH-000025,-1.0375314336022126
ACH-000028,-1.0349132941088337
ACH-000030,-1.242351429201123
ACH-000035,-1.2468325552240298
ACH-000036,-0.9010882322973004
ACH-000037,-1.3318747260301596
ACH-000039,-1.4421159512965327
ACH-000040,-0.9516472508451204
ACH-000041,-1.0051860799802006
ACH-000042,-1.3003033108080848
ACH-000045,-1.070979693842204
ACH-000047,-1.2895893390793418
ACH-000052,-1.0015832349600655
ACH-000053,-1.0119216666004514
ACH-000054,-1.0417020262013923
ACH-000055,-1.2044559098923873
ACH-000060,-1.3254566872430202
ACH-000067,-1.140977622046872
ACH-000070,-0.8881018571502393
ACH-000075,-1.294975768421292
ACH-000078,-1.1469454243874178
ACH-000082,-1.1735573089008648
ACH-000085,-1.1366902538123902
ACH-000086,-1.0571595027550236
ACH-000087,-1.1637909696936768
ACH-000092,-1.133950756189532
ACH-000095,-1.097000028027568
ACH-000097,-1.2169359722534132
ACH-000098,-1.0201605165137684
ACH-000099,-1.0787947380938587
ACH-000108,-1.0900309791505678
ACH-000113,-1.2149506502549223
ACH-000116,-1.1408838318939305
ACH-000118,-1.12127818797623
ACH-000120,-1.3725650146010695
ACH-000123,-1.0137845210246836
ACH-000127,-1.0663989916569148
ACH-000128,-0.9388087467283208
ACH-000132,-1.2462187341388191
ACH-000133,-1.2018431897507451
ACH-000137,-0.961898467074277
ACH-000138,-1.0779280398558764
ACH-000142,-1.180316520469314
ACH-000143,-1.364935708519598
ACH-000146,-1.367521995686099
ACH-000148,-1.2593760018975793
ACH-000150,-1.278427605077876
ACH-000152,-1.1133528131199972
ACH-000153,-1.1914140141585159
ACH-000159,-1.193684461540542
ACH-000160,-1.2665617887127572
ACH-000163,-1.3498994749498658
ACH-000167,-1.801932531534568
ACH-000168,-1.2929094606085103
ACH-000169,-1.1602542835391578
ACH-000178,-1.1095403386877385
ACH-000183,-1.1236256796537825
ACH-000188,-1.2529709283444117
ACH-000189,-1.0867644776822478
ACH-000190,-0.7798391747037626
ACH-000198,-1.1502492509574844
ACH-000203,-1.0902359481762691
ACH-000204,-1.2326659198880048
ACH-000206,-1.7868462429994063
ACH-000207,-1.3054638585636664
ACH-000208,-0.980136137449687
ACH-000210,-1.3485722454609754
ACH-000211,-1.0121033382737927
ACH-000215,-1.0356075703616443
ACH-000221,-1.1486287914044109
ACH-000222,-1.1578091044590546
ACH-000223,-1.0885301977260684
ACH-000226,-1.1918858462427635
ACH-000227,-1.081977921131379
ACH-000228,-1.4190545863103612
ACH-000231,-1.0805939883397755
ACH-000232,-0.95615073695304
ACH-000233,-1.2742137179199982
ACH-000234,-1.273550732822203
ACH-000235,-1.2215652848365153
ACH-000237,-1.2204617257631465
ACH-000238,-1.0480061596141803
ACH-000242,-0.9405375680420291
ACH-000243,-1.319164724255078
ACH-000244,-1.1426022833554117
ACH-000246,-1.0603526002719992
ACH-000248,-1.1875096861584402
ACH-000250,-1.1918331605744314
ACH-000251,-1.457382954863678
ACH-000252,-0.8371343495544162
ACH-000253,-1.158753017570585
ACH-000255,-1.1856377521358594
ACH-000256,-0.8048273031183725
ACH-000257,-0.9191116400889048
ACH-000258,-1.1073634127135596
ACH-000259,-1.2604865865238322
ACH-000260,-1.1341663611044794
ACH-000261,-1.1998552414829604
ACH-000262,-1.3372258553769318
ACH-000263,-1.097844311229608
ACH-000264,-1.1399984664853935
ACH-000265,-1.1352330749457664
ACH-000266,-1.1381631203618967
ACH-000272,-1.006927559952408
ACH-000274,-1.0616241190402402
ACH-000277,-1.048728671356286
ACH-000278,-1.4492231112462732
ACH-000279,-0.9721502602972534
ACH-000280,-1.0030396332284783
ACH-000281,-1.1773092972806198
ACH-000288,-1.0426531026972303
ACH-000291,-1.0910991122343243
ACH-000293,-1.2989666206368926
ACH-000294,-1.207884906549388
ACH-000295,-0.982089729653703
ACH-000296,-1.1090821794775323
ACH-000302,-1.2007215576320045
ACH-000304,-1.2081732237762763
ACH-000307,-1.1618568486600342
ACH-000308,-1.1473390731869682
ACH-000310,-0.8943413123419959
ACH-000311,-1.2406455280726805
ACH-000312,-1.2040974265432958
ACH-000315,-1.5640731392037628
ACH-000316,-0.9771185982172286
ACH-000317,-1.2722607721351478
ACH-000318,-1.4329317749009265
ACH-000319,-1.081728467707443
ACH-000320,-1.0369180229478194
ACH-000322,-0.9458919398362962
ACH-000323,-1.1682323555340042
ACH-000324,-0.9235393615856196
ACH-000329,-1.1983074637014657
ACH-000330,-1.1615006474116856
ACH-000331,-1.2262731036545464
ACH-000332,-1.2455167735247992
ACH-000334,-1.045258932253506
ACH-000335,-0.963658237134102
ACH-000336,-1.2747935834582955
ACH-000337,-1.1998484010199888
ACH-000338,-0.3916899238355592
ACH-000339,-1.0230047490139331
ACH-000341,-1.2319856468800512
ACH-000348,-1.3158849762394338
ACH-000350,-1.3398675139450291
ACH-000352,-1.2265171570532347
ACH-000356,-1.0740849648304651
ACH-000361,-1.1284198529942286
ACH-000362,-1.2478217622793542
ACH-000363,-1.0506341257290537
ACH-000364,-1.203442168105075
ACH-000365,-1.1189359662359857
ACH-000366,-1.146440907012158
ACH-000368,-1.209875029212956
ACH-000374,-1.1726804010998877
ACH-000375,-1.172100269422513
ACH-000376,-1.2024575255738192
ACH-000381,-1.0562067287524448
ACH-000383,-1.0584004557955886
ACH-000387,-1.2292184151407377
ACH-000389,-1.1125953314942965
ACH-000390,-1.394959491333759
ACH-000393,-1.0759084005427633
ACH-000395,-0.8945383253664215
ACH-000396,-1.411387366737633
ACH-000397,-1.339401558439123
ACH-000401,-1.1443814600488469
ACH-000402,-1.068898029282802
ACH-000403,-1.3049548946179532
ACH-000404,-1.1675573413971327
ACH-000406,-1.2293822262281615
ACH-000407,-1.094629714685374
ACH-000408,-1.5235184823303751
ACH-000410,-1.122850984911748
ACH-000411,-1.0766851387553449
ACH-000414,-1.1560553475779438
ACH-000415,-1.1843276545676549
ACH-000416,-1.214217978638788
ACH-000420,-1.2318113796109913
ACH-000421,-1.2083531503657292
ACH-000424,-1.2455374984968792
ACH-000425,-0.980410180675736
ACH-000426,-1.8701201101065084
ACH-000427,-1.1148956885599128
ACH-000433,-1.0901720254040506
ACH-000435,-0.7013922377333712
ACH-000436,-1.406353585164812
ACH-000444,-1.1796689688272073
ACH-000445,-1.0185822102119158
ACH-000448,-1.1728454689253642
ACH-000450,-1.3669132622143754
ACH-000452,-1.1424296807957963
ACH-000454,-1.484067522450312
ACH-000458,-1.419126863295488
ACH-000459,-1.0658069596555917
ACH-000460,-0.9899985777407228
ACH-000461,-1.3557244838441207
ACH-000463,-0.9961162270840012
ACH-000464,-1.1340962349489438
ACH-000466,-1.3510696910684836
ACH-000467,-1.2500609572118064
ACH-000468,-1.404273408066968
ACH-000469,-1.0770754650843994
ACH-000470,-1.174381763281082
ACH-000471,-1.118088551367648
ACH-000472,-1.034805697612477
ACH-000473,-1.307435089040955
ACH-000475,-1.0669600633604426
ACH-000476,-1.0959208283374933
ACH-000477,-1.0133489783580896
ACH-000479,-0.9420407110187938
ACH-000480,-1.2109358014249514
ACH-000481,-1.2806655545886843
ACH-000483,-0.8194465256190775
ACH-000484,-0.5554789229213506
ACH-000485,-1.1018064758778754
ACH-000486,-0.9698379151921372
ACH-000487,-1.1462931496989934
ACH-000488,-1.0811733966493358
ACH-000490,-1.129756448683438
ACH-000491,-1.2279188798097531
ACH-000495,-0.958613107830937
ACH-000496,-1.3575663744813702
ACH-000499,-1.0436739088301683
ACH-000500,-1.4027535007831549
ACH-000502,-1.2877876515632136
ACH-000503,-1.1711669473228052
ACH-000505,-1.2543873239223142
ACH-000507,-1.109573162717417
ACH-000510,-1.1182340549520189
ACH-000511,-1.010393602517965
ACH-000512,-0.9859544065566079
ACH-000516,-1.1195600728031636
ACH-000517,-1.1466246113723977
ACH-000518,-1.4208520851307274
ACH-000520,-1.0066716830980595
ACH-000521,-1.1913118875037962
ACH-000522,-1.0795642499722924
ACH-000524,-0.9094743676360784
ACH-000527,-1.1705440468141357
ACH-000528,-1.1484617959693195
ACH-000537,-1.2334082909693311
ACH-000541,-0.8551748842110544
ACH-000542,-1.0791292475232228
ACH-000544,-1.047620181891752
ACH-000545,-1.0106747223777377
ACH-000547,-1.3434441725110076
ACH-000548,-1.1288686529134184
ACH-000549,-1.0654610771126507
ACH-000550,-1.0903745846952688
ACH-000552,-1.262146213507278
ACH-000556,-1.0025019883107802
ACH-000557,-1.0986551483252964
ACH-000569,-0.98087595645142
ACH-000570,-1.1614862661436267
ACH-000571,-0.9656321209421732
ACH-000573,-1.0493785915020306
ACH-000576,-1.2506467556445393
ACH-000579,-0.9084360435130424
ACH-000580,-1.3496909664214864
ACH-000584,-1.1881621435921512
ACH-000585,-1.2693788091817266
ACH-000588,-1.1877639313778117
ACH-000589,-1.199999000795301
ACH-000591,-1.077060189526922
ACH-000593,-1.0146246228025066
ACH-000600,-1.195474044371439
ACH-000601,-1.0631679031380958
ACH-000605,-1.2822592361818457
ACH-000606,-0.9778122308931422
ACH-000608,-1.0967601053436773
ACH-000614,-1.354556450760426
ACH-000616,-1.112422874257728
ACH-000618,-1.1944534158868572
ACH-000619,-1.2607362358610026
ACH-000620,-1.1705619539108054
ACH-000621,-1.0574999127945768
ACH-000622,-1.1922788749563646
ACH-000623,-1.2876213991438898
ACH-000624,-1.0450398235755656
ACH-000627,-0.9080586170390932
ACH-000630,-1.0212224571620865
ACH-000631,-1.1295069568910956
ACH-000632,-1.2167188251707963
ACH-000633,-0.8965272957312542
ACH-000637,-1.3172696625817848
ACH-000638,-1.1485143408371088
ACH-000646,-1.1567663855015238
ACH-000647,-1.2643896723956722
ACH-000648,-1.1828279863777345
ACH-000649,-1.0840468605666724
ACH-000651,-1.1127861457077228
ACH-000652,-1.0734605955951222
ACH-000653,-0.8329382561517404
ACH-000657,-1.1565866438459032
ACH-000658,-1.1633034881107285
ACH-000661,-1.3403286005193278
ACH-000662,-0.9648319631013292
ACH-000663,-1.302761874169824
ACH-000665,-1.2382947350380458
ACH-000671,-0.8664657205100533
ACH-000672,-0.9258661291432054
ACH-000673,-1.063259140559241
ACH-000676,-1.019306966193564
ACH-000677,-0.8724693884121354
ACH-000681,-1.1875746741820823
ACH-000683,-1.3070930966217724
