,MARCH5 (54708)
ACH-000004,-1.0488266446085848
ACH-000005,-0.3837322127041347
ACH-000007,-0.2337249555208705
ACH-000009,-0.1629496514549416
ACH-000011,0.03658163319698509
ACH-000012,-0.7483203635769401
ACH-000013,0.12548842814146552
ACH-000014,-0.03661884567795052
ACH-000015,-0.6797833615937064
ACH-000017,-1.0428791306428629
ACH-000018,-0.16686572371694494
ACH-000019,-0.2524925441389547
ACH-000021,-0.2486770874150708
ACH-000022,-0.006540520130315928
ACH-000025,-0.039344032754807794
ACH-000028,-0.3318122241110787
ACH-000030,-0.4478915661592528
ACH-000035,-0.17261872803154146
ACH-000036,-0.2252821730942608
ACH-000037,-0.16578333316717314
ACH-000039,-0.7723685048025373
ACH-000040,-0.0025279287294967053
ACH-000041,-0.8622430988202893
ACH-000042,-0.4556088356095586
ACH-000045,-0.6959019614800104
ACH-000047,-0.017798641300569063
ACH-000052,-0.6857532295654323
ACH-000053,-0.09009704133127
ACH-000054,-0.35269796645844914
ACH-000055,-0.27925069646113176
ACH-000060,-0.267310102776121
ACH-000067,-0.2518807476565175
ACH-000070,-0.44700412902934217
ACH-000075,-0.08112062247054536
ACH-000078,0.02011034849095709
ACH-000082,-0.06323863180845615
ACH-000085,-0.3454130393126134
ACH-000086,-0.04164505823517699
ACH-000087,-0.40394906316394175
ACH-000092,-0.11425447602425548
ACH-000095,-0.15793766748007462
ACH-000097,0.257489133788586
ACH-000098,-0.15261612222282564
ACH-000099,0.05299489566467954
ACH-000108,-0.2343745126538729
ACH-000113,-0.8835228007674437
ACH-000116,0.021912392950702443
ACH-000118,-0.42539741702854666
ACH-000120,-0.6628027886430308
ACH-000123,-0.574115507396464
ACH-000127,-0.09619429763324902
ACH-000128,-0.12417854898898235
ACH-000132,0.02665440378662316
ACH-000133,-0.35274579648059856
ACH-000137,-0.1714894298717303
ACH-000138,-0.7423251854821599
ACH-000142,-0.030672045882239624
ACH-000143,-0.11830555854549507
ACH-000146,-0.9866047043842541
ACH-000148,-0.25510956644711696
ACH-000150,0.18957289327854046
ACH-000152,-0.2879699389303115
ACH-000153,-0.6216846339532518
ACH-000159,-0.18615553874228694
ACH-000160,-0.2310391612973145
ACH-000163,-0.101229143393792
ACH-000167,0.025580842326597825
ACH-000168,-0.3447991462910865
ACH-000169,-0.18474425165874744
ACH-000178,-0.08753445569326873
ACH-000183,-0.6728254354262025
ACH-000188,-0.17675581610271718
ACH-000189,-0.3687289434628277
ACH-000190,-0.13815778741222726
ACH-000198,-0.8575747326102277
ACH-000203,-0.07436097440493256
ACH-000204,-0.8730548943203273
ACH-000206,0.1811967562253426
ACH-000207,-0.5489204071868701
ACH-000208,-0.17459742974128595
ACH-000210,-0.12557639984250354
ACH-000211,-0.2925822631450946
ACH-000215,-0.05860973524369464
ACH-000221,-0.9937572376091204
ACH-000222,-0.15179774542084198
ACH-000223,-0.7269249844124525
ACH-000226,-0.6954806583399242
ACH-000227,-0.17630981612024724
ACH-000228,-0.2580361071246324
ACH-000231,-0.2485048525283101
ACH-000232,0.1122082793910328
ACH-000233,-0.2960767630748896
ACH-000234,-0.3565452146205104
ACH-000235,-0.04355683636159075
ACH-000237,-0.284113579854531
ACH-000238,-0.2486844571529331
ACH-000242,-0.36360399087412015
ACH-000243,-0.26417136033791616
ACH-000244,-0.0227474042475512
ACH-000246,0.18146623857894054
ACH-000248,-0.8218246974481975
ACH-000250,-0.3773451064390536
ACH-000251,-0.2981513461381544
ACH-000252,-0.24081881689220325
ACH-000253,-0.009024408356090896
ACH-000255,0.11690893175970822
ACH-000256,-0.120227004604588
ACH-000257,-0.3044055150297069
ACH-000258,-0.2683274638354446
ACH-000259,-0.4185226468499824
ACH-000260,-0.035045253477480165
ACH-000261,-1.0028393992249256
ACH-000262,-0.3667543049820648
ACH-000263,-0.9816348628545516
ACH-000264,-0.2693972803077266
ACH-000265,0.05739233100527168
ACH-000266,-0.4036698345297076
ACH-000272,-0.16466458013321725
ACH-000274,-0.09381103335827592
ACH-000277,-0.6280066176583948
ACH-000278,-0.056030819576294084
ACH-000279,-0.04154344514817945
ACH-000280,0.13972420486148393
ACH-000281,-0.4535840105432921
ACH-000288,-0.031523637959948135
ACH-000291,-0.10900638437257562
ACH-000293,-0.04524082327087538
ACH-000294,-1.0085366911546507
ACH-000295,-0.7552630322036807
ACH-000296,-0.5795130019553258
ACH-000302,-0.1563081857541798
ACH-000304,0.013575358440696123
ACH-000307,-0.4773112834240933
ACH-000308,-0.18855397795799414
ACH-000310,-0.11783607174284087
ACH-000311,-0.18493380646445606
ACH-000312,-0.19269061906489127
ACH-000315,-0.4852992157849536
