,ETS2 (2114)
ACH-000004,0.0762936793317268
ACH-000005,-0.04386512695060557
ACH-000007,-0.5109225817918215
ACH-000009,0.05153889902868471
ACH-000011,0.1172488772840642
ACH-000012,-0.07743826190694163
ACH-000013,0.1687635321742471
ACH-000014,0.18837361654041626
ACH-000015,0.2275339722821519
ACH-000017,0.05137540441200698
ACH-000018,0.33274361416691506
ACH-000019,0.04606592527676513
ACH-000021,0.1137919482556976
ACH-000022,-0.16828286380003227
ACH-000025,0.2084221293721438
ACH-000028,-0.03315765369513725
ACH-000030,0.08934313990837138
ACH-000035,0.04119648555912219
ACH-000036,0.1493863156045932
ACH-000037,0.103425500143084
ACH-000039,-0.052383033341740486
ACH-000040,0.07762437080627922
ACH-000041,0.1295546522995542
ACH-000042,0.07928545543432368
ACH-000045,-0.09644507622390924
ACH-000047,0.10566152249305047
ACH-000052,0.07624190110043197
ACH-000053,0.3870025430840249
ACH-000054,0.048103995492543135
ACH-000055,0.2681304869442544
ACH-000060,0.002176808240068465
ACH-000067,0.07679021115087674
ACH-000070,0.0878260588627249
ACH-000075,-0.05191517155741998
ACH-000078,-0.031155425507633755
ACH-000082,0.03846662718145656
ACH-000085,-0.23348915451959384
ACH-000086,0.12294225791802264
ACH-000087,0.03621598043451293
ACH-000092,0.2053017220974578
ACH-000095,0.16870165132597198
ACH-000097,0.14699901104076132
ACH-000098,0.1506072704833811
ACH-000099,0.01244207228147398
ACH-000108,-0.02759138895280697
ACH-000113,-0.13250291652914228
ACH-000116,0.008259772006237145
ACH-000118,0.24940605850533004
ACH-000120,-0.04802515774298142
ACH-000123,0.13057077631394653
ACH-000127,0.06461613604523668
ACH-000128,0.08493018511055002
ACH-000132,0.08214489355669324
ACH-000133,-0.012047181565586164
ACH-000137,0.14211509040252673
ACH-000138,0.14991244185072622
ACH-000142,-0.0011487051485809176
ACH-000143,0.17268913508574654
ACH-000146,0.10406393247048797
ACH-000148,0.07794996220589127
ACH-000150,-0.020549752893536284
ACH-000152,0.1226830238377321
ACH-000153,0.3170896529277327
ACH-000159,0.27281967433371324
ACH-000160,0.08284846669115199
ACH-000163,0.09721688877555483
ACH-000167,0.2227064885879038
ACH-000168,0.11903499698115695
ACH-000169,0.26322881042308954
ACH-000178,-0.061476963069892136
ACH-000183,0.1289665390835784
ACH-000188,-0.06175618998404065
ACH-000189,0.10798959448631416
ACH-000190,0.2260611480349487
ACH-000198,-0.2434083806599329
ACH-000203,0.18073782172126976
ACH-000204,0.08053351184195026
ACH-000206,-0.2562585691323083
ACH-000207,-0.003361012151867601
ACH-000208,-0.14957049467951591
ACH-000210,-0.022678265447020483
ACH-000211,0.2351570271878677
ACH-000215,0.009773720037953126
ACH-000221,-0.08811355901078229
ACH-000222,0.10730796440804292
ACH-000223,-0.04708432207408207
ACH-000226,0.13162227539454716
ACH-000227,0.0724081444308128
ACH-000228,0.08198369523801095
ACH-000231,0.015350419212629503
ACH-000232,0.039258138834903984
ACH-000233,0.24899842444259165
ACH-000234,0.09777945736708303
ACH-000235,-0.004415051201845671
ACH-000237,0.15273923766293104
ACH-000238,-0.266390537706214
ACH-000242,0.09540322911727568
ACH-000243,-0.0021186875305372935
ACH-000244,-0.10900238011790016
ACH-000246,0.10675582799180976
ACH-000248,0.04705802545146736
ACH-000250,0.09148553901251838
ACH-000251,0.2844523965690437
ACH-000252,-0.2298868794141791
ACH-000253,0.2395255824422394
ACH-000255,0.099180557115762
ACH-000256,0.30258797107486635
ACH-000257,0.24144444195360001
ACH-000258,-0.6069571562995593
ACH-000259,0.15627589886469842
ACH-000260,-9.462809806580864e-06
ACH-000261,0.12221130021787352
ACH-000262,0.15224197828535382
ACH-000263,-0.21517181653418332
ACH-000264,0.0712347834745028
ACH-000265,0.09172211213504068
ACH-000266,0.11326082202370845
ACH-000272,0.14102639902153055
ACH-000274,0.006345714401226594
ACH-000277,0.06520211028678559
ACH-000278,0.11323359225845613
ACH-000279,0.11791207977385687
ACH-000280,0.022175429696156882
ACH-000281,-0.01781313783372251
ACH-000288,0.03886547041829862
ACH-000291,0.11161470391319707
ACH-000293,0.28916292079506
ACH-000294,0.2450713289190196
ACH-000295,0.21509697463345412
ACH-000296,0.05342206199292135
ACH-000302,0.0607442377875625
ACH-000304,0.010920696903721338
ACH-000307,-0.10326907484030072
ACH-000308,0.13641816406159188
ACH-000310,0.026707814224963742
ACH-000311,0.6182893335634886
ACH-000312,-0.013931393669214743
ACH-000315,0.2163403208361148
ACH-000316,0.17924133794723454
ACH-000317,0.037721685501330864
ACH-000318,-0.08105422286653201
ACH-000319,0.08586571623163307
ACH-000320,-0.046760034436339165
ACH-000322,0.14645622241864487
ACH-000323,0.22114774824766648
ACH-000324,0.05794849014557121
ACH-000329,0.055959471568673716
ACH-000330,0.08518865015078057
ACH-000331,0.258980055278882
ACH-000332,0.07093328179356533
ACH-000334,0.00022829679359028725
ACH-000335,0.3810741196739876
ACH-000336,-0.1879457880716585
ACH-000337,0.25946035494861364
ACH-000338,0.0965364892159294
ACH-000339,-0.04321646561343922
ACH-000341,0.22353956008179726
ACH-000348,0.10855964225777348
ACH-000350,0.1011999424017947
ACH-000352,0.07017151342437614
ACH-000356,-0.09507564071319764
ACH-000361,0.062412416559729136
ACH-000362,0.03877240949350772
ACH-000363,0.03567769624405154
ACH-000364,0.15457409103960998
ACH-000365,0.18575356877207835
ACH-000366,0.15023015038590662
ACH-000368,0.10355741595868577
ACH-000374,0.1962613626453615
ACH-000375,0.2753454786884056
ACH-000376,0.09517720887843682
ACH-000381,-0.061682350400817
ACH-000383,0.034301083347926004
