,AUP1 (550)
ACH-000234,-0.040532761735315406
ACH-000235,-0.01626948153748779
ACH-000237,-0.16659497477422558
ACH-000238,-0.23845065099667395
ACH-000242,0.011844502288915256
ACH-000243,-0.20320596789851966
ACH-000244,-0.17208819046283794
ACH-000246,-0.08647575460502058
ACH-000248,-0.21044793593915706
ACH-000250,-0.1081038187020192
ACH-000251,-0.31563408568443146
ACH-000252,0.12904636782779524
ACH-000253,-0.01146442201200115
ACH-000255,-0.12192252932152405
ACH-000256,-0.08169647421907585
ACH-000257,0.10595911050660624
ACH-000258,0.1114479785224421
ACH-000259,0.03772643758069785
ACH-000260,0.01670882124172677
ACH-000261,-0.026129346496263958
ACH-000262,-0.11694990310014168
ACH-000263,-0.0830116025805511
ACH-000264,-0.07257591184114805
ACH-000265,0.12147607926523088
ACH-000266,-0.13673980510299394
ACH-000272,-0.10075090552310663
ACH-000274,-0.1613367826263608
ACH-000277,-0.14835058425596787
ACH-000278,-0.1919727024426781
ACH-000279,-0.0964105815806146
ACH-000280,0.09573071835100604
ACH-000281,-0.002977691176879866
ACH-000288,-0.06714121563886807
ACH-000291,0.1296037965220903
ACH-000293,-0.1112013893020807
ACH-000294,0.1397043462329967
ACH-000295,-0.035797600810786534
ACH-000296,-0.14128173122333454
ACH-000302,0.05109911275617167
ACH-000304,0.0326117542509529
ACH-000307,-0.10622139406341513
ACH-000308,-0.0753632422773867
ACH-000310,0.05371642674293687
ACH-000311,0.03694132881497055
ACH-000312,0.099387531947479
ACH-000315,-0.2785421620994952
ACH-000316,0.007625586812277081
ACH-000317,-0.003357839279946236
ACH-000318,-0.3064023019604386
ACH-000319,-0.024200174504468867
ACH-000320,-0.1106038900834175
ACH-000322,-0.112845184560368
ACH-000323,-0.20581565888206171
ACH-000324,-0.22482562010302504
ACH-000329,-0.02605207425479846
ACH-000330,-0.205123393641074
ACH-000331,-0.4066936945860299
ACH-000332,0.01625265746864064
ACH-000334,-0.08504359261244394
ACH-000335,0.19683323870483715
ACH-000336,0.08915096554096234
ACH-000337,0.06231788208142176
ACH-000338,0.1153091869433882
ACH-000339,-0.02952298378593005
ACH-000341,-0.05191745928849995
ACH-000348,-0.16565443713119046
ACH-000350,0.04433853024996744
ACH-000352,0.028880168334984805
ACH-000356,-0.4271705207904084
ACH-000361,-0.12057894097644913
ACH-000362,-0.17837437136589376
ACH-000363,-0.4641688057632144
ACH-000364,-0.233697041125784
ACH-000365,-0.1496018031202805
ACH-000366,0.02144261701461693
ACH-000368,-0.2366727964997009
ACH-000374,-0.423499573057776
ACH-000375,-0.06895853280287961
ACH-000376,-0.22928625564848215
ACH-000381,0.02335187184367257
ACH-000383,0.006208969352237648
ACH-000387,-0.1385423420732911
ACH-000389,-0.05313296127775372
ACH-000390,-0.0001783413498478869
ACH-000393,-0.029436552230653387
ACH-000395,-0.14388805137853308
ACH-000396,-0.05616814912479385
ACH-000397,-0.12287955181412502
ACH-000401,-0.3776001746779158
ACH-000402,-0.11640440706494593
ACH-000403,-0.2025099089536088
ACH-000404,-0.02053264154409808
ACH-000406,0.011431783808860188
ACH-000407,-0.13316966664868965
ACH-000408,-0.3664245802577576
ACH-000410,-0.03391582281007681
ACH-000411,-0.09105076688903116
ACH-000414,0.08594573970042248
ACH-000415,-0.20831804727024966
ACH-000416,0.05753311454297929
ACH-000420,0.05020634549484721
ACH-000421,-0.06810384762572347
ACH-000424,-0.23479122035382102
ACH-000425,-0.12717263491201125
ACH-000426,-0.19115133780655688
ACH-000427,-0.07495297548108215
ACH-000433,-0.05101556489183328
ACH-000435,-0.16555151200069046
ACH-000436,-0.17831499256688338
ACH-000444,0.17871922230176995
ACH-000445,-0.06458901683068427
ACH-000448,0.03324336795810357
ACH-000450,-0.0432034890627347
ACH-000452,-0.12531385637491746
ACH-000454,-0.04922904397800257
ACH-000458,-0.0022148351978787816
ACH-000459,0.07726994602994712
ACH-000460,-0.3522909580507125
ACH-000461,0.0550527261606928
ACH-000463,-0.0009236283661563688
ACH-000464,-0.11217894029313744
ACH-000466,-0.2062174011230994
ACH-000467,0.014243191551949266
ACH-000468,0.07064114685706421
ACH-000469,-0.40645826984807293
ACH-000470,-0.19866332105645115
ACH-000471,-0.007178426449379445
ACH-000472,-0.07867955679720673
ACH-000473,0.0631317642441162
ACH-000475,-0.02982735222082902
ACH-000476,0.0036503883192890952
ACH-000477,-0.12466091138472253
ACH-000479,-0.09930565127168793
ACH-000480,-0.006389846906828272
ACH-000481,0.022927613814274137
ACH-000483,-0.05212105222953315
ACH-000484,0.026994672584207503
ACH-000485,0.07389399714972916
ACH-000486,-0.11109309625369657
ACH-000487,-0.2532292947359645
ACH-000488,-0.0830442898980726
ACH-000490,-0.007651075938434548
ACH-000491,-0.03135565517906851
ACH-000495,0.05530896549060196
ACH-000496,-0.08676806472222562
ACH-000499,0.07680467553231489
ACH-000500,0.024354757729253187
ACH-000502,-0.04474310128710325
ACH-000503,0.014113179339373168
ACH-000505,-0.06344275614598871
ACH-000507,0.13284449212380345
ACH-000510,0.04851755526189331
ACH-000511,-0.1315944500527669
ACH-000512,-0.4868492819701216
ACH-000516,0.009259741640470972
ACH-000517,0.00042669284506042057
ACH-000518,-0.09934030979205154
ACH-000520,-0.0779856287215104
ACH-000521,-0.25057111182394304
ACH-000522,-0.4436112678579981
ACH-000524,0.06462932057048004
ACH-000527,0.022599974945595774
ACH-000528,-0.017116252333124613
ACH-000537,-0.030729895813306388
ACH-000541,-0.2385426681101517
ACH-000542,0.04847375724130587
ACH-000544,-0.3428966308943812
ACH-000545,-0.21728992035112102
ACH-000547,0.0341185080644689
ACH-000548,-0.3323583289661355
ACH-000549,-0.2348198175569649
ACH-000550,-0.02361201045662385
ACH-000552,-0.17158458712092858
ACH-000556,-0.0640249721214801
ACH-000557,0.06601540231266304
ACH-000569,0.19991173849207053
ACH-000570,0.09527390311367648
ACH-000571,-0.09875495930989818
ACH-000573,-0.1166023601702149
ACH-000576,-0.4954710603812167
ACH-000579,0.01324281706174632
ACH-000580,-0.013563649024751448
ACH-000584,0.07466914962585124
ACH-000585,0.1001139104370684
ACH-000588,-0.032867582935071166
ACH-000589,0.0287488597757532
ACH-000591,0.06576264475310098
ACH-000593,0.018267347580315858
ACH-000600,-0.13602154628229854
ACH-000601,0.09720380037767336
ACH-000605,0.050453178562208115
ACH-000606,-0.15393662202919675
ACH-000608,-0.007962969185568384
ACH-000614,0.18469856517772654
ACH-000616,-0.11009995067998024
ACH-000618,0.008035816707339046
ACH-000619,-0.1478049168177013
ACH-000620,0.008708097133674765
ACH-000621,-0.006197360167862603
ACH-000622,-0.13618869438875916
ACH-000623,-0.10669006545513332
ACH-000624,0.03504180483891688
ACH-000627,0.05269164887812322
ACH-000630,-0.5286524388195245
ACH-000631,0.036918484065318134
ACH-000632,-0.06804391501059852
ACH-000633,0.05586444112667674
ACH-000637,-0.009504765842509965
ACH-000638,0.012249933659272787
ACH-000646,-0.2599773418970881
ACH-000647,-0.0613672627875267
ACH-000648,-0.08675618597021388
ACH-000649,-0.17506401549252265
ACH-000651,-0.010705177324700648
ACH-000652,-0.21150295197008867
ACH-000653,-0.20689369378423345
ACH-000657,-0.05706009008624841
ACH-000658,-0.635521386478021
ACH-000661,-0.02514036730824608
ACH-000662,-0.31973661257051395
ACH-000663,0.008515671099425361
ACH-000665,-0.08199216459913139
ACH-000671,-0.049066847524190736
ACH-000672,-0.14653681959538534
ACH-000673,-0.10855665187479142
ACH-000676,-0.12078702366623276
ACH-000677,0.10413464243956888
ACH-000681,0.019349796331043823
ACH-000683,0.05986296262918402
ACH-000684,-0.14208646991102472
ACH-000688,-0.002373649869636009
ACH-000693,0.09855846095203692
ACH-000694,-0.07554462691220308
ACH-000695,0.03598535264073826
ACH-000696,0.25292955924776084
ACH-000697,-0.3432829554768593
ACH-000699,-0.11700244573836338
ACH-000701,0.051391297374031315
ACH-000706,-0.00469354256568637
ACH-000711,-0.04573339743305955
ACH-000713,-0.1510317158469958
ACH-000714,0.08439721500623076
ACH-000718,-0.07465463405922793
ACH-000720,-0.16993213611498387
ACH-000721,-0.03147822566414541
ACH-000724,0.07992554407520665
ACH-000725,-0.024624431522264026
ACH-000732,-0.23167903136262924
ACH-000734,0.010070740512929744
ACH-000735,-0.1650719097193647
ACH-000736,-0.04706121317323928
ACH-000738,-0.04296215713795441
ACH-000746,-0.06423073457466888
ACH-000747,0.11915361205191727
ACH-000748,-0.09089141091829583
ACH-000753,-0.14160115322170047
ACH-000756,0.057749185139193485
ACH-000757,0.11073927286217776
ACH-000758,0.115317096173875
ACH-000760,-0.05954445258090781
ACH-000762,-0.02289459080584341
ACH-000763,0.09351355371332044
ACH-000764,-0.4591529385392473
ACH-000765,0.05477365079250513
ACH-000766,-0.012386495365575055
ACH-000767,-0.22508042824165184
ACH-000768,0.011653720091977305
ACH-000769,-0.15200423110276595
ACH-000770,-0.14344313745243695
ACH-000771,-0.11317624120867895
ACH-000773,0.3182249670700058
ACH-000776,0.08450754366394513
ACH-000777,-0.2684773551044146
ACH-000778,-0.14559262407069884
ACH-000781,0.058424151131848484
ACH-000782,-0.12559154890737936
ACH-000783,-0.11599538481248008
ACH-000784,0.046460705870074816
ACH-000785,-0.09767850805794023
ACH-000787,-0.1915299067896715
ACH-000788,-0.05573619507135316
ACH-000791,-0.059496402311021324
ACH-000792,-0.2584915406576615
ACH-000794,-0.19260824994567768
ACH-000796,-0.07249585871269205
ACH-000798,0.09331950268227654
ACH-000799,-0.2681134404330697
ACH-000800,-0.14125374401368893
ACH-000802,-0.2053748500464906
ACH-000804,-0.15862983373222028
ACH-000805,-0.04840958393337277
ACH-000809,0.06030530871925498
ACH-000810,0.03474968290550855
ACH-000811,-0.013642434376092956
ACH-000817,-0.4864495062070846
ACH-000819,0.014856767689035894
ACH-000820,-0.4147298793291829
ACH-000821,-0.25191460978495445
ACH-000822,-0.1021007346496534
ACH-000823,-0.21237972606996774
ACH-000824,0.030469335138929805
ACH-000827,-0.04178951662586359
ACH-000829,-0.3372427624624194
ACH-000831,0.07123105561068363
ACH-000832,-0.24778350331999005
ACH-000833,0.02051111885611396
ACH-000834,-0.1803229338146735
ACH-000835,-0.18693539440074755
ACH-000836,-0.1960168837476413
ACH-000837,-0.003971699422937043
ACH-000838,-0.28769572756614936
ACH-000839,-0.3470334866465076
ACH-000840,-0.4581081366753793
ACH-000841,-0.1103724696494516
ACH-000843,0.03067181349287117
ACH-000846,-0.2736317629151601
ACH-000847,-0.3574651645218569
ACH-000848,0.20039481141514354
ACH-000849,-0.27693461026481603
ACH-000851,0.06615780879969108
ACH-000855,0.03887441181387948
ACH-000856,-0.0050088709341495645
ACH-000858,-0.2484677769200116
ACH-000859,0.1326640894723954
ACH-000861,-0.10024579515862092
ACH-000862,0.04863478309345428
ACH-000865,0.06993506968307601
ACH-000866,0.03055078525577317
ACH-000867,0.08482624653779908
ACH-000869,-0.04793853840734672
ACH-000872,0.014030646331057866
ACH-000873,-0.18282025806771676
ACH-000876,-0.1107126566915346
ACH-000878,0.26356810678865444
ACH-000880,-0.035733038093644115
ACH-000881,0.17308497788578694
ACH-000882,-0.0886144182199043
ACH-000884,-0.037019341843316664
ACH-000885,-0.21435149583214286
ACH-000887,-0.061222923036883876
ACH-000889,-0.1694682201757129
ACH-000896,0.023628137442921613
ACH-000898,0.006923655786155215
ACH-000900,-0.04642983077388562
ACH-000901,-0.08556916009773798
ACH-000905,-0.1300208297787929
ACH-000906,0.02877667499703905
ACH-000907,-0.06348470375748694
ACH-000910,-0.024330643693463952
ACH-000911,0.02844516659251612
ACH-000912,-0.006879485227314473
ACH-000913,-0.19450893031688654
ACH-000915,-0.029857700922849364
ACH-000916,0.11527105034197567
ACH-000917,0.03815034596407929
ACH-000920,0.1782623754873922
ACH-000921,-0.2502428229876602
ACH-000924,0.15169521064291133
ACH-000926,0.02597820952108492
ACH-000928,0.12293882888857185
ACH-000929,-0.2961296129851642
ACH-000932,-0.0899060688813792
ACH-000935,-0.1982538294932528
ACH-000936,-0.034359863928873954
ACH-000937,0.07949233822245863
ACH-000938,-0.21803520407901755
ACH-000939,-0.1379479530403773
ACH-000941,-0.034140362720160945
ACH-000943,0.03918159303276887
ACH-000946,-0.00586384946633463
ACH-000947,-0.048739132375909294
ACH-000948,-0.08201658013520212
ACH-000950,0.06006743283684934
ACH-000953,-0.031937941383330185
ACH-000954,-0.10737801226720252
ACH-000957,-0.15876474497010046
ACH-000958,-0.08047777508991923
ACH-000960,0.02768097117974841
ACH-000963,-0.16767935037358928
ACH-000968,0.03963391407857445
ACH-000969,-0.0021708500726108303
ACH-000972,-0.16173027303547127
ACH-000973,-0.06396341443265822
ACH-000974,-0.06166653039865848
ACH-000978,-0.13905956326405142
ACH-000984,-0.03867259168350412
ACH-000986,-0.23605991109759966
ACH-000988,0.003376237660440548
ACH-000993,-0.10649887037253744
ACH-000994,-0.07988562188774345
ACH-000996,-0.07727302582697765
ACH-001001,-0.034064338145997825
ACH-001020,-0.04828022382427782
ACH-001028,0.01891687867131204
ACH-001031,0.004512590461281096
ACH-001038,-0.02138952533932793
ACH-001048,-0.12499312101282205
ACH-001050,-0.29136567086973325
ACH-001053,-0.08815874405260528
ACH-001054,-0.02424400822979949
ACH-001061,-0.054894871274690456
ACH-001067,0.2275378726037083
ACH-001075,-0.08985085833853917
ACH-001096,0.1252533710386026
ACH-001111,-0.20197875465154685
ACH-001119,-0.2457385661299087
ACH-001128,-0.1179340181589138
ACH-001134,-0.0032020030846710372
ACH-001151,-0.06790374148743272
ACH-001163,-0.0960995640551399
ACH-001164,0.08782048384456421
ACH-001183,0.05356706820870113
ACH-001192,0.0670028257027991
ACH-001193,-0.15515677952980308
ACH-001196,0.02193769693718137
ACH-001197,-0.15203192751829506
ACH-001205,-0.11193540951218076
ACH-001211,-0.0018826606935729965
ACH-001212,0.08278000492423426
ACH-001228,0.062076860379169874
ACH-001232,-0.23946033585032656
ACH-001239,-0.013283970928125536
ACH-001270,-0.041540918579846535
ACH-001274,0.0901185536993752
ACH-001275,0.06170071800539539
ACH-001277,-0.18424627584914668
ACH-001278,-0.023118783445360343
ACH-001280,0.06462222218620757
ACH-001283,-0.2050571255154711
ACH-001289,-0.15770032116353302
ACH-001300,0.05246380228459978
ACH-001301,0.016378203816425258
ACH-001302,-0.06512128654662487
ACH-001306,-0.046288439971269565
ACH-001318,-0.020386805126229292
ACH-001322,-0.22727769759944824
ACH-001328,-0.12394936872725637
ACH-001332,0.06806670520333813
ACH-001336,-0.0902812812837367
ACH-001346,-0.064710531273627
ACH-001353,-0.3266193999752398
ACH-001354,0.05801817801650475
ACH-001367,0.017638250694805072
ACH-001368,0.13175835344481854
ACH-001374,-0.08417390078357476
ACH-001377,-0.1065750755915536
ACH-001380,-0.12924160080328498
ACH-001391,-0.10867080982049547
ACH-001408,0.042121686465184924
ACH-001430,0.05715774657772307
ACH-001431,0.23975790049947945
ACH-001450,-0.31957708847964456
ACH-001496,-0.01404848424016616
ACH-001500,-0.16292609983777642
ACH-001523,0.0320259470084061
ACH-001532,-0.0070928178624644015
ACH-001550,-0.09868292103898588
ACH-001552,-0.05688985108629389
ACH-001554,-0.19226296668720735
ACH-001654,0.01033537308381932
ACH-001735,-0.09920040833489463
ACH-001736,-0.05535113858253745
ACH-001737,-0.09520064118698744
ACH-001740,0.06760100883627376
ACH-001745,-0.010685044369890954
ACH-001765,0.049360313666153885
