,NIPSNAP3A (25934)
ACH-000231,0.06375665484833
ACH-000232,0.04527375324992372
ACH-000233,0.07995563735415781
ACH-000234,0.16969626212357564
ACH-000235,0.009692405000113605
ACH-000237,-0.08401952306037466
ACH-000238,-0.1423176070661443
ACH-000242,-0.24384086695624504
ACH-000243,0.011189103545517163
ACH-000244,0.2993514622247305
ACH-000246,0.04080210595491041
ACH-000248,-0.019997313467052854
ACH-000250,0.039518632876068084
ACH-000251,0.13130471092669918
ACH-000252,0.05457405075790835
ACH-000253,-0.02571475812770295
ACH-000255,-0.043761632155596836
ACH-000256,-0.01862752426349549
ACH-000257,-0.12679064169405774
ACH-000258,0.08120505844389146
ACH-000259,-0.07163543161012985
ACH-000260,0.02708726886882309
ACH-000261,-0.0326874839127223
ACH-000262,0.08505996834821379
ACH-000263,-0.02096582347559697
ACH-000264,-0.09604460830241852
ACH-000265,0.04589722685800122
ACH-000266,0.14093837711404833
ACH-000272,0.07453277850398736
ACH-000274,0.022215151678713824
ACH-000277,-0.025946934170883958
ACH-000278,-0.0655988817262351
ACH-000279,0.008083222762888437
ACH-000280,-0.05748188590023179
ACH-000281,0.07287362749125856
ACH-000288,0.11918140738188344
ACH-000291,0.048187824862492144
ACH-000293,-0.15042780250790122
ACH-000294,0.1755088398553025
ACH-000295,0.2567902921592216
ACH-000296,0.021687330430554663
ACH-000302,0.1479938056802318
ACH-000304,0.22126709850397897
ACH-000307,0.1334516021222842
ACH-000308,0.08030657835729726
ACH-000310,0.17414415986614246
ACH-000311,0.03634397971984213
ACH-000312,0.06001354839005237
ACH-000315,-0.07114082854648847
ACH-000316,-0.055070272086318935
ACH-000317,0.10177969677264337
ACH-000318,0.09921241603235607
ACH-000319,-0.03768801665660877
ACH-000320,0.2362421066791121
ACH-000322,-0.1181608017101854
ACH-000323,-0.10558513288150988
ACH-000324,0.08145207245494705
ACH-000329,-0.03444218159178132
ACH-000330,0.19680395512040266
ACH-000331,0.10588370673812633
ACH-000332,0.08418058423516117
ACH-000334,0.04470369671789614
ACH-000335,0.09612823281758068
ACH-000336,0.08991197052715176
ACH-000337,0.04176532035098409
ACH-000338,0.629780316066192
ACH-000339,-0.026334034223516423
ACH-000341,0.21753616472705475
ACH-000348,0.21463507299612186
ACH-000350,0.14637028537011645
ACH-000352,0.11769528644574452
ACH-000356,0.2309954181114225
ACH-000361,-0.16873534221653866
ACH-000362,0.09473625300154184
ACH-000363,0.0527834201563786
ACH-000364,0.022233790956028374
ACH-000365,-0.0026475394665208337
ACH-000366,0.0048155890010325
ACH-000368,0.10572680980325837
ACH-000374,0.0854076595622862
ACH-000375,0.022579120930305358
ACH-000376,0.036244158758281166
ACH-000381,-0.022903924569315955
ACH-000383,0.02959703313526417
ACH-000387,0.07770882346322484
ACH-000389,-0.33982141727940623
ACH-000390,-0.14233488279680276
ACH-000393,0.007517701864310956
ACH-000395,-0.06836647980730634
ACH-000396,-0.27173116632721617
ACH-000397,0.08588826343317284
ACH-000401,0.28125509608577154
ACH-000402,-0.17831237539734435
ACH-000403,-0.0011554340313008205
ACH-000404,0.03873118735777325
ACH-000406,0.139577113986203
ACH-000407,0.03883313583601488
ACH-000408,0.08477167174028327
ACH-000410,0.05515968473577181
ACH-000411,-0.04881877408359162
ACH-000414,-0.02618849643470781
ACH-000415,-0.00723767430869867
ACH-000416,0.00802165569018155
ACH-000420,0.033974434233986966
ACH-000421,0.011924542350703731
ACH-000424,-0.01914014530461139
ACH-000425,0.08934658292814893
ACH-000426,0.1296073604765359
ACH-000427,-0.11475686071105795
ACH-000433,-0.15262327805898238
ACH-000435,-0.011245625622554772
ACH-000436,0.08745667758391387
ACH-000444,-0.07858507330020077
ACH-000445,-0.12995339843860138
ACH-000448,0.03660576174320716
ACH-000450,0.1571456162928401
ACH-000452,0.08986524568113524
ACH-000454,-0.08460201254346318
ACH-000458,-0.03724498712714595
ACH-000459,0.10563994258055584
ACH-000460,0.14843236644129312
ACH-000461,0.059311747725060385
ACH-000463,0.1469421755332088
ACH-000464,0.024447834343781324
ACH-000466,-0.04221090928909305
ACH-000467,-0.20627533474688925
ACH-000468,0.08473193479037416
ACH-000469,0.033507721374143346
ACH-000470,0.10110765022601917
ACH-000471,0.01600912571150698
ACH-000472,0.12351821007407
ACH-000473,0.020353653966694016
ACH-000475,0.05997969286060435
ACH-000476,0.06672531026461068
ACH-000477,0.02561681376095126
ACH-000479,-0.24891994298981016
ACH-000480,0.07001881388176863
ACH-000481,-0.013559038636653944
ACH-000483,0.02856416989903105
ACH-000484,0.17548367327082307
ACH-000485,-0.0920171287624262
ACH-000486,0.0982982040244844
ACH-000487,0.0342581148970622
ACH-000488,-0.05168181866209332
ACH-000490,-0.056801518424855965
ACH-000491,0.18117983173012986
ACH-000495,0.033784504574957464
ACH-000496,0.11082447611764408
ACH-000499,0.3358835378613539
ACH-000500,-0.6527741532867247
ACH-000502,-0.04721358438435013
ACH-000503,0.14987922696412745
ACH-000505,0.12933146809477572
ACH-000507,-0.010737745948470866
ACH-000510,0.061500958607669264
ACH-000511,-0.08466653010500808
ACH-000512,0.11443489236635986
ACH-000516,0.05782719909451847
ACH-000517,0.057948241354395615
ACH-000518,0.1921293650119809
ACH-000520,0.0019688782598208587
ACH-000521,-0.06725807716241428
ACH-000522,-0.023416625933103973
ACH-000524,0.05816738590890569
ACH-000527,0.010052269231522916
ACH-000528,0.04004265593843502
ACH-000537,-0.11950730741147934
ACH-000541,-0.12561991151665086
ACH-000542,-0.08507797195799394
ACH-000544,0.010074729776567109
ACH-000545,-0.06872908480970917
ACH-000547,-0.2255808677623239
ACH-000548,0.06298356327763703
ACH-000549,0.07793671771182926
ACH-000550,0.19920047573599772
ACH-000552,-0.14461760915068236
ACH-000556,0.06707937609111254
ACH-000557,0.06997758557141251
ACH-000569,0.16064957185214618
ACH-000570,-0.03590858966573274
ACH-000571,0.09085753301933153
ACH-000573,-0.08951577145627809
ACH-000576,0.16280711171214754
ACH-000579,0.010388860477906093
ACH-000580,0.1156207633120541
ACH-000584,0.07317884552899695
ACH-000585,0.02527194099791507
ACH-000588,0.1329418828724534
ACH-000589,0.09336262148938626
ACH-000591,-0.1859636118982975
ACH-000593,0.004892297880525007
ACH-000600,0.050450526202849316
ACH-000601,0.03341300447185545
ACH-000605,0.021632607965793145
ACH-000606,-0.08647920315615848
ACH-000608,0.06725315855538767
ACH-000614,-0.041218256594223776
ACH-000616,0.1539891110434136
ACH-000618,0.01896941549776769
ACH-000619,-0.047888154904287016
ACH-000620,0.13695087806102232
ACH-000621,0.0488631352980417
ACH-000622,0.13283409527279053
ACH-000623,0.0577310181950689
ACH-000624,0.011422711898993713
ACH-000627,-0.08103706083363148
ACH-000630,0.004277785331932946
ACH-000631,0.0008171467092171849
ACH-000632,0.07928712049321217
ACH-000633,0.07053516917721596
ACH-000637,0.08424865262562184
ACH-000638,-0.11915522075117332
ACH-000646,0.1151797257038823
ACH-000647,0.08720473080491302
ACH-000648,-0.0648705648487885
ACH-000649,0.02579007236438954
ACH-000651,0.07402360566599278
ACH-000652,0.016721478802269464
ACH-000653,0.18764637940553036
ACH-000657,0.0961327847036294
ACH-000658,0.061439838275940135
ACH-000661,0.11509442995037646
ACH-000662,-0.41130438997192414
ACH-000663,-0.09006380725078113
ACH-000665,0.06774928553694083
ACH-000671,0.0726011958929336
ACH-000672,-0.13188115693481964
ACH-000673,0.11957351427961163
ACH-000676,0.005088084429614686
ACH-000677,0.06463716902515164
ACH-000681,-0.004720200940008378
ACH-000683,-0.04282541833955062
ACH-000684,0.07452935250779602
ACH-000688,-0.18014318344072966
ACH-000693,0.03525978262078843
ACH-000694,-0.06171767583350021
ACH-000695,0.39722671978539137
ACH-000696,0.012963995716181323
ACH-000697,0.03559961081365889
ACH-000699,-0.08965130916881027
ACH-000701,0.0981391356274219
ACH-000706,0.014697080342508427
ACH-000711,-0.06741188694214564
ACH-000713,0.03985228135978617
ACH-000714,0.08233613141283258
ACH-000718,-0.04519780380940571
ACH-000720,0.03846765907656857
ACH-000721,0.0535064017343117
ACH-000724,0.2785703108730561
ACH-000725,0.06273278769114894
ACH-000732,0.07733824846415281
ACH-000734,0.0025930829479386477
ACH-000735,0.07688481794005808
ACH-000736,-0.10205979726174748
ACH-000738,0.061994333697508425
ACH-000746,-0.015885160057659276
ACH-000747,0.1822591744590484
ACH-000748,-0.15561669409241766
ACH-000753,0.12174900568330872
ACH-000756,-0.16636817574922064
ACH-000757,-0.055500020071622885
ACH-000758,0.042376131301748526
ACH-000760,-0.09585112325062664
ACH-000762,0.00595709478417762
ACH-000763,0.040098192565281916
ACH-000764,0.20636583219125426
ACH-000765,0.07304615121514711
ACH-000766,0.03312060374518295
ACH-000767,-0.17850080389438552
ACH-000768,-0.0616570020889568
ACH-000769,-0.10578775882272716
ACH-000770,0.023901827085237925
ACH-000771,0.06078394858680493
ACH-000773,0.18569941069692794
ACH-000776,0.07025020225333438
ACH-000777,0.05968679764290006
ACH-000778,0.10688485019490797
ACH-000781,0.015943428149298472
ACH-000782,0.03791956059418028
ACH-000783,-0.0058574880074368525
ACH-000784,0.13701659011141254
ACH-000785,0.036995879801390526
ACH-000787,0.041998997727864036
ACH-000788,0.06701989733516626
ACH-000791,-0.03370645852231306
ACH-000792,-0.02960704792343131
ACH-000794,0.03886804109809476
ACH-000796,-0.0479381840797378
ACH-000798,-0.3037543595071937
ACH-000799,-0.2072846676336861
ACH-000800,-0.04134463615724016
ACH-000802,0.008870073926112712
ACH-000804,-0.1381896013732419
ACH-000805,-0.10322534372050776
ACH-000809,0.09363543588118288
ACH-000810,0.13717923767150478
ACH-000811,-0.036791692366272784
ACH-000817,0.2356879765101481
ACH-000819,0.11185368723306276
ACH-000820,0.08260651118839156
ACH-000821,0.2242880927659672
ACH-000822,0.08914170382453894
ACH-000823,0.018762836907873504
ACH-000824,-0.0017475221876898526
ACH-000827,-0.0209382929832356
ACH-000829,-0.2314435858656932
ACH-000831,0.11618878043161718
ACH-000832,-0.09641602641811167
ACH-000833,-0.06760183790867162
ACH-000834,-0.14992328719569714
ACH-000835,0.0744356693767884
ACH-000836,-0.1053333187572291
ACH-000837,-0.016573909493503403
ACH-000838,0.2524485016804121
ACH-000839,0.0630156173142995
ACH-000840,0.025259415366099425
ACH-000841,0.06108843535303603
ACH-000843,-0.030356219667628987
ACH-000846,0.0735975658531677
ACH-000847,-0.1581532825098336
ACH-000848,0.049342912968198115
ACH-000849,0.16209008980428058
ACH-000851,-0.01570869602687974
ACH-000855,-0.01444750182473327
ACH-000856,0.036984420387586925
ACH-000858,-0.0063300597493759925
ACH-000859,-0.1500199466262319
ACH-000861,-0.019889001702778655
ACH-000862,-0.033792742391318416
ACH-000865,-0.02388449039793989
ACH-000866,0.00297749381522205
ACH-000867,0.04552146093133665
ACH-000869,0.047825003561448816
ACH-000872,0.0834957329338925
ACH-000873,0.04227511666968184
ACH-000876,0.04410459372537268
ACH-000878,0.062229653930641116
ACH-000880,-0.31692328478808435
ACH-000881,0.10581795186329424
ACH-000882,-0.002634064907816771
ACH-000884,-0.12647259157742344
ACH-000885,0.05131075936674598
ACH-000887,0.009048691060955258
ACH-000889,0.12580502979910144
ACH-000896,0.03875097991432022
ACH-000898,0.028459344409716775
ACH-000900,-0.057876536592478135
ACH-000901,0.1152678759671574
ACH-000905,0.10061967877354228
ACH-000906,0.031737367556972304
ACH-000907,-0.1504889602252293
ACH-000910,0.03700832064735547
ACH-000911,0.118618943007892
ACH-000912,0.08550597224542883
ACH-000913,-0.038686976231822524
ACH-000915,-0.04876218806932505
ACH-000916,0.225975171973668
ACH-000917,0.19154995542563005
ACH-000920,-0.053326758998857325
ACH-000921,-0.13808115862928358
ACH-000924,0.07459506206004501
ACH-000926,0.002799531577796241
ACH-000928,0.04455514546079218
ACH-000929,-0.020915682477536567
ACH-000932,0.03957590661002255
ACH-000935,-0.015664814984094756
ACH-000936,-0.0448966942545227
ACH-000937,0.09837014228883303
ACH-000938,0.11542945813061822
ACH-000939,-0.08501070361490155
ACH-000941,0.019857811350251664
ACH-000943,-0.011578931928050108
ACH-000946,-0.03195382604054482
ACH-000947,-0.07811496018139298
ACH-000948,0.09782744645924013
ACH-000950,0.05573955656223842
ACH-000953,0.04037236010435297
ACH-000954,-0.3849450393064961
ACH-000957,-0.017160651310001426
ACH-000958,-0.04037533440501805
ACH-000960,-0.046931725489857634
ACH-000963,0.1140349936497145
ACH-000968,-0.13051736115867965
ACH-000969,-0.13658375817439172
ACH-000972,0.2500850669986601
ACH-000973,-0.0454123561773249
ACH-000974,-0.12776313141206824
ACH-000978,-0.016926419974449148
ACH-000984,-0.1030134553152165
ACH-000986,0.08539096778730967
ACH-000988,0.06843983089741804
ACH-000993,-0.1755390687658783
ACH-000994,0.11752074026011787
ACH-000996,-0.16648769056173193
ACH-001001,0.08219667716262807
ACH-001020,-0.09078220477314301
ACH-001028,0.08156400769870452
ACH-001031,0.06045376451620627
ACH-001038,0.09302426206596924
ACH-001048,-0.07018524659222326
ACH-001050,0.11068073470427167
ACH-001053,-0.2745789705327817
ACH-001054,-0.08707046798738502
ACH-001061,0.049971247052957406
ACH-001067,-0.0014747088709640716
ACH-001075,-0.17702421647293867
ACH-001096,-0.07441350872816098
ACH-001111,0.05058920323550339
ACH-001119,-0.01898408078754063
ACH-001128,-0.2461193116394627
ACH-001134,0.09538950511708276
ACH-001151,-0.06856157215498887
ACH-001163,0.03189650537705878
ACH-001164,0.1813289510519178
ACH-001183,-0.058404863689516175
ACH-001192,0.055339605732655006
ACH-001193,-0.09772003260277558
ACH-001196,0.06262615822391708
ACH-001197,0.09224398931798533
ACH-001205,0.15925006169149666
ACH-001211,-0.030437633575268026
ACH-001212,0.11379545182522932
ACH-001228,-0.10376058118705088
ACH-001232,0.09561532479697946
ACH-001239,0.0785911771938478
ACH-001270,-0.22607495339848205
ACH-001274,-0.042911380105933525
ACH-001275,0.16303795581458735
ACH-001277,0.1835516015111196
ACH-001278,-0.1517835370533145
ACH-001280,0.03446802321497761
ACH-001283,0.09449504449486752
ACH-001289,0.2315379476631506
ACH-001300,0.03966504122255154
ACH-001301,0.10993691157019483
ACH-001302,0.06459449229169711
ACH-001306,0.14661790609167846
ACH-001318,-0.08282056067082294
ACH-001322,0.18617356012724834
ACH-001328,-0.024861964609461627
ACH-001332,0.08054303019068425
ACH-001336,0.05582216273478168
ACH-001346,-0.014162678710923872
ACH-001353,0.0060892009757889
ACH-001354,0.1251230217525048
ACH-001367,0.08253651030546552
ACH-001368,0.05116814999656909
ACH-001374,-0.045787896350122086
ACH-001377,-0.004128115221051289
ACH-001380,-0.0799667259684739
ACH-001391,0.27883808987490394
ACH-001408,0.08117424146184539
ACH-001430,0.2242186313185598
ACH-001431,0.04559444638196036
ACH-001450,0.11912008225883053
ACH-001496,-0.0011667686372573455
ACH-001500,-0.05427693058221922
ACH-001523,0.07854493703899712
ACH-001532,-0.012603714792219785
ACH-001550,0.03512513767742338
ACH-001552,-0.07025305916881222
ACH-001554,0.22241437606877226
ACH-001654,0.005799187012961094
ACH-001735,0.05826190734437909
ACH-001736,0.004647908456851657
ACH-001737,0.5835996354310231
ACH-001740,0.11849696180232913
ACH-001745,-0.027111216949886285
ACH-001765,0.0882827935599488
