,GSTCD (79807)
ACH-000004,0.1653427032907283
ACH-000005,0.4224026624034988
ACH-000007,0.0974679419734103
ACH-000009,0.028199775535537774
ACH-000011,0.17232582850583225
ACH-000012,0.030294680996737707
ACH-000013,0.2129892544312897
ACH-000014,0.1990442626872874
ACH-000015,0.14122472723345425
ACH-000017,0.07475977830635314
ACH-000018,0.24385834228203795
ACH-000019,0.15124983794091673
ACH-000021,0.21064697565469448
ACH-000022,0.16525681919261814
ACH-000025,0.17044264801468748
ACH-000028,0.14018638776301334
ACH-000030,0.16335045594509767
ACH-000035,0.10977901801827253
ACH-000036,0.14416556168355948
ACH-000037,0.2470395333323962
ACH-000039,0.2840222945917456
ACH-000040,0.3372715609078744
ACH-000041,-0.17066161435228705
ACH-000042,0.1207763854902992
ACH-000045,0.15592751310345052
ACH-000047,0.2087534466447095
ACH-000052,0.2321612399019524
ACH-000053,0.15989844888666374
ACH-000054,0.01759333788522445
ACH-000055,0.061211228464629674
ACH-000060,-0.00713458092233225
ACH-000067,0.09786953205845172
ACH-000070,0.19253973279810735
ACH-000075,-0.04720933905904743
ACH-000078,0.2254293435069646
ACH-000082,0.21235949568323534
ACH-000085,0.28877764046254745
ACH-000086,0.15592724418731854
ACH-000087,0.3346823937589156
ACH-000092,0.0067630636406392115
ACH-000095,0.08545704748772616
ACH-000097,0.13310511487413504
ACH-000098,0.04808515920686533
ACH-000099,0.1171286622565057
ACH-000108,0.16841051530691567
ACH-000113,0.2525109015011254
ACH-000116,0.12855952214863395
ACH-000118,0.2318866231093768
ACH-000120,0.0006026322493113763
ACH-000123,0.17439530202477635
ACH-000127,0.1414023577760454
ACH-000128,0.10275915650373818
ACH-000132,-0.007401902117435966
ACH-000133,0.21070715640364027
ACH-000137,0.054649822915351774
ACH-000138,0.2276206201772951
ACH-000142,0.2693545108071885
ACH-000143,0.27278790331491404
ACH-000146,0.1593414569439502
ACH-000148,0.07830870384108883
ACH-000150,0.08687923569553692
ACH-000152,0.04328207074264355
ACH-000153,-0.14804690360458775
ACH-000159,0.1564510274844846
ACH-000160,0.00731676611024209
ACH-000163,0.034623701881113474
ACH-000167,0.2941703333235949
ACH-000168,-0.057019593585891974
ACH-000169,0.06628556350550631
ACH-000178,0.09753661917258023
ACH-000183,0.10973679625675263
ACH-000188,0.1597221726292917
ACH-000189,0.3099445158137541
ACH-000190,0.046221637670034094
ACH-000198,0.0790643430410143
ACH-000203,0.07277220389891652
ACH-000204,-0.26416772650550024
ACH-000206,0.31105959027502345
ACH-000207,0.12256204933514467
ACH-000208,-0.23413015403144866
ACH-000210,0.12789014109325458
ACH-000211,0.23182755451819895
ACH-000215,0.18417196836340072
ACH-000221,0.021715981635128813
ACH-000222,0.062179042020004925
ACH-000223,0.18733973783540045
ACH-000226,0.100432268668189
ACH-000227,0.2406588254315214
ACH-000228,0.11649848929336867
ACH-000231,0.06414836749149185
ACH-000232,0.15785135050498045
ACH-000233,0.194578580436222
ACH-000234,0.24736230686066635
ACH-000235,0.12750838701181846
ACH-000237,0.21226706476017315
ACH-000238,0.17058723810642393
ACH-000242,0.201386822816418
ACH-000243,0.17090383613641552
ACH-000244,0.2122037312531724
ACH-000246,0.316869441797219
ACH-000248,0.1957901118113926
ACH-000250,0.10095978795874018
ACH-000251,-0.12610687960010458
ACH-000252,0.009919294828803538
ACH-000253,0.02331920218763758
ACH-000255,0.15703009535486465
ACH-000256,0.1797077984758544
ACH-000257,-0.05858847180665856
ACH-000258,0.18083301502257731
ACH-000259,0.19844540465984348
ACH-000260,0.10512938159131067
ACH-000261,0.14222116589381667
ACH-000262,0.2346465111608789
ACH-000263,0.1497948855815109
ACH-000264,0.07324033061497487
ACH-000265,0.03948953451770475
ACH-000266,0.119048722311816
ACH-000272,0.112189701641737
ACH-000274,0.25432183212800186
ACH-000277,0.14320880377841438
ACH-000278,0.2120594411916696
ACH-000279,-0.09346447325464444
ACH-000280,0.19046575413031092
ACH-000281,-0.05439624833494852
ACH-000288,0.08329761166880234
ACH-000291,0.20150607131722129
ACH-000293,0.07981547642150104
ACH-000294,0.09421607576441923
ACH-000295,-0.018047771349686208
ACH-000296,0.12266055141479824
ACH-000302,0.0580834902044765
ACH-000304,0.24533132320926576
ACH-000307,0.06928595282960938
ACH-000308,0.14993956831151645
ACH-000310,0.17775292554542066
ACH-000311,0.24337203180302014
ACH-000312,0.2883974988058466
ACH-000315,0.4000169754165284
ACH-000316,0.007141013971455465
ACH-000317,0.028814937794179443
ACH-000318,0.2525031563166853
ACH-000319,0.032551044482953366
ACH-000320,0.17402527760059971
ACH-000322,0.04080742627719311
ACH-000323,0.04119047382516649
ACH-000324,0.0729805778657281
ACH-000329,0.10278766149620176
ACH-000330,0.029638058569006608
ACH-000331,0.35425355658898233
ACH-000332,0.14063675583629992
ACH-000334,0.05889707407416282
ACH-000335,0.07530963932537499
ACH-000336,0.3415735001935553
ACH-000337,0.10186768052646164
ACH-000338,0.07002360550608833
ACH-000339,0.1529165926946192
ACH-000341,0.13199264412175
ACH-000348,0.18202164023523404
ACH-000350,0.2280048424258779
ACH-000352,0.10936549806092877
ACH-000356,0.11465184720932635
ACH-000361,0.1597261401929433
ACH-000362,0.07162019419027693
ACH-000363,0.10489789822662073
ACH-000364,0.03183446094898805
ACH-000365,0.08328379510076726
ACH-000366,0.22551579173457614
ACH-000368,0.17742714004972265
ACH-000374,0.02731211769855864
ACH-000375,0.11036144233570937
ACH-000376,0.13614303290607316
ACH-000381,0.15119528859069578
ACH-000383,0.09188953185330694
ACH-000387,0.07926469868868909
ACH-000389,0.16380132522171373
ACH-000390,0.13327688018624062
ACH-000393,0.17214877015939115
ACH-000395,0.053352507344403256
ACH-000396,0.15206915593645146
ACH-000397,0.047267986147137016
ACH-000401,-0.1037331158767058
ACH-000402,-0.055749125254193295
ACH-000403,0.01120427536830958
ACH-000404,0.04577861477646922
ACH-000406,0.0929945834607556
ACH-000407,0.08572167958941182
ACH-000408,0.12181258692579518
ACH-000410,0.17138321103611992
ACH-000411,0.14967109800843775
ACH-000414,0.19495049371785006
ACH-000415,0.010808168126952268
ACH-000416,0.20106226275097425
