,GOLIM4 (27333)
ACH-000510,-0.03908314286090905
ACH-000511,-0.030571898680680637
ACH-000512,0.01053966001756453
ACH-000516,-0.09809418245804948
ACH-000517,-0.09051020335121407
ACH-000518,0.12394331276781305
ACH-000520,-0.09344556682533442
ACH-000521,-0.1113859382966897
ACH-000522,0.033029427785609224
ACH-000524,-0.1331953421921643
ACH-000527,-0.13584198609115616
ACH-000528,-0.2158760692232956
ACH-000537,0.06341103391417363
ACH-000541,-0.16636735693969326
ACH-000542,-0.031590239605036166
ACH-000544,-0.0480873335179616
ACH-000545,-0.184161845606612
ACH-000547,0.07595579142845729
ACH-000548,-0.06990877879717097
ACH-000549,-0.11945081330169052
ACH-000550,0.0024216754418952685
ACH-000552,-0.07004441399584492
ACH-000556,-0.05313738819106685
ACH-000557,0.07562455640158193
ACH-000569,-0.2207594415267589
ACH-000570,-0.16187026097319265
ACH-000571,-0.06240770708437333
ACH-000573,-0.12721236079995918
ACH-000576,-0.14825185745797534
ACH-000579,-0.094996755299566
ACH-000580,-0.06588798729039172
ACH-000584,-0.11030709959495008
ACH-000585,-0.15505693293480327
ACH-000588,0.047148506917751055
ACH-000589,-0.15335489612889688
ACH-000591,-0.1874065526316316
ACH-000593,-0.07485504440621564
ACH-000600,-0.011303289926564136
ACH-000601,-0.06329764381307197
ACH-000605,-0.08157222511842309
ACH-000606,0.07446827112290973
ACH-000608,-0.06155165764384137
ACH-000614,-0.13624080391858118
ACH-000616,-0.0069228210802470035
ACH-000618,-0.018388553684322004
ACH-000619,-0.034280165850597864
ACH-000620,0.12280125720290405
ACH-000621,0.033284229382859444
ACH-000622,-0.04604026944706506
ACH-000623,0.029230214554198494
ACH-000624,0.02603253608896217
ACH-000627,-0.059743344601819286
ACH-000630,-0.17243565320991971
ACH-000631,-0.24269720060314295
ACH-000632,0.007077620206948344
ACH-000633,0.048134053296750266
ACH-000637,-0.09564162449930493
ACH-000638,-0.029433324983034793
ACH-000646,-0.17649833739938067
ACH-000647,-0.05607390853170412
ACH-000648,-0.16112900536560024
ACH-000649,-0.10742959199566464
ACH-000651,-0.08554478017459402
ACH-000652,-0.09355334289249907
ACH-000653,-0.10849219678518926
ACH-000657,-0.04700429395021343
ACH-000658,-0.06907758577715302
ACH-000661,-0.1363875639515253
ACH-000662,0.17075291352780875
ACH-000663,-0.14437408646300326
ACH-000665,-0.1498052633933428
ACH-000671,-0.14824223805063366
ACH-000672,-0.1203335670263708
ACH-000673,-0.1188719968524553
ACH-000676,-0.10418989612311316
ACH-000677,-0.0020165064006184164
ACH-000681,-0.10236615437128227
ACH-000683,-0.07943341473674517
ACH-000684,-0.15221959885685735
ACH-000688,-0.11511646644448464
ACH-000693,-0.12757207299044224
ACH-000694,-0.00904045843910061
ACH-000695,-0.16576033902154155
ACH-000696,-0.19176618832410494
ACH-000697,0.01624612995287602
ACH-000699,-0.07392607271345966
ACH-000701,-0.054882499971107286
ACH-000706,-0.06532641695060523
ACH-000711,-0.03859790877779519
ACH-000713,0.05680532540321339
ACH-000714,-0.14998014961984768
ACH-000718,-0.13038663081451055
ACH-000720,-0.02614209433928154
ACH-000721,-0.06688326863829411
ACH-000724,-0.2034968095130613
ACH-000725,0.0035337788517472344
ACH-000732,-0.2617085280245499
ACH-000734,-0.11112421078690456
ACH-000735,-0.1801372081775951
ACH-000736,-0.38937560114055386
ACH-000738,-0.17709383772702114
ACH-000746,-0.018300881297259868
ACH-000747,-0.015582939927158871
ACH-000748,-0.09717312387568504
ACH-000753,-0.106195183404922
ACH-000756,-0.1512208001904182
ACH-000757,0.04494215387585485
ACH-000758,0.009352831479871213
ACH-000760,0.003997077728583359
ACH-000762,0.012019550495349371
ACH-000763,-0.1869818785662518
ACH-000764,0.051740068119795264
ACH-000765,0.06419266724698604
ACH-000766,0.09550041255033057
ACH-000767,-0.12606421069879542
ACH-000768,0.04249787415112995
ACH-000769,-0.16381292127116068
ACH-000770,-0.14059156327251587
ACH-000771,-0.0959785667601092
ACH-000773,-0.12278589458219892
ACH-000776,-0.07919918998289112
ACH-000777,-0.23335703017902135
ACH-000778,-0.08661447889781064
ACH-000781,0.031364525249047585
ACH-000782,-0.0818422006947339
ACH-000783,-0.07745126843895732
ACH-000784,-0.07629062513320364
ACH-000785,-0.0911141914869197
ACH-000787,-0.08334670640150857
ACH-000788,0.03955146580026215
ACH-000791,-0.030432949991958808
ACH-000792,-0.13843773571567594
ACH-000794,-0.08528560051253588
ACH-000796,-0.08678792606643408
ACH-000798,-0.1866762568339549
ACH-000799,-0.1312068794843636
ACH-000800,-0.1006493315113018
ACH-000802,-0.12148839006529745
ACH-000804,0.03585450529113705
ACH-000805,-0.15212824770382966
ACH-000809,-0.19094702721420825
ACH-000810,-0.2230986121247696
ACH-000811,-0.10990368342966644
ACH-000817,-0.19678250558335808
ACH-000819,-0.13475447045317698
ACH-000820,-0.3304386476121549
ACH-000821,0.08508956947418005
ACH-000822,-0.09625920670773502
ACH-000823,-0.1243397371582633
ACH-000824,-0.04672184778062029
ACH-000827,-0.16024324527333575
ACH-000829,-0.2904863256254667
ACH-000831,-0.06886862503472659
ACH-000832,0.09279367284679893
ACH-000833,-0.14128114266425235
ACH-000834,0.07685598005054273
ACH-000835,-0.12620203750271858
ACH-000836,-0.09509852252396812
ACH-000837,-0.08045349477059252
ACH-000838,0.06947479652682502
ACH-000839,-0.10664308041117107
ACH-000840,-0.0451203184931344
ACH-000841,-0.16708917719755986
ACH-000843,0.0034918788699212213
ACH-000846,-0.16939219168343966
ACH-000847,-0.2595374552347145
ACH-000848,-0.06171408628078776
ACH-000849,0.028819586011366662
ACH-000851,-0.07891845709780271
ACH-000855,-0.14756554113507225
ACH-000856,0.0021938078460878533
ACH-000858,-0.03862361352383805
ACH-000859,0.16966435043103448
ACH-000861,-0.04144431144857932
ACH-000862,-0.3460038216686401
ACH-000865,-0.0973153716898259
ACH-000866,-0.11034660085120528
ACH-000867,0.035032477335496574
ACH-000869,-0.09500872912776964
ACH-000872,0.06632960798229645
ACH-000873,-0.3434051624673045
ACH-000876,-0.1401450596845086
ACH-000878,0.11246577072285774
ACH-000880,0.01504487316160196
ACH-000881,-0.03455399637181626
ACH-000882,-0.04048115787707817
ACH-000884,-0.17602911750961936
ACH-000885,-0.18995691573461296
ACH-000887,0.01921607142191369
ACH-000889,-0.09808239545536733
ACH-000896,-0.15487951354243226
ACH-000898,-0.2206598450820347
ACH-000900,-0.08592741327349836
ACH-000901,-0.044091496263910505
ACH-000905,-0.07505092286389198
ACH-000906,-0.0858109062525596
ACH-000907,-0.17458009337801048
ACH-000910,-0.3349976811148296
ACH-000911,-0.023917764342507798
ACH-000912,0.02425402009265033
ACH-000913,0.033269373160732266
ACH-000915,-0.036097658404716335
ACH-000916,-0.10631799844966708
ACH-000917,-0.2227183395258477
ACH-000920,0.3265401254300976
ACH-000921,-0.1775951899099034
ACH-000924,-0.08927927695932865
ACH-000926,-0.19358441531352125
ACH-000928,-0.1047807004639701
ACH-000929,-0.08300474222080084
ACH-000932,-0.2818098088612748
ACH-000935,-0.16219406703912614
ACH-000936,-0.07948823136576083
ACH-000937,-0.09477574792004496
ACH-000938,-0.0582344857639587
ACH-000939,0.03760567343230865
ACH-000941,-0.17824723777208604
ACH-000943,-0.12270089048555928
ACH-000946,-0.08071790057705992
ACH-000947,0.014108617872564875
ACH-000948,-0.013949325409593141
ACH-000950,-0.1274170534548681
ACH-000953,-0.053649556389626346
ACH-000954,-0.12369123445076145
ACH-000957,0.05809451027827325
ACH-000958,-0.1900638148499812
ACH-000960,-0.07447688330916985
ACH-000963,0.1267809414899253
ACH-000968,0.00175226107985371
ACH-000969,-0.14184179090828966
ACH-000972,-0.09586002935906077
ACH-000973,-0.2615448828323871
ACH-000974,-0.11423874974777487
ACH-000978,0.0067759336287132885
ACH-000984,0.07515393718341333
ACH-000986,-0.1414330639855762
ACH-000988,-0.16490477947096716
ACH-000993,-0.07555711804637823
ACH-000994,-0.021761742095621504
ACH-000996,-0.2710243997038569
ACH-001001,-0.049805475604447064
ACH-001020,-0.2470628767938836
ACH-001028,-0.12666292719483144
ACH-001031,-0.04354959261097673
ACH-001038,-0.14846356808171582
ACH-001048,-0.27952091740084656
ACH-001050,0.03515543946081868
ACH-001053,0.0866426160480492
ACH-001054,-0.13183019069442067
ACH-001061,0.018980200410124243
ACH-001067,-0.09671282012667702
ACH-001075,-0.3081875648981687
ACH-001096,-0.1574085169296902
ACH-001111,-0.11126031798699053
ACH-001119,-0.2697549840399313
ACH-001128,-0.19597568543923047
ACH-001134,-0.056533995239874964
ACH-001151,-0.019182301738276328
ACH-001163,-0.04943966605171618
ACH-001164,0.2832682181167428
ACH-001183,-0.1867806395774404
ACH-001192,-0.08546195561633699
ACH-001193,-0.1994281634710588
ACH-001196,-0.031200666479283736
ACH-001197,-0.12269264553177042
ACH-001205,-0.17208534234397074
ACH-001211,-0.035244114719774976
ACH-001212,-0.2554651265398472
ACH-001228,-0.3377794919379649
ACH-001232,0.05388122862782156
ACH-001239,-0.11368472649487955
ACH-001270,-0.15889106732008212
ACH-001274,-0.0937469934603324
ACH-001275,0.08144361315562587
ACH-001277,0.007132524201882417
ACH-001278,-0.11819419714793893
ACH-001280,0.1378131469908268
ACH-001283,0.0032944138999224906
ACH-001289,-0.09552755631059474
ACH-001300,-0.05500700958882655
ACH-001301,-0.034899190155212444
ACH-001302,-0.08491227079782243
ACH-001306,-0.016736060749029263
ACH-001318,-0.1207008176880576
ACH-001322,-0.2617882873191126
ACH-001328,-0.04861114097160616
ACH-001332,-0.02330548342660544
ACH-001336,0.0365141490886812
ACH-001346,0.044066626420214236
ACH-001353,-0.22085755776608013
ACH-001354,0.2845015803593553
ACH-001367,-0.24003113336257176
ACH-001368,-0.12187751308584086
ACH-001374,-0.2110006778627192
ACH-001377,0.08705088799837593
ACH-001380,0.04353810569484022
ACH-001391,-0.04186149549802656
ACH-001408,-0.22970948179284134
ACH-001430,-0.1036620797376193
ACH-001431,-0.040255654427473
ACH-001450,-0.0951260655973672
ACH-001496,-0.27721727818924885
ACH-001500,-0.13829014265358278
ACH-001523,-0.07981577119070209
ACH-001532,-0.059202947407393285
ACH-001550,-0.07377364245065403
ACH-001552,-0.009781191856787256
ACH-001554,-0.08295249463885078
ACH-001654,-0.037626988880185286
ACH-001735,-0.12781768358332626
ACH-001736,0.02345348426787298
ACH-001737,0.12560982594987166
ACH-001740,0.129954240660193
ACH-001745,-0.006814233975440146
ACH-001765,-0.06306265050195678
