,PPEF2 (5470)
ACH-000004,0.031632390691532154
ACH-000005,0.13294105054202934
ACH-000007,-0.09835805233091796
ACH-000009,0.06972375173184857
ACH-000011,-0.14829068787119462
ACH-000012,-0.08781233639682119
ACH-000013,0.013111493894918192
ACH-000014,-0.004215589734452975
ACH-000015,0.0378535143790887
ACH-000017,-0.09684729283089014
ACH-000018,0.03938375439720138
ACH-000019,-0.18144877278146612
ACH-000021,-0.052893596495092815
ACH-000022,-0.01170752155011681
ACH-000025,0.018737553327275818
ACH-000028,-0.008113450090674853
ACH-000030,-0.01576717926028024
ACH-000035,-0.0714990729305895
ACH-000036,0.12083139752316382
ACH-000037,-0.028394217611578607
ACH-000039,-0.011365241459034284
ACH-000040,-0.06672737882376155
ACH-000041,-0.3256278044192313
ACH-000042,-0.01921968690394778
ACH-000045,0.1431274011577355
ACH-000047,0.01327375061077694
ACH-000052,-0.10154248080222797
ACH-000053,-0.022043121211746144
ACH-000054,-0.0859355248418655
ACH-000055,-0.029728187601162318
ACH-000060,-0.1917552090744932
ACH-000067,-0.17297492881258586
ACH-000070,-0.25508164990125176
ACH-000075,0.21435006075959426
ACH-000078,-0.0026559742330770305
ACH-000082,0.09746462396941173
ACH-000085,-0.023593068766610503
ACH-000086,-0.02989549684979282
ACH-000087,0.18961090546059006
ACH-000092,0.12210547494258328
ACH-000095,0.08075376625405473
ACH-000097,-0.067153440607049
ACH-000098,-0.05373612301989837
ACH-000099,0.04469940784153413
ACH-000108,0.09702645144082052
ACH-000113,-0.0524696339595461
ACH-000116,-0.09157761444334804
ACH-000118,0.02179492488952131
ACH-000120,-0.06590754311873184
ACH-000123,-0.0965846269416693
ACH-000127,-0.07618533920677588
ACH-000128,-0.23966206279946484
ACH-000132,0.039470860604712235
ACH-000133,-0.107350996204815
ACH-000137,-0.136140124419576
ACH-000138,0.06720027152616143
ACH-000142,-0.1281484985924632
ACH-000143,-0.01089436924503682
ACH-000146,-0.01625765393106442
ACH-000148,0.13304532461700838
ACH-000150,-0.015187404571111713
ACH-000152,0.04444021775524792
ACH-000153,-0.04724971077623342
ACH-000159,-0.012486958111085248
ACH-000160,-0.05470304820047231
ACH-000163,-0.061114081559585275
ACH-000167,-0.04309333083852166
ACH-000168,-0.1304457896440378
ACH-000169,-0.10545158692123724
ACH-000178,0.008875414021128722
ACH-000183,-0.1784663474909837
ACH-000188,-0.08648883412741883
ACH-000189,-0.07935171232465217
ACH-000190,0.15783107286068088
ACH-000198,0.05918774930687998
ACH-000203,0.384394424399264
ACH-000204,-0.13737932112715034
ACH-000206,0.03836469603899681
ACH-000207,-0.02854271836268143
ACH-000208,0.2197200687507128
ACH-000210,0.06123156258789609
ACH-000211,-0.0874163506517716
ACH-000215,-0.04266538321631851
ACH-000221,-0.10309047998427162
ACH-000222,0.04386588785638959
ACH-000223,0.020464557265357567
ACH-000226,-0.008384520874192211
ACH-000227,0.04910263644111331
ACH-000228,-0.02113647793972215
ACH-000231,0.03850637937943832
ACH-000232,-0.010625719901425341
ACH-000233,0.012686132613361836
ACH-000234,0.036970651231254544
ACH-000235,-0.02747306402145109
ACH-000237,-0.008795265534482209
ACH-000238,-0.1334758850583874
ACH-000242,-0.09775079941503008
ACH-000243,-0.0012246540286043484
ACH-000244,0.014907784298355887
ACH-000246,0.02144488974702979
ACH-000248,0.005232412564639471
ACH-000250,0.04962259755179478
ACH-000251,-0.21375870388603585
ACH-000252,-0.08815127675846253
ACH-000253,-0.05480637846766077
ACH-000255,-0.10684263471610904
ACH-000256,0.10839285481658498
ACH-000257,-0.036640275256787265
ACH-000258,-0.05086042886544633
ACH-000259,-0.04932444397551914
ACH-000260,0.0027605789802212285
ACH-000261,-0.017076609022859783
ACH-000262,0.08366956080585568
ACH-000263,0.07760329404050717
ACH-000264,-0.002749399604352252
ACH-000265,-0.06534475108168666
ACH-000266,0.0513124047682956
ACH-000272,0.0292388400890184
ACH-000274,0.05725815101388222
ACH-000277,-0.13480143750559773
ACH-000278,-0.006817320924950272
ACH-000279,0.02426064560403505
ACH-000280,0.09389877971440401
ACH-000281,0.019561180171666533
ACH-000288,0.002702110858886808
ACH-000291,-0.024578075998293217
ACH-000293,-0.10134847601701184
ACH-000294,0.015681300411736255
ACH-000295,-0.2784485472403257
ACH-000296,0.0004361294794211397
ACH-000302,-0.09038579840387748
ACH-000304,-0.28747310044968016
ACH-000307,-0.04619371647050835
ACH-000308,-0.07351288957872258
ACH-000310,0.12162065125060115
ACH-000311,0.0236002509953464
ACH-000312,0.014015167353306577
ACH-000315,0.35696351956548306
ACH-000316,-0.049016968932270776
ACH-000317,-0.08846347341111202
ACH-000318,-0.021881172144534892
ACH-000319,-0.17370921782338242
ACH-000320,-0.12577586960992426
ACH-000322,0.05652549535224489
ACH-000323,-0.02837260404963625
ACH-000324,-0.029438503313359763
ACH-000329,-0.08590434109169484
ACH-000330,-0.01666074499118868
ACH-000331,0.06236056093922171
ACH-000332,-0.014866121259409457
ACH-000334,0.09039623225117596
ACH-000335,0.050419759764461884
ACH-000336,-0.08875029636077264
ACH-000337,-0.07853788541314986
ACH-000338,0.322191980765321
ACH-000339,-0.0295947848670263
ACH-000341,-0.110531361039625
ACH-000348,-0.012168539441422365
ACH-000350,-0.08152720834564472
ACH-000352,-0.031599654071984555
ACH-000356,0.005152606595348415
ACH-000361,-0.10136458971752604
ACH-000362,0.004260629130990339
ACH-000363,-0.19484471141735507
ACH-000364,-0.045778829195841295
ACH-000365,0.060605050394290885
ACH-000366,-0.0012620095870484365
ACH-000368,0.06932807091593894
ACH-000374,0.0552676275007548
ACH-000375,0.06439901702480175
ACH-000376,-0.038725178273524535
ACH-000381,-0.07014704709243742
ACH-000383,-0.005017537242240335
ACH-000387,-0.06471984859322431
ACH-000389,-0.030012607580148988
ACH-000390,-0.19452967429158136
ACH-000393,-0.18663184088069568
ACH-000395,0.00809970408390396
ACH-000396,-0.161625296563511
ACH-000397,0.07112660141298055
ACH-000401,0.041814341209514334
ACH-000402,-0.09279923366616484
ACH-000403,-0.09039699545432864
ACH-000404,-0.20055762003270505
ACH-000406,0.014710808658913704
ACH-000407,-0.042885545834538304
ACH-000408,-0.21615320459658946
ACH-000410,-0.07165617764994105
ACH-000411,-0.017908894768906558
ACH-000414,0.07555047711163781
ACH-000415,-0.15362063954976898
ACH-000416,-0.12561219641358734
ACH-000420,-0.04918381729077252
ACH-000421,-0.10495626420161633
ACH-000424,-0.19051621315966524
ACH-000425,-0.16616466387490994
ACH-000426,0.039217187536322064
ACH-000427,-0.17213725270974478
ACH-000433,-0.19070613283467974
ACH-000435,0.06045615619269293
ACH-000436,-0.033115720768108786
ACH-000444,0.0006183298640799768
ACH-000445,-0.18380446641531112
ACH-000448,0.02795266686822009
ACH-000450,0.06615258489858
ACH-000452,-0.023846427162795468
ACH-000454,-0.1945438697806964
ACH-000458,-0.02056137490700901
ACH-000459,0.08049140349826167
ACH-000460,-0.028181338798458112
ACH-000461,0.006487019518311003
ACH-000463,-0.05178682489519185
ACH-000464,0.06449802579801796
ACH-000466,-0.02425117497400805
ACH-000467,-0.05491841877225874
