,CREG2 (200407)
ACH-000004,-0.1119723026001084
ACH-000005,-0.04970682385861803
ACH-000007,-0.1820576111946094
ACH-000009,0.12130685544680855
ACH-000011,-0.03820210514242989
ACH-000012,0.004466265504896044
ACH-000013,-0.1114430681513266
ACH-000014,-0.05647973242081899
ACH-000015,-0.09934552547514257
ACH-000017,0.036871457892607935
ACH-000018,-0.00207117974431652
ACH-000019,-0.18593208121570046
ACH-000021,0.06496091444680517
ACH-000022,0.010102427255993087
ACH-000025,-0.02874903238648433
ACH-000028,-0.027955388211738968
ACH-000030,-0.07976795536346222
ACH-000035,-0.1552704121309673
ACH-000036,0.04804810123844785
ACH-000037,-0.12141645061830655
ACH-000039,-0.15863111094025328
ACH-000040,-0.1220306268958605
ACH-000041,0.08270336252066138
ACH-000042,0.08644485967858835
ACH-000045,0.037743500284759965
ACH-000047,0.016644330030178667
ACH-000052,-0.08155598559787806
ACH-000053,-0.05104906109536179
ACH-000054,-0.03696554641241104
ACH-000055,0.011220853080583158
ACH-000060,-0.05252139650702077
ACH-000067,-0.060121216959279
ACH-000070,0.047711298746208525
ACH-000075,-0.06659353072615297
ACH-000078,-0.061460105151245024
ACH-000082,0.01939872397978193
ACH-000085,0.0798909731439846
ACH-000086,-0.07224069502726531
ACH-000087,0.18416155940594786
ACH-000092,-0.22220403955988446
ACH-000095,-0.09727418873479264
ACH-000097,-0.053525148737708736
ACH-000098,-0.09538608068427652
ACH-000099,0.06371037399258768
ACH-000108,-0.08352773343602886
ACH-000113,-0.10843792752955407
ACH-000116,-0.010183171752542134
ACH-000118,-0.1219160344292438
ACH-000120,-0.12214169087703584
ACH-000123,-0.04364631288532903
ACH-000127,0.016355520272826683
ACH-000128,-0.16510155501788729
ACH-000132,0.042054318745355895
ACH-000133,-0.1002748076209205
ACH-000137,-0.13168775290926132
ACH-000138,-0.028564547798270706
ACH-000142,-0.1563688197777558
ACH-000143,0.00783633921720235
ACH-000146,-0.08042241862220281
ACH-000148,0.02551692147087281
ACH-000150,0.1887070546046692
