,LMX1B (4010)
ACH-000004,0.269593931322919
ACH-000005,0.2493414855806738
ACH-000007,0.306218791441284
ACH-000009,0.10194082296175484
ACH-000011,0.2739894614751298
ACH-000012,0.17728392298512444
ACH-000013,0.19097406408357387
ACH-000014,0.1488003787149731
ACH-000015,0.1399216544052823
ACH-000017,0.24064472242680884
ACH-000018,0.2332777281432033
ACH-000019,-0.17930445733719744
ACH-000021,0.092536651325019
ACH-000022,0.16654156034893264
ACH-000025,0.08484983134809629
ACH-000028,-0.3760399387558528
ACH-000030,0.1397726858861905
ACH-000035,0.21790996997773204
ACH-000036,0.17628099982393045
ACH-000037,0.09127490675266396
ACH-000039,0.21813556122335906
ACH-000040,0.07289877609064306
ACH-000041,0.11835110656678402
ACH-000042,0.11941284694031075
ACH-000045,0.12992513611242815
ACH-000047,0.11501083358891676
ACH-000052,0.3857698763702643
ACH-000053,0.11940894991739405
ACH-000054,0.04867948530660611
ACH-000055,0.2678068280617124
ACH-000060,0.16627451353776895
ACH-000067,0.14904879742367738
ACH-000070,0.2128059955646443
ACH-000075,0.07608656211038041
ACH-000078,0.10515303221103553
ACH-000082,0.22436086635746436
ACH-000085,0.3468512610717029
ACH-000086,0.278100348691458
ACH-000087,-0.07451773967344527
ACH-000092,0.1780203681704343
ACH-000095,0.20120887165386367
ACH-000097,-0.4469509667646865
ACH-000098,0.3076560832635961
ACH-000099,0.07232246595595505
ACH-000108,0.2443135187253471
ACH-000113,0.2189223815342556
ACH-000116,0.2370568591883231
ACH-000118,0.14702307103343035
ACH-000120,0.10740689224657868
ACH-000123,0.17217031268387206
ACH-000127,0.19647672944998806
ACH-000128,0.2019191274106451
ACH-000132,0.19373998675598966
ACH-000133,0.19139589338321486
ACH-000137,0.19230477948063127
ACH-000138,0.12449320324321775
ACH-000142,0.15937476490964414
ACH-000143,0.190028081069076
ACH-000146,0.01637721447124953
ACH-000148,0.18025302177361288
ACH-000150,0.14184302024113385
ACH-000152,0.14656097367281093
ACH-000153,0.028322566151168863
ACH-000159,0.10596161521864399
ACH-000160,0.03607635389716162
ACH-000163,0.07053916324664951
ACH-000167,-0.02614530509289642
ACH-000168,0.28388164389481496
ACH-000169,0.14601513599355426
ACH-000178,0.07151006147303211
ACH-000183,0.190684542016206
ACH-000188,0.09160988139671386
ACH-000189,-0.1302167141438786
ACH-000190,0.060097996732248374
ACH-000198,0.1983328093423193
ACH-000203,0.10255349609584817
ACH-000204,0.17026813698287144
ACH-000206,0.2790026378349526
ACH-000207,0.10619659411396536
ACH-000208,0.4210904993783485
ACH-000210,0.3185432962524158
ACH-000211,0.12615749135908227
ACH-000215,0.15633452265764153
ACH-000221,0.10370087960238183
ACH-000222,0.2981652700822746
ACH-000223,0.1695528876413959
ACH-000226,0.14004585832942099
ACH-000227,0.22127619960373746
ACH-000228,0.1761263561642845
ACH-000231,0.18067485650538376
ACH-000232,0.1739696346985521
ACH-000233,0.20103076861734956
ACH-000234,0.2076152084862796
ACH-000235,0.1566029680160534
ACH-000237,0.1944938569589757
ACH-000238,0.08724923796450591
ACH-000242,0.1302490044053424
ACH-000243,0.10490376842382328
ACH-000244,-0.13190437965925053
ACH-000246,0.20607287096736585
ACH-000248,0.15501039885190745
ACH-000250,0.13451263295011012
ACH-000251,0.292995128321036
ACH-000252,0.1760614547117088
ACH-000253,0.10534155091161283
ACH-000255,0.0637090507600855
ACH-000256,0.2470142595941417
ACH-000257,0.15004083021366618
ACH-000258,0.2501367803638266
ACH-000259,0.1889382132746175
ACH-000260,0.15685758410772635
ACH-000261,0.16453209052439904
ACH-000262,0.11265698973953173
ACH-000263,0.05452862858175805
ACH-000264,0.14479999150921027
ACH-000265,0.18255563110542916
ACH-000266,0.14871761773928255
ACH-000272,0.2109800713690487
ACH-000274,0.12821670930565932
ACH-000277,0.1025629479916956
ACH-000278,0.20248995941465686
ACH-000279,0.16352910042493465
ACH-000280,0.11533394033405014
ACH-000281,0.2541600877629425
ACH-000288,0.19738419838219085
ACH-000291,0.17873800415300198
ACH-000293,0.2509816064059603
ACH-000294,0.23364686885461675
ACH-000295,0.01937634600595881
ACH-000296,0.1274228603182191
ACH-000302,0.12024647047202125
ACH-000304,0.13441904801111332
ACH-000307,0.10609639282497994
ACH-000308,0.21640835477839546
ACH-000310,0.21691265996609066
ACH-000311,0.2472159527700456
ACH-000312,0.18592186408926367
ACH-000315,0.3063498817545232
ACH-000316,0.03122948442195848
ACH-000317,0.3114432576262281
ACH-000318,0.09937756686657212
ACH-000319,0.28162720082675
ACH-000320,0.21729656655239002
ACH-000322,0.044598049320657085
ACH-000323,0.24469607816790526
ACH-000324,0.14394997045980576
ACH-000329,0.09448989682727213
ACH-000330,-0.022173997280751104
ACH-000331,0.2299091885702889
ACH-000332,0.11952777175039728
ACH-000334,0.18992053308947232
ACH-000335,-0.05824104430864058
ACH-000336,0.18364528678644476
ACH-000337,0.17208203725029975
ACH-000338,0.4043725184248928
ACH-000339,0.1836682784321468
ACH-000341,0.10059621459669316
ACH-000348,0.17438806517214714
ACH-000350,0.19252574430863487
ACH-000352,-0.3855452905798752
ACH-000356,0.03872906424539816
ACH-000361,0.33898529100150004
ACH-000362,0.1573013033519149
ACH-000363,0.15635401181789296
ACH-000364,0.1482947339116806
ACH-000365,0.18380191194990367
ACH-000366,0.12459181252711908
ACH-000368,0.3554315601894943
ACH-000374,0.2401958072179916
ACH-000375,0.05212726628388585
ACH-000376,0.2259881381156724
ACH-000381,0.2269328615432523
ACH-000383,0.17476264347501985
ACH-000387,0.2152288016478925
ACH-000389,0.2983446052190632
ACH-000390,0.2616921520430405
ACH-000393,0.15582265995521
ACH-000395,-0.038495368050322165
ACH-000396,0.10191860621322604
ACH-000397,0.2628739374236529
ACH-000401,0.1265908897228358
ACH-000402,0.22547254701124486
ACH-000403,0.17326319711207855
ACH-000404,0.2167968119480353
ACH-000406,0.1645903843585276
ACH-000407,0.14481975099874475
ACH-000408,0.15028583227849235
ACH-000410,0.17653907720365988
ACH-000411,0.34071509245797404
ACH-000414,0.08241602488362278
ACH-000415,0.1135386554898338
ACH-000416,0.1931092894766124
ACH-000420,0.17570246278033105
ACH-000421,0.2365951844988678
ACH-000424,0.21274474925341932
ACH-000425,0.1527239452526219
ACH-000426,0.24334541297843795
ACH-000427,0.07561800098086509
ACH-000433,0.2433149200659717
ACH-000435,0.2353372929136556
ACH-000436,0.07784552175293513
ACH-000444,0.12416702741726918
ACH-000445,0.03138346108263877
ACH-000448,0.18748224025713628
ACH-000450,-0.12883411416629306
ACH-000452,0.19471780471302652
ACH-000454,0.08283078610979604
ACH-000458,0.1402792579151919
ACH-000459,0.16898078843605535
ACH-000460,0.1642570554508586
ACH-000461,0.20668509035527785
ACH-000463,0.15498050606706915
ACH-000464,0.0800787099731326
ACH-000466,0.26384217417332245
ACH-000467,0.08638280752806421
ACH-000468,0.2095105167175829
ACH-000469,0.08614200653765053
ACH-000470,0.30322340769623485
ACH-000471,0.16744746642970038
ACH-000472,0.15719234839631213
ACH-000473,0.06759736494082552
ACH-000475,0.08435783084740332
ACH-000476,0.20919587664610773
ACH-000477,0.1266747307619212
ACH-000479,0.23590446202522905
ACH-000480,0.2044356621423488
ACH-000481,0.1492905989568893
ACH-000483,0.16296122955993014
ACH-000484,0.004693440082114235
ACH-000485,0.1507473905519574
ACH-000486,0.21410153200623805
ACH-000487,0.13157181897999107
ACH-000488,0.10654598053197813
ACH-000490,0.0906304286829144
ACH-000491,0.22789898055286426
ACH-000495,0.036554931409928326
ACH-000496,0.19507454629600832
ACH-000499,0.101407641556803
ACH-000500,0.027971553212681275
ACH-000502,0.14946842333586444
ACH-000503,0.2246713572907624
ACH-000505,0.2560529731039247
ACH-000507,0.2415179523098429
ACH-000510,0.1540730029216386
ACH-000511,0.16776693409797525
ACH-000512,0.0570364463011537
ACH-000516,0.2367390904317013
ACH-000517,0.14427508036335132
ACH-000518,0.25484040739852193
ACH-000520,0.13157171609429225
ACH-000521,-0.00305231472338388
ACH-000522,0.2257582666874112
ACH-000524,0.1429217667721796
ACH-000527,0.15703227623504612
ACH-000528,0.13628989883581485
ACH-000537,0.14587646407829402
ACH-000541,0.1508836214746464
ACH-000542,0.2414197397280415
ACH-000544,0.13184236049140055
ACH-000545,0.1030790561293632
ACH-000547,0.2044372982966832
ACH-000548,0.144897565316985
ACH-000549,0.17053162504190125
ACH-000550,0.06664759751302407
ACH-000552,0.1653569526810599
ACH-000556,0.18364282912350788
ACH-000557,0.1955517214677718
ACH-000569,0.18368422579028906
ACH-000570,0.12336151412846587
ACH-000571,0.19867944065094575
ACH-000573,0.15276600338313087
ACH-000576,0.18561114201073106
ACH-000579,0.1710029281180147
ACH-000580,0.21648070131538247
ACH-000584,0.19737195973987665
ACH-000585,0.3034337133917881
ACH-000588,0.20470841481751711
ACH-000589,0.13644770589490482
ACH-000591,0.13567180777999202
ACH-000593,0.15251262200320806
ACH-000600,0.2330473789898371
ACH-000601,0.09958676987624727
ACH-000605,0.1203903341720249
ACH-000606,0.37439137967682506
ACH-000608,0.16643344670290314
ACH-000614,0.1963627473833158
ACH-000616,0.1880081668551143
ACH-000618,0.2571968850680417
ACH-000619,0.19432376529433787
ACH-000620,0.2302380410371781
ACH-000621,0.17402634379582296
ACH-000622,0.12864950304823167
ACH-000623,0.23375781522221598
ACH-000624,0.1871485039255288
ACH-000627,0.15241526450296744
ACH-000630,0.14717633470209604
ACH-000631,0.22296362909786324
ACH-000632,0.2293398337795929
ACH-000633,0.12779665998247072
ACH-000637,0.3164316874409646
ACH-000638,0.1597116216073585
ACH-000646,0.13660952424925632
ACH-000647,0.16067293181897718
ACH-000648,0.10664442437247447
ACH-000649,0.21063199281597397
ACH-000651,0.15761848533073833
ACH-000652,0.20751414365377271
ACH-000653,0.17006056588815446
ACH-000657,0.1098806265468423
ACH-000658,0.2867078187635427
ACH-000661,0.10974739525904477
ACH-000662,0.11267282686354267
ACH-000663,0.1527532410363649
ACH-000665,0.1869046157035829
ACH-000671,0.1471267689407635
ACH-000672,-0.0436199943990473
ACH-000673,0.2322425230560535
ACH-000676,0.17279393550273506
ACH-000677,0.16319289930733194
ACH-000681,0.17193944613109888
ACH-000683,0.089799985539941
ACH-000684,0.21307690771239046
ACH-000688,0.07152575069085577
ACH-000693,0.20681468999990807
ACH-000694,0.2220634763698259
ACH-000695,0.028435600680316038
ACH-000696,0.18981292860453236
ACH-000697,0.21791759895132168
ACH-000699,0.2465333125636688
ACH-000701,0.17304050111297656
ACH-000706,0.09701730733380896
ACH-000711,0.20546255961936952
ACH-000713,0.09687133370740816
ACH-000714,0.20954420727155487
ACH-000718,0.0737939223209046
ACH-000720,0.09393190584394998
ACH-000721,-0.04205928299640788
ACH-000724,0.15580631033681333
ACH-000725,0.2348593064479316
ACH-000732,0.15965447107200353
ACH-000734,0.22407978865432893
ACH-000735,0.13407177844708024
ACH-000736,0.12741827184658416
ACH-000738,0.09585313388623333
ACH-000746,0.12228801968067347
ACH-000747,0.27235333131071016
ACH-000748,0.25281191939900793
ACH-000753,0.09942694297120357
ACH-000756,0.031121128268755918
ACH-000757,0.08402751941061014
ACH-000758,0.1564192041772555
ACH-000760,0.18999902268611532
ACH-000762,0.23063719332265645
ACH-000763,0.21287724987439813
ACH-000764,-0.05466416984860213
ACH-000765,0.07425878379420184
ACH-000766,0.1698878742494831
ACH-000767,0.10649076260704826
ACH-000768,0.03009910895964205
ACH-000769,0.15691432212128398
ACH-000770,0.09751538744897988
ACH-000771,0.158161445646414
ACH-000773,0.18035611002967386
ACH-000776,0.1396508758755142
ACH-000777,0.23591552144195016
ACH-000778,0.2121020940046771
ACH-000781,0.1176233051697244
ACH-000782,0.2514118166407747
ACH-000783,-0.09694783124765087
ACH-000784,0.16899754609464546
ACH-000785,0.17239802414382252
ACH-000787,0.09022044919298704
ACH-000788,0.12201553320655464
ACH-000791,0.13883042960152914
ACH-000792,0.300440351183158
ACH-000794,0.2665551519455667
ACH-000796,0.15933985511669435
ACH-000798,0.0598605723289889
ACH-000799,0.07868019937028323
ACH-000800,-0.035582094308276774
ACH-000802,0.1398816253848311
ACH-000804,0.13929721105551648
ACH-000805,0.2313895788683375
ACH-000809,0.16031941912724
ACH-000810,0.12115114823938095
ACH-000811,0.19513313448012584
ACH-000817,0.14928412804431726
ACH-000819,0.14916413612325954
ACH-000820,0.1754860221916447
ACH-000821,0.23854395144854576
ACH-000822,0.17489061086029048
ACH-000823,0.10776993076157466
ACH-000824,0.1997121664079969
ACH-000827,0.2440842442931116
ACH-000829,0.24943570515855096
ACH-000831,0.2289324810106926
ACH-000832,0.15229425489078272
ACH-000833,0.21381180411407366
ACH-000834,0.3086209530642924
ACH-000835,0.2766839500298197
ACH-000836,0.21017993149187306
ACH-000837,0.21803643546526785
ACH-000838,0.1259937988468954
ACH-000839,0.15726048897985748
ACH-000840,0.1752568389293024
ACH-000841,0.15186799566986894
ACH-000843,0.2779964833285301
ACH-000846,0.19234075766148628
ACH-000847,0.3007440005051035
ACH-000848,0.11588725063110213
ACH-000849,0.16875272780460931
ACH-000851,0.10825811941576917
ACH-000855,0.07408553425565338
ACH-000856,0.13647934423361205
ACH-000858,0.20954610308372548
ACH-000859,0.07907979781735867
ACH-000861,0.1302046064981489
ACH-000862,0.2101035709403132
ACH-000865,0.17755829025608225
ACH-000866,0.12293690158609162
ACH-000867,0.1871393341366733
ACH-000869,0.1424816257278808
ACH-000872,0.16544155161340013
ACH-000873,0.16850222079073726
ACH-000876,0.2654776913790491
ACH-000878,0.27576861978542266
ACH-000880,0.20571733151190225
ACH-000881,0.25391108251914657
ACH-000882,0.1300108468872877
ACH-000884,0.19554918296363413
ACH-000885,0.3107215769847705
ACH-000887,0.1804890373908581
ACH-000889,0.2591084734259907
ACH-000896,0.2298497581496381
ACH-000898,0.2231450816443834
ACH-000900,0.15589000072112608
ACH-000901,0.20643570505767075
ACH-000905,0.18558485570514907
ACH-000906,0.12466684288592698
ACH-000907,-0.04305041562087388
ACH-000910,0.08443312474435408
ACH-000911,0.1647019595461684
ACH-000912,0.17545227843041708
ACH-000913,0.07027647181839808
ACH-000915,0.13201926076384912
ACH-000916,0.3718498300360309
ACH-000917,0.2626754144120491
ACH-000920,0.2870998365186188
ACH-000921,0.2638911888274918
ACH-000924,0.15720974671707727
ACH-000926,0.07543665955556217
ACH-000928,0.005178966374174075
ACH-000929,0.3246238006108088
ACH-000932,0.22426587336749232
ACH-000935,0.03027124970864741
ACH-000936,0.24675381037597294
ACH-000937,0.11080866036669583
ACH-000938,0.14199720281474254
ACH-000939,0.14259051305688433
ACH-000941,0.2361172719201705
ACH-000943,0.17968384683468475
ACH-000946,0.17679574208156293
ACH-000947,0.2379674349893221
ACH-000948,0.14432023942230884
ACH-000950,0.14101829356309947
ACH-000953,0.10120242429288384
ACH-000954,0.34123350215421105
ACH-000957,0.1470666688649873
ACH-000958,0.2487056719057133
ACH-000960,-2.675675813802837e-05
ACH-000963,0.18138463660750467
ACH-000968,0.11376327196836435
ACH-000969,0.14603375203092914
ACH-000972,0.3087292478111503
ACH-000973,0.14421730784522008
ACH-000974,0.17259436798573152
ACH-000978,0.2959036005093213
ACH-000984,0.18443563895064752
ACH-000986,0.09601515257437077
ACH-000988,0.2296578289632609
ACH-000993,0.20985728022917347
ACH-000994,0.2336826035231865
ACH-000996,0.19330237228734345
ACH-001001,0.17080869285851982
ACH-001020,0.09740758443692207
ACH-001028,0.10444131329904477
ACH-001031,0.2924157146913644
ACH-001038,0.2391434586165236
ACH-001048,0.15551106087688027
ACH-001050,0.1219195740232454
ACH-001053,0.23868510026523354
ACH-001054,-0.007900005727045958
ACH-001061,0.10416382315541513
ACH-001067,0.04058078749842159
ACH-001075,0.24997051184701086
ACH-001096,0.0702357508882358
ACH-001111,0.019525774598098403
ACH-001119,0.19512745476499205
ACH-001128,-0.04764349974003187
ACH-001134,0.11140333554147608
ACH-001151,0.18863307623545905
ACH-001163,0.04944218790223018
ACH-001164,-0.06193826021073812
ACH-001183,0.14137782079634587
ACH-001192,0.2770350366336203
ACH-001193,0.05824213387811065
ACH-001196,-0.05260393246388828
ACH-001197,0.07134974629385217
ACH-001205,0.10885158742590002
ACH-001211,0.21512414286927584
ACH-001212,0.2838994450871668
ACH-001228,0.07228803743803087
ACH-001232,0.002971258028225268
ACH-001239,0.1860311390505869
ACH-001270,0.0196750019944663
ACH-001274,0.042548543328798184
ACH-001275,0.07680383474555806
ACH-001277,0.08484113109104219
ACH-001278,0.08220692640113016
ACH-001280,0.15348820986825387
ACH-001283,0.19322615760235007
ACH-001289,0.17788164279772897
ACH-001300,0.17379544848438894
ACH-001301,0.21805163428225266
ACH-001302,0.1789765065081001
ACH-001306,0.21682098514349205
ACH-001318,0.1258368026977408
ACH-001322,0.1745126883856364
ACH-001328,0.18821237215924871
ACH-001332,0.09245630151196693
ACH-001336,0.1606089983254789
ACH-001346,0.15558002566633794
ACH-001353,0.2303818825838337
ACH-001354,0.41188371636335896
ACH-001367,0.2481020523725867
