,RAX (30062)
ACH-000681,-0.13607425599518672
ACH-000683,-0.1527478264115118
ACH-000684,-0.3133445228736529
ACH-000688,-0.06692113408469051
ACH-000693,-0.15630753968627562
ACH-000694,-0.13369274499219058
ACH-000695,-0.12307158075789182
ACH-000696,-0.17322759725453596
ACH-000697,0.10500553460290653
ACH-000699,-0.1200269437776674
ACH-000701,0.08464200565822523
ACH-000706,-0.12963632133637346
ACH-000711,-0.0867904929925852
ACH-000713,-0.02836280182509138
ACH-000714,-0.0594272766398103
ACH-000718,-0.1079552561979551
ACH-000720,-0.07363652813488293
ACH-000721,0.013137532571172164
ACH-000724,-0.16925488714965695
ACH-000725,-0.17619755912336382
ACH-000732,0.05220032096504504
ACH-000734,-0.10350574478547146
ACH-000735,-0.15121774134484486
ACH-000736,-0.12157849192709565
ACH-000738,-0.10855292436662484
ACH-000746,-0.18676486410407436
ACH-000747,-0.10651685146017904
ACH-000748,-0.2189351180799716
ACH-000753,-0.08158495508121419
ACH-000756,-0.08061287088341179
ACH-000757,0.07938520583061452
ACH-000758,-0.309625223252859
ACH-000760,-0.19097511471553466
ACH-000762,-0.19921965744718745
ACH-000763,-0.0598444330748621
ACH-000764,-0.0016504457986989225
ACH-000765,-0.034108248783029434
ACH-000766,-0.2220980336559192
ACH-000767,-0.24272765801745055
ACH-000768,-0.04911695969652513
ACH-000769,-0.006209981437020006
ACH-000770,-0.07891009446829117
ACH-000771,-0.09194311319793104
ACH-000773,-0.2644622608181407
ACH-000776,-0.14181193998210864
ACH-000777,-0.17929471655488002
ACH-000778,-0.12127747664442112
ACH-000781,-0.10540921840703966
ACH-000782,-0.14900134333123494
ACH-000783,-0.0580529641472023
ACH-000784,-0.14983356110413554
ACH-000785,-0.13163631874796408
ACH-000787,-0.05336188505198704
ACH-000788,-0.07912980809604743
ACH-000791,-0.18350783056253966
ACH-000792,-0.1392728685771952
ACH-000794,-0.16016260708818988
ACH-000796,-0.033386815157722384
ACH-000798,-0.240098872348198
ACH-000799,-0.275965860632681
ACH-000800,-0.2580988907763321
ACH-000802,-0.041699328969591484
ACH-000804,-0.07299805606931745
ACH-000805,0.1453304852759044
ACH-000809,-0.11909119916685243
ACH-000810,-0.08273550100454835
ACH-000811,-0.032965834101916835
ACH-000817,-0.022314582479206074
ACH-000819,-0.13185808936321478
ACH-000820,-0.2823524629708282
ACH-000821,0.1460414906615439
ACH-000822,-0.1514979953119957
ACH-000823,-0.14767143581889322
ACH-000824,-0.11327938993992605
ACH-000827,-0.17570336724703525
ACH-000829,-0.1466014211239752
ACH-000831,-0.14357967492390164
ACH-000832,-0.015404842282109319
ACH-000833,0.03871078672407645
ACH-000834,-0.07503490190249831
ACH-000835,0.01130819411797422
ACH-000836,-0.20166267011838784
ACH-000837,-0.04546795926174807
ACH-000838,-0.030435542492776992
ACH-000839,-0.10964899668464764
ACH-000840,-0.1724097337490606
ACH-000841,0.06676002357559076
ACH-000843,0.03797357016364907
ACH-000846,-0.30450338084194306
ACH-000847,-0.0027802352769986704
ACH-000848,-0.07618973961044445
ACH-000849,-0.2280637710572605
ACH-000851,-0.06350476417811401
ACH-000855,-0.2813750591979866
ACH-000856,-0.05091361782201124
ACH-000858,-0.17601609849652575
ACH-000859,-0.025828706642327174
ACH-000861,-0.01509334815467512
ACH-000862,-0.12017227693319947
ACH-000865,-0.07988851557652718
ACH-000866,-0.10594777083199916
ACH-000867,-0.05849776855920295
ACH-000869,-0.18906644623186428
ACH-000872,-0.03926800767016471
ACH-000873,0.07944169050940952
ACH-000876,-0.23193126904389405
ACH-000878,-0.10369086587497353
ACH-000880,-0.20821644863362596
ACH-000881,-0.004691433546934549
ACH-000882,-0.10830319613276967
ACH-000884,-0.25542385577054666
ACH-000885,-0.05291621334108927
ACH-000887,-0.11223439562069472
ACH-000889,0.0462699489868866
ACH-000896,-0.2160949971536228
ACH-000898,-0.10177819559054976
ACH-000900,-0.0417753169699767
ACH-000901,-0.03305534544214148
ACH-000905,-0.09247285871298612
ACH-000906,-0.226584992623464
ACH-000907,-0.4234415965718237
ACH-000910,-0.08783432708522224
ACH-000911,-0.19622142942696005
ACH-000912,-0.16653605685406914
ACH-000913,0.03667096388504343
ACH-000915,-0.13822203596771554
ACH-000916,-0.1785003817739924
ACH-000917,-0.03513763523272851
ACH-000920,-0.09784968625329156
ACH-000921,-0.15488737828217616
ACH-000924,-0.10125494950973016
ACH-000926,0.02779013281008693
ACH-000928,-0.2503980112296445
ACH-000929,-0.0008225922428618023
ACH-000932,-0.10535246488499853
ACH-000935,-0.13891548780206112
ACH-000936,-0.003692870243709357
ACH-000937,-0.11197270391446318
ACH-000938,-0.07406151037283057
ACH-000939,-0.03823225252566808
ACH-000941,-0.053049094973730816
ACH-000943,-0.04949498559467926
ACH-000946,-0.08268515601360575
ACH-000947,-0.11475173873322725
ACH-000948,-0.11652041508543795
ACH-000950,-0.10867157163689477
ACH-000953,-0.16316182690005954
ACH-000954,-0.1979135177427454
ACH-000957,-0.11355809371746155
ACH-000958,-0.0654400621022183
ACH-000960,-0.14613278582062902
ACH-000963,-0.1665929036188784
ACH-000968,-0.033169478604965774
ACH-000969,-0.2192287562035653
ACH-000972,-0.3142562285749652
ACH-000973,-0.2454052500022212
ACH-000974,-0.19690035022810332
ACH-000978,-0.16505258467064116
ACH-000984,-0.2688717629589774
ACH-000986,-0.09239023563265472
ACH-000988,-0.3183347407549527
ACH-000993,-0.1384117566126901
ACH-000994,-0.16513996579966464
ACH-000996,-0.16014592634334662
ACH-001001,-0.08233530468134535
ACH-001020,-0.27892706802696593
ACH-001028,-0.0020130401415620453
ACH-001031,-0.1588278724184311
ACH-001038,-0.029996181354211324
ACH-001048,-0.09581866358142263
ACH-001050,0.005374523635167641
ACH-001053,-0.32839342300633706
ACH-001054,-0.05035965089400854
ACH-001061,-0.03113080014058292
ACH-001067,-0.18999236411555048
ACH-001075,-0.196418339571254
ACH-001096,0.1561841009581853
ACH-001111,-0.0035167049119459557
ACH-001119,-0.03814758230169134
ACH-001128,-0.05885042676316095
ACH-001134,-0.16908888911078898
ACH-001151,-0.21639680887538948
ACH-001163,-0.11668612256884435
ACH-001164,0.040906937356510936
ACH-001183,0.0012043632282947928
ACH-001192,-0.1380835198205698
ACH-001193,-0.09731808030669893
ACH-001196,-0.08651199540878694
ACH-001197,-0.24572868680882026
ACH-001205,-0.12320661998664105
ACH-001211,-0.2159191685120609
ACH-001212,-0.10059199925429924
ACH-001228,-0.06542963667068552
ACH-001232,-0.2312605808851363
ACH-001239,0.01583154267117276
ACH-001270,-0.033119342064458435
ACH-001274,-0.12262682629766855
ACH-001275,-0.04733401657109499
ACH-001277,0.0332213234193214
ACH-001278,-0.18500670752128545
ACH-001280,-0.2394861005112732
ACH-001283,-0.1950414865068351
ACH-001289,-0.006400067306706879
ACH-001300,-0.09477329761391663
ACH-001301,-0.02740070528969268
ACH-001302,-0.2852219876151368
ACH-001306,0.015974751460772058
ACH-001318,-0.10164699577945192
ACH-001322,-0.20876311823051386
ACH-001328,0.019544817776929933
ACH-001332,-0.027805624720846512
ACH-001336,-0.00714539549800917
ACH-001346,-0.1415482015664225
ACH-001353,-0.2580717280368171
ACH-001354,-0.01997702286531624
ACH-001367,-0.13433390106331872
ACH-001368,-0.16992051642049386
ACH-001374,-0.4194606517582117
ACH-001377,-0.10402466555831934
ACH-001380,-0.1839418015526152
ACH-001391,-0.18893710798706076
ACH-001408,-0.09250738902551828
ACH-001430,-0.378876505180386
ACH-001431,-0.3275144507614511
ACH-001450,0.1306283719310598
ACH-001496,-0.08927120215651559
ACH-001500,0.035028939282753954
ACH-001523,-0.11587544612688233
ACH-001532,-0.1134607960339118
ACH-001550,0.026165461774242726
ACH-001552,-0.03857541288881553
ACH-001554,-0.2973348816064641
ACH-001654,-0.2809454307785875
ACH-001735,-0.13031621466472135
ACH-001736,0.07820230432164713
ACH-001737,0.08042164025153661
ACH-001740,0.021871393376052223
ACH-001745,-0.05521586604832974
ACH-001765,-0.011793337044219364
