,FRG2 (448831)
ACH-000368,-0.4339465362393635
ACH-000374,-0.5382591935804483
ACH-000375,-0.4411283209166293
ACH-000376,-0.4316749065846743
ACH-000381,-0.4150089137249645
ACH-000383,-0.32455543439545226
ACH-000387,-0.465756870758769
ACH-000389,-0.4775220845471634
ACH-000390,-0.395456743844271
ACH-000393,-0.371743560004166
ACH-000395,-0.5296577140049438
ACH-000396,-0.5715048445916511
ACH-000397,-0.44923121466231536
ACH-000401,-0.3142099534219551
ACH-000402,-0.4716369873767735
ACH-000403,-0.5171222070216254
ACH-000404,-0.5736521452810959
ACH-000406,-0.3838368287834965
ACH-000407,-0.5257854610391546
ACH-000408,-0.3653236176574545
ACH-000410,-0.3674728320613774
ACH-000411,-0.36655284932841176
ACH-000414,-0.4310444134188384
ACH-000415,-0.4877706106586585
ACH-000416,-0.4767121262197367
ACH-000420,-0.4641592096222935
ACH-000421,-0.44010753363060173
ACH-000424,-0.4563953128217105
ACH-000425,-0.4972805435630874
ACH-000426,-0.532910173837007
ACH-000427,-0.5997106651059524
ACH-000433,-0.4185376965143949
ACH-000435,-0.5715727332655562
ACH-000436,-0.5314205016929279
ACH-000444,-0.4208724024702009
ACH-000445,-0.6034381426745702
ACH-000448,-0.4365561181630008
ACH-000450,-0.4262146928074213
ACH-000452,-0.4945661795416452
ACH-000454,-0.532987536495418
ACH-000458,-0.4336170849122345
ACH-000459,-0.5975425762789306
ACH-000460,-0.5197655774518056
ACH-000461,-0.5501979235964528
ACH-000463,-0.3083101939847641
ACH-000464,-0.4906547059984881
ACH-000466,-0.28677147558156185
ACH-000467,-0.5754073077928697
ACH-000468,-0.3688654332592652
ACH-000469,-0.41962162466963066
ACH-000470,-0.5045807100489657
ACH-000471,-0.4228564515825725
ACH-000472,-0.4251790207108428
ACH-000473,-0.36152827769604295
ACH-000475,-0.4647030799509327
ACH-000476,-0.3604835888940082
ACH-000477,-0.4690370213815102
ACH-000479,-0.5728634630678119
ACH-000480,-0.4370616119142245
ACH-000481,-0.44726315094141306
ACH-000483,-0.4024937641058148
ACH-000484,-0.6414756520914137
ACH-000485,-0.3988887967251246
ACH-000486,-0.4386236296796416
ACH-000487,-0.5429369498955686
ACH-000488,-0.35716991371047424
ACH-000490,-0.391319738058106
ACH-000491,-0.4885967910906349
ACH-000495,-0.43684561218524254
ACH-000496,-0.4316516744307642
ACH-000499,-0.4265184173252157
ACH-000500,-0.5266097281612034
ACH-000502,-0.5170419836779176
ACH-000503,-0.5351875458964569
ACH-000505,-0.3820989389481793
ACH-000507,-0.4256636923979845
ACH-000510,-0.4020059683028122
ACH-000511,-0.5115394926225252
ACH-000512,-0.4666899676180801
ACH-000516,-0.4973590962898472
ACH-000517,-0.5348996381322161
ACH-000518,-0.3334633187775975
ACH-000520,-0.5564570130620266
ACH-000521,-0.5835332705022367
ACH-000522,-0.4335479942197625
ACH-000524,-0.4809168771826184
ACH-000527,-0.5708656713885767
ACH-000528,-0.5168560600147213
ACH-000537,-0.6178005184866939
ACH-000541,-0.3559151060466049
ACH-000542,-0.4543996091444533
ACH-000544,-0.5656592299610839
ACH-000545,-0.4885193473044703
ACH-000547,-0.4594936002729293
ACH-000548,-0.6285643828474208
ACH-000549,-0.3922229528794886
ACH-000550,-0.4833228464556565
ACH-000552,-0.5973940596265719
ACH-000556,-0.5212482558771073
ACH-000557,-0.5010740594827183
ACH-000569,-0.5188913614231198
ACH-000570,-0.5135823778397705
ACH-000571,-0.4330349496094944
ACH-000573,-0.5559011518422275
ACH-000576,-0.4441151942284889
ACH-000579,-0.4757257311912583
ACH-000580,-0.4121876433868391
ACH-000584,-0.4114638507817545
ACH-000585,-0.5315914974731807
ACH-000588,-0.5931321929739447
ACH-000589,-0.3670108878486473
ACH-000591,-0.4826188097076355
ACH-000593,-0.464750864396264
ACH-000600,-0.5390915425906059
ACH-000601,-0.4719424287497795
ACH-000605,-0.4464038737530237
ACH-000606,-0.3498218072687242
ACH-000608,-0.3869213448444827
ACH-000614,-0.5778187456201007
ACH-000616,-0.4581673051957178
ACH-000618,-0.3744830481718116
ACH-000619,-0.44738326473004014
ACH-000620,-0.6010472125794918
ACH-000621,-0.5709932112533359
ACH-000622,-0.3973438990501293
ACH-000623,-0.5294613743846719
ACH-000624,-0.4019028973274864
ACH-000627,-0.5482588938615292
ACH-000630,-0.3716060958303327
ACH-000631,-0.4357766364562699
ACH-000632,-0.504824536032068
ACH-000633,-0.4914017693576955
ACH-000637,-0.6885671121248567
ACH-000638,-0.488921858557692
ACH-000646,-0.5383494145665484
ACH-000647,-0.4286147267573889
ACH-000648,-0.5397879341463542
ACH-000649,-0.5034561435355491
ACH-000651,-0.3893424495009624
ACH-000652,-0.27244120515353265
ACH-000653,-0.40358913155575393
ACH-000657,-0.4308918998905359
ACH-000658,-0.512036325890592
ACH-000661,-0.45028826990046783
ACH-000662,-0.576531338780597
ACH-000663,-0.5300647795668472
ACH-000665,-0.5123202800283119
ACH-000671,-0.4842109310214995
ACH-000672,-0.5632774589361469
ACH-000673,-0.445694625315164
ACH-000676,-0.4477380907035031
ACH-000677,-0.5030324594308082
ACH-000681,-0.39805697920414257
ACH-000683,-0.6289090054461411
ACH-000684,-0.6094940877544283
ACH-000688,-0.5834320705198194
ACH-000693,-0.3091647640806953
ACH-000694,-0.4514378525768069
ACH-000695,-0.3766745341251735
ACH-000696,-0.3964801395234749
ACH-000697,-0.4477917737237356
ACH-000699,-0.5207848178642869
ACH-000701,-0.3563611952907545
ACH-000706,-0.5460660920261656
ACH-000711,-0.3680594930899409
ACH-000713,-0.4198385428846388
ACH-000714,-0.5258680775014524
ACH-000718,-0.5322083612750759
ACH-000720,-0.3333172078996333
ACH-000721,-0.4068303225632522
ACH-000724,-0.23060515887854754
ACH-000725,-0.34437023661103555
ACH-000732,-0.3756556625453496
ACH-000734,-0.4325155421509987
ACH-000735,-0.41415069976467794
ACH-000736,-0.5158456574763782
ACH-000738,-0.4862023775793049
ACH-000746,-0.4241881933163775
ACH-000747,-0.5667793034277905
ACH-000748,-0.4113668405312033
ACH-000753,-0.3577102261567947
ACH-000756,-0.5715222578153668
ACH-000757,-0.3081770109410897
ACH-000758,-0.5402522658708182
ACH-000760,-0.2979401909659657
ACH-000762,-0.3827819435370593
ACH-000763,-0.40629943546057895
ACH-000764,-0.5251878912715225
ACH-000765,-0.4716153592910834
ACH-000766,-0.5198686661792106
ACH-000767,-0.4326871820973777
ACH-000768,-0.5041771409330765
ACH-000769,-0.5266858171434254
ACH-000770,-0.4272471701579581
ACH-000771,-0.5422405671978112
ACH-000773,-0.4781788387338886
ACH-000776,-0.41032176152132027
ACH-000777,-0.7247522728855146
ACH-000778,-0.4765935464284716
ACH-000781,-0.38750632691960346
ACH-000782,-0.3502955330893078
ACH-000783,-0.54060618533308
ACH-000784,-0.4723711955305466
ACH-000785,-0.5717472561244601
ACH-000787,-0.4758431251639557
ACH-000788,-0.4379548276650248
ACH-000791,-0.3546291913538245
ACH-000792,-0.4725548356285347
ACH-000794,-0.5349871799119769
ACH-000796,-0.5212039055578811
ACH-000798,-0.7097871485969182
ACH-000799,-0.6920175399585969
ACH-000800,-0.4083132466413726
ACH-000802,-0.463430892038231
ACH-000804,-0.6082879977042644
ACH-000805,-0.5330021217610763
ACH-000809,-0.5523614704195327
ACH-000810,-0.35635592144633177
ACH-000811,-0.48933453521457204
ACH-000817,-0.6654202003393868
ACH-000819,-0.4843951062108393
ACH-000820,-0.6481082564568503
ACH-000821,-0.33175311797208595
ACH-000822,-0.5592528454140063
ACH-000823,-0.4736731571663421
ACH-000824,-0.4930615356217862
ACH-000827,-0.4929646866669087
ACH-000829,-0.7575196112059595
ACH-000831,-0.4010307160984935
ACH-000832,-0.3969498052324337
ACH-000833,-0.3456031501517537
ACH-000834,-0.4889781143652204
ACH-000835,-0.5012862128615149
ACH-000836,-0.3725522169792255
ACH-000837,-0.3726120517817467
ACH-000838,-0.3570416572435253
ACH-000839,-0.4561791932983114
ACH-000840,-0.5212491919305932
ACH-000841,-0.450595531909921
ACH-000843,-0.3633798424650406
ACH-000846,-0.4958286976526894
ACH-000847,-0.5839170179336589
ACH-000848,-0.44451366974355305
ACH-000849,-0.4015504377851247
ACH-000851,-0.4712730939650236
ACH-000855,-0.4059134769530356
ACH-000856,-0.4583837645100321
ACH-000858,-0.4194842978011706
ACH-000859,-0.40285827157098
ACH-000861,-0.5020681650843841
ACH-000862,-0.3994391497869089
ACH-000865,-0.4932077009582783
ACH-000866,-0.4938446586050245
ACH-000867,-0.4047084467808189
ACH-000869,-0.4062448598421885
ACH-000872,-0.5766238024146839
ACH-000873,-0.474466025829771
ACH-000876,-0.34850755214594953
ACH-000878,-0.3567416887108149
ACH-000880,-0.5981360328296451
ACH-000881,-0.4726396167185664
ACH-000882,-0.5045455786183786
ACH-000884,-0.6352905097974018
ACH-000885,-0.6300706434085056
ACH-000887,-0.3879356282719825
ACH-000889,-0.27506474037192435
ACH-000896,-0.3179870056129358
ACH-000898,-0.40288826027212893
ACH-000900,-0.38800691643242735
ACH-000901,-0.46085415443861105
ACH-000905,-0.3948113200090985
ACH-000906,-0.4335145519665329
ACH-000907,-0.7156578988084883
ACH-000910,-0.5125488473003494
ACH-000911,-0.3682001665453501
ACH-000912,-0.5111126087183828
ACH-000913,-0.4507421477811229
ACH-000915,-0.32840512901192503
ACH-000916,-0.536962892250781
ACH-000917,-0.2687562363309378
ACH-000920,-0.2747008186630805
ACH-000921,-0.5887316084585007
ACH-000924,-0.5635306734921741
ACH-000926,-0.36697635701924575
ACH-000928,-0.843328904531641
ACH-000929,-0.350794038898609
ACH-000932,-0.4220943060835208
ACH-000935,-0.6236489378503538
ACH-000936,-0.36938019405658506
ACH-000937,-0.6527858925642285
ACH-000938,-0.506858786670467
ACH-000939,-0.3104028998517157
ACH-000941,-0.38433046775664137
ACH-000943,-0.3796865491088934
ACH-000946,-0.3716164520146699
ACH-000947,-0.5169373909049879
ACH-000948,-0.4494283577258256
ACH-000950,-0.597374338915807
ACH-000953,-0.6122421339521011
ACH-000954,-0.6986084503332245
ACH-000957,-0.3130169307826625
ACH-000958,-0.4841958616677989
ACH-000960,-0.435353066342038
ACH-000963,-0.40004178311211613
ACH-000968,-0.5853724999070973
ACH-000969,-0.5520212549676419
ACH-000972,-0.6811749631534545
ACH-000973,-0.4008810123997108
ACH-000974,-0.6329979394245714
ACH-000978,-0.4020366668556079
ACH-000984,-0.5563443956485692
ACH-000986,-0.476840420434761
ACH-000988,-0.4559875816090303
ACH-000993,-0.7625123272925814
ACH-000994,-0.5336307759537673
ACH-000996,-0.36905655130920506
ACH-001001,-0.4744152524232557
ACH-001020,-0.4328010829342495
ACH-001028,-0.4268200008782999
ACH-001031,-0.5575088643816681
ACH-001038,-0.36838854185046094
ACH-001048,-0.5377600473987105
ACH-001050,-0.33244802888712083
ACH-001053,-0.5019810614724852
ACH-001054,-0.4409844458740471
ACH-001061,-0.5031353126579616
ACH-001067,-0.4348202608008961
ACH-001075,-0.3797316389417601
ACH-001096,-0.4539926625083946
ACH-001111,-0.8545487945881752
ACH-001119,-0.4057460700800251
ACH-001128,-0.4631146349399594
ACH-001134,-0.3165977108801653
ACH-001151,-0.4618332150908466
ACH-001163,-0.4281800985262876
ACH-001164,-0.34477431072127124
ACH-001183,-0.44561670350070903
ACH-001192,-0.3961621081395689
ACH-001193,-0.52976666047983
ACH-001196,-0.6773335222529339
ACH-001197,-0.5924812492940005
ACH-001205,-0.261885282550339
ACH-001211,-0.5140562830673375
ACH-001212,-0.5514989395623606
ACH-001228,-0.726168804379063
ACH-001232,-0.5029372166442317
ACH-001239,-0.4801201031404012
ACH-001270,-0.5439716270469838
ACH-001274,-0.5509421158588256
ACH-001275,-0.5915506345641085
ACH-001277,-0.6169003798188101
ACH-001278,-0.5217772236634641
ACH-001280,-1.0411002520846342
ACH-001283,-0.32278622278011937
ACH-001289,-0.6380873442148385
ACH-001300,-0.4796697222315183
ACH-001301,-0.4618995336321903
ACH-001302,-0.5511438934034388
ACH-001306,-0.5060419897377986
ACH-001318,-0.3852875309033811
ACH-001322,-0.4129300246407648
ACH-001328,-0.4659445241672218
ACH-001332,-0.1736653185052322
ACH-001336,-0.49948107800017
ACH-001346,-0.4682553981729072
ACH-001353,-0.5793521342483169
ACH-001354,-0.3273888907838962
ACH-001367,-0.4272802997514909
ACH-001368,-0.4291858945975218
ACH-001374,-0.4565054144104232
ACH-001377,-0.40473129049859896
ACH-001380,-0.394875972796258
ACH-001391,-0.6072900552560092
ACH-001408,-0.4028283338209477
ACH-001430,-0.6176641507910403
ACH-001431,-0.3429696727799716
ACH-001450,-0.722662084972726
ACH-001496,-0.3855642787286249
ACH-001500,-0.4374890803001141
ACH-001523,-0.5511221625108451
ACH-001532,-0.6093476432779957
ACH-001550,-0.4685206612584954
ACH-001552,-0.49716726572887504
ACH-001554,-0.5271310079138308
ACH-001654,-0.501979174704889
ACH-001735,-0.4089925938856288
ACH-001736,-0.39334725709700297
ACH-001737,-0.42403900703518094
ACH-001740,-0.5061836304668853
ACH-001745,-0.5778351064480045
ACH-001765,-0.39662177305355
