,DDX60L (91351)
ACH-000424,0.15657990911530364
ACH-000425,0.13076709752503074
ACH-000426,0.007057876983137645
ACH-000427,0.1994591998603496
ACH-000433,0.06849588419733944
ACH-000435,-0.10175211650438026
ACH-000436,0.1150224172925726
ACH-000444,0.1211887216771856
ACH-000445,0.029714626986052962
ACH-000448,0.13860181379296366
ACH-000450,-0.017597771963287358
ACH-000452,0.15173416883826518
ACH-000454,0.17025236089232734
ACH-000458,0.08539033213669225
ACH-000459,0.3687938218112583
ACH-000460,0.20430647659705534
ACH-000461,0.2980226186409319
ACH-000463,0.04931669208965038
ACH-000464,0.07031558281626347
ACH-000466,0.1053849973274378
ACH-000467,0.06774849899315552
ACH-000468,-0.04220397155161743
ACH-000469,0.050772302161476386
ACH-000470,0.04464594683218465
ACH-000471,0.15180378595505675
ACH-000472,0.13752692089430302
ACH-000473,-0.008970174757807283
ACH-000475,0.14282169609696713
ACH-000476,0.2249936993066045
ACH-000477,0.045251597618431054
ACH-000479,0.15268321533180335
ACH-000480,0.08765219263911793
ACH-000481,0.1473227732605912
ACH-000483,0.16352229056023526
ACH-000484,0.014743711258645709
ACH-000485,0.16214734056670052
ACH-000486,0.17603566404766666
ACH-000487,0.08489852311156125
ACH-000488,0.20370927057639526
ACH-000490,0.12329280697146595
ACH-000491,0.18307501451267588
ACH-000495,0.2312620263204993
ACH-000496,0.08431437825254715
ACH-000499,0.38195027337439263
ACH-000500,0.05800078457598847
ACH-000502,0.1675722013161417
ACH-000503,0.3680672103833032
ACH-000505,0.19689625015537612
ACH-000507,0.17184986323400986
ACH-000510,0.1295927541019322
ACH-000511,0.22432496540051586
ACH-000512,0.363187646677942
ACH-000516,0.2054222136468067
ACH-000517,0.14133642354975454
ACH-000518,-0.07893395583499775
ACH-000520,0.07227158780571072
ACH-000521,0.14788156739916986
ACH-000522,0.1883757590987512
ACH-000524,-0.0003553043654784232
ACH-000527,0.14367805218286514
ACH-000528,0.20915079096875344
ACH-000537,0.14554133242381026
ACH-000541,0.10061435204265956
ACH-000542,0.13093302177059338
ACH-000544,0.1803227807517202
ACH-000545,0.09683784147846157
ACH-000547,0.31294758752420443
ACH-000548,0.10097920745678607
ACH-000549,0.20057881340033576
ACH-000550,0.0999831329513254
ACH-000552,0.04124125504324475
ACH-000556,0.0391590326806484
ACH-000557,0.08533487614831484
ACH-000569,0.025475561546879303
ACH-000570,0.2183771878954991
ACH-000571,0.19832855633624485
ACH-000573,0.2818795544358863
ACH-000576,0.16063522436679015
ACH-000579,0.024577211494977116
ACH-000580,0.16971568150639002
ACH-000584,0.11512041654840205
ACH-000585,0.11908630578888373
ACH-000588,-0.04414896363721504
ACH-000589,0.05494042949891738
ACH-000591,0.2327157437974265
ACH-000593,0.08152338589166128
ACH-000600,0.24916720270120835
ACH-000601,0.1829536368279806
ACH-000605,0.13366893240404604
ACH-000606,0.18848301990578165
ACH-000608,0.05155247322333745
ACH-000614,0.17343082878291333
ACH-000616,0.07072302031413127
ACH-000618,0.09127923953423824
ACH-000619,0.19161270492860646
ACH-000620,0.1736548578589709
ACH-000621,0.11961689374819698
ACH-000622,0.22019139251999306
ACH-000623,0.10362189689587137
ACH-000624,0.1175918589677337
ACH-000627,0.10126736480005127
ACH-000630,0.15831512067107886
ACH-000631,0.09812469854770596
ACH-000632,0.05774368078143935
ACH-000633,0.2529329078248731
ACH-000637,0.1740719450066994
ACH-000638,0.06770644995511521
ACH-000646,0.04646548606049218
ACH-000647,0.13679858067462358
ACH-000648,0.15912310482058184
ACH-000649,0.05920716872792894
ACH-000651,0.24252982373258114
ACH-000652,0.0976106214343632
ACH-000653,0.25247371930267304
ACH-000657,0.2530211169406024
ACH-000658,0.1838748648887345
ACH-000661,0.30630690322034604
ACH-000662,0.1882925825679978
ACH-000663,0.06863743947277297
ACH-000665,0.2423178880030911
ACH-000671,0.1717554837246815
ACH-000672,-0.02750720280359645
ACH-000673,0.0827545913625646
ACH-000676,0.0179247018641894
ACH-000677,0.13192881813536947
ACH-000681,0.07257564811126954
ACH-000683,0.09042672215237076
ACH-000684,0.07678317344914116
ACH-000688,0.2388342079422943
ACH-000693,0.0960823987067332
ACH-000694,0.0864429471138764
ACH-000695,-0.03759229675909962
ACH-000696,0.11164896844597487
ACH-000697,0.1345017084968301
ACH-000699,0.10712830224068924
ACH-000701,0.2076730239445569
ACH-000706,0.014988915376480191
ACH-000711,0.1376800306103702
ACH-000713,0.2337782373635313
ACH-000714,0.15911082753503822
ACH-000718,0.02942080299746768
ACH-000720,0.21493262982166286
ACH-000721,0.19197012161358326
ACH-000724,0.16128629417475676
ACH-000725,0.2799887125562605
ACH-000732,0.19705095952207216
ACH-000734,0.09997519605052
ACH-000735,0.055396218684947526
ACH-000736,-0.046219703817702976
ACH-000738,0.10663904568339796
ACH-000746,0.15576986130950804
ACH-000747,0.2284929798906039
ACH-000748,0.24147167725743646
ACH-000753,0.1750773891190296
ACH-000756,0.2130427625804204
ACH-000757,0.2341033337644142
ACH-000758,0.1668644725770282
ACH-000760,0.20167631280952092
ACH-000762,0.13453797455889674
ACH-000763,0.05251286388157243
ACH-000764,0.059580510327942086
ACH-000765,0.0038157667214815116
ACH-000766,0.0009206463350638619
ACH-000767,0.034694235214646464
ACH-000768,0.19764410678666666
ACH-000769,0.3592599367796283
ACH-000770,0.0758728382780578
ACH-000771,0.10115147420006808
ACH-000773,0.15375424365520565
ACH-000776,0.11082165620232744
ACH-000777,0.056805920845700415
ACH-000778,0.2506937514658125
ACH-000781,0.07833495938380475
ACH-000782,0.20831675707111705
ACH-000783,0.36158948164482496
ACH-000784,0.13813262162508422
ACH-000785,0.023467882350202248
ACH-000787,-0.023181698065228396
ACH-000788,0.16217261800243
ACH-000791,0.10571133204037304
ACH-000792,-0.0095980343892904
ACH-000794,0.1835955601424327
ACH-000796,0.14426847812988902
ACH-000798,-0.057987072557764814
ACH-000799,0.41322783159930104
ACH-000800,0.08968017062482297
ACH-000802,0.16365764534119842
ACH-000804,-0.0037245109494013578
ACH-000805,0.15380836747964333
ACH-000809,0.11830079731314998
ACH-000810,0.18699749812721567
ACH-000811,0.15662549947336765
ACH-000817,0.27294987653067826
ACH-000819,0.05679822831473215
ACH-000820,0.2509263300476897
ACH-000821,0.21215379484090116
ACH-000822,0.21124663197094065
ACH-000823,0.07888558661778755
ACH-000824,0.0034261931607285283
ACH-000827,0.07762479080153367
ACH-000829,0.055013532579545665
ACH-000831,0.08142904728652757
ACH-000832,0.20933199487729226
ACH-000833,0.15282340738668104
ACH-000834,-0.09810785322819823
ACH-000835,0.18377593949289234
ACH-000836,0.1284167145708401
ACH-000837,0.06705916205997539
ACH-000838,0.041916687816783885
ACH-000839,0.028344756307852808
ACH-000840,-0.02134419959362746
ACH-000841,0.21702862185360847
ACH-000843,0.08050351175178466
ACH-000846,0.11912028658838593
ACH-000847,0.16607202360534756
ACH-000848,0.14456766408312255
ACH-000849,0.1569375576319689
ACH-000851,0.16272749162654854
ACH-000855,0.07322550021663632
ACH-000856,0.10747235621687937
ACH-000858,0.005647963004550289
ACH-000859,0.35558728289880465
ACH-000861,0.18311370187592216
ACH-000862,0.15262312918599105
ACH-000865,0.13128322377858934
ACH-000866,0.1388395082762978
ACH-000867,0.14381782966347112
ACH-000869,0.2345437194108081
ACH-000872,0.11782015469735276
ACH-000873,0.2635964039497021
ACH-000876,0.1308332765748176
ACH-000878,0.2470006820988895
ACH-000880,0.27059263196659555
ACH-000881,0.2110497915177684
ACH-000882,0.16594187336872782
ACH-000884,0.1419038112822685
ACH-000885,0.11812824182721245
ACH-000887,0.1320469474555025
ACH-000889,0.16155822783806695
ACH-000896,0.10092776247281628
ACH-000898,0.09370398119469513
ACH-000900,0.11173512334232463
ACH-000901,0.06472625759031864
ACH-000905,0.21652792333272428
ACH-000906,0.1406992885387862
ACH-000907,0.13057420679910847
ACH-000910,0.1524403201602984
ACH-000911,0.15534117340280562
ACH-000912,0.27831010202675405
ACH-000913,0.2117879350536501
ACH-000915,0.17275663806397312
ACH-000916,0.3196639051237303
ACH-000917,0.00841903654587413
ACH-000920,0.3307876885783047
ACH-000921,0.11670136646311075
ACH-000924,0.1158443223632963
ACH-000926,-0.017973708717697708
ACH-000928,0.0740733219186334
ACH-000929,-0.05405780431851701
ACH-000932,0.06972221228726089
ACH-000935,0.10174878108432656
ACH-000936,0.2130793458102328
ACH-000937,0.1071457592408323
ACH-000938,0.2673147208726657
ACH-000939,0.1184687995690313
ACH-000941,0.1153073521996936
ACH-000943,0.13060710612034754
ACH-000946,0.12042755335813367
ACH-000947,0.12518462029513008
ACH-000948,0.3105548136859322
ACH-000950,0.4973656737380936
ACH-000953,0.047862059195376686
ACH-000954,0.11904748438668318
ACH-000957,0.16012871384919453
ACH-000958,0.2030530512188185
ACH-000960,0.1749518083432086
ACH-000963,0.17295296972905086
ACH-000968,0.13612791451471726
ACH-000969,0.3082978537068207
ACH-000972,0.13040743920496353
ACH-000973,0.1678328432937062
ACH-000974,0.0818012084153209
ACH-000978,-0.008920786058483583
ACH-000984,0.14773556084313444
ACH-000986,0.04347277822882289
ACH-000988,0.2058829437049699
ACH-000993,0.2757214417969097
ACH-000994,0.1234978510731122
ACH-000996,-0.04822207792306522
ACH-001001,0.12298256049284804
ACH-001020,0.05987276145326999
ACH-001028,0.13883184336071
ACH-001031,0.12923477795886226
ACH-001038,0.06614768824832377
ACH-001048,0.1480258011825263
ACH-001050,0.15537790700592582
ACH-001053,0.19416901199228734
ACH-001054,0.18278988048209613
ACH-001061,0.13731512902832685
ACH-001067,0.19316523085315696
ACH-001075,0.18085963999387944
ACH-001096,0.10580366995871987
ACH-001111,0.2904377806936277
ACH-001119,0.0947010192976441
ACH-001128,0.1302627757204477
ACH-001134,0.11546970740032599
ACH-001151,0.11694528622988352
ACH-001163,0.16619944805445813
ACH-001164,0.0457618720894462
ACH-001183,0.20434854985943746
ACH-001192,0.15999405307986855
ACH-001193,0.3627219182114087
ACH-001196,0.16635602293890073
ACH-001197,0.05407239432017706
ACH-001205,0.1851331920120902
ACH-001211,0.1245203118547418
ACH-001212,0.11686767621791808
ACH-001228,0.13063336015051275
ACH-001232,0.02532868334741357
ACH-001239,0.11501703718800893
ACH-001270,0.2616520620978386
ACH-001274,0.17300889556866278
ACH-001275,0.1747591132039776
ACH-001277,0.016340680114880334
ACH-001278,0.1695195686077009
ACH-001280,0.18450276369845425
ACH-001283,0.18935402485370229
ACH-001289,0.16605304888470454
ACH-001300,0.16414851017286305
ACH-001301,0.3067599856673341
ACH-001302,0.3343548078356691
ACH-001306,0.14186596334059598
ACH-001318,0.08292088370822784
ACH-001322,0.24371690439607266
ACH-001328,0.1911317459545814
ACH-001332,0.0008546252976498073
ACH-001336,0.16666623431089767
ACH-001346,0.13568521233533884
ACH-001353,0.08216945292031973
ACH-001354,-0.04656046873305543
ACH-001367,0.11543665891765073
ACH-001368,0.2603400299499666
ACH-001374,0.1425225300278634
ACH-001377,0.1227256336713028
ACH-001380,0.11164213982617864
ACH-001391,0.08337388317693566
ACH-001408,0.15122682592062778
ACH-001430,0.10689829968293252
ACH-001431,0.2257938030790965
ACH-001450,0.044444422278753344
ACH-001496,0.11760719431683472
ACH-001500,0.013551480904060048
ACH-001523,0.16514894636502905
ACH-001532,0.1446675600509812
ACH-001550,0.08351351385529833
ACH-001552,0.2827634690099196
ACH-001554,0.16571219452367938
ACH-001654,-0.0012931661406228154
ACH-001735,0.12687188471915012
ACH-001736,0.07353948966471875
ACH-001737,-0.17911342113102074
ACH-001740,0.19721364810280972
ACH-001745,0.17541953541504002
ACH-001765,0.06465539013518784
