,RAC1 (5879)
ACH-000004,-0.2734638002095568
ACH-000005,-0.2675717885811469
ACH-000007,-0.3192196271230159
ACH-000009,-0.7931884659943969
ACH-000011,-0.6674727632025573
ACH-000012,-0.10666590816529907
ACH-000013,-0.4448837069869697
ACH-000014,-0.5843768302460659
ACH-000015,-0.5282597752343111
ACH-000017,-0.5484805001477997
ACH-000018,-0.6964451562639189
ACH-000019,-0.5703373098466379
ACH-000021,-0.5704210074613641
ACH-000022,-0.4970852158652365
ACH-000025,-0.7821659730372682
ACH-000028,-0.5730702535129418
ACH-000030,-0.8373135469288421
ACH-000035,-0.3821598231095599
ACH-000036,-0.7819801296622287
ACH-000037,-0.4655422799586037
ACH-000039,-0.4762589859174761
ACH-000040,-0.6537111886618329
ACH-000041,-0.4313462794215544
ACH-000042,-0.5926231850965781
ACH-000045,-0.37360179166335816
ACH-000047,-0.6592128883799985
ACH-000052,-0.5820104806438745
ACH-000053,-0.03449284847863958
ACH-000054,-0.9983749901245718
ACH-000055,-0.12421532844540935
ACH-000060,-0.907583616581485
ACH-000067,-0.8277878673387229
ACH-000070,-0.5063724329640239
ACH-000075,-0.3463183835149399
ACH-000078,-0.4880830671220796
ACH-000082,-0.7981533595330992
ACH-000085,-0.4866578789471544
ACH-000086,-0.1976900340649976
ACH-000087,-0.5254088060090404
ACH-000092,-0.6866776725034326
ACH-000095,-0.4026243149240668
ACH-000097,-0.4041801156762632
ACH-000098,-0.9897819832723798
ACH-000099,-0.5485962648382653
ACH-000108,-0.6589629641452429
ACH-000113,-0.4441181493152644
ACH-000116,-0.38412388590339896
ACH-000118,-0.7092681718763187
ACH-000120,-0.8704484940274743
ACH-000123,-0.5150383637678306
ACH-000127,-0.6977952242068687
ACH-000128,-0.6306458682848325
ACH-000132,-1.0385003940851492
ACH-000133,-0.5935158686216518
ACH-000137,-0.3374579409107811
ACH-000138,-0.6304982024787485
ACH-000142,-0.6819840610409098
ACH-000143,-0.5320871486313128
ACH-000146,0.030599161534585213
ACH-000148,-0.5312720505178675
ACH-000150,-0.9386440551246192
ACH-000152,-0.7820910968008745
ACH-000153,-0.4864060506134506
ACH-000159,-0.6188355540289006
ACH-000160,-0.3703510320710157
ACH-000163,-0.4063885881576755
ACH-000167,-1.3671954844397074
ACH-000168,-0.3201192493852296
ACH-000169,-0.5632835423212195
ACH-000178,-0.7278665153222621
ACH-000183,-0.15973769671691074
ACH-000188,-0.4433806953528805
ACH-000189,-0.709695577765457
ACH-000190,-0.7672975368413237
ACH-000198,-0.3859578497364597
ACH-000203,-0.7487299716549868
ACH-000204,-0.3524031922633766
ACH-000206,-0.4183209555055224
ACH-000207,-0.5436820483562655
ACH-000208,-0.5129625291282435
ACH-000210,-0.5935105285606259
ACH-000211,-0.4187541417128371
ACH-000215,-0.8823550708423521
ACH-000221,-0.2784884671698098
ACH-000222,-0.5747923539458101
ACH-000223,-0.6400164295919901
ACH-000226,-0.19915924700982085
ACH-000227,-0.5380270102961658
ACH-000228,-0.3796365447036873
ACH-000231,-0.8195413338097788
ACH-000232,-0.7987253471370295
ACH-000233,-0.304372160528174
ACH-000234,-0.4936810162634581
ACH-000235,-0.7534800651500959
ACH-000237,-0.8006683889992723
ACH-000238,-0.372555698572392
ACH-000242,-0.6519290743704799
ACH-000243,-0.3908125058539333
ACH-000244,-0.7827660864031941
ACH-000246,-0.4723529480093922
ACH-000248,-0.4370393325546803
ACH-000250,-0.9685394115638328
ACH-000251,-0.7613367928297594
ACH-000252,-0.9212261122747804
ACH-000253,-0.4212877933040161
ACH-000255,-0.4591741419895798
ACH-000256,-0.6049014583623472
ACH-000257,-0.5855768038329715
ACH-000258,-0.01755921798871707
ACH-000259,-0.5621236904172049
ACH-000260,-0.7349535077829187
ACH-000261,-0.6395256151891588
ACH-000262,-0.8736109825428213
ACH-000263,-0.4738693202007686
ACH-000264,-0.5695168420334568
ACH-000265,-0.7654798192688359
ACH-000266,-0.8336524899122809
ACH-000272,-0.8244994386008192
ACH-000274,-0.9446373011446768
ACH-000277,-0.3652366512471937
ACH-000278,-0.5236101098538366
ACH-000279,-0.3863706103182776
ACH-000280,-0.6641342945481628
ACH-000281,-0.6849633326211736
ACH-000288,-0.8878892627426272
ACH-000291,-0.83860178970941
ACH-000293,-0.43971170611496
ACH-000294,-0.16687299097466174
ACH-000295,-0.3531849028417767
ACH-000296,-0.749166578700911
ACH-000302,-0.3476818487305089
ACH-000304,-0.5828722267366552
ACH-000307,-0.6721701840352964
ACH-000308,-0.585422551164751
ACH-000310,-0.4502859108583476
ACH-000311,-0.4116449919986345
ACH-000312,-0.4661829786327642
ACH-000315,-0.3085068907752455
ACH-000316,-0.4182062570532276
ACH-000317,-0.454853650116293
ACH-000318,-0.5411674300066709
ACH-000319,-0.6612521945063826
ACH-000320,-0.6611108978840513
ACH-000322,-0.778883962628143
ACH-000323,-0.22528172205785066
ACH-000324,-0.6648316613909018
