,CIAO1 (9391)
ACH-000527,-0.9576031821872758
ACH-000528,-1.2723827638558605
ACH-000537,-1.380602937377164
ACH-000541,-0.9986688748157602
ACH-000542,-1.2701327632134898
ACH-000544,-1.3128511275009038
ACH-000545,-1.4656324550145248
ACH-000547,-1.1515314941026555
ACH-000548,-1.0374306902996513
ACH-000549,-0.9941133578663254
ACH-000550,-1.0691560475864308
ACH-000552,-1.1625327048203014
ACH-000556,-1.0902580426914787
ACH-000557,-0.8429703461564012
ACH-000569,-1.0170039009460932
ACH-000570,-1.2771532086218729
ACH-000571,-1.0315375772341917
ACH-000573,-1.186023496578012
ACH-000576,-1.19994668257148
ACH-000579,-1.275755481806166
ACH-000580,-1.098585607463109
ACH-000584,-1.1355800935017757
ACH-000585,-1.397890683285906
ACH-000588,-1.2575519654704292
ACH-000589,-0.8581957603350191
ACH-000591,-1.1759708107183844
ACH-000593,-1.21069861238741
ACH-000600,-1.0441024037172597
ACH-000601,-1.0506941321836605
ACH-000605,-1.308958597796342
ACH-000606,-1.2143175637329082
ACH-000608,-0.7285569260335891
ACH-000614,-0.9073061763828598
ACH-000616,-1.3193763949497423
ACH-000618,-0.9887733977573586
ACH-000619,-1.4471698752267177
ACH-000620,-0.960821100189952
ACH-000621,-1.1494394461166892
ACH-000622,-0.9868083232555748
ACH-000623,-1.4302922437006662
ACH-000624,-0.8740354903589487
ACH-000627,-1.043739011619368
ACH-000630,-1.186008497476761
ACH-000631,-1.0494635977020679
ACH-000632,-1.2294532424274178
ACH-000633,-0.8492870227543876
ACH-000637,-1.1489676635830994
ACH-000638,-1.2049039295224353
ACH-000646,-0.6458056256807082
ACH-000647,-1.0464912289531452
ACH-000648,-1.1518820396968432
ACH-000649,-1.3751908652243758
ACH-000651,-1.3162992414356716
ACH-000652,-1.161267196913574
ACH-000653,-0.9901638984815114
ACH-000657,-0.9795227733099572
ACH-000658,-1.0994339894958052
ACH-000661,-1.2695069631899232
ACH-000662,-0.7003081092489761
ACH-000663,-0.9682339530656048
ACH-000665,-1.2235330130437418
ACH-000671,-1.2025694621075185
ACH-000672,-1.2760567085452228
ACH-000673,-1.193053324227415
ACH-000676,-1.1798421497710505
ACH-000677,-0.8360234563360184
ACH-000681,-1.0293386774955071
ACH-000683,-0.9914147172544572
ACH-000684,-1.3583460450448674
ACH-000688,-1.2904619856234276
ACH-000693,-1.3333880536569804
ACH-000694,-1.2182222440836006
ACH-000695,-0.6805523711394555
ACH-000696,-1.0581164672296854
ACH-000697,-1.2243233114196046
ACH-000699,-1.201609654288178
ACH-000701,-0.9796164557280732
ACH-000706,-1.036873858186766
ACH-000711,-1.1056980119585558
ACH-000713,-1.476700233106055
ACH-000714,-1.0491491743845058
ACH-000718,-0.9061738577287908
ACH-000720,-1.3707802030697156
ACH-000721,-1.20327360657541
ACH-000724,-1.1157539458752177
ACH-000725,-0.6733340785791873
ACH-000732,-1.1707862581120854
ACH-000734,-1.2037471693586146
ACH-000735,-1.1113131334598656
ACH-000736,-1.1421784134664632
ACH-000738,-1.1551286046016562
ACH-000746,-0.6854247511811561
ACH-000747,-1.0292311565986532
ACH-000748,-1.376260915277551
ACH-000753,-1.1346656805382
ACH-000756,-1.2749783450153132
ACH-000757,-1.0375867399321688
ACH-000758,-1.0176326688774906
ACH-000760,-1.200959150245828
ACH-000762,-1.1176341406973764
ACH-000763,-1.2130511463413405
ACH-000764,-1.2592595685220311
ACH-000765,-1.2491719547729043
ACH-000766,-1.1693883171532122
ACH-000767,-0.4449328176999285
ACH-000768,-1.25151759344155
ACH-000769,-1.121764604522204
ACH-000770,-1.1622873928328592
ACH-000771,-1.0629001409273118
ACH-000773,-0.953782134287918
ACH-000776,-1.2164912700029695
ACH-000777,-1.3412093694366654
ACH-000778,-0.9954004036597314
ACH-000781,-1.2296270649879069
ACH-000782,-1.0352193824807572
ACH-000783,-0.7494663753958314
ACH-000784,-1.3728341936593915
ACH-000785,-0.9438003277852745
ACH-000787,-1.117928419748804
ACH-000788,-1.2566808852311981
ACH-000791,-0.9640078634861255
ACH-000792,-1.1947346579494087
ACH-000794,-1.2629654626657827
ACH-000796,-0.9485862038284568
ACH-000798,-0.9163616092915492
ACH-000799,-1.12416861280554
ACH-000800,-1.1741097529589668
ACH-000802,-1.1906533274774818
ACH-000804,-1.112659873443153
ACH-000805,-1.1521856111189577
ACH-000809,-1.0120641790208096
ACH-000810,-1.3516128445199784
ACH-000811,-1.0870048413433986
ACH-000817,-0.9266890140728952
ACH-000819,-1.1896076739256554
ACH-000820,-1.2699577932002142
ACH-000821,-1.582290916256245
ACH-000822,-1.0116366952337064
ACH-000823,-1.1991905601268198
ACH-000824,-1.0941058082545276
ACH-000827,-1.0496832245168344
ACH-000829,-0.9698873311882742
ACH-000831,-0.889419327973486
ACH-000832,-1.1878911351747454
ACH-000833,-1.4427147137698035
ACH-000834,-1.1182361710831974
ACH-000835,-1.2079125329919584
ACH-000836,-1.1492681476961115
ACH-000837,-1.307511996998698
ACH-000838,-1.0354770679886656
ACH-000839,-0.9292005558664144
ACH-000840,-1.0291709428845566
ACH-000841,-1.3786668089189484
ACH-000843,-1.0026581906198857
ACH-000846,-1.169165439364273
ACH-000847,-1.4062935160017136
ACH-000848,-1.0351104357575514
ACH-000849,-1.3443284257852157
ACH-000851,-1.1507518839086477
ACH-000855,-0.9519270611095793
ACH-000856,-1.050486909679972
ACH-000858,-1.0873770997570542
ACH-000859,-1.3972655706662365
ACH-000861,-1.2305942608172509
ACH-000862,-1.261107063620387
ACH-000865,-1.09733586303624
ACH-000866,-1.1812936262153215
ACH-000867,-0.6957884740538628
ACH-000869,-1.2300103815538972
ACH-000872,-1.4085840396683482
ACH-000873,-0.9956914298912168
ACH-000876,-0.6954039016699912
ACH-000878,-1.3286716533561942
ACH-000880,-0.95516244441569
ACH-000881,-1.1906275382054057
ACH-000882,-0.8908556750445327
ACH-000884,-1.165835565656596
ACH-000885,-0.7859428121162099
ACH-000887,-1.1471936762675417
ACH-000889,-1.2509568424324105
ACH-000896,-1.2396479575530273
ACH-000898,-1.0042455907453622
ACH-000900,-0.8844617788155338
ACH-000901,-1.244930999025376
ACH-000905,-1.2941383819483132
ACH-000906,-1.250747275095893
ACH-000907,-1.0517629940757989
ACH-000910,-0.9807239973988241
ACH-000911,-1.0295127622310891
ACH-000912,-1.2439514899983597
ACH-000913,-1.2094996455306624
ACH-000915,-1.2898053325026084
ACH-000916,-0.5598402932989219
ACH-000917,-1.0416724704658789
ACH-000920,-1.1039956738988332
ACH-000921,-1.0518516088715275
ACH-000924,-1.0649890674883178
ACH-000926,-0.9542818167545236
ACH-000928,-1.0736098849982578
ACH-000929,-1.4448873842611172
ACH-000932,-0.8725860898807465
ACH-000935,-1.0496729865207122
ACH-000936,-1.3465920453219398
ACH-000937,-1.04592775010794
ACH-000938,-1.0631549860379088
ACH-000939,-1.2422383572086828
ACH-000941,-1.0684678317735072
ACH-000943,-1.1027988827472492
ACH-000946,-1.1381366227823972
ACH-000947,-1.2910692960096233
ACH-000948,-1.1615416365741988
ACH-000950,-1.4051611196931473
ACH-000953,-1.0469991571208737
ACH-000954,-1.0443373696606266
ACH-000957,-1.0529001731354186
ACH-000958,-1.2639894200984887
ACH-000960,-1.049753637822812
ACH-000963,-1.0669073568931888
ACH-000968,-1.1376039700300369
ACH-000969,-1.1953959557127911
ACH-000972,-1.0355892675319966
ACH-000973,-1.2492816561507003
ACH-000974,-0.9979287335916189
ACH-000978,-1.109004640101188
ACH-000984,-1.008597714692543
ACH-000986,-1.1733539178763401
ACH-000988,-1.2528166865801154
ACH-000993,-0.9166375229637626
ACH-000994,-1.015210596491045
ACH-000996,-1.1303589593692704
ACH-001001,-1.2594230539780005
ACH-001020,-1.1377743986275866
ACH-001028,-1.2228151963106648
ACH-001031,-0.9899413008995268
ACH-001038,-1.1347420553695144
ACH-001048,-1.1895633740934106
ACH-001050,-1.003715426384464
ACH-001053,-1.1075411163635
ACH-001054,-1.241364392821654
ACH-001061,-1.1190455462918434
ACH-001067,-0.9504274844089552
ACH-001075,-1.267129049817254
ACH-001096,-1.2533022443339927
ACH-001111,-1.1063166511719682
ACH-001119,-0.7776783522532915
ACH-001128,-1.0860216170859958
ACH-001134,-0.8690350761553013
ACH-001151,-1.2084526856133984
ACH-001163,-1.1289840539014988
ACH-001164,-1.0160326336824583
ACH-001183,-1.22286348620678
ACH-001192,-1.1558727690613424
ACH-001193,-0.9451076068837154
ACH-001196,-1.0520734311136306
ACH-001197,-1.1298793929396445
ACH-001205,-0.9967418571836166
ACH-001211,-0.924201034094574
ACH-001212,-1.0124368874710192
ACH-001228,-1.2811095896112827
ACH-001232,-1.3378609381088522
ACH-001239,-1.1793376717363135
ACH-001270,-0.9149229119774204
ACH-001274,-0.8486158843452685
ACH-001275,-0.7408351186620585
ACH-001277,-1.057547278860087
ACH-001278,-1.0915041319058856
ACH-001280,-1.230846971895435
ACH-001283,-1.1583061410272664
ACH-001289,-0.8525706426848825
ACH-001300,-0.9232639240331518
ACH-001301,-1.181667191630544
ACH-001302,-0.9469871015374844
ACH-001306,-1.1331563169829122
ACH-001318,-1.30809923327467
ACH-001322,-1.2332768931285754
ACH-001328,-0.8389010949365232
ACH-001332,-1.3023818514721826
ACH-001336,-1.2708596597560955
ACH-001346,-1.1558582503924906
ACH-001353,-1.1728348805370226
ACH-001354,-1.0918666896416471
ACH-001367,-1.1849877989918896
ACH-001368,-1.0920684171560755
ACH-001374,-1.0320190897897707
ACH-001377,-1.066671712607088
ACH-001380,-1.023075785780924
ACH-001391,-1.2171989872562106
ACH-001408,-1.3723623836122003
ACH-001430,-1.161598343274949
ACH-001431,-1.2320611327834494
ACH-001450,-0.9724066056282004
ACH-001496,-1.0770423490629486
ACH-001500,-1.2427039710954657
ACH-001523,-1.3414226714471638
ACH-001532,-0.9198806752637648
ACH-001550,-1.1887308150134264
ACH-001552,-1.065737084873695
ACH-001554,-1.2136915918997246
ACH-001654,-1.297046734038516
ACH-001735,-1.1340795762967326
ACH-001736,-1.2278213430980158
ACH-001737,-1.0496638755190328
ACH-001740,-0.986576277922988
ACH-001745,-1.0325318135958879
ACH-001765,-1.0175449318455458
