,MAP3K11 (4296)
ACH-000004,-0.20077980091162329
ACH-000005,-0.6060005505787167
ACH-000007,-0.23774412096356975
ACH-000009,-0.2364135464869819
ACH-000011,-0.31354610461846405
ACH-000012,-0.2538001084608906
ACH-000013,-0.2411953220879893
ACH-000014,-0.24220376471244226
ACH-000015,-0.3191044621383893
ACH-000017,-0.3398330372612025
ACH-000018,-0.21078768374307144
ACH-000019,-0.3143905340139189
ACH-000021,-0.1976019115931102
ACH-000022,-0.2877798654605753
ACH-000025,-0.3078159287438348
ACH-000028,-0.3351854840155645
ACH-000030,-0.3195413238661613
ACH-000035,-0.07823403665592707
ACH-000036,-0.3859668795558875
ACH-000037,-0.3659561627552314
ACH-000039,-0.3740624595084428
ACH-000040,-0.35982512895467184
ACH-000041,-0.14142607377046373
ACH-000042,-0.32026661185502525
ACH-000045,-0.1034722702996402
ACH-000047,-0.07945255036374288
ACH-000052,-0.1429177216642562
ACH-000053,-0.25464580986923235
ACH-000054,-0.2682712927630602
ACH-000055,-0.395283932977554
ACH-000060,-0.2947302441948647
ACH-000067,-0.26448345025582626
ACH-000070,-0.22878173303005805
ACH-000075,-0.20873916921534133
ACH-000078,-0.21772655330332508
ACH-000082,-0.38388947120378936
ACH-000085,-0.14838357019077372
ACH-000086,-0.4097051128146666
ACH-000087,-0.5445620330350456
ACH-000092,-0.2487835241457933
ACH-000095,-0.24856087815814906
ACH-000097,-0.14977370790770858
ACH-000098,-0.34270529400460203
ACH-000099,-0.3097635159687825
ACH-000108,-0.451874095578005
ACH-000113,-0.3985920753392483
ACH-000116,-0.4781111902782783
ACH-000118,-0.3154575969500048
ACH-000120,-0.2390124458858941
ACH-000123,-0.1366528736282866
ACH-000127,-0.17922792475202773
ACH-000128,-0.08857710257749184
ACH-000132,-0.3650848997841168
ACH-000133,-0.3637755180608346
ACH-000137,-0.2356532982348775
ACH-000138,-0.4696356490907712
ACH-000142,-0.3083463952439779
ACH-000143,-0.2975214709397361
ACH-000146,-0.2670703469979384
ACH-000148,-0.3090720143648419
ACH-000150,-0.27974731170412337
ACH-000152,-0.10120361183112203
ACH-000153,-0.4321762732051228
ACH-000159,-0.2754493868306148
ACH-000160,-0.28572184305417997
ACH-000163,-0.2348159033603376
ACH-000167,-0.4755921846270786
ACH-000168,-0.34189254235537603
ACH-000169,-0.10677379397703067
ACH-000178,-0.2854786159477669
ACH-000183,-0.2287285570292391
ACH-000188,-0.4571730641448777
ACH-000189,-0.40822894933264814
ACH-000190,-0.2650783535942043
ACH-000198,-0.2598066384480208
ACH-000203,-0.39595236310561777
ACH-000204,-0.2925391375689244
ACH-000206,-0.3264586530537452
ACH-000207,-0.5197327373468094
ACH-000208,-0.5106578830415229
ACH-000210,-0.17765083642757026
ACH-000211,-0.3600416540084476
ACH-000215,-0.33236030173810205
ACH-000221,-0.3755025591489802
ACH-000222,-0.3141816171484557
ACH-000223,-0.3084291875099478
ACH-000226,-0.21726772264955432
ACH-000227,-0.13913324813599465
ACH-000228,-0.4940512682250384
ACH-000231,-0.23524789799731635
ACH-000232,-0.17498018068606014
ACH-000233,-0.17399336957941294
ACH-000234,-0.170850218993442
ACH-000235,-0.3544031208011704
ACH-000237,-0.3512153995414892
ACH-000238,-0.17624185083087968
ACH-000242,-0.18063483797153332
ACH-000243,-0.17357429087929285
ACH-000244,-0.5059224391818503
ACH-000246,-0.14641858132242422
ACH-000248,-0.24718901304302335
ACH-000250,-0.17944247089449392
ACH-000251,-0.06988333655137859
ACH-000252,-0.34528213061385643
ACH-000253,-0.1740743346316356
ACH-000255,-0.3560585979176917
ACH-000256,-0.2556260342185274
ACH-000257,0.009458112332366951
ACH-000258,-0.19336419792653345
ACH-000259,-0.2486694326182876
ACH-000260,-0.2411258712906648
ACH-000261,-0.3585279843195205
ACH-000262,-0.07217431922017525
ACH-000263,-0.13606957439330142
ACH-000264,-0.14615886582722154
ACH-000265,-0.16452243910010486
ACH-000266,-0.3015871074141915
ACH-000272,-0.16883316748073174
ACH-000274,-0.1471637813082513
ACH-000277,-0.5203137353369389
ACH-000278,-0.16194265872393068
ACH-000279,-0.3392398897106675
ACH-000280,-0.34907073231296604
ACH-000281,-0.24884977974991584
ACH-000288,-0.3836113017618396
ACH-000291,-0.34520594707091623
ACH-000293,-0.2916894974665501
ACH-000294,-0.2109770692811199
ACH-000295,-0.15810224444113485
ACH-000296,-0.11261546648682072
ACH-000302,-0.3738382497041287
ACH-000304,-0.27884874990337244
ACH-000307,-0.13083280928788812
ACH-000308,-0.4113969817615434
ACH-000310,-0.3298801542517663
ACH-000311,-0.17397013686713744
ACH-000312,-0.1429960517847592
ACH-000315,-0.2825091945766146
ACH-000316,-0.3019696788532511
ACH-000317,-0.3450725388693224
ACH-000318,-0.5987301957429639
ACH-000319,-0.20851150850983727
ACH-000320,-0.13645164175367674
ACH-000322,-0.3860927813134309
ACH-000323,-0.4036260466676775
ACH-000324,-0.16115808555470088
ACH-000329,-0.2024770900292307
ACH-000330,-0.374888006427936
ACH-000331,-0.08908554402806855
ACH-000332,-0.2580883333646776
ACH-000334,-0.1838027062322786
ACH-000335,-0.1297420023272778
ACH-000336,-0.2547129951647309
ACH-000337,-0.6344831086098044
ACH-000338,0.2742146279400924
ACH-000339,-0.3903637510309223
ACH-000341,-0.2518286019504012
ACH-000348,-0.15743754456208942
ACH-000350,-0.21148283816474311
ACH-000352,-0.29064497338605283
ACH-000356,-0.44139445101399744
ACH-000361,-0.5635264306254584
ACH-000362,-0.2830946996228149
ACH-000363,-0.2681890614683922
ACH-000364,-0.2742249856682992
ACH-000365,-0.3836842910971655
ACH-000366,-0.3794928531416175
ACH-000368,-0.3605638721773195
ACH-000374,-0.4716003406441619
ACH-000375,-0.33853600664654715
ACH-000376,-0.3063494865406715
ACH-000381,-0.22853926577549
ACH-000383,-0.29959679165835684
ACH-000387,-0.12663365914630068
ACH-000389,-0.5147230281308617
ACH-000390,-0.18462516065334467
ACH-000393,-0.2073116824023329
ACH-000395,-0.2158416677437768
ACH-000396,-0.3724022764103781
ACH-000397,-0.2552860879176585
ACH-000401,-0.052731305363224776
ACH-000402,-0.1784716695992864
ACH-000403,-0.21047938095601754
ACH-000404,-0.22243696406217703
ACH-000406,-0.2338785869754655
ACH-000407,-0.3720682626316014
ACH-000408,-0.4353256670605616
ACH-000410,-0.2089344758922704
ACH-000411,-0.14370643136603614
ACH-000414,-0.0988748415252461
ACH-000415,-0.5016183519045634
ACH-000416,-0.17496290910122067
ACH-000420,-0.4114326387470501
ACH-000421,-0.3657191820693488
ACH-000424,-0.1728052964011946
ACH-000425,-0.10948582089480052
ACH-000426,-0.11276390839018115
ACH-000427,-0.1940174313985157
ACH-000433,-0.3507559209877551
ACH-000435,-0.20152044324727772
ACH-000436,-0.09828310748300667
ACH-000444,-0.2419469000391081
ACH-000445,-0.07503872174285799
ACH-000448,-0.20806427793824808
ACH-000450,-0.21412287182729992
ACH-000452,-0.33271110058191355
ACH-000454,-0.20595804943097065
ACH-000458,-0.15621871872445406
ACH-000459,-0.11460416415229778
ACH-000460,-0.1680742425678628
ACH-000461,-0.6926060603348054
ACH-000463,-0.3148580088105405
ACH-000464,-0.3977866972142181
ACH-000466,-0.5766827360032143
ACH-000467,-0.1486883043625666
ACH-000468,-0.331368632038886
ACH-000469,-0.3961352112490232
ACH-000470,-0.42611948086917706
ACH-000471,-0.2410337528169036
ACH-000472,-0.2946800683641376
ACH-000473,-0.1562778796769918
ACH-000475,-0.3373146812201016
ACH-000476,-0.18398489514773386
ACH-000477,-0.14710134678590733
ACH-000479,0.01651926336722109
ACH-000480,-0.33388675985648125
ACH-000481,-0.30843156835401736
ACH-000483,-0.5206773916680977
ACH-000484,-0.18560993667066333
ACH-000485,-0.3523478238019847
ACH-000486,-0.32131159189486114
ACH-000487,-0.3058234110957483
ACH-000488,-0.30624881237132456
ACH-000490,-0.29070699192926586
ACH-000491,-0.4078545947294333
ACH-000495,-0.3336534366062964
ACH-000496,-0.30255268712952543
ACH-000499,-0.3243784764629054
ACH-000500,-0.31002650429214634
ACH-000502,-0.33742094893884683
ACH-000503,-0.2900365984379246
ACH-000505,-0.2447716100159933
ACH-000507,-0.3684810459927188
ACH-000510,-0.17672145228435734
ACH-000511,-0.1713901050870161
ACH-000512,-0.18941833003846556
ACH-000516,-0.09348745234870236
ACH-000517,-0.3367191258353685
ACH-000518,-0.19690208726674585
ACH-000520,-0.3403223721080684
ACH-000521,-0.2486462912775731
ACH-000522,-0.3878267170313498
ACH-000524,-0.15112152909274434
ACH-000527,-0.2834316319425967
ACH-000528,-0.20176344958896156
ACH-000537,-0.40281949775230974
ACH-000541,-0.5115729952828966
ACH-000542,-0.3651730020556671
ACH-000544,-0.420133385663561
ACH-000545,-0.5209819539565278
ACH-000547,-0.32100868228182783
ACH-000548,-0.2946938878216137
ACH-000549,-0.38200647329001775
ACH-000550,-0.18381804749304587
ACH-000552,-0.10497261955891024
ACH-000556,-0.19945371790267352
ACH-000557,-0.14444781262301928
