,TRIT1 (54802)
ACH-000787,-0.5232341213821504
ACH-000788,-0.5863502646902062
ACH-000791,-0.3773930325691841
ACH-000792,-0.11749989532763867
ACH-000794,-0.4083661053187125
ACH-000796,-0.2742357924459903
ACH-000798,-0.08018289796013803
ACH-000799,-0.08495038977437668
ACH-000800,-0.2501317718279059
ACH-000802,-0.28676156536979225
ACH-000804,-0.2581994195113384
ACH-000805,-0.3988008194668949
ACH-000809,-0.5286331467787028
ACH-000810,-0.5649493243941643
ACH-000811,-0.3765498231482491
ACH-000817,-0.1370782626621288
ACH-000819,-0.386834536271579
ACH-000820,-0.2756010945271129
ACH-000821,-0.15892727423122766
ACH-000822,-0.33071538837550524
ACH-000823,-0.3044024546541098
ACH-000824,-0.3140227240396813
ACH-000827,-0.0685838147748847
ACH-000829,-0.17471608970715724
ACH-000831,-0.7593022389608859
ACH-000832,-0.3343015952558399
ACH-000833,-0.5116770653283638
ACH-000834,-0.7354230818771166
ACH-000835,-0.15164328512942798
ACH-000836,-0.5901669424803324
ACH-000837,-0.6300737461549811
ACH-000838,-0.3462075656865528
ACH-000839,-0.21128760165308905
ACH-000840,-0.2562847251551037
ACH-000841,-0.2714023456165244
ACH-000843,-0.5755727879214699
ACH-000846,-0.2861109064671896
ACH-000847,-0.3556776068632879
ACH-000848,-0.6954086663277469
ACH-000849,-0.3785713494694026
ACH-000851,-0.4139697555438464
ACH-000855,-0.3052622547904897
ACH-000856,-0.5846361678915374
ACH-000858,-0.7184373276761854
ACH-000859,-0.24371734932628644
ACH-000861,-0.3025123118907289
ACH-000862,-0.7493996007412979
ACH-000865,-0.4315731561462758
ACH-000866,-0.5175627387705384
ACH-000867,-0.6488880637619922
ACH-000869,-0.5073190560336576
ACH-000872,-0.3874944876765808
ACH-000873,-0.0938465006152754
ACH-000876,-0.3740569193379132
ACH-000878,-0.17841239586024124
ACH-000880,-0.7907182493440756
ACH-000881,-0.5226176025772908
ACH-000882,-0.3242280535102615
ACH-000884,-0.4175864331109474
ACH-000885,-0.8659623408446094
ACH-000887,-0.41896817007323467
ACH-000889,-0.625941323898163
ACH-000896,-0.19594221108724486
ACH-000898,-0.2682977451019632
ACH-000900,-0.5308981731003092
ACH-000901,-0.2607168086802837
ACH-000905,-0.4780178262220818
ACH-000906,-0.2831465501963568
ACH-000907,-0.3948457964463044
ACH-000910,-0.6778972920671343
ACH-000911,-0.4704724762679696
ACH-000912,-0.2690564706755271
ACH-000913,-0.4237476919163539
ACH-000915,-0.6974260003618633
ACH-000916,-0.2726268219970267
ACH-000917,-0.9224756158718947
ACH-000920,-0.2037799198377824
ACH-000921,-0.3389697867579832
ACH-000924,-0.7441152209134532
ACH-000926,-0.2875728874675789
ACH-000928,-0.5213649038348602
ACH-000929,-0.5735951990140417
ACH-000932,-0.31289657000410714
ACH-000935,-0.7046729975504971
ACH-000936,-0.587523053582407
ACH-000937,-0.23907813416773366
ACH-000938,-0.5059814940576359
ACH-000939,-0.3859343989566539
ACH-000941,-0.27129050668778
ACH-000943,-0.5878585572890789
ACH-000946,-0.10873561124896564
ACH-000947,-0.7887898885451341
ACH-000948,-0.5053889206552602
ACH-000950,-0.6675782220078329
ACH-000953,-0.29712643409887385
ACH-000954,-0.4603201700360422
ACH-000957,-0.3623855647617225
ACH-000958,-0.13991100504759804
ACH-000960,-0.21356763058577655
ACH-000963,-0.3043481646025515
ACH-000968,-0.7178233798097254
ACH-000969,-0.054405830647525986
ACH-000972,-0.350198534641498
ACH-000973,-0.2173726978967516
ACH-000974,-0.30858406901230906
ACH-000978,-0.8811405900834091
ACH-000984,-0.10052877135474532
ACH-000986,-0.22301451460678104
ACH-000988,-0.8047785543538001
ACH-000993,-0.5416345245647206
ACH-000994,-0.5525782762725998
ACH-000996,-0.2002772405016236
ACH-001001,-0.7491997507337602
ACH-001020,-0.4629761702192647
ACH-001028,-0.3671471086363084
ACH-001031,-0.6912366903246535
ACH-001038,-0.3903019593966862
ACH-001048,-0.2563151399803931
ACH-001050,-0.07553831021816118
ACH-001053,-0.2704372850085885
ACH-001054,-0.4036285477799892
ACH-001061,-0.5165454607551597
ACH-001067,-0.2006779838555444
ACH-001075,-0.3015788612548172
ACH-001096,-0.5401153582584313
ACH-001111,0.049254420550048805
ACH-001119,-0.369874631760477
ACH-001128,-0.5022348654129876
ACH-001134,-0.3022753163302135
ACH-001151,-0.5751872252737331
ACH-001163,-0.3049413570631869
ACH-001164,-0.346974893635472
ACH-001183,-0.5282588102439387
ACH-001192,-0.1629924867828867
ACH-001193,0.05650738534817629
ACH-001196,-0.20930391174148014
ACH-001197,-0.3583962746127896
ACH-001205,-0.3619525918629889
ACH-001211,-0.3947484274569215
ACH-001212,-0.07946064421750883
ACH-001228,-0.4571793789861007
ACH-001232,-0.17609090523191046
ACH-001239,-0.4278664639880948
ACH-001270,-0.3943082191657897
ACH-001274,-0.347436424917586
ACH-001275,-0.4474660828457603
ACH-001277,-0.198119536191544
ACH-001278,-0.6676391605597534
ACH-001280,-0.06493341455843996
ACH-001283,-0.2826705706207485
ACH-001289,-0.417481428866961
ACH-001300,-0.5635206357317223
ACH-001301,-0.08473727816903807
ACH-001302,-0.6722466254765347
ACH-001306,-0.5169747718919073
ACH-001318,-0.7355366734140298
ACH-001322,-0.4613946974026546
ACH-001328,-0.35053149655362725
ACH-001332,-0.920305348482556
ACH-001336,-0.4531079991655826
ACH-001346,-0.2343347363016412
ACH-001353,0.0034368531782291174
ACH-001354,-0.5155017171073053
ACH-001367,-0.12581598608605854
ACH-001368,-0.15276318922108514
ACH-001374,-0.31029102130683345
ACH-001377,-1.0309237421678312
ACH-001380,-0.38061304973370536
ACH-001391,-0.2491313432261322
ACH-001408,-0.4607089767549643
ACH-001430,-0.4249945203445541
ACH-001431,-0.39607327198993625
ACH-001450,-0.6111037176940849
ACH-001496,-0.5908101770335998
ACH-001500,-0.5511213889540787
ACH-001523,-0.463114890066995
ACH-001532,-0.2551044203136103
ACH-001550,-0.5694544625103369
ACH-001552,-0.29867312556311776
ACH-001554,-0.351236931319917
ACH-001654,-0.5181914256474378
ACH-001735,-0.0849352426536445
ACH-001736,-0.5242771135124097
ACH-001737,-0.04876616765378685
ACH-001740,-0.3404844340315052
ACH-001745,-0.21072127215713551
ACH-001765,-0.4845038080531955
