,PIGG (54872)
ACH-000004,0.2338954716234848
ACH-000005,0.28433206834702696
ACH-000007,0.3651362956058161
ACH-000009,0.06451094330340244
ACH-000011,0.041969409263548266
ACH-000012,0.13660243733230132
ACH-000013,0.10932997898152194
ACH-000014,0.18583821555373556
ACH-000015,0.16470255470336906
ACH-000017,0.06746075072815383
ACH-000018,0.21602221433720886
ACH-000019,0.06883155077704238
ACH-000021,0.0545175770239834
ACH-000022,0.10942299389257523
ACH-000025,0.05981463785435865
ACH-000028,0.2024039311211436
ACH-000030,0.12238351115481601
ACH-000035,0.12420145133470792
ACH-000036,0.09675795762650384
ACH-000037,0.0908261955004022
ACH-000039,0.12051607603464733
ACH-000040,0.0504765905307842
ACH-000041,0.08316857807887679
ACH-000042,-0.05353290174296956
ACH-000045,0.01539534553485459
ACH-000047,0.08147805762483325
ACH-000052,0.12738080693948206
ACH-000053,0.04464731519319241
ACH-000054,0.11768048634516146
ACH-000055,0.08074425540732523
ACH-000060,0.06948017685503366
ACH-000067,-0.004575141162198198
ACH-000070,0.13172280411130052
ACH-000075,-0.12099054186690032
ACH-000078,0.06931083392623019
ACH-000082,0.08611421904902747
ACH-000085,0.21488583424223104
ACH-000086,0.08703259159104554
ACH-000087,0.14898395189978536
ACH-000092,0.07319352628256064
ACH-000095,0.01957443169884088
ACH-000097,0.032486901546663616
ACH-000098,0.27154190666185285
ACH-000099,0.12034269596411085
ACH-000108,0.0528073455103436
ACH-000113,0.03034100134683264
ACH-000116,0.07194196826713815
ACH-000118,0.06374349653365463
ACH-000120,0.04050941609604647
ACH-000123,0.16488673069454324
ACH-000127,0.12457189668542977
ACH-000128,0.10912610796917924
ACH-000132,0.0535294925682577
ACH-000133,-0.047644541346889634
ACH-000137,0.19048181248775745
ACH-000138,0.052122348166263016
ACH-000142,0.05393873702894738
ACH-000143,-0.0143920014960466
ACH-000146,0.03418813528409883
ACH-000148,0.11075041201094163
ACH-000150,0.02582046719933475
ACH-000152,0.0952190015885726
ACH-000153,0.08991807918102293
ACH-000159,0.1445758567966029
ACH-000160,0.15078219178504598
ACH-000163,0.08679549388237012
ACH-000167,0.05671584915942551
ACH-000168,0.026793622301856283
ACH-000169,0.09894602067223406
ACH-000178,0.05332792443253842
ACH-000183,0.08075335992232464
ACH-000188,0.09604768244375372
ACH-000189,0.1692184666373065
ACH-000190,-0.018052843659899183
ACH-000198,0.1429992564085772
ACH-000203,0.6805569674300369
ACH-000204,-0.06968773335389343
ACH-000206,-0.032763591102246734
ACH-000207,-0.005197100592271082
ACH-000208,0.0845848641682805
ACH-000210,-0.11675181902464495
ACH-000211,0.15180104979676962
ACH-000215,0.05669031421557968
ACH-000221,0.12814002908012107
ACH-000222,0.14351269717293527
ACH-000223,0.061660050019782
ACH-000226,0.056091560483592616
ACH-000227,0.041497665409090535
ACH-000228,0.02670797333771305
ACH-000231,0.13199164089988824
ACH-000232,0.05908116531649744
ACH-000233,0.04073054753677854
ACH-000234,0.03411312435443492
ACH-000235,0.12368134516552964
ACH-000237,0.08379524724244497
ACH-000238,0.10317883160840972
ACH-000242,0.057906279573445275
ACH-000243,0.1082356838281876
ACH-000244,0.20852923050937672
ACH-000246,0.03909554592110295
ACH-000248,0.10453831704708157
ACH-000250,0.12085034768773445
ACH-000251,-0.03718600328009318
ACH-000252,0.06877395583847568
ACH-000253,0.02400032290968557
ACH-000255,0.12859424600347924
ACH-000256,0.1521886732767516
ACH-000257,-0.06826028429595417
ACH-000258,0.1917530997289027
ACH-000259,-0.011356858578872751
ACH-000260,0.10352371229905556
ACH-000261,0.19617333974263115
ACH-000262,0.016652126355281408
ACH-000263,-0.23925996151969506
ACH-000264,0.05122738175186097
ACH-000265,0.06806878341796535
ACH-000266,0.048098822293209526
ACH-000272,0.1388468190257154
ACH-000274,0.036575201545655515
ACH-000277,0.08748252663789895
ACH-000278,0.1622219858822654
ACH-000279,0.08394610890575477
ACH-000280,0.03455570243604642
ACH-000281,0.09352826548288366
ACH-000288,0.05301734351239799
ACH-000291,0.13991669138673296
ACH-000293,0.02813352992623134
ACH-000294,0.1189731521838145
ACH-000295,0.008295164732227384
ACH-000296,-0.054837572426678464
ACH-000302,0.19847119761747528
ACH-000304,0.04292336491438255
ACH-000307,0.08387314687463243
ACH-000308,0.04357672653305181
ACH-000310,0.19854437867638186
ACH-000311,-0.045083932587657485
ACH-000312,-0.01599219149283359
ACH-000315,-0.04046026482061623
ACH-000316,0.1331396614055545
ACH-000317,0.1649970473070325
ACH-000318,-0.034008972307979494
ACH-000319,0.0643037727228813
ACH-000320,-0.031729561214770684
ACH-000322,0.1620934668791489
ACH-000323,0.16787912529524932
ACH-000324,0.034708830163036684
ACH-000329,0.041786958238494334
ACH-000330,0.022732574222054974
ACH-000331,0.0919213713900612
ACH-000332,0.07542005894502586
ACH-000334,0.03592102513449026
ACH-000335,-0.14694386077410615
ACH-000336,0.13537395697108667
ACH-000337,0.28641016431766325
ACH-000338,0.6602678512284021
ACH-000339,0.11326431656644285
ACH-000341,0.1400852726192714
ACH-000348,0.035698086365369204
ACH-000350,0.05562639481005301
ACH-000352,0.10384908489246723
ACH-000356,0.21340547965452644
ACH-000361,0.281451016815852
ACH-000362,0.05106444031808536
ACH-000363,0.024034665490828385
ACH-000364,0.0130921600869884
ACH-000365,0.03985261340908074
ACH-000366,0.08769542900691807
ACH-000368,0.17291767018176651
ACH-000374,0.10976862613313812
ACH-000375,0.050644667573022065
ACH-000376,0.0978176978836576
ACH-000381,0.07664088815146744
ACH-000383,0.028294473228258003
ACH-000387,0.2322954190248777
ACH-000389,0.2477429622545363
ACH-000390,0.06434135767865977
ACH-000393,-0.049625617755259116
ACH-000395,0.14391461467904645
ACH-000396,-0.019064844635800843
ACH-000397,0.020621089704640137
ACH-000401,0.17546193100483554
ACH-000402,-0.2726111356353508
ACH-000403,0.18254108423843168
ACH-000404,0.21576998547678564
ACH-000406,0.06068249909591796
ACH-000407,0.1225747526733494
ACH-000408,0.13318010279395415
ACH-000410,0.14818482869536134
ACH-000411,0.025750427070536076
ACH-000414,0.039518892976046965
ACH-000415,0.048372025550289015
ACH-000416,0.12080413843619026
ACH-000420,0.049763671011370185
ACH-000421,0.12478310136914345
ACH-000424,-0.06908562905037277
ACH-000425,0.14785751757523413
ACH-000426,0.013266668037691763
ACH-000427,0.08005999757547544
ACH-000433,0.2731713676061009
ACH-000435,-0.0534842068666742
ACH-000436,0.027181281173638692
ACH-000444,0.1841031865776671
ACH-000445,0.043307039830573636
ACH-000448,0.06832749425706727
ACH-000450,0.025433775713369973
ACH-000452,0.12939068978966695
ACH-000454,0.09260118021720501
ACH-000458,0.16629944094948587
ACH-000459,0.14622162475023442
ACH-000460,0.04842708077743997
ACH-000461,0.046305620462726765
ACH-000463,0.09662131363735242
ACH-000464,0.06088350169433308
ACH-000466,0.14303431906034625
ACH-000467,0.1493077044525938
ACH-000468,0.1257857677903914
ACH-000469,0.10392121420044084
ACH-000470,0.01611219647658569
ACH-000471,0.1174078732874947
ACH-000472,0.051993017596823184
ACH-000473,0.11612873857094767
ACH-000475,0.05807773927268616
ACH-000476,-0.03667878849176871
ACH-000477,0.04882586976783265
ACH-000479,-0.06329120840251506
ACH-000480,0.2254120488484254
ACH-000481,0.14592034685186134
ACH-000483,0.05137611857951077
ACH-000484,-0.018199863264328358
ACH-000485,0.139455306344599
ACH-000486,0.17087925190908018
ACH-000487,0.17556791886070525
ACH-000488,0.058617271053805174
ACH-000490,0.06853130826571295
ACH-000491,0.16013347628119626
ACH-000495,0.15155190194985768
ACH-000496,0.050097768735219685
ACH-000499,0.26699625041814884
ACH-000500,-0.08305316218116919
ACH-000502,0.06405516845824959
ACH-000503,0.29561233570673856
ACH-000505,0.1418894590605705
ACH-000507,0.107481103877341
ACH-000510,0.1042248721163091
ACH-000511,0.20451627336783604
ACH-000512,-0.061184028015895786
ACH-000516,0.10771789655992876
ACH-000517,0.14196891679112525
ACH-000518,0.1825560728837567
ACH-000520,0.08185351743590638
ACH-000521,0.18250444610597194
ACH-000522,0.09836762041133468
ACH-000524,0.05765723189884976
ACH-000527,0.12672423779837186
ACH-000528,0.1538529694399629
ACH-000537,0.1358441506609925
ACH-000541,0.07250692398094379
ACH-000542,0.15934199780015565
ACH-000544,0.34534989145803896
ACH-000545,0.07074742615663923
ACH-000547,-0.03328172280690704
ACH-000548,0.059020375026253576
ACH-000549,0.08318866305415003
ACH-000550,0.050094160538475006
ACH-000552,0.1235459439314676
ACH-000556,0.01748730356668715
ACH-000557,0.016817983299326933
ACH-000569,0.1242525001709009
ACH-000570,0.007630809581945128
ACH-000571,0.12669139064209986
ACH-000573,0.2341203086149657
ACH-000576,0.17415702533007552
ACH-000579,-0.1441466865373626
ACH-000580,-0.025300040024067168
ACH-000584,0.07231845118348232
ACH-000585,0.1047238511203523
ACH-000588,0.027811991434525424
ACH-000589,0.060886184134904535
ACH-000591,0.2292020192359583
ACH-000593,0.10347403943213092
ACH-000600,0.1621516813150608
ACH-000601,0.04948825185310626
ACH-000605,-0.005520328048200947
ACH-000606,0.09989898583629006
ACH-000608,0.022700025155775527
ACH-000614,0.0697486010824984
ACH-000616,0.1861895250737688
ACH-000618,0.1708223145070269
ACH-000619,0.1537839811926215
ACH-000620,0.016657021213092347
ACH-000621,0.03305773521940141
ACH-000622,0.11303857250110888
ACH-000623,0.09115245219673226
ACH-000624,0.022555913757874857
ACH-000627,0.042020971153129937
ACH-000630,0.20046629553108836
ACH-000631,0.11807138376228128
ACH-000632,0.1637894966898514
ACH-000633,0.06884185125763173
ACH-000637,0.12997387279173905
ACH-000638,0.16366211353068608
ACH-000646,0.20392905247728949
ACH-000647,0.07767449590291407
ACH-000648,0.15343805807819647
ACH-000649,0.12978903304595313
ACH-000651,0.16956444414637314
ACH-000652,0.059819313408183174
ACH-000653,-0.003170005118141772
ACH-000657,0.07151994600027589
ACH-000658,0.10496593508810208
ACH-000661,0.1752806557182191
ACH-000662,-0.487792299615611
ACH-000663,0.05335237288199534
ACH-000665,0.1710506969631617
ACH-000671,0.03783449564555881
ACH-000672,0.15858409429856452
ACH-000673,0.033439943769890984
ACH-000676,0.1788771196128071
ACH-000677,0.0347474668425992
ACH-000681,0.1018228991528698
ACH-000683,0.08869386364403674
ACH-000684,0.2139421653086531
ACH-000688,0.18116747100741545
ACH-000693,0.13351572122990607
ACH-000694,0.10754094556682453
ACH-000695,0.1878286683282417
ACH-000696,0.09690325418425974
ACH-000697,0.040898861033540165
ACH-000699,0.08837471301633085
ACH-000701,0.10184639912580933
ACH-000706,0.13944374763397055
ACH-000711,0.1079279817574884
ACH-000713,0.1281542769135374
ACH-000714,0.12606502747662104
ACH-000718,0.11445783834573957
ACH-000720,0.16353651874439415
ACH-000721,0.07062251448292411
ACH-000724,0.12922702525189436
ACH-000725,0.09455521961941957
ACH-000732,0.0727549825251828
ACH-000734,0.03016800800080208
ACH-000735,0.16563020091719746
ACH-000736,0.2783264294781576
ACH-000738,0.10408931321517396
ACH-000746,-0.05294128207734152
ACH-000747,0.09306585112919916
ACH-000748,0.12493232863281314
ACH-000753,0.1273296789456674
ACH-000756,0.030203242393096002
ACH-000757,0.017587842979440372
ACH-000758,0.2699103082373866
ACH-000760,0.1037090223542449
ACH-000762,-0.10449542802807793
ACH-000763,0.1766449175501314
ACH-000764,0.0988318223443492
ACH-000765,0.207199849932046
ACH-000766,0.07011610506639175
ACH-000767,0.007496755373778434
ACH-000768,0.09860756516802703
ACH-000769,0.16676453467502594
ACH-000770,0.1885262463420954
ACH-000771,0.18791957637036655
ACH-000773,-0.032500318799500535
ACH-000776,0.26283411079282176
ACH-000777,0.095335800827758
ACH-000778,0.01880656265419573
ACH-000781,0.035108241124064174
ACH-000782,-0.008861532408377011
ACH-000783,-0.09794518684236722
ACH-000784,0.06620659566615751
ACH-000785,0.10485024958171653
ACH-000787,0.10391974969610283
ACH-000788,0.05683633875861016
ACH-000791,0.058929547195084135
ACH-000792,0.04647100570417974
ACH-000794,0.03151652077980362
ACH-000796,0.044517521688156064
ACH-000798,0.16602642243158452
ACH-000799,0.16073396507626078
ACH-000800,0.061938548210512034
ACH-000802,0.058834220957366165
ACH-000804,0.2556844186345148
ACH-000805,0.2587975405494065
ACH-000809,0.07929385768838737
ACH-000810,0.1610774005188042
ACH-000811,0.09917769633077868
ACH-000817,0.11674897572115413
ACH-000819,0.16127000758864998
ACH-000820,0.2150283900075537
ACH-000821,-0.099847507753467
ACH-000822,0.07998456244623939
ACH-000823,0.07968974285782693
ACH-000824,0.08662735783813105
ACH-000827,0.09103839789001117
ACH-000829,0.1209159701839196
ACH-000831,0.11440826124009976
ACH-000832,0.28450291090123697
ACH-000833,-0.02370269406150095
ACH-000834,0.11760518360513388
ACH-000835,-0.05049202862258748
ACH-000836,0.08946230770437619
ACH-000837,0.06334536233453647
ACH-000838,0.15731414464242424
ACH-000839,0.03502652024669762
ACH-000840,0.21801399927098594
ACH-000841,0.06679246527171481
ACH-000843,0.2313846244961535
ACH-000846,0.2337766068981379
ACH-000847,-0.06715898358476469
ACH-000848,0.11858191523980145
ACH-000849,0.0391434903021989
ACH-000851,0.16478575216199196
ACH-000855,0.15177976637445753
ACH-000856,0.11043640841583473
ACH-000858,0.15134183642498508
ACH-000859,0.19346091846465546
ACH-000861,0.15271617611998464
ACH-000862,0.08235561143363287
ACH-000865,0.03600581229463852
ACH-000866,0.0237752791110431
ACH-000867,0.08454308056268893
ACH-000869,0.11589051275954887
ACH-000872,0.09302660308391507
ACH-000873,0.2164005216749549
ACH-000876,0.0391568799760463
ACH-000878,0.12259781527972813
ACH-000880,-0.06282304375655008
ACH-000881,0.1378441519998108
ACH-000882,0.17718481065690833
ACH-000884,0.08647272803847504
ACH-000885,0.1451380758628978
ACH-000887,0.11442902619943301
ACH-000889,0.1395123363389956
ACH-000896,0.09390343238412197
ACH-000898,0.04511189116258491
ACH-000900,0.057334789184804134
ACH-000901,0.04529133522900843
ACH-000905,0.2245098336803516
ACH-000906,-0.002642101474015107
ACH-000907,0.21965944890674893
ACH-000910,0.07863356754012146
ACH-000911,0.2270756084091225
ACH-000912,0.15182428604825768
ACH-000913,0.10186933618522287
ACH-000915,0.2505786140329733
ACH-000916,0.4599535202009576
ACH-000917,0.12543052895117235
ACH-000920,0.04402001714971925
ACH-000921,0.2829775174737402
ACH-000924,0.2402026370776404
ACH-000926,-0.009780171461721122
ACH-000928,0.2301499010594361
ACH-000929,0.15937637840677374
ACH-000932,-0.1003126450813921
ACH-000935,0.036732913434116256
ACH-000936,0.09651209087757917
ACH-000937,0.0998051397305067
ACH-000938,0.07334155433839137
ACH-000939,0.1393990880205842
ACH-000941,0.12362135402366055
ACH-000943,0.16519543973911394
ACH-000946,0.029375668271892856
ACH-000947,0.12968192711695714
ACH-000948,0.02392514686989167
ACH-000950,0.0411480074154798
ACH-000953,0.030670953958960887
ACH-000954,0.10078124490264548
ACH-000957,0.1566663692172303
ACH-000958,0.13884622680655684
ACH-000960,-0.00504446927886361
ACH-000963,0.11081874522179508
ACH-000968,0.18587475008952534
ACH-000969,0.2465175354338269
ACH-000972,0.1610766712923069
ACH-000973,0.2010162830224437
ACH-000974,0.044619465028662805
ACH-000978,-0.01674241614552852
ACH-000984,0.016694818566915216
ACH-000986,0.14914134865505282
ACH-000988,0.08590306591340037
ACH-000993,-0.03885572022428308
ACH-000994,-0.02374666410496092
ACH-000996,0.11659430348623467
ACH-001001,0.16606142098674567
ACH-001020,0.2371354631511774
ACH-001028,0.06534240212117569
ACH-001031,0.047709882861123314
ACH-001038,0.0627165362960036
ACH-001048,0.15115247742067012
ACH-001050,0.19508687411360964
ACH-001053,0.08338550564920898
ACH-001054,0.14926569327030836
ACH-001061,0.12407267990733163
ACH-001067,0.06944050907599658
ACH-001075,0.16500921590906564
ACH-001096,0.08626156364961851
ACH-001111,0.3809897847583292
ACH-001119,0.10580711686842494
ACH-001128,-0.021690838661616408
ACH-001134,0.1474238951898549
ACH-001151,0.08990043321577225
ACH-001163,0.06957000748331979
ACH-001164,0.17501737388772248
ACH-001183,0.14076533986740924
ACH-001192,0.09606666726812754
ACH-001193,0.0795862436272826
ACH-001196,0.12395216177307415
ACH-001197,0.07871977487348084
ACH-001205,0.10145232946687656
ACH-001211,-0.029278733782349194
ACH-001212,-0.10482754241021276
ACH-001228,0.0006165326124168293
ACH-001232,0.22109216633089826
ACH-001239,0.04187581656237361
ACH-001270,-0.047460832774440666
ACH-001274,0.2056382530767215
ACH-001275,0.14865416554385452
ACH-001277,0.07599571287748902
ACH-001278,0.14201270907609514
ACH-001280,0.1062599910371052
ACH-001283,0.019813994098109453
ACH-001289,0.25193954566425125
ACH-001300,0.12314998680178812
ACH-001301,0.05330364429463973
ACH-001302,0.19282457978427708
ACH-001306,0.0929720421128607
ACH-001318,0.16657087355303188
ACH-001322,0.2363955113440847
ACH-001328,0.11911374552049285
ACH-001332,0.12346085159070255
ACH-001336,0.15512023118394808
ACH-001346,0.1467084348936609
ACH-001353,0.11541545105163672
ACH-001354,0.060694741416853236
ACH-001367,-0.12087905955008575
ACH-001368,0.03370262860007476
ACH-001374,-0.08077920730277333
ACH-001377,0.20613085500637565
ACH-001380,0.14350621385730308
ACH-001391,0.21377562813364048
ACH-001408,0.2585466915160774
ACH-001430,0.07816017272018236
ACH-001431,0.1792136916977363
ACH-001450,0.10983718944420852
ACH-001496,0.13144269546154133
ACH-001500,0.020866602852091888
ACH-001523,0.19686096779990056
ACH-001532,0.0773126445348153
ACH-001550,0.11720530332183934
ACH-001552,0.07434061407958051
ACH-001554,0.13834452931419688
ACH-001654,0.11424212739322
ACH-001735,0.08708658614469783
ACH-001736,0.07763465302246426
ACH-001737,0.1797176332471742
ACH-001740,0.20999515591338347
ACH-001745,0.005184553668104561
ACH-001765,0.07330195832858855
