,BAI1 (575)
ACH-000004,-0.045917926553102784
ACH-000005,0.24001343808305264
ACH-000007,-0.21468971985202948
ACH-000009,0.1305060778737031
ACH-000011,-0.03377461472845778
ACH-000012,-0.06466967111271031
ACH-000013,0.05913687733852116
ACH-000014,0.06874727031125168
ACH-000015,0.06570049893970957
ACH-000017,0.01550340189406605
ACH-000018,-0.05366007797496477
ACH-000019,0.09413109575032283
ACH-000021,-0.07214293115865711
ACH-000022,-0.0767805608207938
ACH-000025,-0.1184033413985328
ACH-000028,0.07943812051270538
ACH-000030,0.01879740093981697
ACH-000035,-0.10692408177186677
ACH-000036,-0.08347015898683788
ACH-000037,-0.008623107787653345
ACH-000039,0.020796887508950583
ACH-000040,0.014648887782095138
ACH-000041,-0.06057169144555681
ACH-000042,-0.10943449959048014
ACH-000045,-0.08871764769891863
ACH-000047,-0.0683865241837958
ACH-000052,0.15912001582774735
ACH-000053,0.03278992496713004
ACH-000054,0.02347070342659024
ACH-000055,0.19422538099594716
ACH-000060,-0.05880265165521562
ACH-000067,0.10436844434209608
ACH-000070,0.005582485939231042
ACH-000075,-0.04154274959535069
ACH-000078,0.038694453584105684
ACH-000082,-0.10261845270874673
ACH-000085,0.1237756638101994
ACH-000086,0.003730032075366753
ACH-000087,0.17669339307258472
ACH-000092,-0.08727381980147222
ACH-000095,0.04024114129687808
ACH-000097,-0.04352773222227541
ACH-000098,-0.009288303805786569
ACH-000099,0.011328656115557216
ACH-000108,-0.10973827371819082
ACH-000113,0.2032124052163169
ACH-000116,-0.023682560047014044
ACH-000118,-0.15053214948695998
ACH-000120,-0.13889122394308812
ACH-000123,0.023301392716265985
ACH-000127,-0.055807216194964135
ACH-000128,0.07808415416235702
ACH-000132,0.010253328581322095
ACH-000133,0.019832909918328808
ACH-000137,-0.06657007940356433
ACH-000138,-0.03564869633685179
ACH-000142,-0.0197062254304454
ACH-000143,0.13664407073217222
ACH-000146,0.017852883487590544
ACH-000148,-0.0606736579019977
ACH-000150,-0.22002085826276133
ACH-000152,-0.03606900855264127
ACH-000153,-0.10436872274319653
