,ABCB9 (23457)
ACH-000004,-0.11817058874604512
ACH-000005,-0.060329442894141785
ACH-000007,-0.052299696354713744
ACH-000009,-0.12408235554161368
ACH-000011,-0.09189016147703152
ACH-000012,-0.11772867963430783
ACH-000013,-0.16164999729815113
ACH-000014,-0.12582258809552202
ACH-000015,-0.14883037963085985
ACH-000017,-0.05074964197863201
ACH-000018,-0.016055273691356942
ACH-000019,-0.03761100007283221
ACH-000021,-0.22174914716731006
ACH-000022,-0.06415911091966774
ACH-000025,-0.10716762690717684
ACH-000028,-0.0018095976500150305
ACH-000030,-0.014090999292490922
ACH-000035,-0.030606316402256212
ACH-000036,-0.08537275227681046
ACH-000037,-0.12437464857207085
ACH-000039,-0.14431167393836866
ACH-000040,-0.02443963683474646
ACH-000041,-0.1849150722146769
ACH-000042,-0.09775775025408204
ACH-000045,-0.05647690760644821
ACH-000047,-0.0478304959035771
ACH-000052,-0.11323553655150052
ACH-000053,-0.029394431576596318
ACH-000054,-0.11356378172994523
ACH-000055,-0.17905879698046126
ACH-000060,-0.06226833366316922
ACH-000067,-0.07493666186337929
ACH-000070,-0.024194141114205446
ACH-000075,-0.19267134834867905
ACH-000078,0.01369837176051067
ACH-000082,-0.17502258005520446
ACH-000085,-0.1094074627681101
ACH-000086,-0.14150522730300225
ACH-000087,0.07841995770012769
ACH-000092,-0.12063205201855758
ACH-000095,-0.05638115572984625
ACH-000097,-0.09780364840831514
ACH-000098,-0.10999642946281307
ACH-000099,-0.0753627318154428
ACH-000108,-0.1296755564972583
ACH-000113,-0.07169789943017504
ACH-000116,-0.07550352649181903
ACH-000118,-0.27497953462138125
ACH-000120,-0.0597850309303681
ACH-000123,-0.08062080236112977
ACH-000127,-0.025036304626136624
ACH-000128,-0.10285494086362952
ACH-000132,-0.06434348841141019
ACH-000133,-0.15454727950428168
ACH-000137,-0.033332668784395864
ACH-000138,-0.09437240706267516
ACH-000142,-0.1526696888862452
ACH-000143,0.033548872176139284
ACH-000146,-0.1363328821857646
ACH-000148,-0.1527551499860996
ACH-000150,-0.11101306541077206
ACH-000152,-0.2217600065717886
ACH-000153,-0.18648767528008345
ACH-000159,-0.06253698258291249
ACH-000160,-0.14775930197909287
ACH-000163,-0.2442628062702453
ACH-000167,0.005706850636193018
ACH-000168,-0.098484749195759
ACH-000169,-0.029406062366600764
ACH-000178,-0.08543096180027288
ACH-000183,-0.0807541655780231
ACH-000188,-0.1279272672104475
ACH-000189,-0.21307686623295952
ACH-000190,-0.14749679526158735
ACH-000198,-0.13225446902406027
ACH-000203,-0.1252471306037956
ACH-000204,-0.13733501434306228
ACH-000206,0.05041814619933018
ACH-000207,0.12514885297240602
ACH-000208,-0.014539639150079166
ACH-000210,0.09727601734039837
ACH-000211,-0.09575969472573977
ACH-000215,-0.18235821049194967
ACH-000221,-0.08361614150727144
ACH-000222,-0.21322424387410027
ACH-000223,-0.1185099972045516
ACH-000226,0.064526785185564
ACH-000227,-0.03824131947874993
ACH-000228,-0.014589074812300628
ACH-000231,-0.07283836856727463
ACH-000232,-0.11025886634354504
ACH-000233,-0.051708579047581006
ACH-000234,-0.19422051477343608
ACH-000235,-0.12213838277393572
ACH-000237,-0.14534177067408394
ACH-000238,-0.1064697619151186
ACH-000242,-0.4951920743294925
ACH-000243,-0.17536955924261302
ACH-000244,0.03947970188852161
ACH-000246,-0.03828884094684715
ACH-000248,-0.11188201660217363
ACH-000250,-0.12660443760026865
ACH-000251,-0.1062003060610655
ACH-000252,-0.15520981749155754
ACH-000253,-0.050129603895733066
ACH-000255,-0.055276744345191975
ACH-000256,-0.10584545582398716
ACH-000257,-0.25448087859859364
ACH-000258,0.022695182520017468
ACH-000259,-0.10440077301618643
ACH-000260,-0.15101719830642735
ACH-000261,-0.0497373930709229
ACH-000262,0.13308538803221734
ACH-000263,-0.4034759634429293
ACH-000264,-0.0660797951259604
ACH-000265,-0.05606910896291795
ACH-000266,-0.15576927616844602
ACH-000272,-0.14205619850488796
ACH-000274,-0.0694825700065984
ACH-000277,-0.052798466102679256
ACH-000278,-0.08640944785884064
ACH-000279,-0.06360328010745042
ACH-000280,-0.15413824291960473
ACH-000281,-0.15172380128648838
ACH-000288,-0.1136853296353892
ACH-000291,-0.042579233813906915
ACH-000293,-0.07112770247534711
ACH-000294,-0.0272994837515118
ACH-000295,-0.1064837768425192
ACH-000296,-0.1165605225777482
ACH-000302,-0.13647873521826615
ACH-000304,-0.29666834846789725
ACH-000307,-0.08924596648695772
ACH-000308,-0.15133242264632726
ACH-000310,-0.045370568214598984
ACH-000311,-0.08002496471758927
ACH-000312,-0.15526544220284044
ACH-000315,-0.06140879600335643
ACH-000316,-0.05555998082802234
ACH-000317,-0.0601899527837865
ACH-000318,-0.27845863857838504
ACH-000319,0.00013545688863518567
ACH-000320,-0.2595760025391853
ACH-000322,-0.04770287322647048
ACH-000323,-0.13988121136083614
ACH-000324,-0.10084579454992966
ACH-000329,-0.12670682094473545
ACH-000330,-0.17847614343056692
ACH-000331,-0.07799032317943018
ACH-000332,-0.14118500684619414
ACH-000334,-0.019058548425741218
