,ACTR3C (653857)
ACH-000363,-0.09413544246536018
ACH-000364,-0.32484902383688585
ACH-000365,-0.1498521321537109
ACH-000366,-0.17371111213431495
ACH-000368,-0.2758753587146481
ACH-000374,-0.09501065305689088
ACH-000375,-0.323776193925568
ACH-000376,-0.10874988812040406
ACH-000381,-0.1748719809179876
ACH-000383,-0.16133544721631504
ACH-000387,-0.24211190449663506
ACH-000389,-0.3253168478226253
ACH-000390,-0.1939517031355992
ACH-000393,-0.20237708445513336
ACH-000395,-0.2027311968226188
ACH-000396,-0.3617588623479124
ACH-000397,-0.19396272660376812
ACH-000401,-0.4588364822019871
ACH-000402,0.01918203987725112
ACH-000403,-0.18958434596802587
ACH-000404,-0.32301832930237395
ACH-000406,-0.1805118943864594
ACH-000407,-0.15339685734033556
ACH-000408,-0.15640610158136875
ACH-000410,-0.0682961426757829
ACH-000411,-0.1221443656353606
ACH-000414,-0.17360526684950975
ACH-000415,-0.17776402553468354
ACH-000416,-0.16264942042384647
ACH-000420,-0.30948602403576103
ACH-000421,-0.13737951338788518
ACH-000424,-0.14172938459648696
ACH-000425,-0.08516327953169249
ACH-000426,0.002729406080538869
ACH-000427,-0.27105772175340426
ACH-000433,-0.20203047688822756
ACH-000435,-0.08380905961004742
ACH-000436,-0.2507752140229164
ACH-000444,-0.2291797851947016
ACH-000445,-0.09043891772327947
ACH-000448,-0.21085182623105164
ACH-000450,-0.10048465870677012
ACH-000452,-0.2145029738393214
ACH-000454,-0.1338228373950676
ACH-000458,-0.1225586569644855
ACH-000459,-0.10093268646751932
ACH-000460,-0.13723698146435104
ACH-000461,-0.15680371955508593
ACH-000463,-0.1981543104679615
ACH-000464,-0.20469709679142128
ACH-000466,-0.2239318632210796
ACH-000467,-0.12990545798431266
ACH-000468,-0.2645575623927698
ACH-000469,-0.0835748947774244
ACH-000470,-0.2240587914993855
ACH-000471,-0.16011478374227955
ACH-000472,-0.14191089423280467
ACH-000473,-0.20546933929936487
ACH-000475,-0.16403006599938488
ACH-000476,-0.14500864983596246
ACH-000477,-0.23052994554164605
ACH-000479,-0.23467432609936995
ACH-000480,-0.05540918113613192
ACH-000481,-0.04569595135065798
ACH-000483,0.02899501046724948
ACH-000484,-0.15249007222666747
ACH-000485,-0.26424296229796634
ACH-000486,-0.1606095160046126
ACH-000487,-0.2259148385076304
ACH-000488,-0.19090720785626716
ACH-000490,-0.0744155245316999
ACH-000491,-0.1793624480921166
ACH-000495,-0.2858971396596584
ACH-000496,-0.2321597459518752
ACH-000499,-0.05384898964888565
ACH-000500,-0.4756276332707201
ACH-000502,-0.07536540338541002
ACH-000503,-0.1745365212863277
ACH-000505,-0.2094965971361975
ACH-000507,-0.10327504132075112
ACH-000510,-0.11223332657910247
ACH-000511,-0.18856204593386452
ACH-000512,-0.16139811753064606
ACH-000516,-0.10720183179588062
ACH-000517,-0.14527239238113074
ACH-000518,-0.17244663461890394
ACH-000520,-0.2361266766084217
ACH-000521,-0.2816421679605396
ACH-000522,-0.14463056650110276
ACH-000524,-0.15745918215587826
ACH-000527,-0.21019783418637208
ACH-000528,-0.17035120540683554
ACH-000537,-0.26648233321007386
ACH-000541,-0.0297997494597937
ACH-000542,-0.21778198326928605
ACH-000544,-0.0043201310422811365
ACH-000545,-0.2425498709884304
ACH-000547,-0.12656404970136326
ACH-000548,-0.11769248621149207
ACH-000549,-0.04612386450919057
ACH-000550,-0.1552205626743983
ACH-000552,-0.17060695002788498
ACH-000556,-0.06836147527977604
ACH-000557,-0.1159668403699138
ACH-000569,-0.22185668570290507
ACH-000570,-0.05528206105298456
ACH-000571,-0.12078971873166637
ACH-000573,-0.15318872101767808
ACH-000576,-0.1528481767604646
ACH-000579,-0.11738260452876775
ACH-000580,-0.4403093779504916
ACH-000584,-0.14328288692985774
ACH-000585,-0.24497091942797225
ACH-000588,-0.10992688803825654
ACH-000589,-0.17900917999364582
ACH-000591,-0.1851208464724692
ACH-000593,-0.1620397243271975
ACH-000600,-0.25918644592913737
ACH-000601,-0.08852408939933824
ACH-000605,-0.1715441898911052
ACH-000606,-0.21331974749981
ACH-000608,-0.11806913705342865
ACH-000614,-0.34019550914945024
ACH-000616,-0.05706728893210975
ACH-000618,-0.21071007765868452
ACH-000619,-0.29233667784829864
ACH-000620,-0.14881372290805764
ACH-000621,-0.13687125510600048
ACH-000622,-0.2487727397706113
ACH-000623,-0.1489176683897975
ACH-000624,-0.15389926053740294
ACH-000627,-0.16137202659614888
ACH-000630,-0.1928598735810984
ACH-000631,-0.10790084352724802
ACH-000632,-0.1711776312957008
ACH-000633,-0.16412369540621066
ACH-000637,-0.19905603192245505
ACH-000638,-0.0449893557916382
ACH-000646,-0.14861711404406092
ACH-000647,-0.14055651679059586
ACH-000648,-0.1911329370370868
ACH-000649,-0.19956723591811684
ACH-000651,-0.18905894864148806
ACH-000652,-0.3617457027461892
ACH-000653,-0.25287756957972296
ACH-000657,-0.15891228935968205
ACH-000658,-0.2483255475685236
ACH-000661,-0.13228367051964085
ACH-000662,0.054994527255079584
ACH-000663,-0.19703404196351146
ACH-000665,-0.12382273604675001
ACH-000671,-0.2558213002362774
ACH-000672,-0.1671073971430597
ACH-000673,-0.2017564207818008
ACH-000676,-0.09622617960781016
ACH-000677,-0.1821730289869414
ACH-000681,-0.2449709300609929
ACH-000683,-0.19360859486840765
ACH-000684,-0.2613844080733205
ACH-000688,-0.1062802804245063
ACH-000693,-0.2205971404096195
ACH-000694,-0.09421572731737424
ACH-000695,0.1229502750066766
ACH-000696,-0.16797349177911616
ACH-000697,-0.12821540064564432
ACH-000699,-0.1025867324326777
ACH-000701,-0.2257191639371948
ACH-000706,-0.19499586494104046
ACH-000711,-0.134629721899958
ACH-000713,-0.0860361466406428
ACH-000714,-0.2894799368563228
ACH-000718,-0.049374072830935485
ACH-000720,-0.11026900006875197
ACH-000721,-0.16737798761074926
ACH-000724,-0.1835394318528948
ACH-000725,-0.0564986928515004
ACH-000732,-0.2803993726082788
ACH-000734,-0.1458040872195272
ACH-000735,-0.1938730932868372
ACH-000736,-0.23399984173037802
ACH-000738,-0.11067414976938643
ACH-000746,-0.3351120083503767
ACH-000747,-0.21459838904684256
ACH-000748,-0.014261241695597459
ACH-000753,-0.18497519270528856
ACH-000756,-0.07732803640375699
ACH-000757,-0.14765276755998918
ACH-000758,-0.16831251591430454
ACH-000760,-0.07720669159349013
ACH-000762,-0.24756863686316294
ACH-000763,-0.025653534135809796
ACH-000764,-0.2759438897062313
ACH-000765,-0.1262286969837173
ACH-000766,-0.09714314274273576
ACH-000767,-0.24062894621792566
ACH-000768,-0.16794076392387625
ACH-000769,-0.12711251934482246
ACH-000770,-0.2806736053786471
ACH-000771,-0.17997084431489488
ACH-000773,-0.27533156673593595
ACH-000776,-0.14290203677211968
ACH-000777,-0.2097012437779461
ACH-000778,-0.019579028958633612
ACH-000781,-0.12334116291465462
ACH-000782,-0.3221742298786829
ACH-000783,-0.2538810900029275
ACH-000784,-0.1416402834240103
ACH-000785,-0.07021726816562145
ACH-000787,-0.17216206583699192
ACH-000788,-0.21722189467661288
ACH-000791,-0.10104989092105382
ACH-000792,-0.09334861396455672
ACH-000794,-0.07911000126994959
ACH-000796,-0.2297187982497193
ACH-000798,-0.17826176106124464
ACH-000799,-0.12342051338076275
ACH-000800,-0.14482074726518646
ACH-000802,-0.2113682449848608
ACH-000804,-0.0858159384044536
ACH-000805,-0.02849283647002467
ACH-000809,-0.2231960861649879
ACH-000810,-0.15347775853750895
ACH-000811,-0.2578205787210877
ACH-000817,-0.023592743543481468
ACH-000819,-0.12572736348743166
ACH-000820,-0.2375233893029776
ACH-000821,-0.12961967401720012
ACH-000822,-0.14878953519156327
ACH-000823,-0.16391963104433954
ACH-000824,-0.07931400577800997
ACH-000827,-0.21443566826188007
ACH-000829,-0.04797091132128197
ACH-000831,-0.08766185633972133
ACH-000832,-0.2460058047945285
ACH-000833,0.01894741728017854
ACH-000834,-0.13549991369163356
ACH-000835,-0.26099633476367395
ACH-000836,-0.13107399007297915
ACH-000837,-0.11463130990798308
ACH-000838,-0.4146182060412272
ACH-000839,0.19321706362248284
ACH-000840,0.03498529689718394
ACH-000841,-0.20563534929972366
ACH-000843,-0.04459500377770985
ACH-000846,-0.14466571986420865
ACH-000847,-0.3898260934671455
ACH-000848,-0.0729074515443659
ACH-000849,-0.1331547003620737
ACH-000851,-0.3282198136205088
ACH-000855,-0.001333857609872383
ACH-000856,-0.17625306624378034
ACH-000858,-0.13704601902345914
ACH-000859,-0.12989948244246488
ACH-000861,-0.14145663687293486
ACH-000862,-0.2453640384305081
ACH-000865,-0.15067423257201634
ACH-000866,-0.25050792357289553
ACH-000867,-0.1928384122108962
ACH-000869,-0.21120761799913945
ACH-000872,-0.0845222084891251
ACH-000873,-0.10453192284035724
ACH-000876,-0.15432381726958724
ACH-000878,-0.2639894516041271
ACH-000880,-0.18417314612099286
ACH-000881,-0.16295366427410288
ACH-000882,-0.15829650356711492
ACH-000884,-0.07969405264602021
ACH-000885,-0.2148583288781971
ACH-000887,-0.2204631194067949
ACH-000889,-0.21988236455542465
ACH-000896,-0.06046832137383345
ACH-000898,-0.0992272291296927
ACH-000900,-0.1104555674837788
ACH-000901,-0.19438178897686095
ACH-000905,-0.12401974902566901
ACH-000906,-0.1971826368314714
ACH-000907,-0.18238513458020397
ACH-000910,-0.13131999607301334
ACH-000911,-0.13867471392013556
ACH-000912,-0.17204984566209955
ACH-000913,-0.15141117372858318
ACH-000915,-0.20042878405451686
ACH-000916,-0.2602179009945963
ACH-000917,-0.1039851653878001
ACH-000920,-0.20877932763126456
ACH-000921,-0.2640697158145153
ACH-000924,-0.19419491497341407
ACH-000926,-0.27956358605730675
ACH-000928,-0.13216480834503294
ACH-000929,-0.18157926584321754
ACH-000932,-0.2576727539457015
ACH-000935,-0.16834120702877814
ACH-000936,-0.2083732520919651
ACH-000937,-0.08112156434996944
ACH-000938,-0.21028376604014173
ACH-000939,-0.16244720047921016
ACH-000941,-0.2458119074307508
ACH-000943,-0.2670724230114354
ACH-000946,-0.08202262050204763
ACH-000947,-0.14726236173292198
ACH-000948,-0.1370237662609078
ACH-000950,-0.16689123998486824
ACH-000953,-0.15953064666747738
ACH-000954,0.035181739197111116
ACH-000957,-0.2159364694544544
ACH-000958,-0.17554554688463075
ACH-000960,-0.06819534298572863
ACH-000963,-0.31137866818932736
ACH-000968,-0.19038146800456868
ACH-000969,-0.0909055856397286
ACH-000972,-0.21113299238979366
ACH-000973,-0.16472615322454415
ACH-000974,-0.14633642402901625
ACH-000978,-0.14023768175687
ACH-000984,-0.13408503282567796
ACH-000986,-0.21000581837200985
ACH-000988,-0.1606786321801809
ACH-000993,-0.19657666397453888
ACH-000994,-0.08939276143063302
ACH-000996,-0.11070137972707032
ACH-001001,-0.08312341797191203
ACH-001020,-0.19663374037862927
ACH-001028,-0.2346781588594917
ACH-001031,-0.2596365350749832
ACH-001038,-0.09332811399386368
ACH-001048,-0.13664120026879836
ACH-001050,-0.1248600757566682
ACH-001053,-0.4348616733821957
ACH-001054,-0.08592411845770102
ACH-001061,-0.0921015840809856
ACH-001067,-0.08531590134457043
ACH-001075,-0.2172613722451886
ACH-001096,-0.3599527346019307
ACH-001111,-0.23452478827417925
ACH-001119,-0.1829873234672705
ACH-001128,-0.03783492433725905
ACH-001134,-0.10722830630988024
ACH-001151,-0.21462533490582533
ACH-001163,-0.13840238723028564
ACH-001164,-0.029787666546262387
ACH-001183,-0.10843843698253107
ACH-001192,-0.13463743969892594
ACH-001193,-0.2331179597888742
ACH-001196,-0.1161736019894708
ACH-001197,-0.04039618331277593
ACH-001205,0.04687097308994586
ACH-001211,-0.037865462342103334
ACH-001212,0.12010498389430065
ACH-001228,-0.0708423047030827
ACH-001232,-0.08090938755280393
ACH-001239,-0.2689975500831693
ACH-001270,-0.18271152032128302
ACH-001274,-0.11417129647483447
ACH-001275,-0.3433790608714524
ACH-001277,-0.00107858550108938
ACH-001278,-0.2547284387584919
ACH-001280,-0.13372035285816464
ACH-001283,-0.19977171209525588
ACH-001289,-0.25155239912976196
ACH-001300,-0.23303355006276255
ACH-001301,-0.32102330842748844
ACH-001302,0.0979198718157602
ACH-001306,-0.19661083680464173
ACH-001318,-0.16034418082097504
ACH-001322,-0.07235952935225874
ACH-001328,-0.12427515052975932
ACH-001332,-0.14051673602561424
ACH-001336,-0.07401975128584694
ACH-001346,-0.21785266363531652
ACH-001353,-0.028981085348817694
ACH-001354,-0.14146497755125573
ACH-001367,-0.10336030705399744
ACH-001368,-0.21597809121355432
ACH-001374,-0.14985836294937693
ACH-001377,-0.13198909122478386
ACH-001380,-0.1446967786045243
ACH-001391,-0.1590969946514549
ACH-001408,-0.1941340549288655
ACH-001430,-0.21901322398073572
ACH-001431,-0.2577772048612963
ACH-001450,-0.3450867230318157
ACH-001496,-0.1208921312130748
ACH-001500,-0.31413486421914344
ACH-001523,-0.15468341561296026
ACH-001532,-0.17669103839058609
ACH-001550,-0.09203040885702356
ACH-001552,-0.04915101795092766
ACH-001554,-0.040347931652009575
ACH-001654,-0.17805592916512775
ACH-001735,-0.18192861591434448
ACH-001736,-0.1742204829062143
ACH-001737,-0.015338617069936934
ACH-001740,-0.09353359250385183
ACH-001745,-0.22974003242345664
ACH-001765,-0.2199146844989889
